Lat,Lon,Alt,Year,JulianDay_Sin,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,1.6,-2.72,-7.15,-47.6,-4.416898727416992,-35.61708068847656
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,2.5,-1.61,-3.87,-22.8,-4.638129234313965,-26.773637771606445
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,-2.4,-0.83,-1.05,1.2,-2.9774417877197266,-13.284799575805664
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,1.3,1.26,-3.27,-22.2,-4.699824333190918,-26.905641555786133
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,-1.4,-0.89,-16.63,-130.9,-16.83248519897461,-127.03118133544922
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,2.7,1.7,-15.47,-110.65,-15.674935340881348,-113.25868225097656
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.7,-0.22,-4.96,-28.3,-6.774881362915039,-43.402381896972656
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,-0.5,-0.58,-2.04,-1.0,-2.933897018432617,-13.126367568969727
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.8,-0.02,-11.09,-69.2,-9.110038757324219,-63.961570739746094
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.5,-0.2,-5.2,-40.9,-7.0034379959106445,-45.17405700683594
51.83,6.25,9.5,1993.0,0.9510565162951535,-0.8,0.67,-6.74,-49.7,-7.071600914001465,-46.41705322265625
18.47,-70.02,1.0,1996.0,0.2802306751992159,1.9,0.56,-2.44,-11.35,-2.2714099884033203,-7.393716812133789
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,1.8,1.44,-12.43,-90.2,-11.000711441040039,-77.1835708618164
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,-0.7,-1.38,-19.18,-140.6,-13.971415519714355,-104.64888000488281
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,-0.1,-1.32,-5.75,-37.8,-6.9380340576171875,-44.77975845336914
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,-0.5,-0.48,-7.26,-48.5,-6.566697120666504,-42.33679962158203
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,-0.1,-1.1,-1.98,-10.6,-3.04140567779541,-13.818510055541992
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,0.0,0.29,-7.92,-64.0,-10.768959999084473,-77.80416870117188
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.3,0.48,-5.95,-26.4,-5.375690460205078,-32.520362854003906
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,3.0,-1.22,-1.265224179,-1.106035282,-2.617417573928833,-10.584497451782227
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,-1.5,0.8,-7.43,-52.5,-5.511394500732422,-33.575782775878906
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.6,-1.43,-4.4,-26.4,-3.7304344177246094,-19.567720413208008
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,-1.1,-0.88,-23.37,-177.3,-22.891267776489258,-176.1306610107422
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.8,-0.65,-2.38,-2.1,-4.159494400024414,-23.06156349182129
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,-2.4,0.99,-11.0,-77.2,-14.78408432006836,-110.90544891357422
51.93,-10.25,33.068359,1980.0,-0.970063921851507,0.0,-1.77,-5.57,-36.2,-6.484160423278809,-41.135032653808594
36.83,10.23,0.0,1977.0,0.741222010848596,-0.8,-0.86,0.3,-4.5,-4.248736381530762,-23.66130256652832
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,-0.3,0.16,-3.57,-23.78,-6.12925910949707,-38.381141662597656
-22.399288,-47.543743,626.78125,2017.0,0.9760105506323683,-0.3,1.73,-7.11,-45.5,-6.530202865600586,-41.499427795410156
45.37,-63.27,12.535156,1982.0,0.6994583270516471,0.4,1.15,-12.3,-86.0,-8.523178100585938,-57.925559997558594
22.32555556,-81.18527778,4.9055176,1984.0,-0.23030567023061196,0.3,-0.07,-1.12,0.6,-2.8576107025146484,-12.284936904907227
22.31666667,114.1666667,34.056641,2013.0,-0.9587178169872964,0.5,0.24,-7.49,-47.2,-6.674169540405273,-43.157493591308594
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,-1.0,-1.62,-12.25,-90.04,-9.41319465637207,-65.12430572509766
-15.6,-56.1,177.79688,1968.0,-0.9634705485641486,-0.4,-1.92,-0.55,11.0,-1.7829875946044922,-3.7429447174072266
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,-1.7,0.08,-9.07,-58.4,-11.799031257629395,-85.01758575439453
6.906666667,79.87,14.911133,1985.0,0.29671281927349075,-0.6,-0.8,-1.12,-12.3,-3.5814552307128906,-18.324647903442383
-5.22,145.8,2.7424316,1974.0,0.9510565162951535,4.0,-0.03,-9.79,-66.6,-7.451129913330078,-49.46331024169922
15.65944444,0.5,248.89844,2000.0,-0.23030567023061196,-0.3,-1.03,-3.16,-17.0,-3.4510984420776367,-17.23695945739746
28.276976,84.30961,2101.5,2017.0,-0.8165380514459157,0.9,-1.1,-12.78528588,-89.9301422,-10.790416717529297,-75.65519714355469
9.357072,-75.289167,200.4375,2015.0,0.29671281927349075,-0.9,-0.07,-5.09,-35.8,-8.317493438720703,-44.64049530029297
14.97219444,-87.97477778,926.03125,2009.0,-0.2884824328806098,-1.2,-1.93,-4.94,-24.2,-3.9408979415893555,-21.323814392089844
-18.9,47.53,1259.9375,1974.0,0.9510565162951535,4.0,-0.03,-9.75,-64.8,-6.408891677856445,-40.555946350097656
