Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,-7.15,-47.6,-4.221677780151367,-24.237464904785156
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,-3.87,-22.8,-4.359905242919922,-25.466758728027344
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,-1.05,1.2,-2.7553703784942627,-11.197200775146484
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,-3.27,-22.2,-8.049068450927734,-58.275474548339844
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,-16.63,-130.9,-15.822330474853516,-127.4051742553711
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,-15.47,-110.65,-13.768665313720703,-109.1413803100586
48.22,11.59,494.59375,1995.0,-0.2135209154397959,-4.96,-28.3,-9.350032806396484,-69.84529876708984
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,-2.04,-1.0,-2.691883087158203,-10.632590293884277
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,-11.09,-69.2,-7.103546142578125,-49.86669158935547
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,-5.2,-40.9,-9.498714447021484,-71.16756439208984
51.83,6.25,9.5,1993.0,0.9510565162951535,-6.74,-49.7,-6.917694091796875,-48.21385955810547
18.47,-70.02,1.0,1996.0,0.2802306751992159,-2.44,-11.35,-2.336261749267578,-6.95645809173584
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,-12.43,-90.2,-9.345386505126953,-69.8039779663086
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,-19.18,-140.6,-9.62881088256836,-72.32454681396484
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,-5.75,-37.8,-8.318553924560547,-60.672080993652344
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,-7.26,-48.5,-6.0534820556640625,-40.52819061279297
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,-1.98,-10.6,-2.691883087158203,-10.632590293884277
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,-7.92,-64.0,-8.58803939819336,-63.068687438964844
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,-5.95,-26.4,-4.555049896240234,-27.202232360839844
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,-1.265224179,-1.106035282,-2.6599173545837402,-10.302153587341309
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,-7.43,-52.5,-4.456315994262695,-26.32416534423828
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,-4.4,-26.4,-5.537742614746094,-35.94158172607422
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,-23.37,-177.3,-17.318439483642578,-140.71046447753906
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,-2.38,-2.1,-2.691883087158203,-10.632590293884277
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,-11.0,-77.2,-9.763553619384766,-73.5228500366211
51.93,-10.25,33.068359,1980.0,-0.970063921851507,-5.57,-36.2,-5.1799774169921875,-32.75988006591797
36.83,10.23,0.0,1977.0,0.741222010848596,0.3,-4.5,-4.135721206665039,-23.47303009033203
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,-3.57,-23.78,-6.195194244384766,-41.788475036621094
-22.399288,-47.543743,626.78125,2017.0,0.9760105506323683,-7.11,-45.5,-5.356536865234375,-34.33007049560547
45.37,-63.27,12.535156,1982.0,0.6994583270516471,-12.3,-86.0,-10.04233169555664,-76.0020980834961
22.32555556,-81.18527778,4.9055176,1984.0,-0.23030567023061196,-1.12,0.6,-2.37579345703125,-7.365105628967285
22.31666667,114.1666667,34.056641,2013.0,-0.9587178169872964,-7.49,-47.2,-6.130146026611328,-41.209983825683594
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,-12.25,-90.04,-9.429019927978516,-70.5477523803711
-15.6,-56.1,177.79688,1968.0,-0.9634705485641486,-0.55,11.0,-1.8336677551269531,-1.7610387802124023
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,-9.07,-58.4,-10.028392791748047,-75.87813568115234
6.906666667,79.87,14.911133,1985.0,0.29671281927349075,-1.12,-12.3,-3.259312629699707,-15.678893089294434
-5.22,145.8,2.7424316,1974.0,0.9510565162951535,-9.79,-66.6,-5.844398498535156,-38.66875457763672
15.65944444,0.5,248.89844,2000.0,-0.23030567023061196,-3.16,-17.0,-2.4023666381835938,-7.639798164367676
