Lat,Lon,Alt,Year,JulianDay_Sin,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,-14.0,-111.2,-15.06963,-120.711205
52.3,104.2833333,427.25,2011,-0.2135209154397959,-9.7,-74.1,-15.078922,-120.793846
52.3,104.2833333,427.25,2011,-0.680773409477016,-14.2,-101.4,-15.023167,-120.298
52.3,104.2833333,427.25,2011,-0.9587178169872964,-13.1,-108.0,-13.675739,-108.314964
52.3,104.2833333,427.25,2011,-0.9741004551724206,-17.3,-127.0,-13.517765,-106.91006
52.3,104.2833333,427.25,2011,-0.7236440382959123,-30.1,-224.1,-14.985996,-119.96743
52.3,104.2833333,427.25,2011,-0.2884824328806098,-27.3,-208.7,-15.078922,-120.793846
52.3,104.2833333,427.25,2012,0.2386727660059501,-29.0,-218.7,-15.078922,-120.793846
52.3,104.2833333,427.25,2012,0.6994583270516471,-26.4,-207.4,-15.580723,-125.25649
52.3,104.2833333,427.25,2012,0.2802306751992159,-10.0,-91.8,-15.078922,-120.793846
52.3,104.2833333,427.25,2012,-0.23030567023061196,-13.0,-100.8,-15.078922,-120.793846
52.3,104.2833333,427.25,2012,-0.6932812268869771,-11.0,-87.1,-15.004581,-120.13271
52.3,104.2833333,427.25,2012,-0.9634705485641486,-15.0,-107.9,-13.592106,-107.57119
52.3,104.2833333,427.25,2012,-0.970063921851507,-29.9,-225.5,-13.517765,-106.91006
52.3,104.2833333,427.25,2012,-0.7116566222817751,-22.3,-165.9,-14.995289,-120.05007
52.3,104.2833333,427.25,2013,0.2386727660059501,-29.2,-226.2,-15.078922,-120.793846
52.3,104.2833333,427.25,2013,0.6994583270516471,-30.7,-251.3,-15.580723,-125.25649
52.3,104.2833333,427.25,2013,0.9510565162951535,-21.8,-169.2,-16.091816,-129.80177
52.3,104.2833333,427.25,2013,0.9760105506323683,-12.6,-86.7,-16.101109,-129.88441
52.3,104.2833333,427.25,2013,0.741222010848596,-12.8,-103.1,-15.729404,-126.57876
52.3,104.2833333,427.25,2013,0.29671281927349075,-12.7,-99.7,-15.078922,-120.793846
52.3,104.2833333,427.25,2013,-0.2135209154397959,-12.2,-103.6,-15.078922,-120.793846
52.3,104.2833333,427.25,2013,-0.680773409477016,-10.9,-86.0,-15.023167,-120.298
52.3,104.2833333,427.25,2013,-0.9587178169872964,-15.7,-117.2,-13.601398,-107.65383
52.3,104.2833333,427.25,2013,-0.9741004551724206,-16.3,-120.7,-13.434132,-106.16628
52.3,104.2833333,427.25,2014,-0.2884824328806098,-29.6,-230.5,-15.078922,-120.793846
52.3,104.2833333,427.25,2015,0.2386727660059501,-27.6,-215.2,-15.088215,-120.87649
52.3,104.2833333,427.25,2015,0.6994583270516471,-25.9,-211.2,-15.57143,-125.17385
52.3,104.2833333,427.25,2015,0.9510565162951535,-21.7,-175.3,-16.091816,-129.80177
52.3,104.2833333,427.25,2015,0.9760105506323683,-15.3,-112.3,-16.101109,-129.88441
52.3,104.2833333,427.25,2015,0.741222010848596,-10.7,-84.6,-15.720112,-126.49612
52.3,104.2833333,427.25,2015,0.29671281927349075,-14.3,-107.2,-15.088215,-120.87649
52.3,104.2833333,427.25,2015,-0.2135209154397959,-9.4,-61.8,-15.088215,-120.87649
52.3,104.2833333,427.25,2015,-0.680773409477016,-12.1,-85.6,-15.023167,-120.298
52.3,104.2833333,427.25,2015,-0.9587178169872964,-16.3,-127.3,-13.53635,-107.07534
52.3,104.2833333,427.25,2015,-0.9741004551724206,-20.7,-158.7,-13.378376,-105.67043
52.3,104.2833333,427.25,2015,-0.7236440382959123,-21.3,-169.8,-14.976704,-119.88479
52.3,104.2833333,427.25,2015,-0.2884824328806098,-25.5,-201.8,-15.088215,-120.87649
52.3,104.2833333,427.25,2016,0.2386727660059501,-33.8,-269.6,-15.088215,-120.87649
52.3,104.2833333,427.25,2016,0.6994583270516471,-26.1,-209.1,-15.562138,-125.09121
52.3,104.2833333,427.25,2016,0.9562348265919056,-26.0,-202.9,-16.091816,-129.80177
52.3,104.2833333,427.25,2016,0.9721181966290613,-12.5,-102.1,-16.101109,-129.88441
52.3,104.2833333,427.25,2016,0.7295575540864875,-16.4,-124.2,-15.673649,-126.08291
52.3,104.2833333,427.25,2016,0.2802306751992159,-12.4,-103.6,-15.088215,-120.87649
52.3,104.2833333,427.25,2016,-0.23030567023061196,-10.9,-82.7,-15.088215,-120.87649
52.3,104.2833333,427.25,2016,-0.6932812268869771,-12.1,-89.8,-15.013874,-120.215355
52.3,104.2833333,427.25,2016,-0.9634705485641486,-14.6,-109.1,-13.462009,-106.41421
52.3,104.2833333,427.25,2016,-0.970063921851507,-27.5,-202.8,-13.396961,-105.83572
52.3,104.2833333,427.25,2016,-0.7116566222817751,-27.8,-210.5,-14.985996,-119.96743
52.3,104.2833333,427.25,2016,-0.27195815753410524,-26.4,-201.1,-15.088215,-120.87649
52.3,104.2833333,427.25,2012,-0.27195815753410524,-35.1,-262.7,-15.078922,-120.793846
52.3,104.2833333,427.25,2017,0.9510565162951535,-17.6,-126.8,-16.091816,-129.80177
52.3,104.2833333,427.25,2017,0.9760105506323683,-20.9,-152.0,-16.101109,-129.88441
52.3,104.2833333,427.25,2017,0.2386727660059501,-30.3,-230.6,-15.097507,-120.95913
52.3,104.2833333,427.25,2017,0.6994583270516471,-25.9,-194.9,-15.562138,-125.09121
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,-11.9,-88.50962751,-8.825001,-65.17605
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,-9.88,-66.74413536,-8.866817,-65.547935
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,-9.69,-71.5587575,-8.922573,-66.043785
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,-6.1,-40.66799847,-8.931866,-66.12643
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,-7.01,-50.25006643,-8.866817,-65.547935
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,-7.21,-53.83051048,-8.83894,-65.30001
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,-5.49,-34.72560691,-8.513699,-62.407555
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,-4.8,-31.50057387,-8.049068,-58.275475
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,-4.92,-31.38678091,-7.6634254,-54.845848
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,-10.75,-76.42100974,-7.6494865,-54.721886
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,-10.49,-75.39648751,-8.025837,-58.06887
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,-13.22,-98.71358212,-8.495113,-62.24227
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,-6.66,-42.77138547,-8.825001,-65.17605
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,-15.78,-115.1328526,-8.866817,-65.547935
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,-8.02,-59.70485452,-8.9132805,-65.96114
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,-8.51,-58.19910378,-8.931866,-66.12643
47.54260867,7.58371693,304.73438,2005,0.741222010848596,-6.95,-48.05079866,-8.866817,-65.547935
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,-5.24,-32.64544918,-8.843586,-65.34133
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,-5.67,-37.45673818,-8.522991,-62.490196
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,-6.33,-43.03745941,-8.063007,-58.399437
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,-9.610421834,-68.63931346,-7.6773643,-54.96981
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,-6.38,-42.73606861,-7.640194,-54.639244
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,-14.2,-103.3116898,-8.011898,-57.94491
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,-10.79,-78.0619552,-8.490467,-62.20095
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,-10.39,-75.03694923,-8.825001,-65.17605
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,-11.52,-90.29273588,-8.866817,-65.547935
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,-11.23849183,-82.68571664,-8.908634,-65.91982
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,-10.61,-76.08191291,-8.927219,-66.085106
47.54260867,7.58371693,304.73438,2006,0.741222010848596,-8.47,-60.27743553,-8.866817,-65.547935
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,-4.08,-26.00399436,-8.843586,-65.34133
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,-3.64,-26.43863597,-8.522991,-62.490196
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,-8.43,-60.3623681,-8.063007,-58.399437
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,-7.78,-53.80678357,-7.6773643,-54.96981
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,-6.51,-49.6066388,-7.640194,-54.639244
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,-9.18,-67.40884533,-8.011898,-57.94491
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,-11.11,-83.72738599,-8.490467,-62.20095
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,-12.87,-93.4449454,-8.829647,-65.21737
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,-9.46,-71.36453487,-8.862171,-65.506615
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,-12.11,-89.32212676,-8.908634,-65.91982
47.54260867,7.58371693,304.73438,2007,0.741222010848596,-7.87,-56.86635214,-8.862171,-65.506615
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,-6.28,-44.71481808,-8.848232,-65.38265
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,-6.05,-43.8169477,-8.5276375,-62.531517
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,-6.87,-44.13363048,-8.067654,-58.440758
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,-6.87,-44.13363048,-7.6820107,-55.01113
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,-8.99,-60.35032291,-7.6448402,-54.680565
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,-10.78,-79.00926983,-8.016544,-57.98623
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,-8.37,-57.9994607,-8.495113,-62.24227
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,-10.4,-82.10126519,-8.825001,-65.17605
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,-8.5,-62.00643014,-8.862171,-65.506615
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,-7.88,-58.24612426,-8.908634,-65.91982
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,-10.73,-81.57874164,-8.917927,-66.002464
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,-6.26,-47.19478668,-8.862171,-65.506615
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,-6.51,-47.19496585,-8.83894,-65.30001
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,-4.36,-26.28930766,-8.518345,-62.448875
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,-4.6,-29.45637813,-8.053715,-58.316795
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,-8.79,-61.24115279,-7.6680717,-54.88717
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,-12.8,-91.96888229,-7.654133,-54.763206
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,-12.09,-89.88374997,-8.030483,-58.11019
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,-17.57,-134.4502205,-8.49976,-62.283592
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,-10.26,-78.8,-8.825001,-65.17605
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,-13.21,-99.3,-8.862171,-65.506615
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,-11.63,-84.9,-8.899342,-65.83718
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,-6.23,-47.0,-8.9132805,-65.96114
47.54260867,7.58371693,304.73438,2009,0.741222010848596,-4.26,-27.1,-8.857525,-65.465294
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,-5.9,-44.9,-8.843586,-65.34133
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,-4.42,-25.9,-8.5276375,-62.531517
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,-6.51,-44.1,-8.067654,-58.440758
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,-5.48,-34.6,-7.6820107,-55.01113
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,-7.89,-55.9,-7.6448402,-54.680565
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,-13.82,-102.4,-8.016544,-57.98623
