Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,7.127512799343094e-05,-7.15,-47.6,-2.648055076599121,-11.49892807006836
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,-3.87,-22.8,-4.792776107788086,-27.75027847290039
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,0.0,-1.05,1.2,-2.95479679107666,-13.647075653076172
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,4.415451621753164e-05,-3.27,-22.2,-4.3479390144348145,-24.043392181396484
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,-16.63,-130.9,-16.07251739501953,-121.745849609375
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,6.722265243297443e-05,-15.47,-110.65,-14.327934265136719,-107.2080078125
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,-4.96,-28.3,-7.232664108276367,-48.08218765258789
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,4.889923002338037e-05,-2.04,-1.0,-2.9662766456604004,-13.727470397949219
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,-11.09,-69.2,-8.515817642211914,-58.77487564086914
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,-5.2,-40.9,-6.29874324798584,-40.29970169067383
51.83,6.25,9.5,1993.0,0.9510565162951535,6.891664270369802e-06,-6.74,-49.7,-7.5897979736328125,-51.058231353759766
18.47,-70.02,1.0,1996.0,0.2802306751992159,0.0,-2.44,-11.35,-1.7654838562011719,-5.318180084228516
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,4.760956289828755e-05,-12.43,-90.2,-10.168746948242188,-72.5489501953125
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,-19.18,-140.6,-13.32290267944336,-98.83294677734375
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,1.950140540429857e-05,-5.75,-37.8,-7.403329849243164,-49.50436782836914
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,0.0001875762100098,-7.26,-48.5,-7.273750305175781,-48.424564361572266
