Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,5.4737215e-05,-2.4,-0.76,-12.1,-85.6,-13.0664215,-102.62217
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,0.0,-2.7,-0.65,-16.3,-127.3,-12.066728,-93.03959
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,0.0,-2.8,0.44,-20.7,-158.7,-11.764618,-91.57088
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,0.0,-0.8,1.74,-21.3,-169.8,-10.97861,-84.1679
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,0.0,-0.9,2.24,-25.5,-201.8,-12.1057005,-94.26327
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,0.0,-3.6,0.12,-33.8,-269.6,-13.356229,-105.59705
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,0.0,-3.2,1.58,-26.1,-209.1,-13.86583,-110.03483
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,0.0,-0.1,0.73,-26.0,-202.9,-14.423207,-115.03632
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,0.0,-2.0,0.38,-12.5,-102.1,-14.242867,-113.4665
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,0.0,0.7,-0.77,-16.4,-124.2,-13.054667,-104.53539
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,0.0,1.1,-0.43,-12.4,-103.6,-11.705558,-94.534744
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,0.0,0.7,-1.76,-10.9,-82.7,-7.066537,-49.149723
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,0.0,1.2,-1.65,-12.1,-89.8,-8.642931,-64.75251
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,6.515779e-05,2.0,0.61,-14.6,-109.1,-10.872842,-83.22103
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-10.068838,-77.4345
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,0.0,-0.2,-0.16,-27.8,-210.5,-8.443981,-65.90208
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,4.3128384e-06,0.5,0.48,-26.4,-201.1,-11.680609,-91.88859
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,0.0,-1.0,0.17,-35.1,-262.7,-8.8935,-69.77981
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,0.0,1.5,0.74,-17.6,-126.8,-15.103459,-121.121895
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,0.0,-0.3,1.73,-20.9,-152.0,-14.804463,-118.44413
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,0.0,0.3,0.48,-30.3,-230.6,-11.628184,-90.77309
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,0.0,-0.1,1.0,-25.9,-194.9,-13.4379015,-106.20069
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,0.0,-2.2,-0.29,-11.9,-88.50962751,-9.41183,-70.186775
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,0.0,2.0,-0.14,-9.88,-66.74413536,-9.370664,-69.764046
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,0.0,0.7,1.02,-9.69,-71.5587575,-8.55117,-63.309685
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-8.79542,-65.13099
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-9.091366,-67.34342
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-9.474959,-70.79337
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-8.415449,-62.295013
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,0.0,-0.5,-0.48,-4.8,-31.50057387,-7.9962053,-57.87919
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,0.0,-0.6,0.38,-4.92,-31.38678091,-7.796328,-57.673386
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-7.98829,-59.10537
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,0.0,-1.1,0.73,-10.49,-75.39648751,-7.951426,-58.831856
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,3.385527e-05,-1.3,1.21,-13.22,-98.71358212,-8.438104,-62.464397
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,0.00014786229,0.6,1.52,-6.66,-42.77138547,-8.201877,-60.699306
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,3.187112e-05,-5.2,-0.06,-15.78,-115.1328526,-10.513974,-80.33518
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,3.2876374e-05,0.5,-1.83,-8.02,-59.70485452,-6.105577,-47.099766
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,0.0,-1.0,-0.3,-8.51,-58.19910378,-7.9781733,-60.16729
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,0.0,-1.3,-1.25,-6.95,-48.05079866,-9.892816,-74.55159
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,0.0,0.7,-0.05,-5.24,-32.64544918,-8.525619,-62.744705
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,0.0,0.3,-0.51,-5.67,-37.45673818,-7.2579007,-54.992844
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,0.0,-0.6,0.37,-6.33,-43.03745941,-8.043864,-59.52179
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,8.993772e-05,0.6,0.63,-9.610421834,-68.63931346,-7.6811543,-56.811825
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,0.0,2.0,-0.98,-6.38,-42.73606861,-7.9563246,-57.15612
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,4.1183062e-05,-0.3,-0.31,-14.2,-103.3116898,-8.061075,-58.067047
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,8.7477296e-05,-0.0,-0.44,-10.79,-78.0619552,-7.20571,-54.49312
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-9.299342,-69.12502
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-7.383911,-56.06604
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-10.556131,-84.05684
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,0.0,1.8,1.24,-10.61,-76.08191291,-8.85927,-65.610214
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-7.258483,-54.396755
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-8.446361,-62.525833
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-8.489336,-62.844612
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-8.664365,-63.464424
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-7.913058,-58.496822
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-7.7438836,-56.754425
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,0.0,0.1,0.44,-9.18,-67.40884533,-7.923785,-58.625114
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,0.0,-0.5,1.34,-11.11,-83.72738599,-8.196825,-60.662727
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,0.0,-1.3,0.22,-12.87,-93.4449454,-8.536457,-62.781334
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-7.398328,-56.18376
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-8.370239,-61.956306
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-8.540915,-63.23355
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,0.0,0.9,-1.31,-6.28,-44.71481808,-5.790971,-41.994778
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,0.0,-0.5,-0.58,-6.05,-43.8169477,-6.9553924,-52.313824
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,0.0,0.7,-0.14,-6.87,-44.13363048,-7.9310474,-57.128696
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,0.0,0.3,0.72,-6.87,-44.13363048,-7.6811543,-56.811825
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,0.0,1.2,0.45,-8.99,-60.35032291,-7.563357,-54.301857
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-8.02429,-59.375534
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,0.0,2.7,0.34,-8.37,-57.9994607,-9.738725,-73.061165
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,0.0,2.9,0.89,-10.4,-82.10126519,-9.800849,-73.61785
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,0.0,4.4,0.73,-8.5,-62.00643014,-9.969722,-76.87516
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-9.522504,-71.12443
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,0.0,1.1,-1.07,-10.73,-81.57874164,-7.141,-54.033363
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-6.2326202,-47.573776
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,0.0,1.0,-1.39,-6.51,-47.19496585,-5.7248898,-41.5924
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-5.351531,-39.31536
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-6.9385495,-50.694355
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,0.0,2.0,1.02,-8.79,-61.24115279,-7.7933083,-57.05259
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,0.0,2.1,-0.04,-12.8,-91.96888229,-8.145248,-58.809433
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-8.371366,-60.829185
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-9.603023,-71.84579
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,0.0,1.8,-0.01,-10.26,-78.8,-9.285546,-69.00152
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,6.977101e-05,3.1,0.06,-13.21,-99.3,-9.85889,-74.144356
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,0.0,0.7,0.57,-11.63,-84.9,-8.690691,-64.34937
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,0.0,1.3,-0.2,-6.23,-47.0,-9.079724,-67.17275
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-8.221509,-60.84807
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,8.838454e-05,0.2,-1.21,-5.9,-44.9,-5.559314,-40.49564
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,0.0,0.4,-2.15,-4.42,-25.9,-3.8399801,-37.724743
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,0.0001388321,-0.3,-0.19,-6.51,-44.1,-8.005993,-57.717365
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,0.0,0.5,1.51,-5.48,-34.6,-7.4858403,-54.850952
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,7.531765e-05,-2.0,-1.03,-7.89,-55.9,-8.044889,-59.529636
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,5.270402e-05,-1.0,-0.02,-13.82,-102.4,-8.078586,-59.107147
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,0.00015930833,-1.2,-1.93,-12.32,-90.3,-9.787688,-75.1483
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,0.0,-1.8,-1.11,-15.69,-117.4,-10.355388,-78.97001
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,8.406297e-06,-2.4,-1.98,-12.81,-99.3,-11.204705,-85.309555
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,3.4507124e-05,-1.1,-0.88,-12.5,-93.0,-8.48435,-64.097206
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,0.0,2.0,-0.72,-8.52,-58.8,-9.375409,-69.836815
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,7.359458e-05,1.5,-1.49,-8.21,-58.2,-7.1322045,-52.54224
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,6.482423e-05,0.6,-0.82,-8.71,-61.9,-6.6123857,-49.240555
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,2.9140785e-05,3.0,-0.42,-5.8,-40.2,-9.965173,-75.10221
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,3.2071577e-05,3.0,-1.22,-8.4,-60.2,-8.902811,-65.84371
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,0.0,3.7,-0.79,-7.12,-48.8,-8.525413,-62.226555
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,0.0,2.9,-0.93,-10.1,-72.0,-8.330554,-60.499428
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,0.0,2.1,-1.62,-15.21,-112.6,-9.093521,-67.08618
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,0.00025984913,4.8,-1.85,-14.44,-105.9,-12.418891,-96.095116
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,2.486477e-05,3.8,-0.88,-10.25,-76.7,-10.925856,-86.11853
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,8.3853105e-05,4.5,0.7,-12.45,-92.0,-9.808856,-75.436104
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,0.0,4.2,0.61,-9.17,-69.4,-10.078229,-77.38985
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,4.2722277e-05,3.1,2.48,-5.43,-37.3,-9.082987,-67.278625
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,0.0,0.6,-0.06,-5.61,-36.5,-8.390667,-61.811165
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,0.0,0.4,-1.28,-5.81,-38.2,-5.492782,-40.222427
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,6.4256674e-05,1.6,-1.51,-6.6,-42.1,-7.083741,-51.833527
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,1.6929938e-05,0.7,-1.35,-5.64,-39.6,-6.3558593,-48.0529
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,0.0,1.7,0.54,-5.39,-34.7,-7.757022,-55.47658
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,7.503225e-05,1.2,0.39,-9.76,-69.2,-7.475744,-53.409286
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,4.7757974e-05,4.1,2.52,-9.34,-65.6,-9.814645,-73.741356
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,1.5386211e-05,1.8,1.17,-10.04,-70.4,-8.818016,-65.30026
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,8.9626206e-05,0.8,0.42,-15.68,-117.5,-8.608646,-63.738403
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,8.00684e-05,1.2,1.27,-9.38,-68.4,-8.51623,-63.04821
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,0.0,-0.4,0.47,-8.08,-56.7,-8.660649,-63.413628
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,6.8484514e-05,0.1,-0.91,-6.23,-44.0,-6.438737,-47.7118
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,0.0,-0.7,-2.53,-6.6,-46.2,-5.006684,-42.47791
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,0.0001529035,-0.1,-1.32,-5.32,-32.6,-5.638154,-41.91052
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,0.0,-0.3,-0.98,-5.84,-37.5,-7.7120695,-56.560947
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,0.00016739006,0.4,-0.59,-5.62,-37.2,-7.781545,-56.18196
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,9.7890144e-05,0.5,-2.06,-10.79,-77.4,-8.16001,-60.719406
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,1.5424253e-05,0.4,-0.58,-12.91,-96.4,-7.6048884,-55.778187
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,0.0,-0.1,0.35,-13.28,-99.0,-8.424722,-61.31269
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,4.7669004e-05,-0.4,-0.45,-13.94,-101.5,-7.4122887,-56.292072
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,0.000116469615,2.5,-1.61,-13.26,-97.4,-10.738082,-82.89065
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,1.2173279e-05,0.4,0.69,-8.88,-64.1,-8.598171,-63.657196
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,0.0,1.3,0.57,-9.26,-67.8,-8.762582,-64.8862
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,5.2768388e-05,2.0,0.52,-7.45,-50.8,-9.132412,-67.64962
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,0.0,1.3,0.67,-6.98,-49.4,-8.7155,-64.536446
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,0.0,0.3,0.97,-5.54,-34.8,-7.4690647,-54.68263
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,0.0,0.5,0.24,-6.81,-43.0,-7.763102,-57.337673
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,0.0,-0.1,-1.28,-8.19,-59.0,-7.883715,-58.326744
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,0.0,1.2,0.9,-13.15,-96.3,-7.67166,-56.413086
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,0.0,0.1,0.95,-17.77,-137.7,-8.201979,-60.701294
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,5.7136954e-06,2.4,0.29,-11.27,-85.7,-9.607621,-71.886955
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,0.0,0.1,1.34,-11.26,-82.7,-8.21009,-60.76126
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,0.0,-1.5,0.8,-9.36,-71.0,-8.754244,-64.82252
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,2.2642824e-05,1.3,0.31,-8.42,-65.1,-8.9271345,-66.11831
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,0.0,0.9,-0.92,-7.08,-49.1,-7.0420604,-53.084297
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,3.1543033e-05,0.3,-0.97,-4.38,-24.7,-6.0175953,-43.90703
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,0.0,-0.3,0.18,-7.23,-50.2,-8.075629,-59.149895
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,0.0,-1.2,-1.68,-5.16,-37.1,-8.142366,-58.804886
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,3.4225584e-05,-1.2,1.62,-7.54,-51.5,-7.6811543,-56.811825
