Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,7.127512799343094e-05,-7.15,-47.6,-4.7659196853637695,-26.997194290161133
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,-3.87,-22.8,-3.758585214614868,-19.933704376220703
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,0.0,-1.05,1.2,-1.6567847728729248,-3.0391297340393066
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,4.415451621753164e-05,-3.27,-22.2,-3.489384889602661,-17.370769500732422
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,-16.63,-130.9,-18.691741943359375,-140.4173583984375
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,6.722265243297443e-05,-15.47,-110.65,-13.86843490600586,-102.32048797607422
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,-4.96,-28.3,-6.893674850463867,-46.51448059082031
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,4.889923002338037e-05,-2.04,-1.0,-3.4665143489837646,-14.383340835571289
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,-11.09,-69.2,-8.52197265625,-57.52117919921875
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,-5.2,-40.9,-5.600775718688965,-35.6011848449707
51.83,6.25,9.5,1993.0,0.9510565162951535,6.891664270369802e-06,-6.74,-49.7,-7.234949111938477,-48.87999725341797
18.47,-70.02,1.0,1996.0,0.2802306751992159,0.0,-2.44,-11.35,-1.7453091144561768,-3.5141215324401855
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,4.760956289828755e-05,-12.43,-90.2,-11.603999137878418,-81.79907989501953
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,-19.18,-140.6,-12.856051445007324,-94.0202407836914
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,1.950140540429857e-05,-5.75,-37.8,-6.569828033447266,-44.72723388671875
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,0.0001875762100098,-7.26,-48.5,-7.8298797607421875,-50.83426284790039
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,-1.98,-10.6,-3.725609302520752,-18.187801361083984
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,4.063042069901712e-05,-7.92,-64.0,-11.131861686706543,-78.58968353271484
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0002190735831391,-5.95,-26.4,-4.26255989074707,-23.234460830688477
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,0.0,-1.265224179,-1.106035282,-1.9918667078018188,-5.406010627746582
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,0.0,-7.43,-52.5,-6.074197769165039,-38.84772872924805
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.0,-4.4,-26.4,-4.613668441772461,-27.664735794067383
