Lat,Lon,Alt,Year,JulianDay_Sin,Temp,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,0.0,-14.0,-111.2,-10.299768447875977,-73.44338989257812
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,2.2211607e-05,-9.7,-74.1,-9.266260147094727,-64.95635986328125
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,4.754567e-05,-14.2,-101.4,-10.299768447875977,-73.44338989257812
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,0.0,-13.1,-108.0,-12.165124893188477,-88.76144409179688
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,0.0,-17.3,-127.0,-14.952356338500977,-111.64981079101562
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,0.0,-30.1,-224.1,-19.482507705688477,-148.85079956054688
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,0.0,-27.3,-208.7,-23.890222549438477,-185.04635620117188
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,5.3495005e-06,-29.0,-218.7,-16.018274307250977,-120.40298461914062
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,1.175598e-05,-26.4,-207.4,-15.967859268188477,-119.98898315429688
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,2.3862134e-05,-10.0,-91.8,-9.651575088500977,-68.12051391601562
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,0.0,-13.0,-100.8,-9.291467666625977,-65.16336059570312
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,2.9586212e-05,-11.0,-87.1,-9.853235244750977,-69.77651977539062
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,1.6699816e-05,-15.0,-107.9,-12.129114151000977,-88.46572875976562
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,0.0,-29.9,-225.5,-12.993371963500977,-95.56289672851562
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,0.0,-22.3,-165.9,-19.612146377563477,-149.91537475585938
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,0.0,-29.2,-226.2,-14.635461807250977,-109.04751586914062
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,0.0,-30.7,-251.3,-15.514123916625977,-116.26296997070312
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,0.0,-21.8,-169.2,-17.177820205688477,-129.92501831054688
52.3,104.2833333,427.25,2013.0,0.9760105506323683,273.59277,0.0,-12.6,-86.7,-16.248743057250977,-122.29556274414062
52.3,104.2833333,427.25,2013.0,0.741222010848596,290.72104,0.0,-12.8,-103.1,-9.482324600219727,-66.73065185546875
52.3,104.2833333,427.25,2013.0,0.29671281927349075,288.98105,0.0,-12.7,-99.7,-8.970972061157227,-62.531494140625
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,288.6188,0.0,-12.2,-103.6,-8.988977432250977,-62.679351806640625
52.3,104.2833333,427.25,2013.0,-0.680773409477016,291.16858,0.0,-10.9,-86.0,-9.781213760375977,-69.18508911132812
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,282.2556,0.0,-15.7,-117.2,-11.977869033813477,-87.22372436523438
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,270.29587,0.0,-16.3,-120.7,-14.109704971313477,-104.73007202148438
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,266.30817,1.1362139e-05,-29.6,-230.5,-17.739587783813477,-134.53817749023438
52.3,104.2833333,427.25,2015.0,0.2386727660059501,254.0976,0.0,-27.6,-215.2,-14.253747940063477,-105.91293334960938
52.3,104.2833333,427.25,2015.0,0.6994583270516471,255.59766,0.0,-25.9,-211.2,-15.060388565063477,-112.53695678710938
52.3,104.2833333,427.25,2015.0,0.9510565162951535,264.8988,0.0,-21.7,-175.3,-17.739587783813477,-134.53817749023438
52.3,104.2833333,427.25,2015.0,0.9760105506323683,274.89346,0.0,-15.3,-112.3,-14.311365127563477,-106.38607788085938
52.3,104.2833333,427.25,2015.0,0.741222010848596,284.80615,0.0,-10.7,-84.6,-9.338281631469727,-65.54779052734375
52.3,104.2833333,427.25,2015.0,0.29671281927349075,289.6717,0.0,-14.3,-107.2,-8.524438858032227,-58.8646240234375
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,292.13568,0.00010476876,-9.4,-61.8,-8.549646377563477,-59.071624755859375
52.3,104.2833333,427.25,2015.0,-0.680773409477016,286.79733,5.4737215e-05,-12.1,-85.6,-9.766809463500977,-69.06680297851562
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,279.96805,0.0,-16.3,-127.3,-11.732995986938477,-85.21286010742188
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,278.67822,0.0,-20.7,-158.7,-11.754602432250977,-85.39028930664062
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,271.8202,0.0,-21.3,-169.8,-15.982263565063477,-120.10726928710938
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,261.45505,0.0,-25.5,-201.8,-15.910242080688477,-119.51583862304688
52.3,104.2833333,427.25,2016.0,0.2386727660059501,237.81444,0.0,-33.8,-269.6,-20.461999893188477,-156.89425659179688
52.3,104.2833333,427.25,2016.0,0.6994583270516471,256.34158,0.0,-26.1,-209.1,-14.707483291625977,-109.63894653320312
52.3,104.2833333,427.25,2016.0,0.9562348265919056,273.4593,0.0,-26.0,-202.9,-14.361780166625977,-106.80007934570312
52.3,104.2833333,427.25,2016.0,0.9721181966290613,276.23322,0.0,-12.5,-102.1,-12.518030166625977,-91.65945434570312
52.3,104.2833333,427.25,2016.0,0.7295575540864875,285.2303,0.0,-16.4,-124.2,-9.291467666625977,-65.16336059570312
52.3,104.2833333,427.25,2016.0,0.2802306751992159,295.30023,0.0,-12.4,-103.6,-8.603662490844727,-59.51519775390625
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,295.5241,0.0,-10.9,-82.7,-8.596460342407227,-59.4560546875
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,291.53262,0.0,-12.1,-89.8,-9.554346084594727,-67.32208251953125
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,281.7547,6.515779e-05,-14.6,-109.1,-11.675378799438477,-84.73971557617188
52.3,104.2833333,427.25,2016.0,-0.970063921851507,278.09888,3.4144956e-05,-27.5,-202.8,-11.682580947875977,-84.79885864257812
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,266.15433,0.0,-27.8,-210.5,-16.205530166625977,-121.94070434570312
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,254.54556,4.3128384e-06,-26.4,-201.1,-14.260950088500977,-105.97207641601562
52.3,104.2833333,427.25,2012.0,-0.27195815753410524,256.0939,0.0,-35.1,-262.7,-17.408288955688477,-131.81759643554688
52.3,104.2833333,427.25,2017.0,0.9510565162951535,260.47137,0.0,-17.6,-126.8,-16.997766494750977,-128.44644165039062
52.3,104.2833333,427.25,2017.0,0.9760105506323683,270.12485,0.0,-20.9,-152.0,-14.505823135375977,-107.98294067382812
52.3,104.2833333,427.25,2017.0,0.2386727660059501,256.59677,0.0,-30.3,-230.6,-12.928552627563477,-95.03060913085938
52.3,104.2833333,427.25,2017.0,0.6994583270516471,260.36813,0.0,-25.9,-194.9,-13.800012588500977,-102.18692016601562
47.54260867,7.58371693,304.73438,2004.0,0.2386727660059501,274.69434,0.0,-11.9,-88.50962751,-11.257654190063477,-81.30941772460938
47.54260867,7.58371693,304.73438,2004.0,0.6994583270516471,276.20032,0.0,-9.88,-66.74413536,-10.616662979125977,-76.04568481445312
47.54260867,7.58371693,304.73438,2004.0,0.9562348265919056,279.2048,0.0,-9.69,-71.5587575,-9.187036514282227,-64.3057861328125
47.54260867,7.58371693,304.73438,2004.0,0.9721181966290613,284.02167,0.0001690366,-6.1,-40.66799847,-8.535242080688477,-58.953338623046875
47.54260867,7.58371693,304.73438,2004.0,0.7295575540864875,288.99155,3.2743297e-05,-7.01,-50.25006643,-7.224450588226318,-48.189300537109375
