Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,-6.51,-49.6066388,-8.467745,-55.88012
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,-9.18,-67.40884533,-8.507822,-56.188286
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,-11.11,-83.72738599,-11.51597,-79.3189
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,-12.87,-93.4449454,-11.846018,-81.85674
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,-9.46,-71.36453487,-10.818155,-73.95318
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,-12.11,-89.32212676,-10.89831,-74.56951
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,-7.87,-56.86635214,-10.84173,-74.13445
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,-6.28,-44.71481808,-7.101584,-45.375267
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,-6.05,-43.8169477,-6.727923,-42.502068
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,-6.87,-44.13363048,-8.512537,-56.22454
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,-6.87,-44.13363048,-8.470102,-55.898247
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,-8.99,-60.35032291,-8.467745,-55.88012
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,-10.78,-79.00926983,-8.505465,-56.17016
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,-8.37,-57.9994607,-11.511255,-79.282646
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,-10.4,-82.10126519,-11.841303,-81.82049
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,-8.5,-62.00643014,-10.818155,-73.95318
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,-7.88,-58.24612426,-10.89831,-74.56951
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,-10.73,-81.57874164,-10.903025,-74.60577
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,-6.26,-47.19478668,-10.827585,-74.02569
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,-6.51,-47.19496585,-8.936884,-59.48748
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,-4.36,-26.28930766,-6.718493,-42.429558
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,-4.6,-29.45637813,-8.5101795,-56.206413
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,-8.79,-61.24115279,-8.467745,-55.88012
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,-12.8,-91.96888229,-8.467745,-55.88012
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,-12.09,-89.88374997,-8.505465,-56.17016
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,-17.57,-134.4502205,-11.511255,-79.282646
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,-10.26,-78.8,-11.831873,-81.74798
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,-13.21,-99.3,-10.818155,-73.95318
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,-11.63,-84.9,-10.89831,-74.56951
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,-6.23,-47.0,-10.903025,-74.60577
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,-4.26,-27.1,-10.8323,-74.06194
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,-5.9,-44.9,-7.0980477,-45.348076
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,-4.42,-25.9,-6.7255654,-42.48394
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,-6.51,-44.1,-8.5101795,-56.206413
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,-5.48,-34.6,-8.467745,-55.88012
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,-7.89,-55.9,-8.467745,-55.88012
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,-13.82,-102.4,-8.503107,-56.15203
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,-12.32,-90.3,-11.492395,-79.13763
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,-15.69,-117.4,-11.822443,-81.67547
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,-12.81,-99.3,-10.808725,-73.88067
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,-12.5,-93.0,-10.893595,-74.53326
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,-8.52,-58.8,-10.89831,-74.56951
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,-8.21,-58.2,-10.827585,-74.02569
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,-8.71,-61.9,-7.0956903,-45.32995
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,-5.8,-40.2,-6.7243867,-42.474876
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,-8.4,-60.2,-8.5101795,-56.206413
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,-7.12,-48.8,-8.467745,-55.88012
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,-10.1,-72.0,-8.465387,-55.86199
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,-15.21,-112.6,-8.503107,-56.15203
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,-14.44,-105.9,-11.482965,-79.06512
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,-10.25,-76.7,-11.808298,-81.5667
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,-12.45,-92.0,-10.80401,-73.84441
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,-9.17,-69.4,-10.893595,-74.53326
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,-5.43,-37.3,-10.89831,-74.56951
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,-5.61,-36.5,-10.827585,-74.02569
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,-5.81,-38.2,-7.0945115,-45.320885
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,-6.6,-42.1,-6.7243867,-42.474876
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,-5.64,-39.6,-8.507822,-56.188286
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,-5.39,-34.7,-8.467745,-55.88012
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,-9.76,-69.2,-8.465387,-55.86199
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,-9.34,-65.6,-11.473536,-78.99261
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,-10.04,-70.4,-11.798868,-81.494194
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,-15.68,-117.5,-10.799295,-73.80816
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,-9.38,-68.4,-10.88888,-74.497
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,-8.08,-56.7,-10.893595,-74.53326
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,-6.23,-44.0,-10.818155,-73.95318
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,-6.6,-46.2,-8.885019,-59.088676
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,-5.32,-32.6,-6.7149568,-42.402367
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,-5.84,-37.5,-8.505465,-56.17016
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,-5.62,-37.2,-8.465387,-55.86199
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,-10.79,-77.4,-8.46303,-55.843864
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,-12.91,-96.4,-8.503107,-56.15203
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,-13.28,-99.0,-11.789438,-81.421684
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,-13.94,-101.5,-10.799295,-73.80816
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,-13.26,-97.4,-10.884165,-74.46075
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,-8.88,-64.1,-10.893595,-74.53326
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,-9.26,-67.8,-10.82287,-73.98943
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,-7.45,-50.8,-7.092154,-45.302757
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,-6.98,-49.4,-6.7208505,-42.447685
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,-5.54,-34.8,-8.507822,-56.188286
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,-6.81,-43.0,-8.465387,-55.86199
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,-8.19,-59.0,-8.460672,-55.825737
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,-13.15,-96.3,-8.498392,-56.115776
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,-17.77,-137.7,-11.449961,-78.81133
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,-11.27,-85.7,-11.780008,-81.349174
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,-11.26,-82.7,-10.799295,-73.80816
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,-9.36,-71.0,-10.87945,-74.42449
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,-8.42,-65.1,-10.893595,-74.53326
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,-7.08,-49.1,-10.818155,-73.95318
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,-4.38,-24.7,-7.088618,-45.275566
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,-7.23,-50.2,-6.7208505,-42.447685
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,-5.16,-37.1,-8.507822,-56.188286
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,-7.54,-51.5,-8.46303,-55.843864
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,-6.14,-39.7,-8.460672,-55.825737
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,-18.94,-143.9,-8.498392,-56.115776
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,0,0,1,0,0,-12.78,-92.6,-11.440531,-78.73882
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,0,0,1,0,0,-13.96,-103.8,-11.761148,-81.204155
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0,0,1,0,0,-12.02,-92.5,-10.79458,-73.771904
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0,0,1,0,0,-8.85,-68.0,-10.87945,-74.42449
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,0,0,1,0,0,-10.12,-75.1,-10.88888,-74.497
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0,0,1,0,0,-9.68,-72.3,-10.818155,-73.95318
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,0,0,1,0,0,-6.6,-44.3,-7.0862603,-45.25744
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0,0,1,0,0,-3.4,-26.4,-6.7196717,-42.43862
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,0,0,1,0,0,-4.55,-30.0,-8.505465,-56.17016
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,0,0,1,0,0,-8.48,-62.9,-8.46303,-55.843864
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,0,0,1,0,0,-10.96,-79.1,-8.460672,-55.825737
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,0,0,1,0,0,-12.41,-93.4,-8.498392,-56.115776
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,0,0,1,0,0,-7.68,-53.2,-11.426386,-78.63006
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,0,0,1,0,0,-14.0,-105.2,-11.7517185,-81.131645
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,0,0,1,0,0,-11.95,-87.3,-10.785151,-73.699394
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,0,0,1,0,0,-12.39,-95.3,-10.874735,-74.38824
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,0,0,1,0,0,-8.98,-61.1,-10.884165,-74.46075
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,0,0,1,0,0,-8.58,-60.4,-10.808725,-73.88067
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,0,0,1,0,0,-8.78,-65.1,-8.861444,-58.907402
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,0,0,1,0,0,-4.3,-27.7,-6.709063,-42.357048
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,0,0,1,0,0,-5.1,-30.8,-8.50075,-56.133904
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,0,0,1,0,0,-8.52,-58.2,-8.460672,-55.825737
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,0,0,1,0,0,-8.74,-59.1,-8.458315,-55.80761
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,0,0,1,0,0,-10.19,-71.1,-8.498392,-56.115776
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,0,0,1,0,0,-8.56,-60.4,-11.431101,-78.66631
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,0,0,1,0,0,-8.8,-62.8,-11.723429,-80.914116
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,0,0,1,0,0,-9.0,-64.5,-11.412241,-78.52129
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,0,0,1,0,0,-9.85,-68.46,-11.709284,-80.80535
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,0,0,1,0,0,-15.46,-118.68,-10.771006,-73.59063
47.54260867,7.58371693,304.73438,2020,-0.23030567023061196,0,0,1,0,0,-3.66,-25.74,-6.704348,-42.320793
47.54260867,7.58371693,304.73438,2012,-0.27195815753410524,0,0,1,0,0,-11.73,-85.6,-11.473536,-78.99261
47.54260867,7.58371693,304.73438,2017,0.9510565162951535,0,0,1,0,0,-9.33,-66.0,-10.87002,-74.35198
47.54260867,7.58371693,304.73438,2017,0.741222010848596,0,0,1,0,0,-7.14,-49.1,-10.799295,-73.80816
47.54260867,7.58371693,304.73438,2017,0.29671281927349075,0,0,1,0,0,-5.69,-40.6,-7.0803666,-45.21212
47.54260867,7.58371693,304.73438,2017,-0.2135209154397959,0,0,1,0,0,-4.01,-28.8,-6.7161355,-42.41143
47.54260867,7.58371693,304.73438,2017,-0.680773409477016,0,0,1,0,0,-5.25,-34.0,-8.503107,-56.15203
47.54260867,7.58371693,304.73438,2017,-0.9587178169872964,0,0,1,0,0,-8.91,-63.1,-8.460672,-55.825737
47.54260867,7.58371693,304.73438,2017,-0.9741004551724206,0,0,1,0,0,-5.6,-36.3,-8.458315,-55.80761
47.54260867,7.58371693,304.73438,2018,0.9510565162951535,0,0,1,0,0,-11.85,-91.1,-10.865305,-74.31573
47.54260867,7.58371693,304.73438,2018,0.9760105506323683,0,0,1,0,0,-6.42,-47.1,-10.874735,-74.38824
47.54260867,7.58371693,304.73438,2018,0.741222010848596,0,0,1,0,0,-6.47,-42.0,-10.79458,-73.771904
47.54260867,7.58371693,304.73438,2018,0.29671281927349075,0,0,1,0,0,-5.85,-38.7,-7.079188,-45.203056
47.54260867,7.58371693,304.73438,2018,-0.2135209154397959,0,0,1,0,0,-6.77,-45.3,-6.7149568,-42.402367
