Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,7.127512799343094e-05,-7.15,-47.6,-4.83961296081543,-28.798065185546875
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,-3.87,-22.8,-3.934828758239746,-23.183347702026367
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,0.0,-1.05,1.2,-3.221083641052246,-19.796344757080078
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,4.415451621753164e-05,-3.27,-22.2,-4.460488796234131,-25.477190017700195
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,-16.63,-130.9,-14.53675651550293,-118.46900939941406
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,6.722265243297443e-05,-15.47,-110.65,-13.637563705444336,-110.22712707519531
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,-4.96,-28.3,-6.772266387939453,-47.30072021484375
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,4.889923002338037e-05,-2.04,-1.0,-2.3015899658203125,-12.744377136230469
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,-11.09,-69.2,-8.37370491027832,-61.97929382324219
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,-5.2,-40.9,-6.674787521362305,-46.40724182128906
51.83,6.25,9.5,1993.0,0.9510565162951535,6.891664270369802e-06,-6.74,-49.7,-7.118415832519531,-50.473480224609375
18.47,-70.02,1.0,1996.0,0.2802306751992159,0.0,-2.44,-11.35,-0.34352684020996094,-2.4832000732421875
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,4.760956289828755e-05,-12.43,-90.2,-9.734430313110352,-74.45152282714844
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,-19.18,-140.6,-12.520218849182129,-102.44403076171875
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,1.950140540429857e-05,-5.75,-37.8,-6.342563629150391,-43.36212158203125
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,0.0001875762100098,-7.26,-48.5,-7.295469284057617,-52.09632873535156
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,-1.98,-10.6,-2.0983810424804688,-11.679466247558594
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,4.063042069901712e-05,-7.92,-64.0,-9.376344680786133,-71.16935729980469
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0002190735831391,-5.95,-26.4,-6.768287658691406,-47.264251708984375
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,0.0,-1.265224179,-1.106035282,-1.8356609344482422,-10.302688598632812
