Lat,Lon,Alt,Year,JulianDay_Sin,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,-14.0,-111.2,-18.66566,-131.5134
52.3,104.2833333,427.25,2011,-0.2135209154397959,-9.7,-74.1,-18.225063,-128.20139
52.3,104.2833333,427.25,2011,-0.680773409477016,-14.2,-101.4,-17.732014,-124.49509
52.3,104.2833333,427.25,2011,-0.9587178169872964,-13.1,-108.0,-17.050137,-119.369354
52.3,104.2833333,427.25,2011,-0.9741004551724206,-17.3,-127.0,-17.018665,-119.13278
52.3,104.2833333,427.25,2011,-0.7236440382959123,-30.1,-224.1,-17.65858,-123.943085
52.3,104.2833333,427.25,2011,-0.2884824328806098,-27.3,-208.7,-18.15163,-127.64938
52.3,104.2833333,427.25,2012,0.2386727660059501,-29.0,-218.7,-18.760075,-132.22311
52.3,104.2833333,427.25,2012,0.6994583270516471,-26.4,-207.4,-19.085278,-134.6677
52.3,104.2833333,427.25,2012,0.2802306751992159,-10.0,-91.8,-18.781055,-132.38083
52.3,104.2833333,427.25,2012,-0.23030567023061196,-13.0,-100.8,-18.340458,-129.06882
52.3,104.2833333,427.25,2012,-0.6932812268869771,-11.0,-87.1,-17.815937,-125.125946
52.3,104.2833333,427.25,2012,-0.9634705485641486,-15.0,-107.9,-17.13406,-120.00021
52.3,104.2833333,427.25,2012,-0.970063921851507,-29.9,-225.5,-17.12357,-119.92136
52.3,104.2833333,427.25,2012,-0.7116566222817751,-22.3,-165.9,-17.784466,-124.88937
52.3,104.2833333,427.25,2013,0.2386727660059501,-29.2,-226.2,-18.88596,-133.1694
52.3,104.2833333,427.25,2013,0.6994583270516471,-30.7,-251.3,-19.200672,-135.53513
52.3,104.2833333,427.25,2013,0.9510565162951535,-21.8,-169.2,-19.37901,-136.8757
52.3,104.2833333,427.25,2013,0.9760105506323683,-12.6,-86.7,-19.39999,-137.03342
52.3,104.2833333,427.25,2013,0.741222010848596,-12.8,-103.1,-19.232143,-135.7717
52.3,104.2833333,427.25,2013,0.29671281927349075,-12.7,-99.7,-18.927921,-133.48483
52.3,104.2833333,427.25,2013,-0.2135209154397959,-12.2,-103.6,-18.497814,-130.25168
52.3,104.2833333,427.25,2013,-0.680773409477016,-10.9,-86.0,-17.941822,-126.072235
52.3,104.2833333,427.25,2013,-0.9587178169872964,-15.7,-117.2,-17.228474,-120.70993
52.3,104.2833333,427.25,2013,-0.9741004551724206,-16.3,-120.7,-17.197002,-120.47336
52.3,104.2833333,427.25,2014,-0.2884824328806098,-29.6,-230.5,-18.571247,-130.80368
52.3,104.2833333,427.25,2015,0.2386727660059501,-27.6,-215.2,-19.12724,-134.98312
52.3,104.2833333,427.25,2015,0.6994583270516471,-25.9,-211.2,-19.41048,-137.11227
52.3,104.2833333,427.25,2015,0.9510565162951535,-21.7,-175.3,-19.536366,-138.05856
52.3,104.2833333,427.25,2015,0.9760105506323683,-15.3,-112.3,-19.546856,-138.13742
52.3,104.2833333,427.25,2015,0.741222010848596,-10.7,-84.6,-19.431461,-137.26999
52.3,104.2833333,427.25,2015,0.29671281927349075,-14.3,-107.2,-19.1692,-135.29855
52.3,104.2833333,427.25,2015,-0.2135209154397959,-9.4,-61.8,-18.781055,-132.38083
52.3,104.2833333,427.25,2015,-0.680773409477016,-12.1,-85.6,-18.225063,-128.20139
52.3,104.2833333,427.25,2015,-0.9587178169872964,-16.3,-127.3,-17.417301,-122.129364
52.3,104.2833333,427.25,2015,-0.9741004551724206,-20.7,-158.7,-17.354359,-121.65622
52.3,104.2833333,427.25,2015,-0.7236440382959123,-21.3,-169.8,-18.14114,-127.570526
52.3,104.2833333,427.25,2015,-0.2884824328806098,-25.5,-201.8,-18.707623,-131.82883
