Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,-14.0,-111.2,-18.221866607666016,-132.11862182617188
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,2.2211607e-05,-9.7,-74.1,-16.932418823242188,-122.34982299804688
52.3,104.2833333,427.25,2011.0,-0.680773409477016,4.754567e-05,-14.2,-101.4,-16.923831939697266,-122.28349304199219
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,-13.1,-108.0,-16.923831939697266,-122.28349304199219
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,-17.3,-127.0,-16.923831939697266,-122.28349304199219
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,-30.1,-224.1,-16.923831939697266,-122.28349304199219
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,-27.3,-208.7,-16.923831939697266,-122.28349304199219
52.3,104.2833333,427.25,2012.0,0.2386727660059501,5.3495005e-06,-29.0,-218.7,-18.20138931274414,-131.9622344970703
52.3,104.2833333,427.25,2012.0,0.6994583270516471,1.175598e-05,-26.4,-207.4,-18.376441955566406,-133.28936767578125
52.3,104.2833333,427.25,2012.0,0.2802306751992159,2.3862134e-05,-10.0,-91.8,-18.20138931274414,-131.9622344970703
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,-13.0,-100.8,-16.923831939697266,-122.28349304199219
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,2.9586212e-05,-11.0,-87.1,-16.911941528320312,-122.19343566894531
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,1.6699816e-05,-15.0,-107.9,-16.911941528320312,-122.19343566894531
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,-29.9,-225.5,-16.911941528320312,-122.19343566894531
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,-22.3,-165.9,-16.911941528320312,-122.19343566894531
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,-29.2,-226.2,-18.20138931274414,-131.9622344970703
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,-30.7,-251.3,-18.42730712890625,-133.67332458496094
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,-21.8,-169.2,-18.412113189697266,-133.55953979492188
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,-12.6,-86.7,-18.412113189697266,-133.55953979492188
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,-12.8,-103.1,-18.42730712890625,-133.67332458496094
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,-12.7,-99.7,-18.20138931274414,-131.9622344970703
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,-12.2,-103.6,-16.923831939697266,-122.28349304199219
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,-10.9,-86.0,-16.911941528320312,-122.19343566894531
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,-15.7,-117.2,-16.911941528320312,-122.19343566894531
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,-16.3,-120.7,-16.911941528320312,-122.19343566894531
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,1.1362139e-05,-29.6,-230.5,-16.90863800048828,-122.16970825195312
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,-27.6,-215.2,-18.186195373535156,-131.84844970703125
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,-25.9,-211.2,-18.39163589477539,-133.4031524658203
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,-21.7,-175.3,-18.39163589477539,-133.4031524658203
52.3,104.2833333,427.25,2015.0,0.9760105506323683,0.0,-15.3,-112.3,-18.39163589477539,-133.4031524658203
52.3,104.2833333,427.25,2015.0,0.741222010848596,0.0,-10.7,-84.6,-18.412113189697266,-133.55953979492188
52.3,104.2833333,427.25,2015.0,0.29671281927349075,0.0,-14.3,-107.2,-18.186195373535156,-131.84844970703125
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,0.00010476876,-9.4,-61.8,-16.90863800048828,-122.16970825195312
52.3,104.2833333,427.25,2015.0,-0.680773409477016,5.4737215e-05,-12.1,-85.6,-16.896747589111328,-122.07965087890625
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,0.0,-16.3,-127.3,-16.896747589111328,-122.07965087890625
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,0.0,-20.7,-158.7,-16.896747589111328,-122.07965087890625
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,0.0,-21.3,-169.8,-16.896747589111328,-122.07965087890625
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,0.0,-25.5,-201.8,-16.896747589111328,-122.07965087890625
52.3,104.2833333,427.25,2016.0,0.2386727660059501,0.0,-33.8,-269.6,-18.16571807861328,-131.6920623779297
52.3,104.2833333,427.25,2016.0,0.6994583270516471,0.0,-26.1,-209.1,-18.39163589477539,-133.4031524658203
