Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,283.98486,0.0,-14.0,-111.2,-12.681242942810059,-94.19232940673828
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,296.2911,2.2211607e-05,-9.7,-74.1,-10.722447395324707,-77.88391876220703
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,289.3462,4.754567e-05,-14.2,-101.4,-11.849617958068848,-87.37445831298828
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,285.0388,0.0,-13.1,-108.0,-13.168133735656738,-98.27674102783203
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.80997,0.0,-17.3,-127.0,-18.453109741210938,-141.5445556640625
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,267.4311,0.0,-30.1,-224.1,-20.027660369873047,-154.2674560546875
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,245.5639,0.0,-27.3,-208.7,-23.54793930053711,-183.05224609375
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,261.34137,5.3495005e-06,-29.0,-218.7,-20.596229553222656,-158.4737548828125
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,252.67146,1.175598e-05,-26.4,-207.4,-20.120590209960938,-154.75927734375
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,285.04517,2.3862134e-05,-10.0,-91.8,-12.354424476623535,-91.50934600830078
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,288.55252,0.0,-13.0,-100.8,-12.031855583190918,-88.80451202392578
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,293.38803,2.9586212e-05,-11.0,-87.1,-11.311394691467285,-82.84101104736328
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,282.70758,1.6699816e-05,-15.0,-107.9,-14.013733863830566,-105.27942657470703
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,273.24136,0.0,-29.9,-225.5,-17.508804321289062,-133.90863037109375
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,259.9701,0.0,-22.3,-165.9,-22.006168365478516,-170.103759765625
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,255.33873,0.0,-29.2,-226.2,-21.497112274169922,-165.99072265625
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,262.44476,0.0,-30.7,-251.3,-19.55138397216797,-149.9288330078125
