Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,-14.0,-111.2,-11.701574325561523,-81.34902954101562
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,-9.7,-74.1,-11.891820907592773,-83.81175231933594
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,-14.2,-101.4,-11.706038475036621,-82.05866241455078
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,-13.1,-108.0,-11.334305763244629,-78.55416107177734
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,-17.3,-127.0,-19.35538101196289,-141.2367401123047
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,-30.1,-224.1,-24.174182891845703,-179.237060546875
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,-27.3,-208.7,-32.668357849121094,-244.70639038085938
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,-29.0,-218.7,-24.26040267944336,-179.27529907226562
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,-26.4,-207.4,-27.15343475341797,-202.0880584716797
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,-10.0,-91.8,-11.70512580871582,-81.4642105102539
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,-13.0,-100.8,-12.109580993652344,-84.94139099121094
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,-11.0,-87.1,-11.597451210021973,-81.49089050292969
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,-15.0,-107.9,-11.592607498168945,-80.33236694335938
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,-29.9,-225.5,-17.261638641357422,-124.72056579589844
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,-22.3,-165.9,-28.50525665283203,-212.6360321044922
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,-29.2,-226.2,-26.43502426147461,-196.0343017578125
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,-30.7,-251.3,-23.844951629638672,-176.51234436035156
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,-21.8,-169.2,-18.077619552612305,-131.302001953125
52.3,104.2833333,427.25,2013.0,0.9760105506323683,273.59277,-12.6,-86.7,-16.680309295654297,-120.15522003173828
52.3,104.2833333,427.25,2013.0,0.741222010848596,290.72104,-12.8,-103.1,-11.954556465148926,-84.08617401123047
52.3,104.2833333,427.25,2013.0,0.29671281927349075,288.98105,-12.7,-99.7,-11.54922103881836,-80.61785125732422
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,288.6188,-12.2,-103.6,-12.09342098236084,-84.80211639404297
52.3,104.2833333,427.25,2013.0,-0.680773409477016,291.16858,-10.9,-86.0,-11.66541576385498,-81.8636245727539
