Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0,0,0,1,0,-14.0,-111.2,-15.605453,-116.648094
52.3,104.2833333,427.25,2011,-0.2135209154397959,0,0,0,1,0,-9.7,-74.1,-15.38729,-114.85409
52.3,104.2833333,427.25,2011,-0.680773409477016,0,0,0,1,0,-14.2,-101.4,-18.062653,-136.85426
52.3,104.2833333,427.25,2011,-0.9587178169872964,0,0,0,1,0,-13.1,-108.0,-17.74115,-134.21046
52.3,104.2833333,427.25,2011,-0.9741004551724206,0,0,0,1,0,-17.3,-127.0,-17.626328,-133.26625
52.3,104.2833333,427.25,2011,-0.7236440382959123,0,0,0,1,0,-30.1,-224.1,-18.005241,-136.38216
52.3,104.2833333,427.25,2011,-0.2884824328806098,0,0,0,1,0,-27.3,-208.7,-17.293343,-130.52803
52.3,104.2833333,427.25,2012,0.2386727660059501,0,0,0,1,0,-29.0,-218.7,-15.536559,-116.081566
52.3,104.2833333,427.25,2012,0.6994583270516471,0,0,0,1,0,-26.4,-207.4,-15.938437,-119.386314
52.3,104.2833333,427.25,2012,0.2802306751992159,0,0,0,1,0,-10.0,-91.8,-15.571006,-116.36483
52.3,104.2833333,427.25,2012,-0.23030567023061196,0,0,0,1,0,-13.0,-100.8,-15.616935,-116.742516
52.3,104.2833333,427.25,2012,-0.6932812268869771,0,0,0,1,0,-11.0,-87.1,-18.074135,-136.94868
52.3,104.2833333,427.25,2012,-0.9634705485641486,0,0,0,1,0,-15.0,-107.9,-17.69522,-133.83278
52.3,104.2833333,427.25,2012,-0.970063921851507,0,0,0,1,0,-29.9,-225.5,-17.649292,-133.4551
52.3,104.2833333,427.25,2012,-0.7116566222817751,0,0,0,1,0,-22.3,-165.9,-18.028206,-136.571
52.3,104.2833333,427.25,2013,0.2386727660059501,0,0,0,1,0,-29.2,-226.2,-15.467666,-115.51504
52.3,104.2833333,427.25,2013,0.6994583270516471,0,0,0,1,0,-30.7,-251.3,-15.903991,-119.10305
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,-21.8,-169.2,-16.432175,-123.446434
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,-12.6,-86.7,-16.51255,-124.10738
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,-12.8,-103.1,-15.961402,-119.57516
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,-12.7,-99.7,-15.525077,-115.987144
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,-12.2,-103.6,-14.968188,-111.40771
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,-10.9,-86.0,-18.074135,-136.94868
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,-15.7,-117.2,-17.683739,-133.73836
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,-16.3,-120.7,-17.59188,-132.98299
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,-29.6,-230.5,-16.420692,-123.35201
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,-27.6,-215.2,-15.318397,-114.28756
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,-25.9,-211.2,-15.84658,-118.63094
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,-21.7,-175.3,-16.351799,-122.785484
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,-15.3,-112.3,-16.420692,-123.35201
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,-10.7,-84.6,-15.8925085,-119.00863
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,-14.3,-107.2,-15.38729,-114.85409
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,-9.4,-61.8,-14.583533,-108.24459
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,-12.1,-85.6,-18.039688,-136.66542
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,-16.3,-127.3,-17.683739,-133.73836
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,-20.7,-158.7,-17.59188,-132.98299
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,-21.3,-169.8,-18.062653,-136.85426
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,-25.5,-201.8,-16.145119,-121.0859
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,-33.8,-269.6,-15.249503,-113.72103
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,-26.1,-209.1,-15.800651,-118.25326
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,-26.0,-202.9,-16.30587,-122.4078
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,-12.5,-102.1,-16.351799,-122.785484
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,-16.4,-124.2,-15.84658,-118.63094
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,-12.4,-103.6,-15.295432,-114.09872
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,-10.9,-82.7,-14.715579,-109.33044
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,-12.1,-89.8,-18.016724,-136.47658
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,-14.6,-109.1,-17.649292,-133.4551
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,-27.5,-202.8,-17.614845,-133.17183
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,-27.8,-210.5,-18.05117,-136.75984
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,-26.4,-201.1,-15.571006,-116.36483
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,-35.1,-262.7,-16.650337,-125.24044
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,-17.6,-126.8,-16.248459,-121.93569
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,-20.9,-152.0,-16.317352,-122.50222
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,-30.3,-230.6,-15.169127,-113.06008
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,-25.9,-194.9,-15.777686,-118.064415
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,-11.9,-88.50962751,-9.229939,-64.22062
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,-9.88,-66.74413536,-9.456714,-66.08544
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,-9.69,-71.5587575,-9.537089,-66.74639
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,-6.1,-40.66799847,-9.54283,-66.7936
