Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0,0,0,1,0,-14.0,-111.2,-15.23748,-116.132126
52.3,104.2833333,427.25,2011,-0.2135209154397959,0,0,0,1,0,-9.7,-74.1,-15.062092,-114.66612
52.3,104.2833333,427.25,2011,-0.680773409477016,0,0,0,1,0,-14.2,-101.4,-14.731288,-111.849945
52.3,104.2833333,427.25,2011,-0.9587178169872964,0,0,0,1,0,-13.1,-108.0,-17.152935,-132.19844
52.3,104.2833333,427.25,2011,-0.9741004551724206,0,0,0,1,0,-17.3,-127.0,-17.691414,-136.70866
52.3,104.2833333,427.25,2011,-0.7236440382959123,0,0,0,1,0,-30.1,-224.1,-14.524365,-110.129654
52.3,104.2833333,427.25,2011,-0.2884824328806098,0,0,0,1,0,-27.3,-208.7,-15.062092,-114.66612
52.3,104.2833333,427.25,2012,0.2386727660059501,0,0,0,1,0,-29.0,-218.7,-15.199789,-115.82173
52.3,104.2833333,427.25,2012,0.6994583270516471,0,0,0,1,0,-26.4,-207.4,-15.3628645,-117.17552
52.3,104.2833333,427.25,2012,0.2802306751992159,0,0,0,1,0,-10.0,-91.8,-15.225167,-116.01991
52.3,104.2833333,427.25,2012,-0.23030567023061196,0,0,0,1,0,-13.0,-100.8,-15.049779,-114.55391
52.3,104.2833333,427.25,2012,-0.6932812268869771,0,0,0,1,0,-11.0,-87.1,-14.718224,-111.76398
52.3,104.2833333,427.25,2012,-0.9634705485641486,0,0,0,1,0,-15.0,-107.9,-17.077555,-131.57765
52.3,104.2833333,427.25,2012,-0.970063921851507,0,0,0,1,0,-29.9,-225.5,-17.391392,-134.17302
52.3,104.2833333,427.25,2012,-0.7116566222817751,0,0,0,1,0,-22.3,-165.9,-14.636685,-111.08708
52.3,104.2833333,427.25,2013,0.2386727660059501,0,0,0,1,0,-29.2,-226.2,-15.187476,-115.70952
52.3,104.2833333,427.25,2013,0.6994583270516471,0,0,0,1,0,-30.7,-251.3,-15.3498,-117.089554
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,-21.8,-169.2,-15.313613,-116.72667
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,-12.6,-86.7,-15.300549,-116.6407
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,-12.8,-103.1,-15.3628645,-117.17552
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,-12.7,-99.7,-15.225167,-116.01991
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,-12.2,-103.6,-15.024401,-114.35573
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,-10.9,-86.0,-14.812826,-112.52684
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,-15.7,-117.2,-16.251368,-124.644
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,-16.3,-120.7,-17.216003,-132.70702
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,-29.6,-230.5,-15.000527,-114.10506
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,-27.6,-215.2,-15.163603,-115.45885
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,-25.9,-211.2,-15.325174,-116.86513
