Lat,Lon,Alt,Year,JulianDay_Sin,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,-14.0,-111.2,-10.369011,-79.55566
52.3,104.2833333,427.25,2011,-0.2135209154397959,-9.7,-74.1,-10.569086,-75.797325
52.3,104.2833333,427.25,2011,-0.680773409477016,-14.2,-101.4,-11.648049,-88.64392
52.3,104.2833333,427.25,2011,-0.9587178169872964,-13.1,-108.0,-10.550076,-78.94848
52.3,104.2833333,427.25,2011,-0.9741004551724206,-17.3,-127.0,-13.686329,-106.603264
52.3,104.2833333,427.25,2011,-0.7236440382959123,-30.1,-224.1,-16.020779,-124.094475
52.3,104.2833333,427.25,2011,-0.2884824328806098,-27.3,-208.7,-24.258953,-199.83032
52.3,104.2833333,427.25,2012,0.2386727660059501,-29.0,-218.7,-21.160923,-172.8435
52.3,104.2833333,427.25,2012,0.6994583270516471,-26.4,-207.4,-21.10725,-172.0393
52.3,104.2833333,427.25,2012,0.2802306751992159,-10.0,-91.8,-11.183296,-86.601555
52.3,104.2833333,427.25,2012,-0.23030567023061196,-13.0,-100.8,-10.168919,-73.81164
52.3,104.2833333,427.25,2012,-0.6932812268869771,-11.0,-87.1,-12.118261,-93.29946
52.3,104.2833333,427.25,2012,-0.9634705485641486,-15.0,-107.9,-11.240154,-85.03344
52.3,104.2833333,427.25,2012,-0.970063921851507,-29.9,-225.5,-12.68211,-97.74828
52.3,104.2833333,427.25,2012,-0.7116566222817751,-22.3,-165.9,-17.093807,-135.5668
52.3,104.2833333,427.25,2013,0.2386727660059501,-29.2,-226.2,-21.045929,-171.79834
52.3,104.2833333,427.25,2013,0.6994583270516471,-30.7,-251.3,-20.839458,-169.67798
52.3,104.2833333,427.25,2013,0.9510565162951535,-21.8,-169.2,-16.313143,-130.69093
52.3,104.2833333,427.25,2013,0.9760105506323683,-12.6,-86.7,-15.692823,-126.74262
52.3,104.2833333,427.25,2013,0.741222010848596,-12.8,-103.1,-13.7635765,-107.28442
52.3,104.2833333,427.25,2013,0.29671281927349075,-12.7,-99.7,-10.362316,-79.43188
52.3,104.2833333,427.25,2013,-0.2135209154397959,-12.2,-103.6,-10.469154,-75.04142
52.3,104.2833333,427.25,2013,-0.680773409477016,-10.9,-86.0,-11.404949,-86.486565
52.3,104.2833333,427.25,2013,-0.9587178169872964,-15.7,-117.2,-10.359531,-77.2683
52.3,104.2833333,427.25,2013,-0.9741004551724206,-16.3,-120.7,-13.258892,-102.83422
52.3,104.2833333,427.25,2014,-0.2884824328806098,-29.6,-230.5,-23.434978,-192.5647
52.3,104.2833333,427.25,2015,0.2386727660059501,-27.6,-215.2,-20.735546,-168.96313
52.3,104.2833333,427.25,2015,0.6994583270516471,-25.9,-211.2,-20.11848,-163.32056
52.3,104.2833333,427.25,2015,0.9510565162951535,-21.7,-175.3,-15.687843,-125.28911
52.3,104.2833333,427.25,2015,0.9760105506323683,-15.3,-112.3,-15.081245,-121.37285
52.3,104.2833333,427.25,2015,0.741222010848596,-10.7,-84.6,-13.078648,-101.244865
52.3,104.2833333,427.25,2015,0.29671281927349075,-14.3,-107.2,-10.285526,-78.654045
52.3,104.2833333,427.25,2015,-0.2135209154397959,-9.4,-61.8,-10.293648,-73.718025
52.3,104.2833333,427.25,2015,-0.680773409477016,-12.1,-85.6,-10.910564,-82.12719
52.3,104.2833333,427.25,2015,-0.9587178169872964,-16.3,-127.3,-10.06599,-74.679924
52.3,104.2833333,427.25,2015,-0.9741004551724206,-20.7,-158.7,-12.573963,-96.79467
52.3,104.2833333,427.25,2015,-0.7236440382959123,-21.3,-169.8,-14.835472,-113.50463
52.3,104.2833333,427.25,2015,-0.2884824328806098,-25.5,-201.8,-23.002392,-188.75024
52.3,104.2833333,427.25,2016,0.2386727660059501,-33.8,-269.6,-20.562706,-167.36774
52.3,104.2833333,427.25,2016,0.6994583270516471,-26.1,-209.1,-19.654995,-159.23364
52.3,104.2833333,427.25,2016,0.9562348265919056,-26.0,-202.9,-15.160933,-121.045845
52.3,104.2833333,427.25,2016,0.9721181966290613,-12.5,-102.1,-14.78566,-118.594635
52.3,104.2833333,427.25,2016,0.7295575540864875,-16.4,-124.2,-14.350658,-112.461174
52.3,104.2833333,427.25,2016,0.2802306751992159,-12.4,-103.6,-10.788322,-82.936516
52.3,104.2833333,427.25,2016,-0.23030567023061196,-10.9,-82.7,-9.786491,-70.755974
52.3,104.2833333,427.25,2016,-0.6932812268869771,-12.1,-89.8,-11.632436,-88.89266
52.3,104.2833333,427.25,2016,-0.9634705485641486,-14.6,-109.1,-10.622173,-79.58422
52.3,104.2833333,427.25,2016,-0.970063921851507,-27.5,-202.8,-11.631542,-88.48461
52.3,104.2833333,427.25,2016,-0.7116566222817751,-27.8,-210.5,-15.800087,-124.096725
52.3,104.2833333,427.25,2016,-0.27195815753410524,-26.4,-201.1,-21.972424,-179.66821
52.3,104.2833333,427.25,2012,-0.27195815753410524,-35.1,-262.7,-23.671871,-194.65356
52.3,104.2833333,427.25,2017,0.9510565162951535,-17.6,-126.8,-14.810436,-117.7556
52.3,104.2833333,427.25,2017,0.9760105506323683,-20.9,-152.0,-14.244085,-114.06234
52.3,104.2833333,427.25,2017,0.2386727660059501,-30.3,-230.6,-20.393093,-165.7891
52.3,104.2833333,427.25,2017,0.6994583270516471,-25.9,-194.9,-19.109112,-154.42017
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,-11.9,-88.50962751,-10.845348,-81.05236
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,-9.88,-66.74413536,-11.255604,-85.16967
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,-9.69,-71.5587575,-8.895873,-65.135254
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,-6.1,-40.66799847,-8.713991,-63.896866
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,-7.01,-50.25006643,-7.63269,-53.223625
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,-7.21,-53.83051048,-6.360827,-42.684258
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,-5.49,-34.72560691,-6.6049447,-43.425457
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,-4.8,-31.50057387,-5.924309,-38.597435
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,-4.92,-31.38678091,-7.267051,-49.999504
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,-10.75,-76.42100974,-7.95198,-56.039055
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,-10.49,-75.39648751,-11.1375675,-83.96726
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,-13.22,-98.71358212,-11.281353,-85.39672
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,-6.66,-42.77138547,-10.918752,-81.70039
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,-15.78,-115.1328526,-11.358601,-86.07787
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,-8.02,-59.70485452,-9.019652,-66.07214
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,-8.51,-58.19910378,-8.722668,-64.10526
47.54260867,7.58371693,304.73438,2005,0.741222010848596,-6.95,-48.05079866,-6.8203025,-46.060173
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,-5.24,-32.64544918,-6.7030745,-45.598106
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,-5.67,-37.45673818,-6.777915,-44.530327
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,-6.33,-43.03745941,-6.408315,-42.42736
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,-9.610421834,-68.63931346,-6.992822,-47.581413
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,-6.38,-42.73606861,-8.091026,-57.26513
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,-14.2,-103.3116898,-10.46067,-77.117744
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,-10.79,-78.0619552,-11.518246,-87.48559
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,-10.39,-75.03694923,-10.99172,-82.34433
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,-11.52,-90.29273588,-11.461597,-86.98608
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,-11.23849183,-82.68571664,-9.079451,-66.57765
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,-10.61,-76.08191291,-8.77766,-64.609535
47.54260867,7.58371693,304.73438,2006,0.741222010848596,-8.47,-60.27743553,-6.8512015,-46.332634
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,-4.08,-26.00399436,-6.65685,-45.203697
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,-3.64,-26.43863597,-6.776503,-44.51348
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,-8.43,-60.3623681,-6.4269485,-42.603367
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,-7.78,-53.80678357,-7.014709,-47.774406
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,-6.51,-49.6066388,-8.101326,-57.35595
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,-9.18,-67.40884533,-10.4445,-76.98083
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,-11.11,-83.72738599,-11.564594,-87.89428
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,-12.87,-93.4449454,-11.06505,-82.98861
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,-9.46,-71.36453487,-11.569744,-87.93969
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,-12.11,-89.32212676,-9.1363,-67.05776
47.54260867,7.58371693,304.73438,2007,0.741222010848596,-7.87,-56.86635214,-6.885963,-46.639153
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,-6.28,-44.71481808,-6.6010504,-44.727257
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,-6.05,-43.8169477,-6.772628,-44.476013
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,-6.87,-44.13363048,-6.3635564,-42.085068
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,-6.87,-44.13363048,-7.0378833,-47.978752
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,-8.99,-60.35032291,-8.11935,-57.514885
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,-10.78,-79.00926983,-10.432682,-76.88488
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,-8.37,-57.9994607,-11.605793,-88.25756
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,-10.4,-82.10126519,-11.136202,-83.612404
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,-8.5,-62.00643014,-11.677891,-88.8933
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,-7.88,-58.24612426,-9.125536,-67.14706
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,-10.73,-81.57874164,-8.932013,-65.908264
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,-6.26,-47.19478668,-7.9468303,-55.993645
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,-6.51,-47.19496585,-6.2893014,-42.08953
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,-4.36,-26.28930766,-6.600353,-43.34925
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,-4.6,-29.45637813,-5.6756287,-36.57009
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,-8.79,-61.24115279,-7.3185496,-50.453606
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,-12.8,-91.96888229,-7.954555,-56.06176
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,-12.09,-89.88374997,-11.061186,-83.285095
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,-17.57,-134.4502205,-11.435848,-86.759026
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,-10.26,-78.8,-11.211199,-84.26932
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,-13.21,-99.3,-11.791187,-89.89233
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,-11.63,-84.9,-9.254985,-68.13727
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,-6.23,-47.0,-8.948122,-66.17433
47.54260867,7.58371693,304.73438,2009,0.741222010848596,-4.26,-27.1,-6.9516234,-47.218132
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,-5.9,-44.9,-6.4764266,-43.662224
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,-4.42,-25.9,-6.76271,-44.376472
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,-6.51,-44.1,-6.27271,-41.35482
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,-5.48,-34.6,-7.079082,-48.342033
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,-7.89,-55.9,-8.157974,-57.85546
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,-13.82,-102.4,-10.424793,-76.84423
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,-12.32,-90.3,-11.69334,-89.02953
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,-15.69,-117.4,-11.2776375,-84.8518
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,-12.81,-99.3,-11.883884,-90.70971
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,-12.5,-93.0,-9.31394,-68.66589
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,-8.52,-58.8,-9.001701,-66.66009
47.54260867,7.58371693,304.73438,2010,0.741222010848596,-8.21,-58.2,-6.9876723,-47.536003
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,-8.71,-61.9,-6.3997273,-43.00689
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,-5.8,-40.2,-6.7563715,-44.318382
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,-8.4,-60.2,-6.217021,-40.90049
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,-7.12,-48.8,-7.0971065,-48.50097
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,-10.1,-72.0,-8.178574,-58.0371
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,-15.21,-112.6,-10.440763,-77.00674
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,-14.44,-105.9,-11.729389,-89.347404
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,-10.25,-76.7,-11.340879,-85.398094
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,-12.45,-92.0,-11.971432,-91.48168
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,-9.17,-69.4,-9.373604,-69.20379
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,-5.43,-37.3,-9.059015,-67.17274
47.54260867,7.58371693,304.73438,2011,0.741222010848596,-5.61,-36.5,-7.019859,-47.819817
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,-5.81,-38.2,-6.3126283,-42.26165
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,-6.6,-42.1,-6.750565,-44.263885
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,-5.64,-39.6,-6.15567,-40.397728
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,-5.39,-34.7,-7.115131,-48.659904
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,-9.76,-69.2,-8.201748,-58.241447
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,-9.34,-65.6,-11.765438,-89.665276
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,-10.04,-70.4,-11.38076,-85.73066
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,-15.68,-117.5,-12.048679,-92.162834
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,-9.38,-68.4,-9.352806,-69.19585
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,-8.08,-56.7,-9.159325,-67.95318
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,-6.23,-44.0,-8.248096,-58.65014
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,-6.6,-46.2,-6.3907723,-42.99627
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,-5.32,-32.6,-6.5850406,-43.180714
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,-5.84,-37.5,-5.6848245,-36.701836
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,-5.62,-37.2,-7.3932223,-51.112053
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,-10.79,-77.4,-8.039528,-56.811028
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,-12.91,-96.4,-11.163584,-84.279274
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,-13.28,-99.0,-11.410194,-85.9649
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,-13.94,-101.5,-12.115627,-92.75317
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,-13.26,-97.4,-9.474731,-70.09854
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,-8.88,-64.1,-9.166496,-68.11321
47.54260867,7.58371693,304.73438,2013,0.741222010848596,-9.26,-67.8,-7.079082,-48.342033
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,-7.45,-50.8,-6.2468534,-41.70684
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,-6.98,-49.4,-6.734373,-44.123306
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,-5.54,-34.8,-6.011856,-39.207542
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,-6.81,-43.0,-7.1280055,-48.77343
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,-8.19,-59.0,-8.266121,-58.809074
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,-13.15,-96.3,-10.589378,-78.42974
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,-17.77,-137.7,-11.822086,-90.16479
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,-11.27,-85.7,-11.406689,-85.89527
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,-11.26,-82.7,-12.156826,-93.11645
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,-9.36,-71.0,-9.503097,-70.34442
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,-8.42,-65.1,-9.200464,-68.39943
47.54260867,7.58371693,304.73438,2014,0.741222010848596,-7.08,-49.1,-7.1022563,-48.54638
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,-4.38,-24.7,-6.1927037,-41.246147
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,-7.23,-50.2,-6.725833,-44.05899
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,-5.16,-37.1,-5.9587674,-38.77569
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,-7.54,-51.5,-7.107406,-48.59179
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,-6.14,-39.7,-8.299595,-59.10424
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,-18.94,-143.9,-10.677542,-79.26859
