Lat,Lon,Alt,Temp,Precip,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
47.54260867,7.58371693,316.0,11.1,19.6,0.0,0.0,1.0,0.0,0.0,2010.0,0.9760105506323683,-8.52,-58.8,-7.966955184936523,-55.26759719848633
46.72738634,8.186782163,632.0,-3.820562744140602,1.2113382923416791,0.0,0.0,0.0,1.0,0.0,2009.0,-0.7236440382959123,-9.74,-69.88977536,-13.850168228149414,-103.95002746582031
-65.07944444,-63.9775,20.0,-0.2,37.0,0.0,0.0,0.0,0.0,1.0,1976.0,0.9562348265919056,-8.45,-64.3,-10.260451316833496,-74.2458267211914
62.28,-114.27,205.0,-9.129583740234352,10.4,0.0,0.0,0.0,1.0,0.0,2022.0,0.9562348265919056,-21.162,-175.1,-25.49227523803711,-200.28616333007812
51.93,-10.25,9.0,14.4,93.0,0.0,0.0,1.0,0.0,0.0,1961.0,-0.2135209154397959,-5.3,-38.5,-4.44016170501709,-26.08407974243164
-30.08,-51.18,7.0,16.0,48.0,0.0,0.0,1.0,0.0,0.0,1974.0,-0.9587178169872964,-1.87,-1.5,-2.293677806854248,-7.926636695861816
53.23,6.55,1.0,6.0,16.0,0.0,0.0,1.0,0.0,0.0,1989.0,-0.7236440382959123,-5.95,-27.9,-7.658553123474121,-52.715633392333984
51.3744,11.2919,164.0,11.3,7.0,0.0,0.0,1.0,0.0,0.0,2007.0,0.9760105506323683,-4.6,-38.2,-6.579277038574219,-43.78483200073242
37.1644591,-5.611393166,87.0,13.0,110.9,0.0,0.0,1.0,0.0,0.0,2010.0,-0.7236440382959123,-8.2,-52.42,-5.378782272338867,-34.0057487487793
-40.68,144.69,90.0,14.2,54.0,0.0,0.0,1.0,0.0,0.0,1990.0,-0.2884824328806098,-2.63,-11.3,-3.4544804096221924,-17.936481475830078
46.60305556,13.67138889,2156.0,10.606286621093773,102.0,0.0,0.0,0.0,1.0,0.0,1988.0,0.2802306751992159,-11.06,-76.6,-8.474921226501465,-59.470916748046875
40.18333333,41.48333333,2210.0,-4.642736816406227,38.0,0.0,0.0,0.0,1.0,0.0,1991.0,-0.2884824328806098,-21.0,-123.9,-13.5137357711792,-101.1661148071289
56.93604,24.09549,2.93,3.7,43.9,0.0,0.0,0.0,1.0,0.0,2020.0,0.2386727660059501,-10.72,-77.1,-11.09775447845459,-81.1743392944336
49.0422,12.1019,365.0,8.7,40.1,0.0,0.0,0.0,1.0,0.0,2011.0,-0.9741004551724206,-8.97,-60.35,-9.785507202148438,-70.31575775146484
33.96666667,-4.983333333,571.0,12.073754882812525,65.3,0.0,0.0,1.0,0.0,0.0,2016.0,0.9611297838723007,-2.313,-3.2,-4.444591522216797,-26.12073516845703
-33.05536111,-71.60361111,41.0,11.9,13.0,0.0,0.0,1.0,0.0,0.0,1990.0,-0.680773409477016,-2.0,-6.0,-4.030523300170898,-20.645130157470703
48.78,-123.13,178.0,19.173944091796898,0.0,0.0,0.0,1.0,0.0,0.0,2005.0,-0.680773409477016,-7.8,-60.7,-9.636964797973633,-69.08660125732422
35.13,-111.67,2137.0,17.4,34.0,0.0,0.0,0.0,1.0,0.0,1964.0,-0.6932812268869771,-5.5,-58.9,-6.819588661193848,-45.29157257080078
-65.07944444,-63.9775,20.0,0.9,26.0,0.0,0.0,0.0,0.0,1.0,1983.0,0.9510565162951535,-13.8,-111.4,-10.469584465026855,-75.97636413574219
-27.43,153.08,4.0,20.6,31.0,0.0,0.0,1.0,0.0,0.0,1998.0,-0.9741004551724206,-2.24,-4.1,-1.4115726947784424,-1.4641380310058594
47.42692898,9.400776879,779.0,4.361108398437523,0.0,0.0,0.0,1.0,0.0,0.0,2017.0,0.6994583270516471,-12.9,-91.9,-10.868829727172852,-79.28003692626953
13.48,22.45,805.0,30.1,24.0,0.0,1.0,0.0,0.0,0.0,1973.0,0.29671281927349075,3.1,27.8,-0.005144596099853516,9.733515739440918
47.59583333,7.594444444,249.0,22.376824951171898,59.0,0.0,0.0,1.0,0.0,0.0,2003.0,-0.2135209154397959,-3.03,-18.05,-5.197920799255371,-32.35438537597656
41.66056063,-1.004162565,249.0,8.520104980468773,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,0.9510565162951535,-7.94,-56.1,-6.689838409423828,-44.699710845947266
-5.975277778,-39.60638889,555.0,27.578942871093773,92.5,1.0,0.0,0.0,0.0,0.0,1973.0,-0.9741004551724206,0.1,14.0,-1.2038475275039673,0.18972206115722656
74.72,-94.98,67.0,-27.70690002441404,2.0,0.0,0.0,0.0,0.0,1.0,2021.0,0.7116566222817746,-30.764,-236.2,-31.627084732055664,-251.05050659179688
-34.03,-67.97,572.0,5.4,14.0,0.0,1.0,0.0,0.0,0.0,1984.0,-0.23030567023061196,-14.7,-106.0,-7.969625473022461,-55.28969192504883
37.1644591,-5.611393166,87.0,12.5,58.4,0.0,0.0,1.0,0.0,0.0,2007.0,0.6994583270516471,-3.99,-17.88,-4.319997310638428,-25.089740753173828
78.91666667,11.93333333,7.0,-8.3,30.0,0.0,0.0,0.0,0.0,1.0,1994.0,-0.2884824328806098,-11.99,-87.7,-11.246759414672852,-82.40733337402344
47.81666667,13.71777778,1618.0,4.473840332031273,1.7,0.0,0.0,0.0,1.0,0.0,2019.0,0.30492122465628907,-11.024,-70.55,-12.278637886047363,-90.9459228515625
51.6,-1.1,48.0,6.3,86.1,0.0,0.0,1.0,0.0,0.0,2001.0,0.9510565162951535,-9.74,-62.9,-7.413689613342285,-50.68943786621094
-7.944444444,-14.37277778,400.0,27.6,126.3,0.0,1.0,0.0,0.0,0.0,2009.0,0.9760105506323683,-1.43,2.2,-0.5901811122894287,5.075591087341309
46.65772518,8.292706832,1055.0,4.186151123046898,0.0,0.0,0.0,0.0,0.0,1.0,2017.0,0.9760105506323683,-12.61,-86.5,-11.84784984588623,-87.38124084472656
10.00036389,-84.10913333,1173.0,25.493005371093773,16.5,1.0,0.0,0.0,0.0,0.0,2018.0,-0.9813064702716093,-8.906009177,-57.60081402,-9.88990592956543,-71.17963409423828
13.07176111,-59.48972222,50.0,26.1,68.0,1.0,0.0,0.0,0.0,0.0,1979.0,0.9510565162951535,-1.17,1.5,-0.5097935199737549,5.715619087219238
46.65772518,8.292706832,1055.0,0.1587158203125227,0.0,0.0,0.0,0.0,0.0,1.0,2019.0,-0.2884824328806098,-15.98,-118.34,-14.03287410736084,-105.46188354492188
43.365884,-8.421399,58.0,11.7,154.8,0.0,0.0,1.0,0.0,0.0,2012.0,0.9721181966290613,-4.71,-26.6,-5.031223297119141,-30.974994659423828
39.28333333,-7.416666667,597.0,12.0,234.0,0.0,0.0,1.0,0.0,0.0,1989.0,-0.7236440382959123,-8.64,-55.2,-5.900489807128906,-38.802852630615234
44.42,8.85,2.0,19.5,3.0,0.0,0.0,1.0,0.0,0.0,1980.0,-0.23030567023061196,-3.05,-16.6,-3.390892744064331,-17.493322372436523
-13.0,28.65,1331.0,23.1,30.5,0.0,0.0,1.0,0.0,0.0,2002.0,0.9760105506323683,-3.91,-20.3,-4.40146017074585,-25.763832092285156
52.8911,11.7294,21.0,-1.7,29.1,0.0,0.0,1.0,0.0,0.0,2012.0,0.6994583270516471,-8.51,-59.6,-10.047013282775879,-72.47966766357422
-67.57,-68.13,5.0,-1.1,13.1,0.0,0.0,0.0,0.0,1.0,2020.0,-0.7116566222817751,-13.26,-108.4,-12.420491218566895,-92.1197280883789
53.8713,8.7058,5.0,16.1,77.3,0.0,0.0,1.0,0.0,0.0,1997.0,0.29671281927349075,-7.28,-58.2,-6.279086589813232,-41.300819396972656
41.64083945,-4.754446679,735.0,14.9,23.7,0.0,1.0,0.0,0.0,0.0,2011.0,-0.9741004551724206,-8.99,-61.7,-6.218335151672363,-40.79811477661133
-25.73,28.18,1330.0,17.8,26.0,0.0,0.0,1.0,0.0,0.0,1969.0,-0.9587178169872964,-1.75,-1.0,-1.1491408348083496,0.6252832412719727
45.32,-75.67,114.0,-7.6,89.0,0.0,0.0,0.0,1.0,0.0,1978.0,-0.2884824328806098,-18.0,-130.8,-14.182690620422363,-106.70158386230469
-13.0,28.65,1331.0,27.2,40.6,0.0,0.0,1.0,0.0,0.0,2002.0,-0.9741004551724206,2.99,24.2,-1.693457007408142,-3.7084360122680664
-25.45590833,-54.83871667,247.0,26.949487304687523,171.0,0.0,0.0,1.0,0.0,0.0,2020.0,-0.2553532951161881,-4.89,-26.62,-4.938657760620117,-28.300565719604492
31.28333333,34.23333333,73.0,20.6,1.5,0.0,1.0,0.0,0.0,0.0,2002.0,0.741222010848596,-1.42,-3.6,-1.2044166326522827,0.18519020080566406
13.1,123.9,150.0,27.171319580078148,12.803515093401074,1.0,0.0,0.0,0.0,0.0,1993.0,0.741222010848596,-1.73,-4.2,-3.2966561317443848,-14.62993049621582
-3.12,-60.02,72.0,26.3,217.0,1.0,0.0,0.0,0.0,0.0,1979.0,0.6994583270516471,-3.3,-17.0,-4.747189998626709,-28.624677658081055
-27.17,-109.43,41.0,19.2,134.2,1.0,0.0,0.0,0.0,0.0,2002.0,0.29671281927349075,-4.47,-25.0,-2.594660997390747,-10.883612632751465
23.64,88.85,20.0,26.7,58.0,0.0,0.0,1.0,0.0,0.0,2015.0,-0.9741004551724206,-5.15,-30.2,-8.33072566986084,-58.27772903442383
16.73,-169.52,2.0,27.3,45.0,1.0,0.0,0.0,0.0,0.0,1965.0,-0.9587178169872964,-2.6,-11.8,-2.9940199851989746,-13.993436813354492
10.10808333,-84.12208333,2260.0,24.441918945312523,500.0,0.0,0.0,1.0,0.0,0.0,2004.0,0.7295575540864875,-11.87,-80.7,-7.010500907897949,-47.1895637512207
47.4,28.49166667,78.0,8.3,50.7,0.0,0.0,0.0,1.0,0.0,2021.0,0.9760105506323683,-9.46,-64.1,-9.67905330657959,-69.43487548828125
43.49111613,-3.800555816,52.0,11.2,181.0,0.0,0.0,1.0,0.0,0.0,2003.0,-0.2884824328806098,-7.53,-40.25,-5.812463760375977,-37.922542572021484
11.25,75.78,20.0,30.4,48.8,1.0,0.0,0.0,0.0,0.0,2006.0,0.9760105506323683,-2.61,-15.3,-1.1606312990188599,0.5337991714477539
71.3,-156.78,7.0,-0.1,22.0,0.0,0.0,0.0,0.0,1.0,1969.0,-0.680773409477016,-20.16,-157.6,-15.075263977050781,-114.08745574951172
41.15305556,-96.49277778,352.0,4.1,8.0,0.0,0.0,0.0,1.0,0.0,1992.0,0.9813064702716093,-8.7,-59.0,-12.340896606445312,-91.46110534667969
43.73238889,7.423583333,2.0,11.533563232421898,139.5,0.0,0.0,1.0,0.0,0.0,2016.0,-0.7116566222817751,-5.15,-30.0,-5.867659568786621,-37.89634323120117
49.7703,9.9578,268.0,5.1,30.4,0.0,0.0,0.0,1.0,0.0,1983.0,0.9510565162951535,-8.98,-70.9,-10.325714111328125,-74.7858657836914
17.46,106.62,1.0,26.3,247.8,1.0,0.0,0.0,0.0,0.0,2021.0,0.9760105506323683,-3.35,-14.1,-4.089084625244141,-20.67485809326172
-45.35,-72.07,310.0,3.6,87.0,0.0,0.0,1.0,0.0,0.0,1992.0,0.7295575540864875,-12.65,-93.0,-12.021551132202148,-88.8185806274414
49.0392,8.365,112.0,3.2,121.1,0.0,0.0,1.0,0.0,0.0,1984.0,0.2386727660059501,-8.9,-63.8,-9.347526550292969,-66.69155883789062
52.1,5.18,2.0,7.9,89.0,0.0,0.0,1.0,0.0,0.0,1986.0,-0.7236440382959123,-7.95,-52.9,-7.560846328735352,-51.907127380371094
38.98916547,-3.920273851,628.0,10.002587890625025,0.0,0.0,1.0,0.0,0.0,0.0,2018.0,0.6994583270516471,-8.96,-59.9,-6.431021690368652,-42.53633499145508
47.81666667,13.71777778,1618.0,-4.537939453124977,4.4,0.0,0.0,0.0,1.0,0.0,2019.0,0.6084768701151261,-15.411,-114.07,-13.635334968566895,-102.17232513427734
76.76666667,-18.66666667,12.0,3.5,6.0,0.0,0.0,0.0,0.0,1.0,1994.0,-0.680773409477016,-17.09,-135.7,-15.75123405456543,-119.68096923828125
22.2,92.2,24.0,29.093347167968773,11.447882233187556,1.0,0.0,0.0,0.0,0.0,2018.0,-0.9587178169872964,-4.83,-28.7,-8.334033966064453,-58.30510330200195
36.83,10.23,4.0,19.9,113.0,0.0,0.0,1.0,0.0,0.0,1976.0,-0.970063921851507,-4.57,-18.9,-4.158019065856934,-23.750478744506836
50.9,14.8,240.0,16.8,265.0,0.0,0.0,0.0,1.0,0.0,2013.0,0.29671281927349075,-8.77,-59.9,-7.4459991455078125,-50.95679473876953
36.15,-5.35,5.0,12.731591796875025,39.4,0.0,0.0,1.0,0.0,0.0,2015.0,0.255353295116187,-6.436,-38.9,-4.187411308288574,-23.992616653442383
58.38277778,21.81416667,6.0,5.3,28.9,0.0,0.0,0.0,1.0,0.0,2018.0,0.9760105506323683,-12.51,-94.5,-10.722418785095215,-78.06851196289062
42.58834633,-5.651107617,912.0,3.7,40.6,0.0,0.0,1.0,0.0,0.0,2013.0,0.6994583270516471,-10.8,-75.9,-8.376846313476562,-58.53058624267578
-20.299175,57.47873889,402.0,21.7,70.9,1.0,0.0,0.0,0.0,0.0,2018.0,0.741222010848596,-0.6,8.0,-2.0584797859191895,-6.6146626472473145
-0.37,-78.55,3058.0,11.6,173.0,0.0,0.0,1.0,0.0,0.0,1974.0,0.9760105506323683,-11.0,-74.4,-13.138473510742188,-97.70735168457031
34.57,69.21333333,1860.0,-0.1,39.0,0.0,1.0,0.0,0.0,0.0,1967.0,-0.2884824328806098,-14.56,-91.1,-7.521085739135742,-51.578121185302734
-17.97472,-67.08,3718.0,12.4,97.5,0.0,1.0,0.0,0.0,0.0,2013.0,0.6994583270516471,-14.5,-98.6,-12.631495475769043,-93.86575317382812
-46.42,168.32,2.0,6.7,118.0,0.0,0.0,1.0,0.0,0.0,1977.0,-0.9587178169872964,-7.37,-45.5,-7.122175216674805,-47.9742546081543
-20.901,55.484,70.0,23.866052246093773,119.6,0.0,0.0,1.0,0.0,0.0,2007.0,-0.2884824328806098,-5.11,-32.21,-1.8673338890075684,-4.691127300262451
0.73,32.53,1150.0,22.346520996093773,2.5345110276248306,1.0,0.0,0.0,0.0,0.0,1999.0,-0.2884824328806098,-2.39,-4.46,-0.3830561637878418,6.724671363830566
3.416666667,12.66666667,617.0,22.398706054687523,11.0,1.0,0.0,0.0,0.0,0.0,1994.0,-0.7909456567567774,-1.76,-4.7,-1.7976702451705933,-4.5381574630737305
0.05,32.45,1155.0,21.574578857421898,12.0,1.0,0.0,0.0,0.0,0.0,2003.0,-0.9587178169872964,-2.36,-5.6,-0.6098582744598389,4.918927192687988
4.036666667,9.734166667,18.0,27.522576904296898,0.0,1.0,0.0,0.0,0.0,0.0,2019.0,-0.2135209154397959,-3.08,-15.7,-0.5820648670196533,5.140210151672363
10.10808333,-84.12208333,2260.0,25.438653564453148,48.0,0.0,0.0,1.0,0.0,0.0,1990.0,0.9760105506323683,-3.25,-14.5,-3.3606410026550293,-12.97763729095459
46.65772518,8.292706832,1055.0,-0.8484863281249773,6.0671159299090505,0.0,0.0,0.0,0.0,1.0,2017.0,-0.7236440382959123,-16.99,-124.0,-14.946285247802734,-113.02017974853516
46.17378583,8.788556051,379.0,13.723229980468773,0.0,0.0,0.0,1.0,0.0,0.0,2014.0,0.9760105506323683,-13.31,-101.3,-6.6364641189575195,-44.25804901123047
22.31666667,114.1666667,66.0,25.0,300.0,0.0,0.0,1.0,0.0,0.0,1978.0,0.741222010848596,-3.98,-21.6,-6.132741928100586,-35.93313980102539
51.83,6.25,43.0,4.0,49.0,0.0,0.0,1.0,0.0,0.0,2000.0,0.2386727660059501,-7.16,-49.3,-8.309588432312012,-58.10282516479492
50.4972,9.9428,921.0,-0.4,181.1,0.0,0.0,0.0,1.0,0.0,2011.0,-0.2884824328806098,-11.88,-82.03,-11.059340476989746,-80.85647583007812
-22.71,-46.46583333,545.0,17.037042236328148,42.0,0.0,0.0,1.0,0.0,0.0,1996.0,-0.6486295610349818,-12.2,-88.9,-4.767172813415527,-26.39474868774414
-0.743055556,-90.30222222,2.0,24.56368408203128,0.7,1.0,0.0,0.0,0.0,0.0,2015.0,0.8359254794186372,-1.759750435,-5.4646266,-2.1941914558410645,-7.6951680183410645
10.00036389,-84.10913333,1173.0,24.355401611328148,8.63,1.0,0.0,0.0,0.0,0.0,2017.0,-0.780295851070776,-2.53936884,-6.088430938,-6.160650253295898,-40.12194061279297
47.4828,11.0622,719.0,3.5,78.5,0.0,0.0,0.0,1.0,0.0,1999.0,0.9510565162951535,-14.85,-112.4,-12.204854965209961,-90.33538818359375
47.47051111,21.49041944,110.0,20.3,2.2,0.0,0.0,0.0,1.0,0.0,2005.0,0.16280701293851715,-2.45,-29.34,-4.800939083099365,-29.069438934326172
-46.42,168.32,2.0,14.1,146.0,0.0,0.0,1.0,0.0,0.0,2007.0,0.9510565162951535,-6.75,-45.4,-7.416806221008301,-50.71522903442383
46.98141401,6.607999655,1042.0,22.212091064453148,0.0,0.0,0.0,0.0,1.0,0.0,2001.0,-0.9587178169872964,-8.43,-56.3,-7.700742721557617,-52.77753448486328
22.31666667,114.1666667,66.0,21.7,145.0,0.0,0.0,1.0,0.0,0.0,1993.0,-0.7236440382959123,-2.68,-14.7,-6.781590461730957,-45.17764663696289
53.32,-60.42,46.0,8.166772460937523,0.0,0.0,0.0,0.0,1.0,0.0,2004.0,0.7295575540864875,-11.86,-89.4,-11.003849029541016,-80.39730072021484
50.3119,11.8758,565.0,4.1,18.0,0.0,0.0,0.0,1.0,0.0,2003.0,-0.7236440382959123,-8.87,-59.3,-11.20542049407959,-82.06526184082031
62.89179444,27.62542222,116.0,1.1,86.6,0.0,0.0,0.0,1.0,0.0,2006.0,-0.2884824328806098,-12.29,-89.0,-13.496408462524414,-101.02273559570312
6.9506,79.8795,5.0,26.969628906250023,539.7,1.0,0.0,0.0,0.0,0.0,2018.0,-0.970063921851507,-7.575,-49.4,-5.210512161254883,-31.741172790527344
44.81666667,14.98333333,1594.0,-1.5,256.4,0.0,0.0,1.0,0.0,0.0,2001.0,-0.7236440382959123,-13.2,-78.3,-9.449684143066406,-67.5368881225586
47.7,27.88333333,231.0,18.5,36.3,0.0,0.0,0.0,1.0,0.0,2018.0,0.741222010848596,-9.22,-64.7,-6.522255897521973,-43.3129997253418
52.1,5.18,2.0,13.8,63.0,0.0,0.0,1.0,0.0,0.0,1984.0,0.2802306751992159,-7.4,-50.9,-5.761719703674316,-37.019710540771484
-21.2,-159.8,6.0,23.8,53.0,1.0,0.0,0.0,0.0,0.0,1979.0,-0.9741004551724206,-2.59,-5.7,-3.060948371887207,-14.67136001586914
46.95222563,7.439320571,511.0,14.7,50.0,0.0,0.0,1.0,0.0,0.0,2003.0,-0.9587178169872964,-8.88,-61.34,-7.58879280090332,-52.13838195800781
45.37,-63.27,40.0,16.9,61.0,0.0,0.0,0.0,1.0,0.0,1978.0,-0.2135209154397959,-8.9,-55.0,-6.819145202636719,-45.08955383300781
38.28,21.79,100.0,17.3,3.6,0.0,0.0,1.0,0.0,0.0,2010.0,0.9760105506323683,-0.438618888,-9.379020394,-3.6186397075653076,-19.28614616394043
46.39864119,6.233803787,436.0,6.741967773437523,0.0,0.0,0.0,1.0,0.0,0.0,2003.0,0.9510565162951535,-11.23,-86.44713676,-9.469334602355957,-67.69949340820312
39.55339029,2.625298143,3.0,21.4,1.8,0.0,1.0,0.0,0.0,0.0,2013.0,0.29671281927349075,-5.47,-32.3,-3.2136898040771484,-15.813590049743652
45.80666667,15.97,165.0,18.0,66.0,0.0,0.0,0.0,1.0,0.0,1980.0,0.2802306751992159,-5.73,-39.3,-6.14579963684082,-40.59381103515625
7.334444444,80.62638889,477.0,25.0,39.5,1.0,0.0,0.0,0.0,0.0,2018.0,0.6994583270516471,-3.89,-20.0,-2.141359806060791,-7.274535179138184
4.05,114.81,24.0,23.3,5.0,1.0,0.0,0.0,0.0,0.0,2008.0,0.9813064702716093,-11.53,-88.81,-6.86326789855957,-46.134803771972656
-22.399288,-47.543743,614.49694,19.7,99.8,1.0,0.0,0.0,0.0,0.0,2022.0,-0.9587178169872964,0.08,12.3,-1.976073980331421,-5.958566665649414
47.81666667,13.71777778,1618.0,6.710870361328148,7.2,0.0,0.0,0.0,1.0,0.0,2001.0,-0.35367612217637207,-11.3,-81.4,-11.271819114685059,-82.61470031738281
0.512102778,25.20643889,418.0,25.713677978515648,134.8,1.0,0.0,0.0,0.0,0.0,2015.0,0.9721181966290613,-3.37,-12.1,-1.6407420635223389,-3.288731575012207
41.8,-6.733333333,690.0,16.1,113.0,0.0,0.0,1.0,0.0,0.0,1988.0,0.2802306751992159,-7.42,-47.2,-5.750378131866455,-36.92586135864258
47.81666667,13.71777778,1618.0,1.4623046875000227,0.5,0.0,0.0,0.0,1.0,0.0,2002.0,-0.4327755925504317,-15.7,-112.9,-14.208909034729004,-106.91853332519531
25.01666667,102.6833333,1892.0,14.7,39.0,0.0,0.0,1.0,0.0,0.0,1996.0,0.9562348265919056,-6.83,-37.2,-5.7983198165893555,-28.99612045288086
4.332,117.977,588.0,26.80489501953128,136.3,1.0,0.0,0.0,0.0,0.0,2008.0,0.2802306751992159,-8.42,-52.76,-7.87648868560791,-53.994266510009766
49.81666667,23.95,329.0,7.7,47.0,0.0,0.0,0.0,1.0,0.0,1983.0,-0.9741004551724206,-10.0,-65.0,-10.327584266662598,-74.80133819580078
4.332,117.977,588.0,28.337335205078148,183.1,1.0,0.0,0.0,0.0,0.0,2008.0,-0.27195815753410524,-9.64,-62.93,-7.3256940841674805,-49.9612922668457
46.095,14.597,282.0,6.651422119140648,5.0,0.0,0.0,1.0,0.0,0.0,2007.0,0.9760105506323683,-5.54,-36.7,-9.16146183013916,-65.15190887451172
-13.8,-171.78,2.0,25.6,579.0,1.0,0.0,0.0,0.0,0.0,1973.0,-0.9741004551724206,-4.21,-20.7,-4.869510650634766,-27.828304290771484
-23.0,-47.13333333,661.0,25.877038574218773,39.0,0.0,0.0,1.0,0.0,0.0,1998.0,0.9844738167520922,-9.08,-61.53,-5.447141647338867,-33.46627426147461
8.92,-79.6,13.0,26.8,420.0,1.0,0.0,0.0,0.0,0.0,1973.0,-0.7236440382959123,-9.47,-67.9,-5.440199851989746,-34.01503372192383
19.27116389,-99.20359444,2580.0,16.758874511718773,0.0,0.0,0.0,1.0,0.0,0.0,2012.0,-0.2802306751992161,-9.43,-65.5,-9.710817337036133,-68.81452178955078
7.933333333,38.71666667,1638.0,17.628686523437523,102.0,1.0,0.0,0.0,0.0,0.0,1995.0,-0.2135209154397959,-2.38,-3.1,-0.6322975158691406,4.74027156829834
13.05,123.97,475.0,26.168847656250023,276.0,1.0,0.0,0.0,0.0,0.0,1992.0,0.2802306751992159,-4.97,-26.5,-4.2830095291137695,-24.09221649169922
52.4672,13.4019,48.0,5.5,79.3,0.0,0.0,1.0,0.0,0.0,1992.0,0.9562348265919056,-8.61,-65.9,-8.808788299560547,-62.233604431152344
50.8325,15.14777778,823.0,9.5,178.2,0.0,0.0,0.0,1.0,0.0,2009.0,0.741222010848596,-6.62,-51.4,-9.357901573181152,-66.77740478515625
58.65,49.61666667,164.0,-13.0,42.0,0.0,0.0,0.0,1.0,0.0,2000.0,-0.27195815753410524,-20.3,-155.9,-19.717243194580078,-152.49891662597656
-36.62,-64.29,180.0,13.662988281250025,29.5,0.0,0.0,1.0,0.0,0.0,2019.0,0.29671281927349075,-5.45,-29.9,-4.43184757232666,-25.390087127685547
-33.97,18.6,44.0,14.1,23.8,0.0,0.0,1.0,0.0,0.0,2011.0,-0.9587178169872964,-1.587927498,-1.487577524,-1.063773274421692,1.3049602508544922
-37.82,144.97,28.0,13.9,131.2,0.0,0.0,1.0,0.0,0.0,2010.0,-0.9741004551724206,-5.95,-33.7,-4.5081329345703125,-26.646530151367188
-0.166666667,-78.48333333,2789.0,15.2,29.8,0.0,0.0,1.0,0.0,0.0,2002.0,0.4937755501599772,-6.07,-36.7,-9.265921592712402,-65.76599884033203
49.82,-74.97,381.1,6.153497314453148,0.0,0.0,0.0,0.0,1.0,0.0,2006.0,0.741222010848596,-11.65,-84.9,-12.169238090515137,-90.04065704345703
49.0975,19.59,570.0,-2.2,38.0,0.0,0.0,0.0,1.0,0.0,1999.0,-0.2884824328806098,-16.895,-129.4,-14.100476264953613,-106.02127075195312
-12.43,130.87,26.0,29.4,75.0,1.0,0.0,0.0,0.0,0.0,2000.0,-0.7116566222817751,-8.04,-53.5,-1.0789374113082886,1.1842269897460938
12.13,15.03,300.0,26.794244384765648,200.6,0.0,1.0,0.0,0.0,0.0,2016.0,-0.7055836101071774,-3.809,-21.3,-5.130863189697266,-31.59687042236328
-0.743055556,-90.30222222,2.0,22.241845703125023,27.1,1.0,0.0,0.0,0.0,0.0,2015.0,-0.7236440382959123,-1.11440937,0.230762262,-1.2377018928527832,-0.0798187255859375
38.79,-27.19,70.0,14.5,152.0,0.0,0.0,1.0,0.0,0.0,1999.0,0.2386727660059501,-3.945,-20.65,-3.925983428955078,-21.842060089111328
10.88,-74.78,14.0,27.8,61.0,1.0,0.0,0.0,0.0,0.0,1976.0,0.7295575540864875,-2.25,-10.9,-2.3422322273254395,-8.873832702636719
-34.90416667,-56.16666667,37.0,5.982080078125023,0.0,0.0,0.0,1.0,0.0,0.0,2015.0,-0.2135209154397959,-1.26,5.3,-4.78862190246582,-28.164867401123047
54.35333333,-6.648333333,64.0,6.105554199218773,131.9,0.0,0.0,1.0,0.0,0.0,2016.0,0.255353295116187,-10.159,-71.1,-7.848841667175293,-54.29023361206055
44.13333333,6.333333333,851.0,10.59118157,79.0,0.0,0.0,1.0,0.0,0.0,2012.0,-0.970063921851507,-8.86,-63.82,-6.771251678466797,-45.373390197753906
43.73238889,7.423583333,2.0,21.0,30.0,0.0,0.0,1.0,0.0,0.0,2002.0,0.9510565162951535,-2.58,-19.2,-3.4442057609558105,-17.84273910522461
31.62,25.95,24.0,13.8,62.4,0.0,1.0,0.0,0.0,0.0,1995.0,0.6994583270516471,-4.51,-19.9,-3.914226531982422,-21.732067108154297
46.49143367,9.898180888,1724.0,-2.2116760253906023,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,0.2386727660059501,-17.19,-130.4957862,-17.611186981201172,-135.07171630859375
-34.05,115.0249,70.0,10.014245605468773,5.8,0.0,0.0,1.0,0.0,0.0,2017.0,-0.47115950767386394,-4.62,-18.5,-2.987123966217041,-13.936296463012695
48.78,-123.13,178.0,14.449792480468773,3.689053177367896,0.0,0.0,1.0,0.0,0.0,2002.0,-0.9587178169872964,-6.2,-42.5,-9.1376953125,-64.95523834228516
42.29055556,-85.58444444,236.0,3.1236511230468977,2.5,0.0,0.0,0.0,1.0,0.0,1993.0,0.7909456567567772,-19.8,-114.0,-11.72940444946289,-86.401123046875
-9.55,16.37,1139.0,21.3,274.0,1.0,0.0,0.0,0.0,0.0,1973.0,-0.7236440382959123,-5.21,-31.5,-4.358814716339111,-25.377376556396484
36.55530278,126.635925,62.0,21.0270935058594,140.0,0.0,0.0,0.0,1.0,0.0,2018.0,-0.9741004551724206,-13.11,-94.7,-10.650169372558594,-77.47066497802734
45.32,-75.67,114.0,22.1,106.2,0.0,0.0,0.0,1.0,0.0,2005.0,-0.2135209154397959,-7.08,-50.9,-7.500805854797363,-51.04616165161133
78.91666667,11.93333333,7.0,-8.1,34.7,0.0,0.0,0.0,0.0,1.0,1990.0,-0.2884824328806098,-14.23,-97.9,-11.119108200073242,-81.35104370117188
49.0392,8.365,112.0,11.2,64.1,0.0,0.0,1.0,0.0,0.0,1995.0,0.9760105506323683,-7.79,-54.8,-6.832205772399902,-45.877769470214844
