Lat,Lon,Alt,Year,JulianDay_Sin,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,-6.87,-44.13363048,-8.282573,-56.94337
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,-8.99,-60.35032291,-8.27315,-56.864452
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,-10.78,-79.00926983,-8.824355,-61.481182
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,-8.37,-57.9994607,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,-10.4,-82.10126519,-8.956267,-62.58604
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,-8.5,-62.00643014,-9.58285,-67.834114
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,-7.88,-58.24612426,-9.799563,-69.64924
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,-10.73,-81.57874164,-9.804275,-69.6887
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,-6.26,-47.19478668,-9.606406,-68.03141
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,-6.51,-47.19496585,-9.045779,-63.335766
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,-4.36,-26.28930766,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,-4.6,-29.45637813,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,-8.79,-61.24115279,-8.287284,-56.98283
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,-12.8,-91.96888229,-8.282573,-56.94337
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,-12.09,-89.88374997,-8.824355,-61.481182
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,-17.57,-134.4502205,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,-10.26,-78.8,-8.96569,-62.66496
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,-13.21,-99.3,-9.578139,-67.794655
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,-11.63,-84.9,-9.794852,-69.60978
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,-6.23,-47.0,-9.799563,-69.64924
47.54260867,7.58371693,304.73438,2009,0.741222010848596,-4.26,-27.1,-9.606406,-68.03141
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,-5.9,-44.9,-9.083468,-63.65144
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,-4.42,-25.9,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,-6.51,-44.1,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,-5.48,-34.6,-8.296706,-57.06175
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,-7.89,-55.9,-8.282573,-56.94337
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,-13.82,-102.4,-8.824355,-61.481182
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,-12.32,-90.3,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,-15.69,-117.4,-8.984534,-62.822796
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,-12.81,-99.3,-9.568717,-67.71574
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,-12.5,-93.0,-9.780719,-69.4914
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,-8.52,-58.8,-9.794852,-69.60978
47.54260867,7.58371693,304.73438,2010,0.741222010848596,-8.21,-58.2,-9.587562,-67.87357
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,-8.71,-61.9,-9.08818,-63.6909
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,-5.8,-40.2,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,-8.4,-60.2,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,-7.12,-48.8,-8.31084,-57.180126
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,-10.1,-72.0,-8.296706,-57.06175
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,-15.21,-112.6,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,-14.44,-105.9,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,-10.25,-76.7,-9.012801,-63.05955
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,-12.45,-92.0,-9.549872,-67.5579
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,-9.17,-69.4,-9.757163,-69.294106
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,-5.43,-37.3,-9.776008,-69.45194
47.54260867,7.58371693,304.73438,2011,0.741222010848596,-5.61,-36.5,-9.568717,-67.71574
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,-5.81,-38.2,-9.102313,-63.809277
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,-6.6,-42.1,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,-5.64,-39.6,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,-5.39,-34.7,-8.320262,-57.259045
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,-9.76,-69.2,-8.31084,-57.180126
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,-9.34,-65.6,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,-10.04,-70.4,-9.055202,-63.414684
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,-15.68,-117.5,-9.54045,-67.47898
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,-9.38,-68.4,-9.70534,-68.860054
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,-8.08,-56.7,-9.719474,-68.97843
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,-6.23,-44.0,-9.545161,-67.51844
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,-6.6,-46.2,-9.102313,-63.809277
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,-5.32,-32.6,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,-5.84,-37.5,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,-5.62,-37.2,-8.329684,-57.337963
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,-10.79,-77.4,-8.324973,-57.298504
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,-12.91,-96.4,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,-13.28,-99.0,-9.102313,-63.809277
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,-13.94,-101.5,-9.5216055,-67.321144
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,-13.26,-97.4,-9.606406,-68.03141
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,-8.88,-64.1,-9.634673,-68.268166
47.54260867,7.58371693,304.73438,2013,0.741222010848596,-9.26,-67.8,-9.535739,-67.43952
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,-7.45,-50.8,-9.13058,-64.04603
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,-6.98,-49.4,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,-5.54,-34.8,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,-6.81,-43.0,-8.324973,-57.298504
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,-8.19,-59.0,-8.315551,-57.219585
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,-13.15,-96.3,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,-17.77,-137.7,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,-11.27,-85.7,-9.121158,-63.967113
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,-11.26,-82.7,-9.488627,-67.04493
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,-9.36,-71.0,-9.549872,-67.5579
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,-8.42,-65.1,-9.559295,-67.63682
47.54260867,7.58371693,304.73438,2014,0.741222010848596,-7.08,-49.1,-9.516894,-67.281685
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,-4.38,-24.7,-9.13058,-64.04603
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,-7.23,-50.2,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,-5.16,-37.1,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,-7.54,-51.5,-8.291995,-57.02229
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,-6.14,-39.7,-8.27315,-56.864452
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,-18.94,-143.9,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,-12.78,-92.6,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,-13.96,-103.8,-9.13058,-64.04603
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,-12.02,-92.5,-9.41796,-66.45304
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,-8.85,-68.0,-9.535739,-67.43952
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,-10.12,-75.1,-9.535739,-67.43952
47.54260867,7.58371693,304.73438,2015,0.741222010848596,-9.68,-72.3,-9.465072,-66.84763
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,-6.6,-44.3,-9.13058,-64.04603
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,-3.4,-26.4,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,-4.55,-30.0,-8.829066,-61.52064
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,-8.48,-62.9,-8.216617,-56.39094
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,-10.96,-79.1,-8.193061,-56.193645
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,-12.41,-93.4,-8.824355,-61.481182
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,-7.68,-53.2,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,-14.0,-105.2,-9.13058,-64.04603
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,-11.95,-87.3,-9.304893,-65.50602
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,-12.39,-95.3,-9.502761,-67.16331
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,-8.98,-61.1,-9.502761,-67.16331
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,-8.58,-60.4,-9.352004,-65.90061
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,-8.78,-65.1,-9.13058,-64.04603
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,-4.3,-27.7,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,-5.1,-30.8,-8.824355,-61.481182
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,-8.52,-58.2,-8.122394,-55.601757
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,-8.74,-59.1,-8.112971,-55.52284
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,-10.19,-71.1,-8.824355,-61.481182
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,-8.56,-60.4,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,-8.8,-62.8,-9.074046,-63.57252
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,-9.0,-64.5,-8.824355,-61.481182
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,-9.85,-68.46,-8.781955,-61.12605
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,-15.46,-118.68,-8.59822,-59.58714
47.54260867,7.58371693,304.73438,2020,-0.23030567023061196,-3.66,-25.74,-8.536975,-59.07417
47.54260867,7.58371693,304.73438,2012,-0.27195815753410524,-11.73,-85.6,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2017,0.9510565162951535,-9.33,-66.0,-9.328448,-65.703316
47.54260867,7.58371693,304.73438,2017,0.741222010848596,-7.14,-49.1,-9.229514,-64.87467
47.54260867,7.58371693,304.73438,2017,0.29671281927349075,-5.69,-40.6,-9.13058,-64.04603
47.54260867,7.58371693,304.73438,2017,-0.2135209154397959,-4.01,-28.8,-8.8432,-61.63902
47.54260867,7.58371693,304.73438,2017,-0.680773409477016,-5.25,-34.0,-8.819644,-61.441723
47.54260867,7.58371693,304.73438,2017,-0.9587178169872964,-8.91,-63.1,-8.075282,-55.207165
47.54260867,7.58371693,304.73438,2017,-0.9741004551724206,-5.6,-36.3,-8.061149,-55.088787
47.54260867,7.58371693,304.73438,2018,0.9510565162951535,-11.85,-91.1,-8.8667555,-61.836315
47.54260867,7.58371693,304.73438,2018,0.9760105506323683,-6.42,-47.1,-8.8432,-61.63902
47.54260867,7.58371693,304.73438,2018,0.741222010848596,-6.47,-42.0,-8.876178,-61.915234
47.54260867,7.58371693,304.73438,2018,0.29671281927349075,-5.85,-38.7,-9.055202,-63.414684
47.54260867,7.58371693,304.73438,2018,-0.2135209154397959,-6.77,-45.3,-8.838489,-61.59956
47.54260867,7.58371693,304.73438,2018,-0.680773409477016,-5.39,-33.1,-8.8055105,-61.323345
47.54260867,7.58371693,304.73438,2018,-0.9587178169872964,-4.56,-29.4,-8.042304,-54.93095
47.54260867,7.58371693,304.73438,2018,-0.9741004551724206,-16.23,-119.1,-8.032882,-54.85203
47.54260867,7.58371693,304.73438,2019,0.741222010848596,-8.46,-60.31,-8.574664,-59.389843
47.54260867,7.58371693,304.73438,2019,0.29671281927349075,-5.55,-35.23,-8.744266,-60.810375
47.54260867,7.58371693,304.73438,2019,-0.2135209154397959,-5.65,-38.0,-8.753688,-60.889294
47.54260867,7.58371693,304.73438,2019,-0.680773409477016,-5.4,-34.87,-8.758399,-60.928753
47.54260867,7.58371693,304.73438,2019,-0.9587178169872964,-8.7,-60.16,-8.002259,-54.595547
47.54260867,7.58371693,304.73438,2019,-0.9741004551724206,-7.43,-49.5,-7.9904814,-54.4969
47.54260867,7.58371693,304.73438,2019,-0.7236440382959123,-11.57,-86.48,-8.739554,-60.770916
47.54260867,7.58371693,304.73438,2020,0.6994583270516471,-6.89,-46.73,-8.419196,-58.08769
47.54260867,7.58371693,304.73438,2020,0.9562348265919056,-7.18,-50.55,-8.098838,-55.40446
47.54260867,7.58371693,304.73438,2020,0.9721181966290613,-6.17,-49.37,-8.098838,-55.40446
47.54260867,7.58371693,304.73438,2020,0.7295575540864875,-6.04,-37.39,-8.381507,-57.772015
47.54260867,7.58371693,304.73438,2020,0.2802306751992159,-5.9,-40.35,-8.541686,-59.11363
47.54260867,7.58371693,304.73438,2020,-0.6932812268869771,-5.98,-40.57,-8.645331,-59.98173
47.54260867,7.58371693,304.73438,2020,-0.9634705485641486,-7.38,-49.3,-7.9127474,-53.84582
47.54260867,7.58371693,304.73438,2020,-0.970063921851507,-10.33,-73.8,-7.908036,-53.806362
47.54260867,7.58371693,304.73438,2020,-0.7116566222817751,-6.44,-42.64,-8.635909,-59.902813
47.54260867,7.58371693,304.73438,2020,-0.27195815753410524,-14.36,-106.24,-8.551108,-59.192547
47.54260867,7.58371693,304.73438,2021,0.2386727660059501,-11.58,-83.99,-8.485152,-58.640118
47.54260867,7.58371693,304.73438,2021,0.6994583270516471,-10.9,-80.08,-8.263728,-56.785534
47.54260867,7.58371693,304.73438,2021,0.9510565162951535,-7.66,-52.14,-7.94337,-54.102306
47.54260867,7.58371693,304.73438,2021,0.9760105506323683,-12.37,-90.24,-7.9622145,-54.260143
47.54260867,7.58371693,304.73438,2021,0.741222010848596,-9.25,-67.58,-8.178927,-56.075268
47.54260867,7.58371693,304.73438,2021,0.29671281927349075,-6.23,-42.48,-8.480441,-58.60066
47.54260867,7.58371693,304.73438,2021,-0.2135209154397959,-7.52,-52.66,-8.343818,-57.45634
47.54260867,7.58371693,304.73438,2021,-0.680773409477016,-7.05,-49.84,-8.546397,-59.153088
47.54260867,7.58371693,304.73438,2021,-0.9587178169872964,-6.38,-41.48,-7.8279467,-53.135555
47.54260867,7.58371693,304.73438,2021,-0.9741004551724206,-8.61,-61.91,-7.8185244,-53.056637
47.54260867,7.58371693,304.73438,2021,-0.7236440382959123,-10.46,-71.94,-8.522841,-58.95579
47.54260867,7.58371693,304.73438,2021,-0.2884824328806098,-11.89,-89.14,-8.372085,-57.693096
47.54260867,7.58371693,304.73438,2017,0.9760105506323683,-9.8,-65.2,-9.304893,-65.50602
47.54260867,7.58371693,304.73438,2019,0.9760105506323683,-13.58,-99.67,-8.409774,-58.00877
47.54260867,7.58371693,304.73438,2017,0.2386727660059501,-10.24,-72.0,-9.13058,-64.04603
47.54260867,7.58371693,304.73438,2017,-0.7236440382959123,-11.14,-80.7,-8.8055105,-61.323345
47.54260867,7.58371693,304.73438,2022,0.2386727660059501,-9.28,-64.8,-8.4615965,-58.44282
47.54260867,7.58371693,304.73438,2022,0.6994583270516471,-6.84,-44.5,-8.131816,-55.680676
47.54260867,7.58371693,304.73438,2022,0.9510565162951535,-8.89,-56.5,-7.8727026,-53.510418
47.54260867,7.58371693,304.73438,2022,0.9760105506323683,-10.67,-76.4,-7.898614,-53.727444
47.54260867,7.58371693,304.73438,2022,0.741222010848596,-4.02,-24.1,-8.042304,-54.93095
47.54260867,7.58371693,304.73438,2017,0.6994583270516471,-12.19,-86.9,-9.201247,-64.63792
47.54260867,7.58371693,304.73438,2017,-0.2884824328806098,-12.54,-93.2,-8.833777,-61.5601
47.54260867,7.58371693,304.73438,2018,-0.7236440382959123,-11.95,-87.1,-8.791377,-61.204967
47.54260867,7.58371693,304.73438,2019,0.9510565162951535,-6.64,-46.13,-8.43333,-58.206066
