Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,-7.15,-47.6,-3.959502696990967,-20.734596252441406
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,-3.87,-22.8,-4.631430625915527,-26.362468719482422
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,-1.05,1.2,-2.3533220291137695,-7.146198749542236
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,-3.27,-22.2,-8.357951164245605,-57.5747184753418
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,-16.63,-130.9,-16.93695831298828,-129.4299774169922
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,-15.47,-110.65,-16.022994995117188,-121.7748794555664
48.22,11.59,494.59375,1995.0,-0.2135209154397959,-4.96,-28.3,-9.67707347869873,-68.62329864501953
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,-2.04,-1.0,-2.912562847137451,-10.046520233154297
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,-11.09,-69.2,-6.9045610427856445,-45.401546478271484
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,-5.2,-40.9,-9.804274559020996,-69.6886978149414
51.83,6.25,9.5,1993.0,0.9510565162951535,-6.74,-49.7,-7.524077415466309,-50.59043502807617
18.47,-70.02,1.0,1996.0,0.2802306751992159,-2.44,-11.35,-1.8221817016601562,-4.203631401062012
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,-12.43,-90.2,-10.694682121276855,-77.14649200439453
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,-19.18,-140.6,-9.884364128112793,-70.35950469970703
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,-5.75,-37.8,-8.993956565856934,-62.90171432495117
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,-7.26,-48.5,-6.563002586364746,-42.54075241088867
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,-1.98,-10.6,-2.912562847137451,-10.046520233154297
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,-7.92,-64.0,-8.77253246307373,-61.0471305847168
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,-5.95,-26.4,-5.074278831481934,-30.071636199951172
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,-1.265224179,-1.106035282,-1.9148424863815308,-4.87424373626709
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,-7.43,-52.5,-4.556052207946777,-25.731121063232422
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,-4.4,-26.4,-5.766818046569824,-35.87214279174805
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,-23.37,-177.3,-18.623550415039062,-143.55638122558594
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,-2.38,-2.1,-2.912562847137451,-10.046520233154297
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,-11.0,-77.2,-9.922053337097168,-70.67517852783203
51.93,-10.25,33.068359,1980.0,-0.970063921851507,-5.57,-36.2,-5.1060791015625,-30.33798599243164
36.83,10.23,0.0,1977.0,0.741222010848596,0.3,-4.5,-3.850557327270508,-19.822101593017578
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,-3.57,-23.78,-6.852738380432129,-44.96749496459961
-22.399288,-47.543743,626.78125,2017.0,0.9760105506323683,-7.11,-45.5,-5.992953300476074,-37.76618576049805
45.37,-63.27,12.535156,1982.0,0.6994583270516471,-12.3,-86.0,-9.917342185974121,-70.6357192993164
22.32555556,-81.18527778,4.9055176,1984.0,-0.23030567023061196,-1.12,0.6,-2.912562847137451,-10.046520233154297
22.31666667,114.1666667,34.056641,2013.0,-0.9587178169872964,-7.49,-47.2,-7.396876335144043,-49.5250358581543
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,-12.25,-90.04,-9.262492179870605,-65.15088653564453
-15.6,-56.1,177.79688,1968.0,-0.9634705485641486,-0.55,11.0,-1.4872751235961914,-1.734187126159668
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,-9.07,-58.4,-10.11521053314209,-72.29300689697266
6.906666667,79.87,14.911133,1985.0,0.29671281927349075,-1.12,-12.3,-3.617649793624878,-17.871334075927734
-5.22,145.8,2.7424316,1974.0,0.9510565162951535,-9.79,-66.6,-7.081229209899902,-46.88126754760742
15.65944444,0.5,248.89844,2000.0,-0.23030567023061196,-3.16,-17.0,-2.912562847137451,-10.046520233154297
28.276976,84.30961,2101.5,2017.0,-0.8165380514459157,-12.78528588,-89.9301422,-10.03983211517334,-71.66165924072266
9.357072,-75.289167,200.4375,2015.0,0.29671281927349075,-5.09,-35.8,-6.551224708557129,-42.44210433959961
14.97219444,-87.97477778,926.03125,2009.0,-0.2884824328806098,-4.94,-24.2,-4.116737365722656,-22.05154800415039
