Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,-14.0,-111.2,-10.951845169067383,-81.6983871459961
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,-9.7,-74.1,-10.494524002075195,-77.81148529052734
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,-14.2,-101.4,-10.903985977172852,-81.29161834716797
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,-13.1,-108.0,-13.839349746704102,-106.24010467529297
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,-17.3,-127.0,-15.136865615844727,-117.26805877685547
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,-30.1,-224.1,-17.508554458618164,-137.4257049560547
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,-27.3,-208.7,-21.7520694732666,-173.49253845214844
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,-29.0,-218.7,-19.135766983032227,-151.25584411621094
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,-26.4,-207.4,-22.326379776000977,-178.37376403808594
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,-10.0,-91.8,-10.919939041137695,-81.42720794677734
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,-13.0,-100.8,-10.462617874145508,-77.5403060913086
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,-11.0,-87.1,-10.967798233032227,-81.83397674560547
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,-15.0,-107.9,-14.254129409790039,-109.76543426513672
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,-29.9,-225.5,-15.062417984008789,-116.63530731201172
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,-22.3,-165.9,-18.572092056274414,-146.4650115966797
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,-29.2,-226.2,-19.518640518188477,-154.50999450683594
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,-30.7,-251.3,-20.17289924621582,-160.7411346435547
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,-21.8,-169.2,-16.33866310119629,-127.48247528076172
52.3,104.2833333,427.25,2013.0,0.9760105506323683,273.59277,-12.6,-86.7,-15.987695693969727,-124.49950408935547
52.3,104.2833333,427.25,2013.0,0.741222010848596,290.72104,-12.8,-103.1,-11.946252822875977,-90.15013885498047
52.3,104.2833333,427.25,2013.0,0.29671281927349075,288.98105,-12.7,-99.7,-10.866762161254883,-80.9752426147461
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,288.6188,-12.2,-103.6,-10.446664810180664,-77.40471649169922
52.3,104.2833333,427.25,2013.0,-0.680773409477016,291.16858,-10.9,-86.0,-10.94120979309082,-81.60799407958984
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,282.2556,-15.7,-117.2,-14.307306289672852,-110.21739959716797
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,270.29587,-16.3,-120.7,-15.147500991821289,-117.35845184326172
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,266.30817,-29.6,-230.5,-19.476099014282227,-154.14842224121094
52.3,104.2833333,427.25,2015.0,0.2386727660059501,254.0976,-27.6,-215.2,-19.391016006469727,-153.42527770996094
52.3,104.2833333,427.25,2015.0,0.6994583270516471,255.59766,-25.9,-211.2,-21.714460372924805,-173.2347869873047
52.3,104.2833333,427.25,2015.0,0.9510565162951535,264.8988,-21.7,-175.3,-17.646814346313477,-138.60081481933594
