Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,-14.0,-111.2,-13.343907356262207,-98.13848114013672
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,-9.7,-74.1,-12.199036598205566,-89.19259643554688
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,-14.2,-101.4,-13.421002388000488,-99.05392456054688
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,-13.1,-108.0,-16.89208984375,-126.15151977539062
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,-17.3,-127.0,-22.425779342651367,-169.343994140625
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,-30.1,-224.1,-21.90204620361328,-165.2050018310547
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,-27.3,-208.7,-31.00554656982422,-240.96212768554688
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,-29.0,-218.7,-25.99460792541504,-195.60719299316406
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,-26.4,-207.4,-28.74519920349121,-220.29824829101562
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,-10.0,-91.8,-13.062102317810059,-96.01416015625
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,-13.0,-100.8,-12.823412895202637,-94.15813446044922
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,-11.0,-87.1,-12.571507453918457,-92.19845581054688
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,-15.0,-107.9,-17.51560401916504,-131.0206756591797
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,-29.9,-225.5,-21.019363403320312,-158.38194274902344
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,-22.3,-165.9,-26.200115203857422,-198.01416015625
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,-29.2,-226.2,-29.876615524291992,-225.709228515625
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,-30.7,-251.3,-24.64491844177246,-185.20718383789062
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,-21.8,-169.2,-19.95551109313965,-151.03298950195312
