Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,289.4898681640625,-3.87,-22.8,-4.932602882385254,-27.80194091796875
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,297.6083679199219,-3.27,-22.2,-3.3325459957122803,-16.72186279296875
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,293.9618225097656,-16.63,-130.9,-17.3221435546875,-130.53634643554688
48.22,11.59,494.59375,1995.0,-0.2135209154397959,290.3919372558594,-4.96,-28.3,-7.432063102722168,-50.722869873046875
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,288.12481689453125,-2.04,-1.0,-3.056844711303711,-12.471100807189941
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,275.7855834960937,-11.09,-69.2,-8.861685752868652,-61.0809440612793
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,288.6055603027344,-5.2,-40.9,-5.7853498458862305,-37.433807373046875
51.83,6.25,9.5,1993.0,0.9510565162951535,279.7039489746094,-6.74,-49.7,-7.687869071960449,-52.51190185546875
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,269.9031066894531,-19.18,-140.6,-13.5516939163208,-100.10861206054688
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,291.5385437011719,-5.75,-37.8,-5.965883255004883,-38.27440643310547
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,290.4496154785156,-1.98,-10.6,-3.344820499420166,-14.618947982788086
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,274.1112976074219,-7.92,-64.0,-11.55851936340332,-82.47132110595703
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,280.8715209960937,-5.95,-26.4,-5.739607810974121,-37.064666748046875
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,282.3019714355469,-7.43,-52.5,-5.50926399230957,-35.205780029296875
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,290.2076416015625,-4.4,-26.4,-5.028129577636719,-30.925819396972656
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,250.54205322265625,-23.37,-177.3,-21.28209686279297,-162.49337768554688
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,292.9140014648437,-2.38,-2.1,-2.948265790939331,-11.963499069213867
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,270.1028137207031,-11.0,-77.2,-14.045367240905762,-100.89421844482422
51.93,-10.25,33.068359,1980.0,-0.970063921851507,286.6293640136719,-5.57,-36.2,-5.100681304931641,-28.881980895996094
36.83,10.23,0.0,1977.0,0.741222010848596,296.5929260253906,0.3,-4.5,-1.0585883855819702,0.04619407653808594
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,278.73394775390625,-3.57,-23.78,-9.351130485534668,-66.20729064941406
45.37,-63.27,12.535156,1982.0,0.6994583270516471,272.5054016113281,-12.3,-86.0,-14.099339485168457,-100.49995422363281
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,284.7343139648437,-12.25,-90.04,-8.925891876220703,-62.44194793701172
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,289.7830810546875,-9.07,-58.4,-8.425318717956543,-58.738494873046875
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,292.05078125,-1.22,1.0,-2.751157283782959,-9.908258438110352
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,288.2062072753906,-2.5,-11.5,-4.196382522583008,-22.742280960083008
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,286.3773498535156,-5.82,-40.7,-5.17324686050415,-32.42536163330078
49.19472222,-123.0172222,1.3475342,2018.0,-0.2884824328806098,281.0718688964844,-11.59,-81.8,-13.458050727844238,-96.16705322265625
68.78666667,-81.25,7.5170898,1989.0,0.9760105506323683,253.0947265625,-30.74,-227.8,-30.874855041503906,-239.90744018554688
58.38277778,21.81416667,5.9343262,2016.0,-0.9634705485641486,289.0082092285156,-6.35,-45.7,-9.071357727050781,-63.68336486816406
51.93,-10.25,33.068359,1963.0,0.2386727660059501,282.9962158203125,-7.6,-47.7,-5.742159366607666,-33.96993637084961
