Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,-14.0,-111.2,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,-9.7,-74.1,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2011.0,-0.680773409477016,-14.2,-101.4,-14.684318542480469,-110.25157165527344
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,-13.1,-108.0,-13.991321563720703,-104.50996398925781
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,-17.3,-127.0,-13.963615417480469,-104.28062438964844
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,-30.1,-224.1,-14.476861000061035,-108.53288269042969
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,-27.3,-208.7,-15.845942497253418,-119.87565612792969
52.3,104.2833333,427.25,2012.0,0.2386727660059501,-29.0,-218.7,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2012.0,0.6994583270516471,-26.4,-207.4,-15.800898551940918,-119.50247192382812
52.3,104.2833333,427.25,2012.0,0.2802306751992159,-10.0,-91.8,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,-13.0,-100.8,-15.845942497253418,-119.87565612792969
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,-11.0,-87.1,-14.620661735534668,-109.724365234375
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,-15.0,-107.9,-13.98265266418457,-104.43803405761719
52.3,104.2833333,427.25,2012.0,-0.970063921851507,-29.9,-225.5,-13.972284317016602,-104.3525390625
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,-22.3,-165.9,-14.530573844909668,-108.97799682617188
52.3,104.2833333,427.25,2013.0,0.2386727660059501,-29.2,-226.2,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2013.0,0.6994583270516471,-30.7,-251.3,-15.800898551940918,-119.50247192382812
52.3,104.2833333,427.25,2013.0,0.9510565162951535,-21.8,-169.2,-15.296320915222168,-115.32212829589844
52.3,104.2833333,427.25,2013.0,0.9760105506323683,-12.6,-86.7,-15.277283668518066,-115.16470336914062
52.3,104.2833333,427.25,2013.0,0.741222010848596,-12.8,-103.1,-15.756278991699219,-119.13267517089844
52.3,104.2833333,427.25,2013.0,0.29671281927349075,-12.7,-99.7,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,-12.2,-103.6,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2013.0,-0.680773409477016,-10.9,-86.0,-14.692987442016602,-110.323486328125
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,-15.7,-117.2,-13.991321563720703,-104.50996398925781
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,-16.3,-120.7,-13.963615417480469,-104.28062438964844
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,-29.6,-230.5,-15.845942497253418,-119.87565612792969
52.3,104.2833333,427.25,2015.0,0.2386727660059501,-27.6,-215.2,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2015.0,0.6994583270516471,-25.9,-211.2,-15.800898551940918,-119.50247192382812
52.3,104.2833333,427.25,2015.0,0.9510565162951535,-21.7,-175.3,-15.313658714294434,-115.46597290039062
52.3,104.2833333,427.25,2015.0,0.9760105506323683,-15.3,-112.3,-15.277283668518066,-115.16470336914062
52.3,104.2833333,427.25,2015.0,0.741222010848596,-10.7,-84.6,-15.773616790771484,-119.27651977539062
52.3,104.2833333,427.25,2015.0,0.29671281927349075,-14.3,-107.2,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,-9.4,-61.8,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2015.0,-0.680773409477016,-12.1,-85.6,-14.692987442016602,-110.323486328125
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,-16.3,-127.3,-13.991321563720703,-104.50996398925781
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,-20.7,-158.7,-13.963615417480469,-104.28062438964844
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,-21.3,-169.8,-14.476861000061035,-108.53288269042969
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,-25.5,-201.8,-15.845942497253418,-119.87565612792969
52.3,104.2833333,427.25,2016.0,0.2386727660059501,-33.8,-269.6,-15.863280296325684,-120.01950073242188
52.3,104.2833333,427.25,2016.0,0.6994583270516471,-26.1,-209.1,-15.800898551940918,-119.50247192382812
52.3,104.2833333,427.25,2016.0,0.9562348265919056,-26.0,-202.9,-15.296320915222168,-115.32212829589844
52.3,104.2833333,427.25,2016.0,0.9721181966290613,-12.5,-102.1,-15.278983116149902,-115.17828369140625
