Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,283.98486,0.0,-14.0,-111.2,-11.766115188598633,-89.54782104492188
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,296.2911,2.2211607e-05,-9.7,-74.1,-11.651388168334961,-88.57003784179688
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,289.3462,4.754567e-05,-14.2,-101.4,-11.513715744018555,-87.39669799804688
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,285.0388,0.0,-13.1,-108.0,-11.812005996704102,-89.93893432617188
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.80997,0.0,-17.3,-127.0,-17.188879013061523,-135.76437377929688
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,267.4311,0.0,-30.1,-224.1,-18.450876235961914,-146.51998901367188
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,245.5639,0.0,-27.3,-208.7,-21.540857315063477,-172.85494995117188
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,261.34137,5.3495005e-06,-29.0,-218.7,-21.464372634887695,-172.20309448242188
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,252.67146,1.175598e-05,-26.4,-207.4,-21.923280715942383,-176.11422729492188
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,285.04517,2.3862134e-05,-10.0,-91.8,-11.643739700317383,-88.50485229492188
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,288.55252,0.0,-13.0,-100.8,-11.636091232299805,-88.43966674804688
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,293.38803,2.9586212e-05,-11.0,-87.1,-11.536661148071289,-87.59225463867188
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,282.70758,1.6699816e-05,-15.0,-107.9,-11.98027229309082,-91.37301635742188
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,273.24136,0.0,-29.9,-225.5,-15.437379837036133,-120.83688354492188
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,259.9701,0.0,-22.3,-165.9,-19.292207717895508,-153.69039916992188
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,255.33873,0.0,-29.2,-226.2,-22.321001052856445,-179.50387573242188
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,262.44476,0.0,-30.7,-251.3,-19.873491287231445,-158.64450073242188
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,272.0206,0.0,-21.8,-169.2,-16.01866340637207,-125.79098510742188
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,273.59277,0.0,-12.6,-86.7,-14.940229415893555,-116.59982299804688
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,290.72104,0.0,-12.8,-103.1,-11.062456130981445,-83.55075073242188
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,288.98105,0.0,-12.7,-99.7,-11.544309616088867,-87.65744018554688
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,288.6188,0.0,-12.2,-103.6,-11.643739700317383,-88.50485229492188
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,291.16858,0.0,-10.9,-86.0,-11.551958084106445,-87.72262573242188
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,282.2556,0.0,-15.7,-117.2,-12.033811569213867,-91.82931518554688
