Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,-14.0,-111.2,-11.407489776611328,-85.5477294921875
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,-9.7,-74.1,-11.98061752319336,-90.42669677734375
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,-14.2,-101.4,-14.519706726074219,-112.04165649414062
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,-13.1,-108.0,-14.593013763427734,-112.66571044921875
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,-17.3,-127.0,-16.745574951171875,-130.99020385742188
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,-30.1,-224.1,-22.503509521484375,-180.00680541992188
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,-27.3,-208.7,-23.9429931640625,-192.26095581054688
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,-29.0,-218.7,-23.503150939941406,-188.51663208007812
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,-26.4,-207.4,-22.850051879882812,-182.95687866210938
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,-10.0,-91.8,-11.460803985595703,-86.0015869140625
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,-13.0,-100.8,-12.373809814453125,-93.77389526367188
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,-11.0,-87.1,-14.186492919921875,-109.20504760742188
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,-15.0,-107.9,-15.032855987548828,-116.4100341796875
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,-29.9,-225.5,-16.465675354003906,-128.60745239257812
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,-22.3,-165.9,-23.44983673095703,-188.06277465820312
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,-29.2,-226.2,-24.142921447753906,-193.96292114257812
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,-30.7,-251.3,-19.451271057128906,-154.02346801757812
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,-21.8,-169.2,-13.746650695800781,-105.46072387695312
52.3,104.2833333,427.25,2013.0,0.9760105506323683,273.59277,-12.6,-86.7,-13.606700897216797,-104.26934814453125
52.3,104.2833333,427.25,2013.0,0.741222010848596,290.72104,-12.8,-103.1,-11.114261627197266,-83.051513671875
52.3,104.2833333,427.25,2013.0,0.29671281927349075,288.98105,-12.7,-99.7,-11.16757583618164,-83.50537109375
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,288.6188,-12.2,-103.6,-12.380474090576172,-93.83062744140625
52.3,104.2833333,427.25,2013.0,-0.680773409477016,291.16858,-10.9,-86.0,-14.293121337890625,-110.11276245117188
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,282.2556,-15.7,-117.2,-15.039520263671875,-116.46676635742188
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,270.29587,-16.3,-120.7,-16.612289428710938,-129.85556030273438
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,266.30817,-29.6,-230.5,-22.396881103515625,-179.09909057617188
52.3,104.2833333,427.25,2015.0,0.2386727660059501,254.0976,-27.6,-215.2,-24.382835388183594,-196.00527954101562
52.3,104.2833333,427.25,2015.0,0.6994583270516471,255.59766,-25.9,-211.2,-23.04998016357422,-184.65884399414062
52.3,104.2833333,427.25,2015.0,0.9510565162951535,264.8988,-21.7,-175.3,-15.999176025390625,-124.63619995117188
52.3,104.2833333,427.25,2015.0,0.9760105506323683,274.89346,-15.3,-112.3,-13.680007934570312,-104.89340209960938
52.3,104.2833333,427.25,2015.0,0.741222010848596,284.80615,-10.7,-84.6,-11.600753784179688,-87.19296264648438
52.3,104.2833333,427.25,2015.0,0.29671281927349075,289.6717,-14.3,-107.2,-11.214225769042969,-83.90249633789062
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,292.13568,-9.4,-61.8,-12.220531463623047,-92.46905517578125
52.3,104.2833333,427.25,2015.0,-0.680773409477016,286.79733,-12.1,-85.6,-14.43307113647461,-111.30413818359375
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,279.96805,-16.3,-127.3,-14.946220397949219,-115.67251586914062
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,278.67822,-20.7,-158.7,-14.999534606933594,-116.12637329101562
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,271.8202,-21.3,-169.8,-21.59716796875,-172.29122924804688
