Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,-14.0,-111.2,-11.093789100646973,-85.60916137695312
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,2.2211607e-05,-9.7,-74.1,-12.805630683898926,-100.89453125
52.3,104.2833333,427.25,2011.0,-0.680773409477016,4.754567e-05,-14.2,-101.4,-15.5292329788208,-125.214111328125
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,-13.1,-108.0,-14.83874225616455,-119.048583984375
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,-17.3,-127.0,-14.886693000793457,-119.47674560546875
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,-30.1,-224.1,-17.687015533447266,-144.48138427734375
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,-27.3,-208.7,-25.435855865478516,-213.67230224609375
52.3,104.2833333,427.25,2012.0,0.2386727660059501,5.3495005e-06,-29.0,-218.7,-27.353885650634766,-230.79876708984375
52.3,104.2833333,427.25,2012.0,0.6994583270516471,1.175598e-05,-26.4,-207.4,-17.71578598022461,-144.73828125
52.3,104.2833333,427.25,2012.0,0.2802306751992159,2.3862134e-05,-10.0,-91.8,-14.109890937805176,-112.54052734375
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,-13.0,-100.8,-15.874478340148926,-128.296875
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,2.9586212e-05,-11.0,-87.1,-15.730626106262207,-127.01239013671875
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,1.6699816e-05,-15.0,-107.9,-14.666119575500488,-117.5072021484375
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,-29.9,-225.5,-14.886693000793457,-119.47674560546875
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,-22.3,-165.9,-16.632099151611328,-135.06182861328125
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,-29.2,-226.2,-27.488147735595703,-231.99761962890625
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,-30.7,-251.3,-17.830867767333984,-145.765869140625
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,-21.8,-169.2,-18.32955551147461,-150.21875
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,-12.6,-86.7,-18.348735809326172,-150.3900146484375
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,-12.8,-103.1,-17.965129852294922,-146.9647216796875
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,-12.7,-99.7,-11.117764472961426,-85.8232421875
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,-12.2,-103.6,-13.016613960266113,-102.7784423828125
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,-10.9,-86.0,-15.797757148742676,-127.61181640625
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,-15.7,-117.2,-14.877102851867676,-119.39111328125
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,-16.3,-120.7,-14.925053596496582,-119.81927490234375
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,1.1362139e-05,-29.6,-230.5,-25.39749526977539,-213.32977294921875
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,-27.6,-215.2,-27.564868927001953,-232.68267822265625
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,-25.9,-211.2,-17.87881851196289,-146.19403076171875
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,-21.7,-175.3,-18.387096405029297,-150.7325439453125
52.3,104.2833333,427.25,2015.0,0.9760105506323683,0.0,-15.3,-112.3,-18.40627670288086,-150.90380859375
52.3,104.2833333,427.25,2015.0,0.741222010848596,0.0,-10.7,-84.6,-18.02267074584961,-147.478515625
52.3,104.2833333,427.25,2015.0,0.29671281927349075,0.0,-14.3,-107.2,-11.127354621887207,-85.90887451171875
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,0.00010476876,-9.4,-61.8,-12.666573524475098,-99.65286254882812
52.3,104.2833333,427.25,2015.0,-0.680773409477016,5.4737215e-05,-12.1,-85.6,-15.44292163848877,-124.44342041015625
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,0.0,-16.3,-127.3,-14.90587329864502,-119.64801025390625
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,0.0,-20.7,-158.7,-14.963414192199707,-120.16180419921875
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,0.0,-21.3,-169.8,-17.773326873779297,-145.2520751953125
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,0.0,-25.5,-201.8,-25.589298248291016,-215.04241943359375
52.3,104.2833333,427.25,2016.0,0.2386727660059501,0.0,-33.8,-269.6,-27.603229522705078,-233.02520751953125
52.3,104.2833333,427.25,2016.0,0.6994583270516471,0.0,-26.1,-209.1,-17.907588958740234,-146.450927734375
52.3,104.2833333,427.25,2016.0,0.9562348265919056,0.0,-26.0,-202.9,-18.425457000732422,-151.0750732421875
52.3,104.2833333,427.25,2016.0,0.9721181966290613,0.0,-12.5,-102.1,-18.435047149658203,-151.16070556640625
52.3,104.2833333,427.25,2016.0,0.7295575540864875,0.0,-16.4,-124.2,-18.003490447998047,-147.3072509765625
52.3,104.2833333,427.25,2016.0,0.2802306751992159,0.0,-12.4,-103.6,-15.049725532531738,-120.9324951171875
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,0.0,-10.9,-82.7,-15.91283893585205,-128.639404296875
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,0.0,-12.1,-89.8,-15.893658638000488,-128.4681396484375
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,6.515779e-05,-14.6,-109.1,-13.966038703918457,-111.25604248046875
52.3,104.2833333,427.25,2016.0,-0.970063921851507,3.4144956e-05,-27.5,-202.8,-14.493496894836426,-115.9658203125
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,0.0,-27.8,-210.5,-16.660869598388672,-135.3187255859375
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,4.3128384e-06,-26.4,-201.1,-25.589298248291016,-215.04241943359375
52.3,104.2833333,427.25,2012.0,-0.27195815753410524,0.0,-35.1,-262.7,-25.512577056884766,-214.35736083984375
52.3,104.2833333,427.25,2017.0,0.9510565162951535,0.0,-17.6,-126.8,-18.435047149658203,-151.16070556640625
52.3,104.2833333,427.25,2017.0,0.9760105506323683,0.0,-20.9,-152.0,-18.463817596435547,-151.4176025390625
52.3,104.2833333,427.25,2017.0,0.2386727660059501,0.0,-30.3,-230.6,-27.641590118408203,-233.36773681640625
52.3,104.2833333,427.25,2017.0,0.6994583270516471,0.0,-25.9,-194.9,-17.926769256591797,-146.6221923828125
47.54260867,7.58371693,304.73438,2004.0,0.2386727660059501,0.0,-11.9,-88.50962751,-10.23547077178955,-77.945068359375
47.54260867,7.58371693,304.73438,2004.0,0.6994583270516471,0.0,-9.88,-66.74413536,-8.835309028625488,-65.4427490234375
