Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,283.98486,0.0,-14.0,-111.2,-10.249879837036133,-71.54070281982422
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,296.2911,2.2211607e-05,-9.7,-74.1,-8.998735427856445,-61.629817962646484
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,289.3462,4.754567e-05,-14.2,-101.4,-9.069452285766602,-62.189998626708984
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,285.0388,0.0,-13.1,-108.0,-8.348684310913086,-56.480464935302734
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.80997,0.0,-17.3,-127.0,-12.822885513305664,-91.92266082763672
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,267.4311,0.0,-30.1,-224.1,-14.492891311645508,-105.15154266357422
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,245.5639,0.0,-27.3,-208.7,-17.59355354309082,-129.71331787109375
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,261.34137,5.3495005e-06,-29.0,-218.7,-14.177385330200195,-102.65227508544922
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,252.67146,1.175598e-05,-26.4,-207.4,-14.188264846801758,-102.73845672607422
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,285.04517,2.3862134e-05,-10.0,-91.8,-10.059488296508789,-70.03252410888672
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,288.55252,0.0,-13.0,-100.8,-8.54179573059082,-58.010189056396484
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,293.38803,2.9586212e-05,-11.0,-87.1,-8.938898086547852,-61.155818939208984
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,282.70758,1.6699816e-05,-15.0,-107.9,-8.661470413208008,-58.958187103271484
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,273.24136,0.0,-29.9,-225.5,-12.991518020629883,-93.25847625732422
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,259.9701,0.0,-22.3,-165.9,-15.537324905395508,-113.42498016357422
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,255.33873,0.0,-29.2,-226.2,-14.362337112426758,-104.11736297607422
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,262.44476,0.0,-30.7,-251.3,-13.731325149536133,-99.11882781982422
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,272.0206,0.0,-21.8,-169.2,-13.187349319458008,-94.80974578857422
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,273.59277,0.0,-12.6,-86.7,-13.056795120239258,-93.77556610107422
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,290.72104,0.0,-12.8,-103.1,-10.293397903442383,-71.88542938232422
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,288.98105,0.0,-12.7,-99.7,-9.80381965637207,-68.00725555419922
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,288.6188,0.0,-12.2,-103.6,-8.275247573852539,-55.898738861083984
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,291.16858,0.0,-10.9,-86.0,-8.93345832824707,-61.112728118896484
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,282.2556,0.0,-15.7,-117.2,-8.851861953735352,-60.466365814208984
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.29587,0.0,-16.3,-120.7,-13.24174690246582,-95.24065399169922
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,266.30817,1.1362139e-05,-29.6,-230.5,-14.98246955871582,-109.02971649169922
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,254.0976,0.0,-27.6,-215.2,-13.486536026000977,-97.17974090576172
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,255.59766,0.0,-25.9,-211.2,-13.834680557250977,-99.93755340576172
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,264.8988,0.0,-21.7,-175.3,-13.491975784301758,-97.22283172607422
52.3,104.2833333,427.25,2015.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,274.89346,0.0,-15.3,-112.3,-12.860963821411133,-92.22429656982422
52.3,104.2833333,427.25,2015.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,284.80615,0.0,-10.7,-84.6,-10.505548477172852,-73.56597137451172
52.3,104.2833333,427.25,2015.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,289.6717,0.0,-14.3,-107.2,-9.635187149047852,-66.67144012451172
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,292.13568,0.00010476876,-9.4,-61.8,-8.710428237915039,-59.346004486083984
52.3,104.2833333,427.25,2015.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,286.79733,5.4737215e-05,-12.1,-85.6,-8.819223403930664,-60.207820892333984
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,279.96805,0.0,-16.3,-127.3,-11.696855545043945,-83.00286102294922
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,278.67822,0.0,-20.7,-158.7,-11.838289260864258,-84.12322235107422
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,271.8202,0.0,-21.3,-169.8,-13.660608291625977,-98.55864715576172
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,261.45505,0.0,-25.5,-201.8,-15.63524055480957,-114.20061492919922
52.3,104.2833333,427.25,2016.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,237.81444,0.0,-33.8,-269.6,-14.775758743286133,-107.39226531982422
52.3,104.2833333,427.25,2016.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,256.34158,0.0,-26.1,-209.1,-13.742204666137695,-99.20500946044922
52.3,104.2833333,427.25,2016.0,0.9562348265919056,0.0,0.0,0.0,1.0,0.0,273.4593,0.0,-26.0,-202.9,-12.986078262329102,-93.21538543701172
52.3,104.2833333,427.25,2016.0,0.9721181966290613,0.0,0.0,0.0,1.0,0.0,276.23322,0.0,-12.5,-102.1,-12.627054214477539,-90.37139129638672
52.3,104.2833333,427.25,2016.0,0.7295575540864875,0.0,0.0,0.0,1.0,0.0,285.2303,0.0,-16.4,-124.2,-10.429391860961914,-72.96269989013672
52.3,104.2833333,427.25,2016.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,295.30023,0.0,-12.4,-103.6,-9.287042617797852,-63.913631439208984
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,295.5241,0.0,-10.9,-82.7,-9.983331680297852,-69.42925262451172
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,291.53262,0.0,-12.1,-89.8,-8.596193313598633,-58.441097259521484
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,281.7547,6.515779e-05,-14.6,-109.1,-10.527307510375977,-73.73833465576172
52.3,104.2833333,427.25,2016.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,278.09888,3.4144956e-05,-27.5,-202.8,-11.756692886352539,-83.47686004638672
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,266.15433,0.0,-27.8,-210.5,-13.948915481567383,-100.84246063232422
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,254.54556,4.3128384e-06,-26.4,-201.1,-16.353288650512695,-119.88860321044922
52.3,104.2833333,427.25,2012.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,256.0939,0.0,-35.1,-262.7,-16.603517532348633,-121.87078094482422
52.3,104.2833333,427.25,2017.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,260.47137,0.0,-17.6,-126.8,-13.671487808227539,-98.64482879638672
52.3,104.2833333,427.25,2017.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,270.12485,0.0,-20.9,-152.0,-13.160150527954102,-94.59429168701172
52.3,104.2833333,427.25,2017.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,256.59677,0.0,-30.3,-230.6,-12.812005996704102,-91.83647918701172
52.3,104.2833333,427.25,2017.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,260.36813,0.0,-25.9,-194.9,-13.530054092407227,-97.52446746826172
47.54260867,7.58371693,304.73438,2004.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,274.69434,0.0,-11.9,-88.50962751,-11.691415786743164,-82.95977020263672
47.54260867,7.58371693,304.73438,2004.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,276.20032,0.0,-9.88,-66.74413536,-11.506464004516602,-81.49468231201172
47.54260867,7.58371693,304.73438,2004.0,0.9562348265919056,0.0,0.0,1.0,0.0,0.0,279.2048,0.0,-9.69,-71.5587575,-10.565385818481445,-74.03997039794922
47.54260867,7.58371693,304.73438,2004.0,0.9721181966290613,0.0,0.0,1.0,0.0,0.0,284.02167,0.0001690366,-6.1,-40.66799847,-10.092126846313477,-70.29106903076172
47.54260867,7.58371693,304.73438,2004.0,0.7295575540864875,0.0,0.0,1.0,0.0,0.0,288.99155,3.2743297e-05,-7.01,-50.25006643,-7.753030776977539,-51.762020111083984
47.54260867,7.58371693,304.73438,2004.0,0.2802306751992159,0.0,0.0,1.0,0.0,0.0,283.889,0.00010311205,-7.21,-53.83051048,-6.730356216430664,-43.660945892333984
47.54260867,7.58371693,304.73438,2004.0,-0.23030567023061196,0.0,0.0,1.0,0.0,0.0,294.9553,0.00014510812,-5.49,-34.72560691,-6.920747756958008,-45.169124603271484
