Lat,Lon,Alt,Year,JulianDay_Sin,Temp,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,301.1888427734375,1.6,-2.72,-7.15,-47.6,-6.150969505310059,-35.52516174316406
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,289.4898681640625,2.5,-1.61,-3.87,-22.8,-4.445936679840088,-24.41973876953125
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,290.5974426269531,-2.4,-0.83,-1.05,1.2,-3.131242275238037,-14.07225227355957
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,297.6083679199219,1.3,1.26,-3.27,-22.2,-4.369159698486328,-24.0374698638916
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,293.9618225097656,-1.4,-0.89,-16.63,-130.9,-16.34715461730957,-123.80705261230469
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,279.49041748046875,2.7,1.7,-15.47,-110.65,-19.392229080200195,-147.81185913085938
48.22,11.59,494.59375,1995.0,-0.2135209154397959,290.3919372558594,0.7,-0.22,-4.96,-28.3,-7.477976322174072,-50.50950241088867
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,288.12481689453125,-0.5,-0.58,-2.04,-1.0,-3.106229305267334,-13.85561466217041
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,275.7855834960937,0.8,-0.02,-11.09,-69.2,-8.35405445098877,-57.62458801269531
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,288.6055603027344,0.5,-0.2,-5.2,-40.9,-6.755544662475586,-44.4808464050293
51.83,6.25,9.5,1993.0,0.9510565162951535,279.7039489746094,-0.8,0.67,-6.74,-49.7,-6.82210636138916,-44.96367263793945
18.47,-70.02,1.0,1996.0,0.2802306751992159,299.085205078125,1.9,0.56,-2.44,-11.35,-1.802691102027893,-3.2717628479003906
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,288.22540283203125,1.8,1.44,-12.43,-90.2,-9.174842834472656,-64.318115234375
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,269.9031066894531,-0.7,-1.38,-19.18,-140.6,-13.816629409790039,-101.63929748535156
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,291.5385437011719,-0.1,-1.32,-5.75,-37.8,-6.4032979011535645,-41.58705139160156
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,301.2602844238281,-0.5,-0.48,-7.26,-48.5,-7.114541530609131,-47.2646369934082
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,290.4496154785156,-0.1,-1.1,-1.98,-10.6,-2.6730942726135254,-9.857105255126953
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,274.1112976074219,0.0,0.29,-7.92,-64.0,-11.641105651855469,-83.82357788085938
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,280.8715209960937,0.3,0.48,-5.95,-26.4,-5.970943927764893,-37.889381408691406
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,299.4111328125,3.0,-1.22,-1.265224179,-1.106035282,-2.5200939178466797,-8.86445426940918
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,282.3019714355469,-1.5,0.8,-7.43,-52.5,-5.29869270324707,-31.178430557250977
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,290.2076416015625,0.6,-1.43,-4.4,-26.4,-5.328721046447754,-31.807804107666016
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,250.54205322265625,-1.1,-0.88,-23.37,-177.3,-19.69866943359375,-149.35247802734375
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,292.9140014648437,0.8,-0.65,-2.38,-2.1,-2.2273049354553223,-6.4830546379089355
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,270.1028137207031,-2.4,0.99,-11.0,-77.2,-14.80276870727539,-109.1387939453125
51.93,-10.25,33.068359,1980.0,-0.970063921851507,286.6293640136719,0.0,-1.77,-5.57,-36.2,-6.0499162673950195,-38.54149627685547
36.83,10.23,0.0,1977.0,0.741222010848596,296.5929260253906,-0.8,-0.86,0.3,-4.5,-3.2591450214385986,-14.956663131713867
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,278.73394775390625,-0.3,0.16,-3.57,-23.78,-9.473474502563477,-65.95277404785156
-22.399288,-47.543743,626.78125,2017.0,0.9760105506323683,296.8645935058594,-0.3,1.73,-7.11,-45.5,-6.133910655975342,-38.635009765625
45.37,-63.27,12.535156,1982.0,0.6994583270516471,272.5054016113281,0.4,1.15,-12.3,-86.0,-11.216520309448242,-80.53166198730469
22.32555556,-81.18527778,4.9055176,1984.0,-0.23030567023061196,300.0343017578125,0.3,-0.07,-1.12,0.6,-2.4513516426086426,-7.952552318572998
22.31666667,114.1666667,34.056641,2013.0,-0.9587178169872964,300.97802734375,0.5,0.24,-7.49,-47.2,-6.947147846221924,-46.08903884887695
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,284.7343139648437,-1.0,-1.62,-12.25,-90.04,-10.540245056152344,-75.75485229492188
-15.6,-56.1,177.79688,1968.0,-0.9634705485641486,302.50323486328125,-0.4,-1.92,-0.55,11.0,-1.7188801765441895,-0.5937538146972656
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,289.7830810546875,-1.7,0.08,-9.07,-58.4,-8.482990264892578,-59.077152252197266
6.906666667,79.87,14.911133,1985.0,0.29671281927349075,300.8658752441406,-0.6,-0.8,-1.12,-12.3,-3.7966504096984863,-19.791637420654297
-5.22,145.8,2.7424316,1974.0,0.9510565162951535,295.0628356933594,4.0,-0.03,-9.79,-66.6,-7.350867748260498,-48.751583099365234
15.65944444,0.5,248.89844,2000.0,-0.23030567023061196,303.6113586425781,-0.3,-1.03,-3.16,-17.0,-4.133852958679199,-22.17107582092285
28.276976,84.30961,2101.5,2017.0,-0.8165380514459157,296.3512268066406,0.9,-1.1,-12.78528588,-89.9301422,-10.506397247314453,-75.43486022949219
9.357072,-75.289167,200.4375,2015.0,0.29671281927349075,302.38702392578125,-0.9,-0.07,-5.09,-35.8,-7.253055572509766,-48.64876937866211
14.97219444,-87.97477778,926.03125,2009.0,-0.2884824328806098,295.956787109375,-1.2,-1.93,-4.94,-24.2,-6.771361351013184,-41.635860443115234
-18.9,47.53,1259.9375,1974.0,0.9510565162951535,290.38580322265625,4.0,-0.03,-9.75,-64.8,-8.260208129882812,-56.804779052734375
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,292.05078125,-0.8,-0.02,-1.22,1.0,-2.888047218322754,-11.848318099975586
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,288.2062072753906,2.7,0.34,-2.5,-11.5,-4.207465171813965,-22.906085968017578
23.95277778,90.27916667,23.626953,2021.0,0.9760105506323683,304.3158264160156,0.6,-1.43,1.23,18.7,-2.2765965461730957,-8.39548110961914
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,286.3773498535156,-0.9,1.86,-5.82,-40.7,-5.8737993240356445,-36.48777389526367
49.19472222,-123.0172222,1.3475342,2018.0,-0.2884824328806098,281.0718688964844,1.7,0.61,-11.59,-81.8,-11.614280700683594,-84.18991088867188
-15.6,-56.1,177.79688,1965.0,0.9760105506323683,302.1986694335937,-0.9,0.72,-10.8,-71.9,-4.872945308685303,-26.658531188964844
28.58,77.2,222.79688,1982.0,-0.2884824328806098,289.7113952636719,-3.7,1.78,2.65,20.1,-2.2765965461730957,-8.39548110961914
-16.49888889,-68.12305556,3582.75,1999.0,0.9760105506323683,280.9307556152344,2.3,-0.95,-14.06,-99.35,-16.49342155456543,-123.24749755859375
1.685556,33.616389,1096.9375,2019.0,-0.7236440382959123,297.0490417480469,-1.4,0.28,-7.89,-54.2,-2.2620270252227783,-8.191671371459961
68.78666667,-81.25,7.5170898,1989.0,0.9760105506323683,253.0947265625,2.7,0.28,-30.74,-227.8,-32.78034973144531,-255.35232543945312
58.38277778,21.81416667,5.9343262,2016.0,-0.9634705485641486,289.0082092285156,2.0,0.61,-6.35,-45.7,-8.16037368774414,-56.11530685424805
51.93,-10.25,33.068359,1963.0,0.2386727660059501,282.9962158203125,1.7,-2.12,-7.6,-47.7,-5.987051010131836,-36.78022003173828
44.42,8.85,5.4519043,1985.0,0.9760105506323683,287.9234619140625,1.9,0.32,-2.38,-8.6,-4.9114909172058105,-29.051311492919922
45.80666667,15.97,120.36328,1984.0,-0.6932812268869771,296.5015869140625,0.7,1.15,-5.84,-37.5,-5.813595294952393,-36.52956771850586
36.78,3.052222222,139.10156,2002.0,-0.2884824328806098,286.0510559082031,-1.8,-0.94,-7.19,-47.6,-6.458503246307373,-41.94379425048828
43.49111613,-3.800555816,50.095703,2016.0,-0.7116566222817751,279.2656555175781,-0.2,-0.16,-8.13,-46.2,-5.895916938781738,-36.61542892456055
-21.2,-159.8,7.8220215,1981.0,-0.680773409477016,294.0285949707031,1.2,0.39,-1.9,-3.1,-3.5567193031311035,-17.762676239013672
47.4828,11.0622,716.1875,2006.0,0.9760105506323683,271.7397766113281,1.8,1.24,-10.01,-79.3,-11.609081268310547,-84.44017028808594
-17.83,31.02,1473.25,1975.0,0.2386727660059501,292.3970031738281,-0.8,0.58,-4.61,-21.5,-5.18649435043335,-31.288471221923828
-16.00555556,-69.7,3830.0,2000.0,0.2386727660059501,280.8116149902344,1.1,0.6,-15.66,-112.2,-18.20069694519043,-137.09585571289062
50.4972,9.9428,920.40625,1995.0,-0.680773409477016,294.5868530273437,0.5,0.69,-7.16,-46.5,-8.838689804077148,-61.55221176147461
46.72738634,8.186782163,600.90625,2023.0,-0.680773409477016,283.7385559082031,-1.4,-1.16,-7.55,-53.64,-8.993500709533691,-62.94619369506836
40.80638889,-104.7547222,1641.75,1996.0,0.9992500112396835,273.2543029785156,1.9,-0.24,-9.3,-66.0,-16.014169692993164,-120.2142333984375
42.85,-80.27,228.9375,1982.0,0.6994583270516471,270.58575439453125,0.4,1.15,-14.7,-104.0,-13.60325813293457,-99.55810546875
50.7311,13.7514,876.875,2012.0,-0.27195815753410524,279.1268005371094,-1.0,0.17,-14.06,-101.6,-11.79463005065918,-84.7027587890625
-27.43,153.08,5.7802734,2004.0,0.7295575540864875,291.74053955078125,1.7,0.19,-6.52,-43.5,-4.184375762939453,-22.743762969970703
52.8911,11.7294,21.530273,2010.0,0.2386727660059501,268.6802062988281,-1.8,-1.11,-12.15,-86.8,-12.958698272705078,-94.40902709960938
25.21916667,91.66277778,913.15625,2007.0,0.9999166586547379,296.14569091796875,-0.2,0.17,-0.65,5.5,-2.280534505844116,-7.0636186599731445
45.81666667,15.98333333,156.41406,2000.0,-0.23030567023061196,291.9035339355469,-0.3,-1.03,-9.0,-71.1,-5.664144515991211,-35.05278396606445
47.81666667,13.71777778,1616.0625,2001.0,-0.7526668275320083,290.86798095703125,-0.7,-0.07,-8.23,-50.5,-8.038795471191406,-55.021183013916016
-21.02823729,55.47161911,1175.3125,2019.0,-0.7295575540864876,292.26690673828125,-0.2,-1.17,-1.819,1.92,-4.195925712585449,-22.514802932739258
