Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,-7.15,-47.6,-4.828645706176758,-29.930809020996094
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,-3.87,-22.8,-4.235727310180664,-24.591453552246094
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,-1.05,1.2,-1.7770676612854004,-3.4834775924682617
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,-3.27,-22.2,-7.969466209411621,-58.214561462402344
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,-16.63,-130.9,-15.084486961364746,-122.28682708740234
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,-15.47,-110.65,-14.62332820892334,-118.13399505615234
48.22,11.59,494.59375,1995.0,-0.2135209154397959,-4.96,-28.3,-9.138833045959473,-68.74495697021484
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,-2.04,-1.0,-2.804488182067871,-11.702841758728027
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,-11.09,-69.2,-6.286236763000488,-43.056724548339844
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,-5.2,-40.9,-8.832491874694824,-65.98628997802734
51.83,6.25,9.5,1993.0,0.9510565162951535,-6.74,-49.7,-6.609047889709473,-45.963706970214844
18.47,-70.02,1.0,1996.0,0.2802306751992159,-2.44,-11.35,-1.8852171897888184,-4.3486738204956055
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,-12.43,-90.2,-10.038092613220215,-76.84297943115234
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,-19.18,-140.6,-8.941193580627441,-66.96517181396484
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,-5.75,-37.8,-8.391097068786621,-62.011436462402344
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,-7.26,-48.5,-5.910721778869629,-39.675132751464844
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,-1.98,-10.6,-3.048861026763916,-13.903471946716309
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,-7.92,-64.0,-8.200045585632324,-60.290977478027344
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,-5.95,-26.4,-4.192905426025391,-24.205833435058594
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,-1.265224179,-1.106035282,-2.376352548599243,-8.277756690979004
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,-7.43,-52.5,-4.7528839111328125,-29.248558044433594
