Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,-3.87,-22.8,-4.45809268951416,-25.809894561767578
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,-3.27,-22.2,-7.402983665466309,-50.821048736572266
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,-16.63,-130.9,-16.09282684326172,-124.62445831298828
48.22,11.59,494.59375,1995.0,-0.2135209154397959,-4.96,-28.3,-9.834158897399902,-71.46918487548828
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,-2.04,-1.0,-2.796717643737793,-11.699725151062012
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,-11.09,-69.2,-6.764243125915527,-45.396183013916016
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,-5.2,-40.9,-9.537070274353027,-68.94599151611328
51.83,6.25,9.5,1993.0,0.9510565162951535,-6.74,-49.7,-7.138079643249512,-48.57120132446289
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,-19.18,-140.6,-9.749983787536621,-70.75428009033203
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,-5.75,-37.8,-8.819106101989746,-62.848270416259766
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,-1.98,-10.6,-3.080868721008301,-11.91264820098877
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,-7.92,-64.0,-8.591338157653809,-60.913822174072266
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,-5.95,-26.4,-4.9346723556518555,-29.85751724243164
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,-7.43,-52.5,-5.034939765930176,-30.709095001220703
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,-4.4,-26.4,-5.8853559494018555,-37.93173599243164
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,-23.37,-177.3,-17.00389862060547,-132.36224365234375
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,-2.38,-2.1,-3.080868721008301,-11.91264820098877
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,-11.0,-77.2,-9.78464412689209,-71.04865264892578
51.93,-10.25,33.068359,1980.0,-0.970063921851507,-5.57,-36.2,-5.077027320861816,-31.066547393798828
36.83,10.23,0.0,1977.0,0.741222010848596,0.3,-4.5,-4.279839515686035,-24.295978546142578
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,-3.57,-23.78,-6.264143943786621,-41.148807525634766
45.37,-63.27,12.535156,1982.0,0.6994583270516471,-12.3,-86.0,-10.279791831970215,-75.25397491455078
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,-12.25,-90.04,-9.19046688079834,-66.00226593017578
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,-9.07,-58.4,-10.740279197692871,-79.16492462158203
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,-1.22,1.0,-2.708055257797241,-10.946709632873535
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,-2.5,-11.5,-4.008746147155762,-21.99356460571289
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,-5.82,-40.7,-5.454577445983887,-34.27310562133789
49.19472222,-123.0172222,1.3475342,2018.0,-0.2884824328806098,-11.59,-81.8,-7.848616600036621,-54.605838775634766
68.78666667,-81.25,7.5170898,1989.0,0.9760105506323683,-30.74,-227.8,-25.88684844970703,-207.80572509765625
58.38277778,21.81416667,5.9343262,2016.0,-0.9634705485641486,-6.35,-45.7,-9.858916282653809,-71.67945098876953
51.93,-10.25,33.068359,1963.0,0.2386727660059501,-7.6,-47.7,-5.1921491622924805,-32.04428482055664
44.42,8.85,5.4519043,1985.0,0.9760105506323683,-2.38,-8.6,-5.335741996765137,-33.26382827758789
45.80666667,15.97,120.36328,1984.0,-0.6932812268869771,-5.84,-37.5,-8.096190452575684,-56.708499908447266
36.78,3.052222222,139.10156,2002.0,-0.2884824328806098,-7.19,-47.6,-4.789841651916504,-28.627460479736328
43.49111613,-3.800555816,50.095703,2016.0,-0.7116566222817751,-8.13,-46.2,-4.5583600997924805,-26.66147232055664
47.4828,11.0622,716.1875,2006.0,0.9760105506323683,-10.01,-79.3,-11.007658958435059,-81.43579864501953
50.4972,9.9428,920.40625,1995.0,-0.680773409477016,-7.16,-46.5,-9.116194725036621,-65.37146759033203
46.72738634,8.186782163,600.90625,2023.0,-0.680773409477016,-7.55,-53.64,-9.373671531677246,-67.55823516845703
