Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,-14.0,-111.2,-16.0614013671875,-117.25962829589844
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,-9.7,-74.1,-15.128250122070312,-109.83891296386719
52.3,104.2833333,427.25,2011.0,-0.680773409477016,-14.2,-101.4,-15.27801513671875,-111.02989196777344
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,-13.1,-108.0,-15.27801513671875,-111.02989196777344
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,-17.3,-127.0,-15.3240966796875,-111.39634704589844
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,-30.1,-224.1,-15.289535522460938,-111.12150573730469
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,-27.3,-208.7,-15.070648193359375,-109.38084411621094
52.3,104.2833333,427.25,2012.0,0.2386727660059501,-29.0,-218.7,-15.854034423828125,-115.61058044433594
52.3,104.2833333,427.25,2012.0,0.6994583270516471,-26.4,-207.4,-16.153564453125,-117.99253845214844
52.3,104.2833333,427.25,2012.0,0.2802306751992159,-10.0,-91.8,-15.92315673828125,-116.16026306152344
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,-13.0,-100.8,-14.990005493164062,-108.73954772949219
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,-11.0,-87.1,-15.220413208007812,-110.57182312011719
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,-15.0,-107.9,-15.208892822265625,-110.48020935058594
52.3,104.2833333,427.25,2012.0,-0.970063921851507,-29.9,-225.5,-15.220413208007812,-110.57182312011719
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,-22.3,-165.9,-15.23193359375,-110.66343688964844
52.3,104.2833333,427.25,2013.0,0.2386727660059501,-29.2,-226.2,-15.704269409179688,-114.41960144042969
52.3,104.2833333,427.25,2013.0,0.6994583270516471,-30.7,-251.3,-16.10748291015625,-117.62608337402344
52.3,104.2833333,427.25,2013.0,0.9510565162951535,-21.8,-169.2,-16.637420654296875,-121.84031677246094
52.3,104.2833333,427.25,2013.0,0.9760105506323683,-12.6,-86.7,-16.729583740234375,-122.57322692871094
52.3,104.2833333,427.25,2013.0,0.741222010848596,-12.8,-103.1,-16.130523681640625,-117.80931091308594
52.3,104.2833333,427.25,2013.0,0.29671281927349075,-12.7,-99.7,-15.819473266601562,-115.33573913574219
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,-12.2,-103.6,-14.943923950195312,-108.37309265136719
52.3,104.2833333,427.25,2013.0,-0.680773409477016,-10.9,-86.0,-15.162811279296875,-110.11375427246094
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,-15.7,-117.2,-15.105209350585938,-109.65568542480469
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,-16.3,-120.7,-15.128250122070312,-109.83891296386719
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,-29.6,-230.5,-14.90936279296875,-108.09825134277344
52.3,104.2833333,427.25,2015.0,0.2386727660059501,-27.6,-215.2,-15.335617065429688,-111.48796081542969
52.3,104.2833333,427.25,2015.0,0.6994583270516471,-25.9,-211.2,-15.865554809570312,-115.70219421386719
52.3,104.2833333,427.25,2015.0,0.9510565162951535,-21.7,-175.3,-16.19964599609375,-118.35899353027344
