Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,-3.87,-22.8,-3.9887309074401855,-21.493885040283203
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,-3.27,-22.2,-9.093640327453613,-67.35433197021484
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,-16.63,-130.9,-13.996871948242188,-109.58267211914062
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,-4.96,-28.3,-9.399190902709961,-69.95368957519531
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,0.0,0.0,1.0,0.0,0.0,-2.04,-1.0,-3.17989182472229,-12.172903060913086
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-11.09,-69.2,-6.392378807067871,-44.02365493774414
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,-5.2,-40.9,-9.402691841125488,-69.99308013916016
51.83,6.25,9.5,1993.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,-6.74,-49.7,-6.812466621398926,-47.64265060424805
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-19.18,-140.6,-8.890508651733398,-65.58207702636719
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,-5.75,-37.8,-8.787575721740723,-64.67164611816406
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,-1.98,-10.6,-3.667743682861328,-18.603797912597656
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-7.92,-64.0,-8.35615348815918,-60.965389251708984
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,-5.95,-26.4,-4.395204544067383,-25.098508834838867
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,-7.43,-52.5,-5.50850772857666,-33.858726501464844
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,-4.4,-26.4,-5.640251159667969,-35.51519775390625
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,0.0,0.0,0.0,0.0,1.0,-23.37,-177.3,-16.47661590576172,-130.9770050048828
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,-2.38,-2.1,-3.3081321716308594,-15.06546401977539
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-11.0,-77.2,-9.603004455566406,-71.70380401611328
