Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,-3.87,-22.8,-5.004830360412598,-30.44053077697754
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,4.415451621753164e-05,-3.27,-22.2,-3.4348154067993164,-20.78416633605957
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,-16.63,-130.9,-16.452194213867188,-125.82664489746094
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,-4.96,-28.3,-7.117341041564941,-48.572105407714844
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,4.889923002338037e-05,-2.04,-1.0,-2.7043509483337402,-12.702463150024414
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,-11.09,-69.2,-8.120665550231934,-56.40348815917969
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,-5.2,-40.9,-6.666957855224609,-45.360416412353516
51.83,6.25,9.5,1993.0,0.9510565162951535,6.891664270369802e-06,-6.74,-49.7,-7.462019920349121,-50.91526794433594
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,-19.18,-140.6,-12.452788352966309,-92.50126647949219
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,1.950140540429857e-05,-5.75,-37.8,-6.85095739364624,-47.026878356933594
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,-1.98,-10.6,-2.6044297218322754,-12.018487930297852
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,4.063042069901712e-05,-7.92,-64.0,-11.128706932067871,-81.46824645996094
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0002190735831391,-5.95,-26.4,-5.494570732116699,-34.521331787109375
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,0.0,-7.43,-52.5,-6.226210594177246,-40.61778259277344
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.0,-4.4,-26.4,-6.080222129821777,-39.40132141113281
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,0.0,-23.37,-177.3,-19.786163330078125,-153.6072235107422
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.0,-2.38,-2.1,-2.595345973968506,-11.956308364868164
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,4.848729804507457e-05,-11.0,-77.2,-12.955260276794434,-96.68815612792969
51.93,-10.25,33.068359,1980.0,-0.970063921851507,0.000149682367919,-5.57,-36.2,-4.871573448181152,-29.330156326293945
36.83,10.23,0.0,1977.0,0.741222010848596,0.0,0.3,-4.5,-3.6663198471069336,-19.28727912902832
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,0.0,-3.57,-23.78,-10.32407283782959,-74.76356506347656
45.37,-63.27,12.535156,1982.0,0.6994583270516471,4.434667062014341e-05,-12.3,-86.0,-12.928099632263184,-96.46183776855469
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,0.0002205022174166,-12.25,-90.04,-8.263258934020996,-57.59165954589844
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,0.0001755660341586,-9.07,-58.4,-8.348135948181152,-58.29890441894531
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,0.0,-1.22,1.0,-2.375519275665283,-10.451562881469727
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,0.0,-2.5,-11.5,-3.6663198471069336,-19.28727912902832
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,0.0,-5.82,-40.7,-7.11911678314209,-48.05799865722656
