Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,0.4,-1.28,-14.0,-111.2,-12.546951293945312,-92.78282928466797
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,1.6,-1.51,-9.7,-74.1,-14.23095703125,-106.81420135498047
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,0.7,-1.35,-14.2,-101.4,-13.879234313964844,-103.88359832763672
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,1.7,0.54,-13.1,-108.0,-13.298358917236328,-99.04366302490234
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,1.2,0.39,-17.3,-127.0,-13.138484954833984,-97.7115707397461
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,1.8,1.36,-30.1,-224.1,-13.500865936279297,-100.7309799194336
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,4.1,2.52,-27.3,-208.7,-16.1068115234375,-122.44408416748047
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,1.8,1.17,-29.0,-218.7,-13.388954162597656,-99.79851531982422
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.8,0.42,-26.4,-207.4,-14.518730163574219,-109.21196746826172
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,-0.7,-2.53,-10.0,-91.8,-13.538169860839844,-101.04180145263672
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,-0.1,-1.32,-13.0,-100.8,-13.52218246459961,-100.9085922241211
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,-0.3,-0.98,-11.0,-87.1,-13.687385559082031,-102.28508758544922
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,0.4,-0.59,-15.0,-107.9,-13.159801483154297,-97.8891830444336
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,0.5,-2.06,-29.9,-225.5,-14.817161560058594,-111.69853973388672
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,0.4,-0.58,-22.3,-165.9,-13.340991973876953,-99.39888763427734
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-0.1,0.35,-29.2,-226.2,-13.399612426757812,-99.88732147216797
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-0.4,-0.45,-30.7,-251.3,-14.529388427734375,-109.30077362060547
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,2.5,-1.61,-21.8,-169.2,-13.356979370117188,-99.53209686279297
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,0.4,0.69,-12.6,-86.7,-14.721237182617188,-110.89928436279297
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,1.3,0.57,-12.8,-103.1,-14.774528503417969,-111.34331512451172
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,2.0,0.52,-12.7,-99.7,-13.97515869140625,-104.68285369873047
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,1.3,0.67,-12.2,-103.6,-13.09585189819336,-97.3563461303711
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,0.3,0.97,-10.9,-86.0,-13.362308502197266,-99.57649993896484
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,0.5,0.24,-15.7,-117.2,-13.047889709472656,-96.95671844482422
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,-0.1,-1.28,-16.3,-120.7,-13.548828125,-101.13060760498047
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-0.9,1.86,-29.6,-230.5,-12.733470916748047,-94.3369369506836
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-1.4,1.79,-27.6,-215.2,-12.983940124511719,-96.42388153076172
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.4,1.32,-25.9,-211.2,-14.140361785888672,-106.0593490600586
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,-1.2,1.45,-21.7,-175.3,-14.049766540527344,-105.30449676513672
52.3,104.2833333,427.25,2015.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,-0.1,0.73,-15.3,-112.3,-14.699920654296875,-110.72167205810547
52.3,104.2833333,427.25,2015.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,-1.2,0.15,-10.7,-84.6,-14.561363220214844,-109.56719207763672
52.3,104.2833333,427.25,2015.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,-0.9,-0.07,-14.3,-107.2,-13.825942993164062,-103.43956756591797
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,-1.9,-3.18,-9.4,-61.8,-15.46707820892334,-117.92089080810547
52.3,104.2833333,427.25,2015.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-2.4,-0.76,-12.1,-85.6,-14.422805786132812,-108.41271209716797
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,-2.7,-0.65,-16.3,-127.3,-13.868576049804688,-103.79479217529297
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,-2.8,0.44,-20.7,-158.7,-13.500865936279297,-100.7309799194336
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,-0.8,1.74,-21.3,-169.8,-13.005256652832031,-96.60149383544922
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-0.9,2.24,-25.5,-201.8,-12.403064727783203,-91.58394622802734
52.3,104.2833333,427.25,2016.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-3.6,0.12,-33.8,-269.6,-15.382049560546875,-116.40526580810547
52.3,104.2833333,427.25,2016.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-3.2,1.58,-26.1,-209.1,-16.149444580078125,-122.79930877685547
52.3,104.2833333,427.25,2016.0,0.9562348265919056,0.0,0.0,0.0,1.0,0.0,-0.1,0.73,-26.0,-202.9,-14.699920654296875,-110.72167205810547
52.3,104.2833333,427.25,2016.0,0.9721181966290613,0.0,0.0,0.0,1.0,0.0,-2.0,0.38,-12.5,-102.1,-14.635971069335938,-110.18883514404297
52.3,104.2833333,427.25,2016.0,0.7295575540864875,0.0,0.0,0.0,1.0,0.0,0.7,-0.77,-16.4,-124.2,-14.369514465332031,-107.96868133544922
52.3,104.2833333,427.25,2016.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,1.1,-0.43,-12.4,-103.6,-13.735347747802734,-102.6847152709961
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,0.7,-1.76,-10.9,-82.7,-14.785186767578125,-111.43212127685547
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,1.2,-1.65,-12.1,-89.8,-14.710578918457031,-110.81047821044922
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,2.0,0.61,-14.6,-109.1,-13.021244049072266,-96.73470306396484
52.3,104.2833333,427.25,2016.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,-0.4,0.41,-27.5,-202.8,-12.95196533203125,-96.15746307373047
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,-0.2,-0.16,-27.8,-210.5,-13.554157257080078,-101.17501068115234
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,0.5,0.48,-26.4,-201.1,-13.23440933227539,-98.51082611083984
52.3,104.2833333,427.25,2012.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,-1.0,0.17,-35.1,-262.7,-13.43691635131836,-100.1981430053711
52.3,104.2833333,427.25,2017.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,1.5,0.74,-17.6,-126.8,-15.584556579589844,-118.09258270263672
52.3,104.2833333,427.25,2017.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,-0.3,1.73,-20.9,-152.0,-14.012462615966797,-104.9936752319336
52.3,104.2833333,427.25,2017.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.3,0.48,-30.3,-230.6,-13.586132049560547,-101.4414291381836
52.3,104.2833333,427.25,2017.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-0.1,1.0,-25.9,-194.9,-14.209640502929688,-106.63658905029297
47.54260867,7.58371693,304.73438,2004.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,-2.2,-0.29,-11.9,-88.50962751,-9.977815628051758,-72.29313659667969
47.54260867,7.58371693,304.73438,2004.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,2.0,-0.14,-9.88,-66.74413536,-9.802448272705078,-69.91524505615234
47.54260867,7.58371693,304.73438,2004.0,0.9562348265919056,0.0,0.0,1.0,0.0,0.0,0.7,1.02,-9.69,-71.5587575,-9.05636978149414,-63.698814392089844
47.54260867,7.58371693,304.73438,2004.0,0.9721181966290613,0.0,0.0,1.0,0.0,0.0,-1.5,1.15,-6.1,-40.66799847,-8.520792007446289,-59.236305236816406
47.54260867,7.58371693,304.73438,2004.0,0.7295575540864875,0.0,0.0,1.0,0.0,0.0,1.7,0.19,-7.01,-50.25006643,-9.583953857421875,-68.09471893310547
47.54260867,7.58371693,304.73438,2004.0,0.2802306751992159,0.0,0.0,1.0,0.0,0.0,-1.4,-0.89,-7.21,-53.83051048,-9.411321640014648,-67.64009094238281
47.54260867,7.58371693,304.73438,2004.0,-0.23030567023061196,0.0,0.0,1.0,0.0,0.0,-0.8,1.13,-5.49,-34.72560691,-7.859979629516602,-53.730323791503906
47.54260867,7.58371693,304.73438,2004.0,-0.6932812268869771,0.0,0.0,1.0,0.0,0.0,-0.5,-0.48,-4.8,-31.50057387,-7.233806610107422,-48.512962341308594
47.54260867,7.58371693,304.73438,2004.0,-0.9634705485641486,0.0,0.0,1.0,0.0,0.0,-0.6,0.38,-4.92,-31.38678091,-7.401674270629883,-49.911659240722656
47.54260867,7.58371693,304.73438,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,-0.1,-1.1,-10.75,-76.42100974,-7.510921478271484,-50.821922302246094
47.54260867,7.58371693,304.73438,2004.0,-0.7116566222817751,0.0,0.0,1.0,0.0,0.0,-1.1,0.73,-10.49,-75.39648751,-7.9852142333984375,-54.77379608154297
47.54260867,7.58371693,304.73438,2004.0,-0.27195815753410524,0.0,0.0,1.0,0.0,0.0,-1.3,1.21,-13.22,-98.71358212,-7.889289855957031,-53.97454071044922
47.54260867,7.58371693,304.73438,2005.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.6,1.52,-6.66,-42.77138547,-8.448848724365234,-58.636863708496094
