Lat,Lon,Alt,Year,JulianDay_Sin,Temp,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,0.4,-1.28,-14.0,-111.2,-11.33494758605957,-79.35292053222656
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,1.6,-1.51,-9.7,-74.1,-11.110162734985352,-77.58131408691406
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,0.7,-1.35,-14.2,-101.4,-12.370912551879883,-87.51771545410156
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,1.7,0.54,-13.1,-108.0,-17.85859489440918,-130.7680206298828
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,1.2,0.39,-17.3,-127.0,-22.31519889831543,-165.8920440673828
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,1.8,1.36,-30.1,-224.1,-22.129507064819336,-164.4285430908203
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,4.1,2.52,-27.3,-208.7,-26.92817497253418,-202.2484893798828
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,1.8,1.17,-29.0,-218.7,-22.32497215270996,-165.9690704345703
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,0.8,0.42,-26.4,-207.4,-24.445768356323242,-182.6837921142578
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,-0.7,-2.53,-10.0,-91.8,-10.470014572143555,-72.53608703613281
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,-0.1,-1.32,-13.0,-100.8,-12.190107345581055,-86.09272766113281
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,-0.3,-0.98,-11.0,-87.1,-12.722749710083008,-90.29066467285156
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,0.4,-0.59,-15.0,-107.9,-16.431699752807617,-119.52217102050781
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,0.5,-2.06,-29.9,-225.5,-20.096670150756836,-148.4070587158203
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,0.4,-0.58,-22.3,-165.9,-25.36445426940918,-189.9242706298828
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,-0.1,0.35,-29.2,-226.2,-23.56617546081543,-175.7514190673828
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,-0.4,-0.45,-30.7,-251.3,-21.963361740112305,-163.1190948486328
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,2.5,-1.61,-21.8,-169.2,-18.620908737182617,-136.7760772705078
52.3,104.2833333,427.25,2013.0,0.9760105506323683,273.59277,0.4,0.69,-12.6,-86.7,-19.6471004486084,-144.8638458251953
52.3,104.2833333,427.25,2013.0,0.741222010848596,290.72104,1.3,0.57,-12.8,-103.1,-9.903165817260742,-68.06855773925781
52.3,104.2833333,427.25,2013.0,0.29671281927349075,288.98105,2.0,0.52,-12.7,-99.7,-9.653947830200195,-66.10438537597656
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,288.6188,1.3,0.67,-12.2,-103.6,-14.486822128295898,-104.19392395019531
52.3,104.2833333,427.25,2013.0,-0.680773409477016,291.16858,0.3,0.97,-10.9,-86.0,-13.568136215209961,-96.95344543457031
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,282.2556,0.5,0.24,-15.7,-117.2,-17.37970542907715,-126.99372863769531
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,270.29587,-0.1,-1.28,-16.3,-120.7,-23.527082443237305,-175.4433135986328
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,266.30817,-0.9,1.86,-29.6,-230.5,-21.103315353393555,-156.3407745361328
52.3,104.2833333,427.25,2015.0,0.2386727660059501,254.0976,-1.4,1.79,-27.6,-215.2,-29.11738395690918,-219.5023956298828
