Lat,Lon,Alt,Year,JulianDay_Sin,Temp,Precip,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2013,0.741222010848596,290.72104,0.0,1.3,0.57,-12.8,-103.1,-10.730571,-84.31351
52.3,104.2833333,427.25,2013,0.29671281927349075,288.98105,0.0,2.0,0.52,-12.7,-99.7,-10.802821,-84.971466
52.3,104.2833333,427.25,2013,-0.2135209154397959,288.6188,0.0,1.3,0.67,-12.2,-103.6,-11.294124,-89.44559
52.3,104.2833333,427.25,2013,-0.680773409477016,291.16858,0.0,0.3,0.97,-10.9,-86.0,-11.612025,-92.34061
52.3,104.2833333,427.25,2013,-0.9587178169872964,282.2556,0.0,0.5,0.24,-15.7,-117.2,-12.363429,-99.18338
52.3,104.2833333,427.25,2013,-0.9741004551724206,270.29587,0.0,-0.1,-1.28,-16.3,-120.7,-15.751971,-130.04166
52.3,104.2833333,427.25,2014,-0.2884824328806098,266.30817,1.1362139e-05,-0.9,1.86,-29.6,-230.5,-20.101444,-169.65079
52.3,104.2833333,427.25,2015,0.2386727660059501,254.0976,0.0,-1.4,1.79,-27.6,-215.2,-21.792103,-185.04703
52.3,104.2833333,427.25,2015,0.6994583270516471,255.59766,0.0,0.4,1.32,-25.9,-211.2,-20.679447,-174.91446
52.3,104.2833333,427.25,2015,0.9510565162951535,264.8988,0.0,-1.2,1.45,-21.7,-175.3,-15.499095,-127.7388
52.3,104.2833333,427.25,2015,0.9760105506323683,274.89346,0.0,-0.1,0.73,-15.3,-112.3,-15.318469,-126.0939
52.3,104.2833333,427.25,2015,0.741222010848596,284.80615,0.0,-1.2,0.15,-10.7,-84.6,-11.156848,-88.195465
52.3,104.2833333,427.25,2015,0.29671281927349075,289.6717,0.0,-0.9,-0.07,-14.3,-107.2,-10.766696,-84.64249
52.3,104.2833333,427.25,2015,-0.2135209154397959,292.13568,0.00010476876,-1.9,-3.18,-9.4,-61.8,-12.059978,-96.41995
52.3,104.2833333,427.25,2015,-0.680773409477016,286.79733,5.4737215e-05,-2.4,-0.76,-12.1,-85.6,-11.705951,-93.19595
52.3,104.2833333,427.25,2015,-0.9587178169872964,279.96805,0.0,-2.7,-0.65,-16.3,-127.3,-12.2478285,-98.130646
52.3,104.2833333,427.25,2015,-0.9741004551724206,278.67822,0.0,-2.8,0.44,-20.7,-158.7,-13.57001,-110.171295
52.3,104.2833333,427.25,2015,-0.7236440382959123,271.8202,0.0,-0.8,1.74,-21.3,-169.8,-14.4225645,-117.93521
52.3,104.2833333,427.25,2015,-0.2884824328806098,261.45505,0.0,-0.9,2.24,-25.5,-201.8,-21.0696,-178.46744
52.3,104.2833333,427.25,2016,0.2386727660059501,237.81444,0.0,-3.6,0.12,-33.8,-269.6,-23.453861,-200.18008
52.3,104.2833333,427.25,2016,0.6994583270516471,256.34158,0.0,-3.2,1.58,-26.1,-209.1,-20.896198,-176.88834
52.3,104.2833333,427.25,2016,0.9562348265919056,273.4593,0.0,-0.1,0.73,-26.0,-202.9,-15.650821,-129.12051
52.3,104.2833333,427.25,2016,0.9721181966290613,276.23322,0.0,-2.0,0.38,-12.5,-102.1,-15.224544,-125.238556
52.3,104.2833333,427.25,2016,0.7295575540864875,285.2303,0.0,0.7,-0.77,-16.4,-124.2,-11.221873,-88.78763
52.3,104.2833333,427.25,2016,0.2802306751992159,295.30023,0.0,1.1,-0.43,-12.4,-103.6,-9.444514,-72.60184
52.3,104.2833333,427.25,2016,-0.23030567023061196,295.5241,0.0,0.7,-1.76,-10.9,-82.7,-10.8678465,-85.56363
52.3,104.2833333,427.25,2016,-0.6932812268869771,291.53262,0.0,1.2,-1.65,-12.1,-89.8,-11.850451,-94.51187
52.3,104.2833333,427.25,2016,-0.9634705485641486,281.7547,6.515779e-05,2.0,0.61,-14.6,-109.1,-11.770976,-93.78812
52.3,104.2833333,427.25,2016,-0.970063921851507,278.09888,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-12.601855,-101.354645
52.3,104.2833333,427.25,2016,-0.7116566222817751,266.15433,0.0,-0.2,-0.16,-27.8,-210.5,-20.043644,-169.12442
52.3,104.2833333,427.25,2016,-0.27195815753410524,254.54556,4.3128384e-06,0.5,0.48,-26.4,-201.1,-22.341206,-190.04752
52.3,104.2833333,427.25,2012,-0.27195815753410524,256.0939,0.0,-1.0,0.17,-35.1,-262.7,-22.312305,-189.78433
52.3,104.2833333,427.25,2017,0.9510565162951535,260.47137,0.0,1.5,0.74,-17.6,-126.8,-16.951328,-140.96378
52.3,104.2833333,427.25,2017,0.9760105506323683,270.12485,0.0,-0.3,1.73,-20.9,-152.0,-15.007792,-123.26468
52.3,104.2833333,427.25,2017,0.2386727660059501,256.59677,0.0,0.3,0.48,-30.3,-230.6,-21.705402,-184.25748
52.3,104.2833333,427.25,2017,0.6994583270516471,260.36813,0.0,-0.1,1.0,-25.9,-194.9,-20.664997,-174.78287
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,274.69434,0.0,-2.2,-0.29,-11.9,-88.50962751,-11.200198,-88.59024
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,276.20032,0.0,2.0,-0.14,-9.88,-66.74413536,-10.116443,-78.720856
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,279.2048,0.0,0.7,1.02,-9.69,-71.5587575,-8.855674,-67.23947
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,284.02167,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-8.642535,-65.29849
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,288.99155,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-7.1866903,-52.04062
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,283.889,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-7.3492537,-53.521027
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,294.9553,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-6.0252657,-41.46393
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,292.1178,0.0,-0.5,-0.48,-4.8,-31.50057387,-6.2691107,-43.68454
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,289.50723,0.0,-0.6,0.38,-4.92,-31.38678091,-7.360091,-53.61972
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,282.97815,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-8.295733,-62.14029
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,282.98523,0.0,-1.1,0.73,-10.49,-75.39648751,-9.054362,-69.04886
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,279.3189,3.385527e-05,-1.3,1.21,-13.22,-98.71358212,-10.181468,-79.31302
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,279.46838,0.00014786229,0.6,1.52,-6.66,-42.77138547,-9.354201,-71.77939
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,280.56467,3.187112e-05,-5.2,-0.06,-15.78,-115.1328526,-10.51382,-82.33963
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,280.88824,3.2876374e-05,0.5,-1.83,-8.02,-59.70485452,-9.549277,-73.55588
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,288.3,0.0,-1.0,-0.3,-8.51,-58.19910378,-7.7321806,-57.00821
47.54260867,7.58371693,304.73438,2005,0.741222010848596,293.8865,0.0,-1.3,-1.25,-6.95,-48.05079866,-6.500312,-45.79001
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,293.25107,0.0,0.7,-0.05,-5.24,-32.64544918,-6.1155787,-42.286377
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,290.88892,0.0,0.3,-0.51,-5.67,-37.45673818,-6.2474356,-43.487152
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,295.45166,0.0,-0.6,0.37,-6.33,-43.03745941,-6.111966,-42.25348
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,284.0055,8.993772e-05,0.6,0.63,-9.610421834,-68.63931346,-7.9489317,-58.982086
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,294.28342,0.0,2.0,-0.98,-6.38,-42.73606861,-6.948264,-49.869354
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,278.78088,4.1183062e-05,-0.3,-0.31,-14.2,-103.3116898,-10.2753935,-80.168365
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,278.93994,8.7477296e-05,-0.0,-0.44,-10.79,-78.0619552,-10.109218,-78.65506
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,278.52188,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-8.682273,-65.66037
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,275.58633,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-10.737796,-84.3793
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,285.73444,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-9.307239,-71.351715
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,281.24936,0.0,1.8,1.24,-10.61,-76.08191291,-7.977832,-59.24527
47.54260867,7.58371693,304.73438,2006,0.741222010848596,288.51483,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-7.045802,-50.7576
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,291.37796,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-6.3232985,-44.17801
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,285.97202,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-6.980777,-50.165436
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,292.36548,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-6.326911,-44.210907
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,292.78403,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-7.2517157,-52.632782
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,285.12756,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-8.234321,-61.581024
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,278.76965,0.0,0.1,0.44,-9.18,-67.40884533,-9.990005,-77.56943
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,273.5797,0.0,-0.5,1.34,-11.11,-83.72738599,-10.679996,-83.852936
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,273.4394,0.0,-1.3,0.22,-12.87,-93.4449454,-11.337474,-89.84036
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,278.91876,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-9.849116,-76.28641
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,281.7634,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-8.53416,-64.311554
47.54260867,7.58371693,304.73438,2007,0.741222010848596,284.9263,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-7.5009794,-54.90274
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,290.7206,0.0,0.9,-1.31,-6.28,-44.71481808,-6.1896353,-42.960785
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,294.66248,0.0,-0.5,-0.58,-6.05,-43.8169477,-6.083066,-41.990295
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,287.81866,0.0,0.7,-0.14,-6.87,-44.13363048,-6.4822493,-45.62552
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,290.62912,0.0,0.3,0.72,-6.87,-44.13363048,-7.1866903,-52.04062
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,282.2629,0.0,1.2,0.45,-8.99,-60.35032291,-8.433009,-63.39041
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,276.48398,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-10.145343,-78.98404
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,270.57297,0.0,2.7,0.34,-8.37,-57.9994607,-10.318744,-80.56314
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,274.82385,0.0,2.9,0.89,-10.4,-82.10126519,-9.1808,-70.20029
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,274.47092,0.0,4.4,0.73,-8.5,-62.00643014,-9.16635,-70.068695
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,277.44467,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-9.018237,-68.71988
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,279.4423,0.0,1.1,-1.07,-10.73,-81.57874164,-9.892467,-76.68118
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,283.20355,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-7.9958944,-59.40976
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,285.68536,0.0,1.0,-1.39,-6.51,-47.19496585,-7.0132895,-50.461517
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,292.66156,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-6.027072,-41.480377
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,291.2346,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-6.1697664,-42.779846
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,287.47824,0.0,2.0,1.02,-8.79,-61.24115279,-7.5371046,-55.23172
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,281.09518,0.0,2.1,-0.04,-12.8,-91.96888229,-8.729236,-66.08804
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,283.60846,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-8.508872,-64.08127
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,281.56534,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-8.906249,-67.70004
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,273.00406,0.0,1.8,-0.01,-10.26,-78.8,-10.58607,-82.99759
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,274.93643,6.977101e-05,3.1,0.06,-13.21,-99.3,-9.863566,-76.418
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,279.04745,0.0,0.7,0.57,-11.63,-84.9,-9.206088,-70.43057
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,282.61984,0.0,1.3,-0.2,-6.23,-47.0,-9.047137,-68.98306
47.54260867,7.58371693,304.73438,2009,0.741222010848596,285.68463,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-7.302291,-53.093353
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,292.5345,8.838454e-05,0.2,-1.21,-5.9,-44.9,-6.1426725,-42.53311
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,294.64438,0.0,0.4,-2.15,-4.42,-25.9,-5.7796144,-39.226868
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,290.16885,0.0001388321,-0.3,-0.19,-6.51,-44.1,-6.3991613,-44.868866
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,293.65814,0.0,0.5,1.51,-5.48,-34.6,-6.7062254,-47.66519
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,280.7311,7.531765e-05,-2.0,-1.03,-7.89,-55.9,-8.042857,-59.837433
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,277.01514,5.270402e-05,-1.0,-0.02,-13.82,-102.4,-10.708896,-84.11612
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,276.80103,0.00015930833,-1.2,-1.93,-12.32,-90.3,-11.583125,-92.07742
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,269.0238,0.0,-1.8,-1.11,-15.69,-117.4,-12.544055,-100.82828
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,279.15158,8.406297e-06,-2.4,-1.98,-12.81,-99.3,-11.200198,-88.59024
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,271.09546,3.4507124e-05,-1.1,-0.88,-12.5,-93.0,-10.369319,-81.02371
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,281.8738,0.0,2.0,-0.72,-8.52,-58.8,-9.2927885,-71.22012
47.54260867,7.58371693,304.73438,2010,0.741222010848596,286.53043,7.359458e-05,1.5,-1.49,-8.21,-58.2,-7.5696173,-55.5278
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,293.40024,6.482423e-05,0.6,-0.82,-8.71,-61.9,-6.061391,-41.792908
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,289.93668,2.9140785e-05,3.0,-0.42,-5.8,-40.2,-6.088485,-42.039642
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,286.29962,3.2071577e-05,3.0,-1.22,-8.4,-60.2,-6.9916143,-50.26413
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,290.54236,0.0,3.7,-0.79,-7.12,-48.8,-7.4251165,-54.211884
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,285.28217,0.0,2.9,-0.93,-10.1,-72.0,-8.490809,-63.91678
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,279.07886,0.0,2.1,-1.62,-15.21,-112.6,-10.217593,-79.642
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,276.81036,0.00025984913,4.8,-1.85,-14.44,-105.9,-11.937152,-95.30142
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,279.7453,2.486477e-05,3.8,-0.88,-10.25,-76.7,-10.224818,-79.707794
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,277.4473,8.3853105e-05,4.5,0.7,-12.45,-92.0,-9.02185,-68.75278
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,276.94107,0.0,4.2,0.61,-9.17,-69.4,-8.335471,-62.502167
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,282.91943,4.2722277e-05,3.1,2.48,-5.43,-37.3,-7.555167,-55.39621
47.54260867,7.58371693,304.73438,2011,0.741222010848596,282.51248,0.0,0.6,-0.06,-5.61,-36.5,-8.465522,-63.686493
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,290.45352,0.0,0.4,-1.28,-5.81,-38.2,-6.3034296,-43.99707
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,285.43524,6.4256674e-05,1.6,-1.51,-6.6,-42.1,-7.0205145,-50.527313
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,294.61743,1.6929938e-05,0.7,-1.35,-5.64,-39.6,-5.8410273,-39.786133
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,284.4807,0.0,1.7,0.54,-5.39,-34.7,-8.219871,-61.449432
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,279.6588,7.503225e-05,1.2,0.39,-9.76,-69.2,-8.859286,-67.27237
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,274.69153,4.7757974e-05,4.1,2.52,-9.34,-65.6,-8.707561,-65.890656
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,278.16486,1.5386211e-05,1.8,1.17,-10.04,-70.4,-8.844836,-67.14078
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,275.4526,8.9626206e-05,0.8,0.42,-15.68,-117.5,-10.61497,-83.26077
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,278.16702,8.00684e-05,1.2,1.27,-9.38,-68.4,-8.512485,-64.11417
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,283.52618,0.0,-0.4,0.47,-8.08,-56.7,-8.638923,-65.265594
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,288.38907,6.8484514e-05,0.1,-0.91,-6.23,-44.0,-7.0277395,-50.59311
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,287.7204,0.0,-0.7,-2.53,-6.6,-46.2,-6.850726,-48.98111
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,295.00336,0.0001529035,-0.1,-1.32,-5.32,-32.6,-5.951209,-40.78952
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,293.85825,0.0,-0.3,-0.98,-5.84,-37.5,-6.131835,-42.434418
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,290.492,0.00016739006,0.4,-0.59,-5.62,-37.2,-7.3059034,-53.12625
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,282.7762,9.7890144e-05,0.5,-2.06,-10.79,-77.4,-8.953212,-68.127716
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,278.44324,1.5424253e-05,0.4,-0.58,-12.91,-96.4,-10.311519,-80.497345
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,273.96695,0.0,-0.1,0.35,-13.28,-99.0,-11.041247,-87.14273
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,273.27716,4.7669004e-05,-0.4,-0.45,-13.94,-101.5,-11.207423,-88.65604
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,280.58615,0.000116469615,2.5,-1.61,-13.26,-97.4,-10.817271,-85.10306
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,277.658,1.2173279e-05,0.4,0.69,-8.88,-64.1,-9.191638,-70.29898
47.54260867,7.58371693,304.73438,2013,0.741222010848596,288.3504,0.0,1.3,0.57,-9.26,-67.8,-7.295066,-53.027557
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,288.8097,5.2768388e-05,2.0,0.52,-7.45,-50.8,-6.4280615,-45.13205
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,289.23734,0.0,1.3,0.67,-6.98,-49.4,-6.3503923,-44.424744
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,289.8206,0.0,0.3,0.97,-5.54,-34.8,-6.341361,-44.3425
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,291.52792,0.0,0.5,0.24,-6.81,-43.0,-7.14334,-51.645844
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,284.88974,0.0,-0.1,-1.28,-8.19,-59.0,-8.172908,-61.02176
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,277.7871,0.0,1.2,0.9,-13.15,-96.3,-9.729903,-75.200775
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,269.7188,0.0,0.1,0.95,-17.77,-137.7,-11.727626,-93.39334
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,277.30194,5.7136954e-06,2.4,0.29,-11.27,-85.7,-9.469802,-72.83212
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,277.9644,0.0,0.1,1.34,-11.26,-82.7,-9.733516,-75.23367
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,276.55295,0.0,-1.5,0.8,-9.36,-71.0,-9.704616,-74.97049
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,280.60248,2.2642824e-05,1.3,0.31,-8.42,-65.1,-8.935149,-67.96323
47.54260867,7.58371693,304.73438,2014,0.741222010848596,289.46414,0.0,0.9,-0.92,-7.08,-49.1,-6.926589,-49.671967
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,295.60117,3.1543033e-05,0.3,-0.97,-4.38,-24.7,-5.963853,-40.904663
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,295.3235,0.0,-0.3,0.18,-7.23,-50.2,-6.041522,-41.61197
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,296.42154,0.0,-1.2,-1.68,-5.16,-37.1,-5.985528,-41.10205
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,288.2997,3.4225584e-05,-1.2,1.62,-7.54,-51.5,-6.8182135,-48.685028
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,285.54843,0.0,-1.0,-1.27,-6.14,-39.7,-8.053695,-59.936127
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,280.39014,0.0,-1.5,0.68,-18.94,-143.9,-10.116443,-78.720856
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,276.2039,4.193858e-05,-0.9,1.86,-12.78,-92.6,-10.217593,-79.642
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,276.15723,3.1357853e-05,-1.4,1.79,-13.96,-103.8,-10.52827,-82.47122
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,268.2487,0.0,0.4,1.32,-12.02,-92.5,-11.525325,-91.551056
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,281.7189,0.0,-1.2,1.45,-8.85,-68.0,-8.8954115,-67.60135
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,282.2176,2.31419e-05,-0.1,0.73,-10.12,-75.1,-8.783423,-66.58151
47.54260867,7.58371693,304.73438,2015,0.741222010848596,288.22043,0.0,-1.2,0.15,-9.68,-72.3,-7.2083654,-52.238007
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,288.31238,5.1457242e-05,-0.9,-0.07,-6.6,-44.3,-6.662875,-47.270416
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,293.95563,0.00013695988,-1.9,-3.18,-3.4,-26.4,-6.075841,-41.9245
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,294.4896,0.0,-2.4,-0.76,-4.55,-30.0,-6.223954,-43.273315
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,287.99283,0.0,-2.7,-0.65,-8.48,-62.9,-7.57323,-55.5607
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,283.72903,1.8849525e-05,-2.8,0.44,-10.96,-79.1,-7.4395666,-54.343475
