Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,1.0,0.0,0.0,0.0,0.0,7.127512799343094e-05,-7.15,-47.6,-4.46407413482666,-25.825706481933594
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,0.0,-3.87,-22.8,-3.8402090072631836,-20.572105407714844
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,0.0,1.0,0.0,0.0,0.0,0.0,-1.05,1.2,-3.512331008911133,-17.81102752685547
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,4.415451621753164e-05,-3.27,-22.2,-4.127226829528809,-22.989097595214844
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,0.0,-16.63,-130.9,-16.67628288269043,-128.66537475585938
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,0.0,0.0,0.0,0.0,1.0,6.722265243297443e-05,-15.47,-110.65,-14.284468650817871,-108.52376556396484
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,0.0,-4.96,-28.3,-6.698428153991699,-44.641319274902344
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,0.0,0.0,1.0,0.0,0.0,4.889923002338037e-05,-2.04,-1.0,-2.859564781188965,-12.31404972076416
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.0,-11.09,-69.2,-7.942172050476074,-55.114952087402344
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.0,-5.2,-40.9,-6.239996910095215,-40.780845642089844
51.83,6.25,9.5,1993.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,6.891664270369802e-06,-6.74,-49.7,-6.969500541687012,-46.924034118652344
18.47,-70.02,1.0,1996.0,0.2802306751992159,1.0,0.0,0.0,0.0,0.0,0.0,-2.44,-11.35,-1.5653761625289917,-1.41562020778656
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,4.760956289828755e-05,-12.43,-90.2,-10.688773155212402,-78.24422454833984
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-19.18,-140.6,-13.168288230895996,-99.12435150146484
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,1.950140540429857e-05,-5.75,-37.8,-6.965514183044434,-46.890464782714844
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,0.0,0.0,1.0,0.0,0.0,0.0001875762100098,-7.26,-48.5,-7.061186790466309,-47.696128845214844
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.0,-1.98,-10.6,-3.0598793029785156,-14.000908851623535
