Lat,Lon,Alt,Year,JulianDay_Sin,Temp,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,0.0,0.4,-1.28,-14.0,-111.2,-12.108651161193848,-93.47234344482422
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,2.2211607e-05,1.6,-1.51,-9.7,-74.1,-10.571825981140137,-80.18878936767578
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,4.754567e-05,0.7,-1.35,-14.2,-101.4,-12.94512939453125,-100.9765396118164
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,0.0,1.7,0.54,-13.1,-108.0,-12.904479026794434,-100.61847686767578
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,0.0,1.2,0.39,-17.3,-127.0,-17.24445343017578,-138.48707580566406
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,0.0,1.8,1.36,-30.1,-224.1,-22.008623123168945,-179.78334045410156
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,0.0,4.1,2.52,-27.3,-208.7,-22.886510848999023,-185.51145935058594
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,5.3495005e-06,1.8,1.17,-29.0,-218.7,-24.027992248535156,-196.92405700683594
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,1.175598e-05,0.8,0.42,-26.4,-207.4,-22.27262306213379,-182.33224487304688
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,2.3862134e-05,-0.7,-2.53,-10.0,-91.8,-11.984699249267578,-92.12390899658203
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,0.0,-0.1,-1.32,-13.0,-100.8,-11.810112953186035,-90.94081115722656
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,2.9586212e-05,-0.3,-0.98,-11.0,-87.1,-11.950665473937988,-92.29713439941406
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,1.6699816e-05,0.4,-0.59,-15.0,-107.9,-13.641439437866211,-107.05443572998047
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,0.0,0.5,-2.06,-29.9,-225.5,-16.401514053344727,-131.15145874023438
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,0.0,0.4,-0.58,-22.3,-165.9,-20.646818161010742,-168.21176147460938
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,0.0,-0.1,0.35,-29.2,-226.2,-24.35531997680664,-200.5130157470703
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,0.0,-0.4,-0.45,-30.7,-251.3,-20.694835662841797,-168.61196899414062
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,0.0,2.5,-1.61,-21.8,-169.2,-16.67716407775879,-132.7989501953125
52.3,104.2833333,427.25,2013.0,0.9760105506323683,273.59277,0.0,0.4,0.69,-12.6,-86.7,-15.80492115020752,-125.8950424194336
52.3,104.2833333,427.25,2013.0,0.741222010848596,290.72104,0.0,1.3,0.57,-12.8,-103.1,-10.223237991333008,-76.733154296875
52.3,104.2833333,427.25,2013.0,0.29671281927349075,288.98105,0.0,2.0,0.52,-12.7,-99.7,-9.503434181213379,-70.5114517211914
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,288.6188,0.0,1.3,0.67,-12.2,-103.6,-10.032630920410156,-75.54940795898438
52.3,104.2833333,427.25,2013.0,-0.680773409477016,291.16858,0.0,0.3,0.97,-10.9,-86.0,-12.327800750732422,-95.58580780029297
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,282.2556,0.0,0.5,0.24,-15.7,-117.2,-13.779078483581543,-108.24974822998047
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,270.29587,0.0,-0.1,-1.28,-16.3,-120.7,-17.093908309936523,-137.20538330078125
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,266.30817,1.1362139e-05,-0.9,1.86,-29.6,-230.5,-22.91978645324707,-185.82728576660156
52.3,104.2833333,427.25,2015.0,0.2386727660059501,254.0976,0.0,-1.4,1.79,-27.6,-215.2,-24.905471801757812,-203.69398498535156
52.3,104.2833333,427.25,2015.0,0.6994583270516471,255.59766,0.0,0.4,1.32,-25.9,-211.2,-20.9517879486084,-170.32508850097656
52.3,104.2833333,427.25,2015.0,0.9510565162951535,264.8988,0.0,-1.2,1.45,-21.7,-175.3,-19.645845413208008,-158.55374145507812
52.3,104.2833333,427.25,2015.0,0.9760105506323683,274.89346,0.0,-0.1,0.73,-15.3,-112.3,-15.302382469177246,-121.51399993896484
52.3,104.2833333,427.25,2015.0,0.741222010848596,284.80615,0.0,-1.2,0.15,-10.7,-84.6,-12.09167766571045,-93.43486022949219
52.3,104.2833333,427.25,2015.0,0.29671281927349075,289.6717,0.0,-0.9,-0.07,-14.3,-107.2,-10.216259956359863,-76.84542846679688
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,292.13568,0.00010476876,-1.9,-3.18,-9.4,-61.8,-11.060357093811035,-83.42281341552734
52.3,104.2833333,427.25,2015.0,-0.680773409477016,286.79733,5.4737215e-05,-2.4,-0.76,-12.1,-85.6,-13.786704063415527,-108.3200454711914
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,279.96805,0.0,-2.7,-0.65,-16.3,-127.3,-14.026664733886719,-110.41919708251953
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,278.67822,0.0,-2.8,0.44,-20.7,-158.7,-14.350218772888184,-113.2381820678711
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,271.8202,0.0,-0.8,1.74,-21.3,-169.8,-20.867599487304688,-169.47320556640625
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,261.45505,0.0,-0.9,2.24,-25.5,-201.8,-23.727079391479492,-192.7676239013672
52.3,104.2833333,427.25,2016.0,0.2386727660059501,237.81444,0.0,-3.6,0.12,-33.8,-269.6,-21.525150299072266,-175.6902313232422
52.3,104.2833333,427.25,2016.0,0.6994583270516471,256.34158,0.0,-3.2,1.58,-26.1,-209.1,-21.008935928344727,-170.04168701171875
52.3,104.2833333,427.25,2016.0,0.9562348265919056,273.4593,0.0,-0.1,0.73,-26.0,-202.9,-15.68528938293457,-124.84980773925781
52.3,104.2833333,427.25,2016.0,0.9721181966290613,276.23322,0.0,-2.0,0.38,-12.5,-102.1,-14.978829383850098,-118.69502258300781
52.3,104.2833333,427.25,2016.0,0.7295575540864875,285.2303,0.0,0.7,-0.77,-16.4,-124.2,-11.466596603393555,-88.07196044921875
52.3,104.2833333,427.25,2016.0,0.2802306751992159,295.30023,0.0,1.1,-0.43,-12.4,-103.6,-9.662939071655273,-71.60591888427734
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,295.5241,0.0,0.7,-1.76,-10.9,-82.7,-10.679969787597656,-81.19026947021484
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,291.53262,0.0,1.2,-1.65,-12.1,-89.8,-12.301705360412598,-95.35964965820312
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,281.7547,6.515779e-05,2.0,0.61,-14.6,-109.1,-14.626192092895508,-115.63748931884766
52.3,104.2833333,427.25,2016.0,-0.970063921851507,278.09888,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-15.230820655822754,-120.91947937011719
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,266.15433,0.0,-0.2,-0.16,-27.8,-210.5,-20.231555938720703,-164.5716094970703
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,254.54556,4.3128384e-06,0.5,0.48,-26.4,-201.1,-22.127126693725586,-181.06373596191406
52.3,104.2833333,427.25,2012.0,-0.27195815753410524,256.0939,0.0,-1.0,0.17,-35.1,-262.7,-22.72760772705078,-186.31886291503906
52.3,104.2833333,427.25,2017.0,0.9510565162951535,260.47137,0.0,1.5,0.74,-17.6,-126.8,-20.536354064941406,-167.1813201904297
52.3,104.2833333,427.25,2017.0,0.9760105506323683,270.12485,0.0,-0.3,1.73,-20.9,-152.0,-17.060123443603516,-136.18527221679688
52.3,104.2833333,427.25,2017.0,0.2386727660059501,256.59677,0.0,0.3,0.48,-30.3,-230.6,-23.081403732299805,-189.390869140625
52.3,104.2833333,427.25,2017.0,0.6994583270516471,260.36813,0.0,-0.1,1.0,-25.9,-194.9,-19.685068130493164,-159.74147033691406
47.54260867,7.58371693,304.73438,2004.0,0.2386727660059501,274.69434,0.0,-2.2,-0.29,-11.9,-88.50962751,-10.554361343383789,-80.1202621459961
47.54260867,7.58371693,304.73438,2004.0,0.6994583270516471,276.20032,0.0,2.0,-0.14,-9.88,-66.74413536,-10.26236343383789,-77.49591827392578
47.54260867,7.58371693,304.73438,2004.0,0.9562348265919056,279.2048,0.0,0.7,1.02,-9.69,-71.5587575,-8.35066032409668,-60.5655517578125
47.54260867,7.58371693,304.73438,2004.0,0.9721181966290613,284.02167,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-7.6538190841674805,-54.30653762817383
47.54260867,7.58371693,304.73438,2004.0,0.7295575540864875,288.99155,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-7.670772552490234,-54.65534210205078
47.54260867,7.58371693,304.73438,2004.0,0.2802306751992159,283.889,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-7.583163261413574,-54.03491973876953
47.54260867,7.58371693,304.73438,2004.0,-0.23030567023061196,294.9553,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-5.9960222244262695,-40.06697463989258
47.54260867,7.58371693,304.73438,2004.0,-0.6932812268869771,292.1178,0.0,-0.5,-0.48,-4.8,-31.50057387,-5.8845367431640625,-39.098548889160156
47.54260867,7.58371693,304.73438,2004.0,-0.9634705485641486,289.50723,0.0,-0.6,0.38,-4.92,-31.38678091,-6.810903549194336,-46.88397216796875
47.54260867,7.58371693,304.73438,2004.0,-0.970063921851507,282.97815,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-8.45537281036377,-61.23753356933594
47.54260867,7.58371693,304.73438,2004.0,-0.7116566222817751,282.98523,0.0,-1.1,0.73,-10.49,-75.39648751,-9.323156356811523,-69.35697937011719
47.54260867,7.58371693,304.73438,2004.0,-0.27195815753410524,279.3189,3.385527e-05,-1.3,1.21,-13.22,-98.71358212,-9.615951538085938,-71.86663818359375
47.54260867,7.58371693,304.73438,2005.0,0.2386727660059501,279.46838,0.00014786229,0.6,1.52,-6.66,-42.77138547,-9.383410453796387,-69.86013793945312
47.54260867,7.58371693,304.73438,2005.0,0.6994583270516471,280.56467,3.187112e-05,-5.2,-0.06,-15.78,-115.1328526,-11.6261568069458,-88.66859436035156
47.54260867,7.58371693,304.73438,2005.0,0.9510565162951535,280.88824,3.2876374e-05,0.5,-1.83,-8.02,-59.70485452,-10.513775825500488,-80.48585510253906
47.54260867,7.58371693,304.73438,2005.0,0.9760105506323683,288.3,0.0,-1.0,-0.3,-8.51,-58.19910378,-8.45145034790039,-61.151153564453125
47.54260867,7.58371693,304.73438,2005.0,0.741222010848596,293.8865,0.0,-1.3,-1.25,-6.95,-48.05079866,-7.287509918212891,-51.00350570678711
47.54260867,7.58371693,304.73438,2005.0,0.29671281927349075,293.25107,0.0,0.7,-0.05,-5.24,-32.64544918,-5.990739822387695,-39.93869400024414
47.54260867,7.58371693,304.73438,2005.0,-0.2135209154397959,290.88892,0.0,0.3,-0.51,-5.67,-37.45673818,-5.653591156005859,-37.03096008300781
47.54260867,7.58371693,304.73438,2005.0,-0.680773409477016,295.45166,0.0,-0.6,0.37,-6.33,-43.03745941,-5.742408752441406,-37.87834167480469
47.54260867,7.58371693,304.73438,2005.0,-0.9587178169872964,284.0055,8.993772e-05,0.6,0.63,-9.610421834,-68.63931346,-7.362383842468262,-51.83877944946289
47.54260867,7.58371693,304.73438,2005.0,-0.9741004551724206,294.28342,0.0,2.0,-0.98,-6.38,-42.73606861,-7.8280029296875,-55.58431625366211
47.54260867,7.58371693,304.73438,2005.0,-0.7236440382959123,278.78088,4.1183062e-05,-0.3,-0.31,-14.2,-103.3116898,-10.116713523864746,-76.30027770996094
47.54260867,7.58371693,304.73438,2005.0,-0.2884824328806098,278.93994,8.7477296e-05,-0.0,-0.44,-10.79,-78.0619552,-10.721805572509766,-81.58805847167969
47.54260867,7.58371693,304.73438,2006.0,0.2386727660059501,278.52188,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-9.21882438659668,-68.3906478881836
47.54260867,7.58371693,304.73438,2006.0,0.6994583270516471,275.58633,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-10.651013374328613,-80.85359954833984
47.54260867,7.58371693,304.73438,2006.0,0.9510565162951535,285.73444,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-10.813408851623535,-82.30821228027344
47.54260867,7.58371693,304.73438,2006.0,0.9760105506323683,281.24936,0.0,1.8,1.24,-10.61,-76.08191291,-7.742462158203125,-55.1517448425293
47.54260867,7.58371693,304.73438,2006.0,0.741222010848596,288.51483,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-6.457116603851318,-43.986568450927734
47.54260867,7.58371693,304.73438,2006.0,0.29671281927349075,291.37796,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-5.756491661071777,-37.885948181152344
47.54260867,7.58371693,304.73438,2006.0,-0.2135209154397959,285.97202,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-6.568425178527832,-45.11479949951172
47.54260867,7.58371693,304.73438,2006.0,-0.680773409477016,292.36548,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-6.780310153961182,-47.1749382019043
47.54260867,7.58371693,304.73438,2006.0,-0.9587178169872964,292.78403,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-7.96065616607666,-57.11618423461914
47.54260867,7.58371693,304.73438,2006.0,-0.9741004551724206,285.12756,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-7.103314399719238,-49.264217376708984
47.54260867,7.58371693,304.73438,2006.0,-0.7236440382959123,278.76965,0.0,0.1,0.44,-9.18,-67.40884533,-9.440947532653809,-70.39167785644531
47.54260867,7.58371693,304.73438,2006.0,-0.2884824328806098,273.5797,0.0,-0.5,1.34,-11.11,-83.72738599,-10.676386833190918,-81.04582214355469
47.54260867,7.58371693,304.73438,2007.0,0.2386727660059501,273.4394,0.0,-1.3,0.22,-12.87,-93.4449454,-10.771214485168457,-82.0056381225586
47.54260867,7.58371693,304.73438,2007.0,0.6994583270516471,278.91876,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-9.223357200622559,-68.34754180908203
47.54260867,7.58371693,304.73438,2007.0,0.9510565162951535,281.7634,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-8.018129348754883,-57.69678497314453
47.54260867,7.58371693,304.73438,2007.0,0.741222010848596,284.9263,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-6.792764663696289,-46.88179397583008
47.54260867,7.58371693,304.73438,2007.0,0.29671281927349075,290.7206,0.0,0.9,-1.31,-6.28,-44.71481808,-5.5337347984313965,-36.04524230957031
47.54260867,7.58371693,304.73438,2007.0,-0.2135209154397959,294.66248,0.0,-0.5,-0.58,-6.05,-43.8169477,-6.526862144470215,-44.869972229003906
47.54260867,7.58371693,304.73438,2007.0,-0.680773409477016,287.81866,0.0,0.7,-0.14,-6.87,-44.13363048,-7.202823638916016,-50.85578155517578
47.54260867,7.58371693,304.73438,2007.0,-0.9587178169872964,290.62912,0.0,0.3,0.72,-6.87,-44.13363048,-6.848870754241943,-47.35808563232422
47.54260867,7.58371693,304.73438,2007.0,-0.9741004551724206,282.2629,0.0,1.2,0.45,-8.99,-60.35032291,-7.926138877868652,-56.93441390991211
47.54260867,7.58371693,304.73438,2007.0,-0.7236440382959123,276.48398,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-9.787363052368164,-73.4089126586914
47.54260867,7.58371693,304.73438,2007.0,-0.2884824328806098,270.57297,0.0,2.7,0.34,-8.37,-57.9994607,-10.85619831085205,-82.74283599853516
47.54260867,7.58371693,304.73438,2008.0,0.2386727660059501,274.82385,0.0,2.9,0.89,-10.4,-82.10126519,-10.131911277770996,-76.3903579711914
47.54260867,7.58371693,304.73438,2008.0,0.6994583270516471,274.47092,0.0,4.4,0.73,-8.5,-62.00643014,-9.031888961791992,-66.55481719970703
47.54260867,7.58371693,304.73438,2008.0,0.9562348265919056,277.44467,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-8.35437297821045,-60.06354522705078
47.54260867,7.58371693,304.73438,2008.0,0.9721181966290613,279.4423,0.0,1.1,-1.07,-10.73,-81.57874164,-8.852656364440918,-64.86504364013672
47.54260867,7.58371693,304.73438,2008.0,0.7295575540864875,283.20355,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-8.286620140075684,-60.71303176879883
47.54260867,7.58371693,304.73438,2008.0,0.2802306751992159,285.68536,0.0,1.0,-1.39,-6.51,-47.19496585,-6.2674031257629395,-42.20329666137695
47.54260867,7.58371693,304.73438,2008.0,-0.23030567023061196,292.66156,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-5.716688632965088,-37.73787307739258
47.54260867,7.58371693,304.73438,2008.0,-0.6932812268869771,291.2346,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-5.360051155090332,-34.24403762817383
47.54260867,7.58371693,304.73438,2008.0,-0.9634705485641486,287.47824,0.0,2.0,1.02,-8.79,-61.24115279,-7.520923614501953,-53.3823356628418
47.54260867,7.58371693,304.73438,2008.0,-0.970063921851507,281.09518,0.0,2.1,-0.04,-12.8,-91.96888229,-8.531388282775879,-62.373714447021484
47.54260867,7.58371693,304.73438,2008.0,-0.7116566222817751,283.60846,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-10.609798431396484,-80.61312103271484
47.54260867,7.58371693,304.73438,2008.0,-0.27195815753410524,281.56534,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-10.5028657913208,-79.67662048339844
47.54260867,7.58371693,304.73438,2009.0,0.2386727660059501,273.00406,0.0,1.8,-0.01,-10.26,-78.8,-11.176300048828125,-85.54364013671875
47.54260867,7.58371693,304.73438,2009.0,0.6994583270516471,274.93643,6.977101e-05,3.1,0.06,-13.21,-99.3,-10.169180870056152,-76.35723876953125
47.54260867,7.58371693,304.73438,2009.0,0.9510565162951535,279.04745,0.0,0.7,0.57,-11.63,-84.9,-8.564512252807617,-62.42591857910156
47.54260867,7.58371693,304.73438,2009.0,0.9760105506323683,282.61984,0.0,1.3,-0.2,-6.23,-47.0,-8.732927322387695,-63.78120422363281
47.54260867,7.58371693,304.73438,2009.0,0.741222010848596,285.68463,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-6.543043613433838,-44.860164642333984
47.54260867,7.58371693,304.73438,2009.0,0.29671281927349075,292.5345,8.838454e-05,0.2,-1.21,-5.9,-44.9,-5.72662353515625,-37.71861267089844
47.54260867,7.58371693,304.73438,2009.0,-0.2135209154397959,294.64438,0.0,0.4,-2.15,-4.42,-25.9,-6.064125061035156,-40.911170959472656
47.54260867,7.58371693,304.73438,2009.0,-0.680773409477016,290.16885,0.0001388321,-0.3,-0.19,-6.51,-44.1,-5.8120317459106445,-38.36762619018555
47.54260867,7.58371693,304.73438,2009.0,-0.9587178169872964,293.65814,0.0,0.5,1.51,-5.48,-34.6,-6.6372761726379395,-45.687923431396484
