Lat,Lon,Alt,Year,JulianDay_Sin,Temp,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,283.98486,0.0,-14.0,-111.2,-12.841014,-94.87078
52.3,104.2833333,427.25,2011,-0.2135209154397959,296.2911,2.2211607e-05,-9.7,-74.1,-14.056201,-104.94366
52.3,104.2833333,427.25,2011,-0.680773409477016,289.3462,4.754567e-05,-14.2,-101.4,-11.902553,-87.09173
52.3,104.2833333,427.25,2011,-0.9587178169872964,285.0388,0.0,-13.1,-108.0,-12.919219,-95.519035
52.3,104.2833333,427.25,2011,-0.9741004551724206,270.80997,0.0,-17.3,-127.0,-16.131645,-122.14733
52.3,104.2833333,427.25,2011,-0.7236440382959123,267.4311,0.0,-30.1,-224.1,-21.858665,-169.6195
52.3,104.2833333,427.25,2011,-0.2884824328806098,245.5639,0.0,-27.3,-208.7,-26.033615,-204.22632
52.3,104.2833333,427.25,2012,0.2386727660059501,261.34137,5.3495005e-06,-29.0,-218.7,-21.678192,-168.12354
52.3,104.2833333,427.25,2012,0.6994583270516471,252.67146,1.175598e-05,-26.4,-207.4,-22.496338,-174.90527
52.3,104.2833333,427.25,2012,0.2802306751992159,285.04517,2.3862134e-05,-10.0,-91.8,-12.4199095,-91.38018
52.3,104.2833333,427.25,2012,-0.23030567023061196,288.55252,0.0,-13.0,-100.8,-12.84703,-94.92065
52.3,104.2833333,427.25,2012,-0.6932812268869771,293.38803,2.9586212e-05,-11.0,-87.1,-12.57632,-92.67669
52.3,104.2833333,427.25,2012,-0.9634705485641486,282.70758,1.6699816e-05,-15.0,-107.9,-12.756793,-94.17266
52.3,104.2833333,427.25,2012,-0.970063921851507,273.24136,0.0,-29.9,-225.5,-15.157088,-114.069084
52.3,104.2833333,427.25,2012,-0.7116566222817751,259.9701,0.0,-22.3,-165.9,-24.842491,-194.3529
52.3,104.2833333,427.25,2013,0.2386727660059501,255.33873,0.0,-29.2,-226.2,-22.315865,-173.4093
52.3,104.2833333,427.25,2013,0.6994583270516471,262.44476,0.0,-30.7,-251.3,-21.052551,-162.9375
52.3,104.2833333,427.25,2013,0.9510565162951535,272.0206,0.0,-21.8,-169.2,-24.421387,-190.8623
52.3,104.2833333,427.25,2013,0.9760105506323683,273.59277,0.0,-12.6,-86.7,-23.603241,-184.08057
52.3,104.2833333,427.25,2013,0.741222010848596,290.72104,0.0,-12.8,-103.1,-13.322276,-98.86004
52.3,104.2833333,427.25,2013,0.29671281927349075,288.98105,0.0,-12.7,-99.7,-12.895156,-95.31957
52.3,104.2833333,427.25,2013,-0.2135209154397959,288.6188,0.0,-12.2,-103.6,-12.816951,-94.67132
52.3,104.2833333,427.25,2013,-0.680773409477016,291.16858,0.0,-10.9,-86.0,-12.395846,-91.18072
52.3,104.2833333,427.25,2013,-0.9587178169872964,282.2556,0.0,-15.7,-117.2,-12.564288,-92.57696
52.3,104.2833333,427.25,2013,-0.9741004551724206,270.29587,0.0,-16.3,-120.7,-15.878982,-120.05297
52.3,104.2833333,427.25,2014,-0.2884824328806098,266.30817,1.1362139e-05,-29.6,-230.5,-25.817047,-202.43115
52.3,104.2833333,427.25,2015,0.2386727660059501,254.0976,0.0,-27.6,-215.2,-23.097916,-179.89185
52.3,104.2833333,427.25,2015,0.6994583270516471,255.59766,0.0,-25.9,-211.2,-22.195549,-172.41199
52.3,104.2833333,427.25,2015,0.9510565162951535,264.8988,0.0,-21.7,-175.3,-22.20758,-172.51172
52.3,104.2833333,427.25,2015,0.9760105506323683,274.89346,0.0,-15.3,-112.3,-21.774445,-168.92139
52.3,104.2833333,427.25,2015,0.741222010848596,284.80615,0.0,-10.7,-84.6,-13.346339,-99.0595
52.3,104.2833333,427.25,2015,0.29671281927349075,289.6717,0.0,-14.3,-107.2,-12.985393,-96.06756
52.3,104.2833333,427.25,2015,-0.2135209154397959,292.13568,0.00010476876,-9.4,-61.8,-13.809554,-102.89916
52.3,104.2833333,427.25,2015,-0.680773409477016,286.79733,5.4737215e-05,-12.1,-85.6,-11.276912,-81.90569
52.3,104.2833333,427.25,2015,-0.9587178169872964,279.96805,0.0,-16.3,-127.3,-12.34772,-90.78179
52.3,104.2833333,427.25,2015,-0.9741004551724206,278.67822,0.0,-20.7,-158.7,-12.991408,-96.117424
52.3,104.2833333,427.25,2015,-0.7236440382959123,271.8202,0.0,-21.3,-169.8,-14.766063,-110.82781
52.3,104.2833333,427.25,2015,-0.2884824328806098,261.45505,0.0,-25.5,-201.8,-25.263596,-197.8435
52.3,104.2833333,427.25,2016,0.2386727660059501,237.81444,0.0,-33.8,-269.6,-25.865173,-202.83008
52.3,104.2833333,427.25,2016,0.6994583270516471,256.34158,0.0,-26.1,-209.1,-22.183517,-172.31226
52.3,104.2833333,427.25,2016,0.9562348265919056,273.4593,0.0,-26.0,-202.9,-22.869316,-177.99695
52.3,104.2833333,427.25,2016,0.9721181966290613,276.23322,0.0,-12.5,-102.1,-19.909554,-153.46301
52.3,104.2833333,427.25,2016,0.7295575540864875,285.2303,0.0,-16.4,-124.2,-12.937266,-95.66863
52.3,104.2833333,427.25,2016,0.2802306751992159,295.30023,0.0,-12.4,-103.6,-13.671191,-101.75225
52.3,104.2833333,427.25,2016,-0.23030567023061196,295.5241,0.0,-10.9,-82.7,-14.230659,-106.38976
52.3,104.2833333,427.25,2016,-0.6932812268869771,291.53262,0.0,-12.1,-89.8,-12.101073,-88.7373
52.3,104.2833333,427.25,2016,-0.9634705485641486,281.7547,6.515779e-05,-14.6,-109.1,-11.896537,-87.04186
52.3,104.2833333,427.25,2016,-0.970063921851507,278.09888,3.4144956e-05,-27.5,-202.8,-12.708667,-93.773735
52.3,104.2833333,427.25,2016,-0.7116566222817751,266.15433,0.0,-27.8,-210.5,-19.560638,-150.5708
52.3,104.2833333,427.25,2016,-0.27195815753410524,254.54556,4.3128384e-06,-26.4,-201.1,-25.728994,-201.56577
52.3,104.2833333,427.25,2012,-0.27195815753410524,256.0939,0.0,-35.1,-262.7,-24.385292,-190.56311
52.3,104.2833333,427.25,2017,0.9510565162951535,260.47137,0.0,-17.6,-126.8,-20.511131,-158.44958
52.3,104.2833333,427.25,2017,0.9760105506323683,270.12485,0.0,-20.9,-152.0,-22.89338,-178.19641
52.3,104.2833333,427.25,2017,0.2386727660059501,256.59677,0.0,-30.3,-230.6,-23.4348,-182.68433
52.3,104.2833333,427.25,2017,0.6994583270516471,260.36813,0.0,-25.9,-194.9,-21.774445,-168.92139
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,274.69434,0.0,-11.9,-88.50962751,-11.438273,-82.892296
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,276.20032,0.0,-9.88,-66.74413536,-10.801635,-77.554405
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,279.2048,0.0,-9.69,-71.5587575,-9.351863,-65.94866
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,284.02167,0.0001690366,-6.1,-40.66799847,-9.412021,-66.44732
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,288.99155,3.2743297e-05,-7.01,-50.25006643,-7.3004827,-48.94445
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,283.889,0.00010311205,-7.21,-53.83051048,-6.4672976,-42.038048
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,294.9553,0.00014510812,-5.49,-34.72560691,-6.080784,-38.834175
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,292.1178,0.0,-4.8,-31.50057387,-5.8446646,-36.876945
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,289.50723,0.0,-4.92,-31.38678091,-8.040423,-55.077934
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,282.97815,7.0730985e-06,-10.75,-76.42100974,-8.7954035,-61.336082
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,282.98523,0.0,-10.49,-75.39648751,-9.801822,-69.5592
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,279.3189,3.385527e-05,-13.22,-98.71358212,-10.816369,-77.78275
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,279.46838,0.00014786229,-6.66,-42.77138547,-9.947836,-70.82286
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,280.56467,3.187112e-05,-15.78,-115.1328526,-8.533717,-59.166924
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,280.88824,3.2876374e-05,-8.02,-59.70485452,-9.087169,-63.75457
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,288.3,0.0,-8.51,-58.19910378,-8.909703,-62.28353
47.54260867,7.58371693,304.73438,2005,0.741222010848596,293.8865,0.0,-6.95,-48.05079866,-7.4749403,-50.390556
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,293.25107,0.0,-5.24,-32.64544918,-6.133422,-39.2705
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,290.88892,0.0,-5.67,-37.45673818,-5.783003,-36.36582
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,295.45166,0.0,-6.33,-43.03745941,-5.670207,-35.43084
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,284.0055,8.993772e-05,-9.610421834,-68.63931346,-8.533717,-59.166924
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,294.28342,0.0,-6.38,-42.73606861,-7.8028,-53.10824
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,278.78088,4.1183062e-05,-14.2,-103.3116898,-10.489493,-74.97701
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,278.93994,8.7477296e-05,-10.79,-78.0619552,-10.842494,-77.9063
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,278.52188,7.0151014e-05,-10.39,-75.03694923,-10.834624,-78.02886
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,275.58633,3.0768017e-05,-11.52,-90.29273588,-11.392688,-82.29879
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,285.73444,4.9994796e-05,-11.23849183,-82.68571664,-8.5517645,-59.31652
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,281.24936,0.0,-10.61,-76.08191291,-9.412021,-66.44732
47.54260867,7.58371693,304.73438,2006,0.741222010848596,288.51483,0.00013877166,-8.47,-60.27743553,-7.562169,-51.11361
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,291.37796,7.102581e-05,-4.08,-26.00399436,-6.241706,-40.168083
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,285.97202,5.6691508e-05,-3.64,-26.43863597,-5.832633,-36.777214
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,292.36548,3.7045822e-05,-8.43,-60.3623681,-5.721341,-35.8547
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,292.78403,7.760747e-05,-7.78,-53.80678357,-7.0899305,-47.19915
