Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,283.98486,0.4,-1.28,-14.0,-111.2,-11.23176097869873,-83.79088592529297
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,296.2911,1.6,-1.51,-9.7,-74.1,-10.375922203063965,-76.5321273803711
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,289.3462,0.7,-1.35,-14.2,-101.4,-10.697543144226074,-79.25994110107422
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,285.0388,1.7,0.54,-13.1,-108.0,-12.578207969665527,-95.2107162475586
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.80997,1.2,0.39,-17.3,-127.0,-19.382274627685547,-150.01731872558594
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,267.4311,1.8,1.36,-30.1,-224.1,-16.21961212158203,-126.0951156616211
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,245.5639,4.1,2.52,-27.3,-208.7,-21.529083251953125,-171.12716674804688
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,261.34137,1.8,1.17,-29.0,-218.7,-23.742645263671875,-184.82492065429688
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,252.67146,0.8,0.42,-26.4,-207.4,-23.098072052001953,-179.70172119140625
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,285.04517,-0.7,-2.53,-10.0,-91.8,-11.324431419372559,-84.57686614990234
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,288.55252,-0.1,-1.32,-13.0,-100.8,-10.752055168151855,-79.72228240966797
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,293.38803,-0.3,-0.98,-11.0,-87.1,-10.441336631774902,-77.0869369506836
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,282.70758,0.4,-0.59,-15.0,-107.9,-12.289294242858887,-92.76030731201172
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,273.24136,0.5,-2.06,-29.9,-225.5,-15.817886352539062,-122.15221405029297
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,259.9701,0.4,-0.58,-22.3,-165.9,-21.607921600341797,-169.01524353027344
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,255.33873,-0.1,0.35,-29.2,-226.2,-24.65380096435547,-192.77760314941406
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,262.44476,-0.4,-0.45,-30.7,-251.3,-21.464237213134766,-167.0738983154297
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,272.0206,2.5,-1.61,-21.8,-169.2,-15.475927352905273,-118.20339965820312
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,273.59277,0.4,0.69,-12.6,-86.7,-15.623916625976562,-119.25916290283203
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,290.72104,1.3,0.57,-12.8,-103.1,-12.054129600524902,-90.69147491455078
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,288.98105,2.0,0.52,-12.7,-99.7,-11.495889663696289,-85.72013092041016
