Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,283.98486,0.4,-1.28,-14.0,-111.2,-10.926719665527344,-84.91425323486328
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,296.2911,1.6,-1.51,-9.7,-74.1,-10.516233444213867,-77.76932525634766
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,289.3462,0.7,-1.35,-14.2,-101.4,-11.544061660766602,-84.49003601074219
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,285.0388,1.7,0.54,-13.1,-108.0,-11.087541580200195,-78.62407684326172
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.80997,1.2,0.39,-17.3,-127.0,-15.779064178466797,-117.15403747558594
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,267.4311,1.8,1.36,-30.1,-224.1,-17.903125762939453,-132.5457305908203
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,245.5639,4.1,2.52,-27.3,-208.7,-22.52118682861328,-172.0335693359375
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,261.34137,1.8,1.17,-29.0,-218.7,-14.46950626373291,-111.26022338867188
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,252.67146,0.8,0.42,-26.4,-207.4,-22.939687728881836,-176.092041015625
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,285.04517,-0.7,-2.53,-10.0,-91.8,-10.848396301269531,-82.71723937988281
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,288.55252,-0.1,-1.32,-13.0,-100.8,-10.676017761230469,-79.56755065917969
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,293.38803,-0.3,-0.98,-11.0,-87.1,-11.804823875427246,-86.8128662109375
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,282.70758,0.4,-0.59,-15.0,-107.9,-11.464672088623047,-83.23212432861328
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,273.24136,0.5,-2.06,-29.9,-225.5,-12.891592025756836,-98.17774963378906
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,259.9701,0.4,-0.58,-22.3,-165.9,-20.45903778076172,-152.242919921875
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,255.33873,-0.1,0.35,-29.2,-226.2,-20.895017623901367,-158.31182861328125
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,262.44476,-0.4,-0.45,-30.7,-251.3,-14.778477668762207,-115.41043090820312
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,272.0206,2.5,-1.61,-21.8,-169.2,-14.024943351745605,-113.40070343017578
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,273.59277,0.4,0.69,-12.6,-86.7,-11.737174034118652,-92.22681427001953
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,290.72104,1.3,0.57,-12.8,-103.1,-10.563291549682617,-85.19114685058594
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,288.98105,2.0,0.52,-12.7,-99.7,-10.031500816345215,-80.65314483642578
