Lat,Lon,Alt,Year,JulianDay_Sin,Temp,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,289.4898681640625,0.0,2.5,-1.61,-3.87,-22.8,-4.897149562835693,-26.666950225830078
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,297.6083679199219,4.415451621753164e-05,1.3,1.26,-3.27,-22.2,-4.479343891143799,-24.528654098510742
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,293.9618225097656,0.0,-1.4,-0.89,-16.63,-130.9,-17.783628463745117,-127.74559783935547
48.22,11.59,494.59375,1995.0,-0.2135209154397959,290.3919372558594,0.0,0.7,-0.22,-4.96,-28.3,-7.666101455688477,-50.34725570678711
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,288.12481689453125,4.889923002338037e-05,-0.5,-0.58,-2.04,-1.0,-3.365976095199585,-13.655183792114258
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,275.7855834960937,0.0,0.8,-0.02,-11.09,-69.2,-8.736296653747559,-57.653663635253906
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,288.6055603027344,0.0,0.5,-0.2,-5.2,-40.9,-7.69622802734375,-50.548484802246094
51.83,6.25,9.5,1993.0,0.9510565162951535,279.7039489746094,6.891664270369802e-06,-0.8,0.67,-6.74,-49.7,-7.671982765197754,-49.461605072021484
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,269.9031066894531,0.0,-0.7,-1.38,-19.18,-140.6,-15.367701530456543,-108.63724517822266
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,291.5385437011719,1.950140540429857e-05,-0.1,-1.32,-5.75,-37.8,-7.309303283691406,-47.218170166015625
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,290.4496154785156,0.0,-0.1,-1.1,-1.98,-10.6,-4.042500019073486,-20.6518611907959
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,274.1112976074219,4.063042069901712e-05,0.0,0.29,-7.92,-64.0,-12.128599166870117,-83.64644622802734
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,280.8715209960937,0.0002190735831391,0.3,0.48,-5.95,-26.4,-5.525799751281738,-31.167634963989258
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,282.3019714355469,0.0,-1.5,0.8,-7.43,-52.5,-5.427393913269043,-32.256351470947266
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,290.2076416015625,0.0,0.6,-1.43,-4.4,-26.4,-5.349906921386719,-31.9736270904541
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,250.54205322265625,0.0,-1.1,-0.88,-23.37,-177.3,-19.366710662841797,-139.09222412109375
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,292.9140014648437,0.0,0.8,-0.65,-2.38,-2.1,-2.6243197917938232,-7.341612815856934
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,270.1028137207031,4.848729804507457e-05,-2.4,0.99,-11.0,-77.2,-13.268035888671875,-92.58759307861328
51.93,-10.25,33.068359,1980.0,-0.970063921851507,286.6293640136719,0.000149682367919,0.0,-1.77,-5.57,-36.2,-5.623359680175781,-31.71364974975586
36.83,10.23,0.0,1977.0,0.741222010848596,296.5929260253906,0.0,-0.8,-0.86,0.3,-4.5,-3.3871588706970215,-13.83864974975586
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,278.73394775390625,0.0,-0.3,0.16,-3.57,-23.78,-9.122857093811035,-60.316654205322266
45.37,-63.27,12.535156,1982.0,0.6994583270516471,272.5054016113281,4.434667062014341e-05,0.4,1.15,-12.3,-86.0,-10.386497497558594,-70.4064712524414
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,284.7343139648437,0.0002205022174166,-1.0,-1.62,-12.25,-90.04,-10.110993385314941,-68.35200500488281
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,289.7830810546875,0.0001755660341586,-1.7,0.08,-9.07,-58.4,-9.27658748626709,-62.54668426513672
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,292.05078125,0.0,-0.8,-0.02,-1.22,1.0,-2.9446120262145996,-10.027410507202148
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,288.2062072753906,0.0,2.7,0.34,-2.5,-11.5,-4.65603494644165,-25.827085494995117
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,286.3773498535156,0.0,-0.9,1.86,-5.82,-40.7,-5.194225311279297,-30.237871170043945
49.19472222,-123.0172222,1.3475342,2018.0,-0.2884824328806098,281.0718688964844,0.0002342849911656,1.7,0.61,-11.59,-81.8,-11.878253936767578,-82.12500762939453
68.78666667,-81.25,7.5170898,1989.0,0.9760105506323683,253.0947265625,0.0,2.7,0.28,-30.74,-227.8,-34.29109573364258,-253.45021057128906
58.38277778,21.81416667,5.9343262,2016.0,-0.9634705485641486,289.0082092285156,0.0,2.0,0.61,-6.35,-45.7,-9.212726593017578,-61.497344970703125
51.93,-10.25,33.068359,1963.0,0.2386727660059501,282.9962158203125,7.680254930164665e-05,1.7,-2.12,-7.6,-47.7,-6.87785530090332,-42.71185302734375
44.42,8.85,5.4519043,1985.0,0.9760105506323683,287.9234619140625,1.6009556929930113e-05,1.9,0.32,-2.38,-8.6,-5.904351234436035,-35.597015380859375
45.80666667,15.97,120.36328,1984.0,-0.6932812268869771,296.5015869140625,0.0,0.7,1.15,-5.84,-37.5,-6.499576568603516,-40.224830627441406
36.78,3.052222222,139.10156,2002.0,-0.2884824328806098,286.0510559082031,2.1980049496050924e-05,-1.8,-0.94,-7.19,-47.6,-5.801271915435791,-34.706886291503906
43.49111613,-3.800555816,50.095703,2016.0,-0.7116566222817751,279.2656555175781,3.733546327566728e-05,-0.2,-0.16,-8.13,-46.2,-6.080568313598633,-36.24687576293945
47.4828,11.0622,716.1875,2006.0,0.9760105506323683,271.7397766113281,4.671974238590337e-05,1.8,1.24,-10.01,-79.3,-10.948220252990723,-74.7043685913086
50.4972,9.9428,920.40625,1995.0,-0.680773409477016,294.5868530273437,0.0,0.5,0.69,-7.16,-46.5,-8.271702766418457,-54.322471618652344
46.72738634,8.186782163,600.90625,2023.0,-0.680773409477016,283.7385559082031,0.0,-1.4,-1.16,-7.55,-53.64,-10.778545379638672,-74.06031036376953
40.80638889,-104.7547222,1641.75,1996.0,0.9992500112396835,273.2543029785156,5.563271770370193e-05,1.9,-0.24,-9.3,-66.0,-15.201942443847656,-107.46614837646484
42.85,-80.27,228.9375,1982.0,0.6994583270516471,270.58575439453125,0.0,0.4,1.15,-14.7,-104.0,-11.806784629821777,-81.25762939453125
50.7311,13.7514,876.875,2012.0,-0.27195815753410524,279.1268005371094,2.2445115973823704e-05,-1.0,0.17,-14.06,-101.6,-12.879220962524414,-89.51171112060547
52.8911,11.7294,21.530273,2010.0,0.2386727660059501,268.6802062988281,0.0,-1.8,-1.11,-12.15,-86.8,-13.736953735351562,-95.93470001220703
45.81666667,15.98333333,156.41406,2000.0,-0.23030567023061196,291.9035339355469,0.0,-0.3,-1.03,-9.0,-71.1,-6.3084869384765625,-39.32366180419922
47.81666667,13.71777778,1616.0625,2001.0,-0.7526668275320083,290.86798095703125,5.529612462851219e-05,-0.7,-0.07,-8.23,-50.5,-8.102136611938477,-53.61452102661133
35.68,139.77,22.099609,1968.0,-0.23030567023061196,296.5361633300781,2.6855585019802675e-05,1.1,-0.8,-11.43,-81.6,-8.306053161621094,-53.90650939941406
51.6,-1.1,55.042969,2019.0,-0.9587178169872964,285.2790832519531,0.0,-1.9,-0.16,-5.68,-36.9,-6.250587463378906,-38.349796295166016
-65.07944444,-63.9775,286.6875,1970.0,0.9760105506323683,265.0833435058594,2.920443541319805e-08,-0.1,-1.3,-8.22,-58.1,-10.654848098754883,-72.65059661865234
36.83,10.23,0.0,1969.0,0.2386727660059501,284.1600341796875,2.0502675397438e-05,-2.4,-0.83,-4.94,-22.5,-5.258591651916504,-29.665010452270508
49.82,-74.97,386.4375,2002.0,-0.680773409477016,288.4683532714844,5.01388349221088e-05,-1.6,0.38,-10.12,-70.5,-11.421709060668945,-78.26661682128906
