Lat,Lon,Alt,Year,JulianDay_Sin,Temp,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,0.0,-14.0,-111.2,-12.525800704956055,-89.91465759277344
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,2.2211607e-05,-9.7,-74.1,-9.094961166381836,-62.19157791137695
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,4.754567e-05,-14.2,-101.4,-11.02253532409668,-77.76744079589844
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,0.0,-13.1,-108.0,-11.562013626098633,-82.12672424316406
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,0.0,-17.3,-127.0,-15.780855178833008,-116.21730041503906
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,0.0,-30.1,-224.1,-17.32048988342285,-128.6584014892578
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,0.0,-27.3,-208.7,-22.0727481842041,-167.0592803955078
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,5.3495005e-06,-29.0,-218.7,-18.641908645629883,-139.33619689941406
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,1.175598e-05,-26.4,-207.4,-21.745424270629883,-164.41432189941406
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,2.3862134e-05,-10.0,-91.8,-12.028753280639648,-85.89823913574219
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,0.0,-13.0,-100.8,-11.50745964050293,-81.68589782714844
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,2.9586212e-05,-11.0,-87.1,-9.646562576293945,-66.64881896972656
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,1.6699816e-05,-15.0,-107.9,-12.046937942504883,-86.04518127441406
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,0.0,-29.9,-225.5,-14.811006546020508,-108.38038635253906
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,0.0,-22.3,-165.9,-19.04197120666504,-142.5689239501953
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,0.0,-29.2,-226.2,-19.599634170532227,-147.0751495361328
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,0.0,-30.7,-251.3,-19.442033767700195,-145.80165100097656
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,0.0,-21.8,-169.2,-16.108179092407227,-118.86225891113281
52.3,104.2833333,427.25,2013.0,0.9760105506323683,273.59277,0.0,-12.6,-86.7,-15.405038833618164,-113.18049621582031
52.3,104.2833333,427.25,2013.0,0.741222010848596,290.72104,0.0,-12.8,-103.1,-9.482900619506836,-65.32633972167969
52.3,104.2833333,427.25,2013.0,0.29671281927349075,288.98105,0.0,-12.7,-99.7,-10.47093391418457,-73.31019592285156
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,288.6188,0.0,-12.2,-103.6,-11.398351669311523,-80.80424499511719
52.3,104.2833333,427.25,2013.0,-0.680773409477016,291.16858,0.0,-10.9,-86.0,-10.37394905090332,-72.52650451660156
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,282.2556,0.0,-15.7,-117.2,-12.046937942504883,-86.04518127441406
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,270.29587,0.0,-16.3,-120.7,-15.80510139465332,-116.41322326660156
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,266.30817,1.1362139e-05,-29.6,-230.5,-17.64781379699707,-131.30335998535156
