Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,2.5,-1.61,-3.87,-22.8,-4.307326316833496,-24.432655334472656
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,1.3,1.26,-3.27,-22.2,-10.759724617004395,-75.90338897705078
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,-1.4,-0.89,-16.63,-130.9,-17.564369201660156,-134.04701232910156
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,0.7,-0.22,-4.96,-28.3,-9.373485565185547,-65.14028930664062
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,0.0,0.0,1.0,0.0,0.0,-0.5,-0.58,-2.04,-1.0,-3.0965347290039062,-12.532968521118164
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.8,-0.02,-11.09,-69.2,-6.685381889343262,-43.406524658203125
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.5,-0.2,-5.2,-40.9,-9.097935676574707,-62.58140563964844
51.83,6.25,9.5,1993.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,-0.8,0.67,-6.74,-49.7,-7.264586448669434,-48.011558532714844
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-0.7,-1.38,-19.18,-140.6,-12.067667007446289,-87.45938110351562
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,-0.1,-1.32,-5.75,-37.8,-7.074117660522461,-46.20433807373047
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,-0.1,-1.1,-1.98,-10.6,-3.269681692123413,-15.487100601196289
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.0,0.29,-7.92,-64.0,-8.793268203735352,-60.85862731933594
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.3,0.48,-5.95,-26.4,-5.079750061035156,-29.59619903564453
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,-1.5,0.8,-7.43,-52.5,-5.38795280456543,-32.528465270996094
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,0.6,-1.43,-4.4,-26.4,-5.192916393280029,-30.7619686126709
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,0.0,0.0,0.0,0.0,1.0,-1.1,-0.88,-23.37,-177.3,-19.598182678222656,-151.12864685058594
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.8,-0.65,-2.38,-2.1,-4.44189977645874,-24.18691062927246
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-2.4,0.99,-11.0,-77.2,-10.347352027893066,-71.53355407714844
51.93,-10.25,33.068359,1980.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.0,-1.77,-5.57,-36.2,-7.717916488647461,-49.02061462402344
36.83,10.23,0.0,1977.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,-0.8,-0.86,0.3,-4.5,-4.639925956726074,-25.8852481842041
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,0.0,0.0,1.0,0.0,0.0,-0.3,0.16,-3.57,-23.78,-6.241857528686523,-39.353355407714844
45.37,-63.27,12.535156,1982.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.4,1.15,-12.3,-86.0,-9.349508285522461,-65.60356903076172
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,0.0,0.0,0.0,0.0,1.0,-1.0,-1.62,-12.25,-90.04,-10.30345630645752,-71.0479965209961
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,-1.7,0.08,-9.07,-58.4,-9.76799201965332,-68.14692687988281
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,0.0,0.0,1.0,0.0,0.0,-0.8,-0.02,-1.22,1.0,-2.9951343536376953,-12.475175857543945
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,0.0,0.0,1.0,0.0,0.0,2.7,0.34,-2.5,-11.5,-4.934637546539307,-27.309192657470703
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-0.9,1.86,-5.82,-40.7,-6.664796829223633,-43.90650939941406
49.19472222,-123.0172222,1.3475342,2018.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,1.7,0.61,-11.59,-81.8,-10.279778480529785,-72.98095703125
68.78666667,-81.25,7.5170898,1989.0,0.9760105506323683,0.0,0.0,0.0,0.0,1.0,2.7,0.28,-30.74,-227.8,-27.943246841430664,-223.6299591064453
58.38277778,21.81416667,5.9343262,2016.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,2.0,0.61,-6.35,-45.7,-9.062721252441406,-63.38291931152344
51.93,-10.25,33.068359,1963.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,1.7,-2.12,-7.6,-47.7,-6.695437431335449,-41.715850830078125
44.42,8.85,5.4519043,1985.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,1.9,0.32,-2.38,-8.6,-6.204732894897461,-39.19465637207031
45.80666667,15.97,120.36328,1984.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,0.7,1.15,-5.84,-37.5,-7.949151039123535,-53.66399383544922
36.78,3.052222222,139.10156,2002.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-1.8,-0.94,-7.19,-47.6,-5.088881492614746,-29.87241554260254
43.49111613,-3.800555816,50.095703,2016.0,-0.7116566222817751,0.0,0.0,1.0,0.0,0.0,-0.2,-0.16,-8.13,-46.2,-4.9563775062561035,-28.773151397705078
47.4828,11.0622,716.1875,2006.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,1.8,1.24,-10.01,-79.3,-10.601743698120117,-75.14657592773438
50.4972,9.9428,920.40625,1995.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,0.5,0.69,-7.16,-46.5,-8.93734359741211,-62.53955841064453
46.72738634,8.186782163,600.90625,2023.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-1.4,-1.16,-7.55,-53.64,-9.98552417755127,-70.38191986083984
40.80638889,-104.7547222,1641.75,1996.0,0.9992500112396835,0.0,1.0,0.0,0.0,0.0,1.9,-0.24,-9.3,-66.0,-10.658941268920898,-76.95980072021484
42.85,-80.27,228.9375,1982.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.4,1.15,-14.7,-104.0,-9.119721412658691,-63.69310760498047
50.7311,13.7514,876.875,2012.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,-1.0,0.17,-14.06,-101.6,-9.8287992477417,-70.87303161621094
52.8911,11.7294,21.530273,2010.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,-1.8,-1.11,-12.15,-86.8,-8.819639205932617,-61.15144348144531
45.81666667,15.98333333,156.41406,2000.0,-0.23030567023061196,0.0,0.0,1.0,0.0,0.0,-0.3,-1.03,-9.0,-71.1,-7.9438796043396,-53.16133117675781
47.81666667,13.71777778,1616.0625,2001.0,-0.7526668275320083,0.0,0.0,0.0,1.0,0.0,-0.7,-0.07,-8.23,-50.5,-9.814977645874023,-68.72972106933594
35.0,-48.0,0.0,1969.0,0.6994583270516471,0.0,0.0,0.0,0.0,0.0,-0.9,-1.55,-6.01,-34.1,-4.060277938842773,-20.73578643798828
