Lat,Lon,Alt,Year,JulianDay_Sin,Temp,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,283.98486,0.0,-14.0,-111.2,-14.612,-104.46408
52.3,104.2833333,427.25,2011,-0.2135209154397959,296.2911,2.2211607e-05,-9.7,-74.1,-13.266999,-94.015625
52.3,104.2833333,427.25,2011,-0.680773409477016,289.3462,4.754567e-05,-14.2,-101.4,-13.00232,-91.9595
52.3,104.2833333,427.25,2011,-0.9587178169872964,285.0388,0.0,-13.1,-108.0,-14.806458,-105.9747
52.3,104.2833333,427.25,2011,-0.9741004551724206,270.80997,0.0,-17.3,-127.0,-21.472046,-157.7554
52.3,104.2833333,427.25,2011,-0.7236440382959123,267.4311,0.0,-30.1,-224.1,-23.492249,-173.44907
52.3,104.2833333,427.25,2011,-0.2884824328806098,245.5639,0.0,-27.3,-208.7,-27.662292,-205.84348
52.3,104.2833333,427.25,2012,0.2386727660059501,261.34137,5.3495005e-06,-29.0,-218.7,-26.64679,-197.95468
52.3,104.2833333,427.25,2012,0.6994583270516471,252.67146,1.175598e-05,-26.4,-207.4,-25.868958,-191.9122
52.3,104.2833333,427.25,2012,0.2802306751992159,285.04517,2.3862134e-05,-10.0,-91.8,-14.352723,-102.44992
52.3,104.2833333,427.25,2012,-0.23030567023061196,288.55252,0.0,-13.0,-100.8,-13.488465,-95.73605
52.3,104.2833333,427.25,2012,-0.6932812268869771,293.38803,2.9586212e-05,-11.0,-87.1,-12.888886,-91.07831
52.3,104.2833333,427.25,2012,-0.9634705485641486,282.70758,1.6699816e-05,-15.0,-107.9,-15.573487,-111.93326
52.3,104.2833333,427.25,2012,-0.970063921851507,273.24136,0.0,-29.9,-225.5,-20.251282,-148.27206
52.3,104.2833333,427.25,2012,-0.7116566222817751,259.9701,0.0,-22.3,-165.9,-25.24237,-187.04465
52.3,104.2833333,427.25,2013,0.2386727660059501,255.33873,0.0,-29.2,-226.2,-28.267273,-210.54318
52.3,104.2833333,427.25,2013,0.6994583270516471,262.44476,0.0,-30.7,-251.3,-24.108032,-178.2327
52.3,104.2833333,427.25,2013,0.9510565162951535,272.0206,0.0,-21.8,-169.2,-17.76654,-128.9697
52.3,104.2833333,427.25,2013,0.9760105506323683,273.59277,0.0,-12.6,-86.7,-16.643005,-120.24167
52.3,104.2833333,427.25,2013,0.741222010848596,290.72104,0.0,-12.8,-103.1,-10.911897,-75.72034
52.3,104.2833333,427.25,2013,0.29671281927349075,288.98105,0.0,-12.7,-99.7,-13.499269,-95.81998
52.3,104.2833333,427.25,2013,-0.2135209154397959,288.6188,0.0,-12.2,-103.6,-13.753144,-97.792175
52.3,104.2833333,427.25,2013,-0.680773409477016,291.16858,0.0,-10.9,-86.0,-12.845674,-90.742615
