Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,-14.0,-111.2,-16.851430892944336,-127.6092758178711
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,-9.7,-74.1,-16.3831729888916,-123.77371215820312
52.3,104.2833333,427.25,2011.0,-0.680773409477016,-14.2,-101.4,-16.32400131225586,-123.29544067382812
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,-13.1,-108.0,-13.325748443603516,-98.77810668945312
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,-17.3,-127.0,-12.980834007263184,-95.96358489990234
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,-30.1,-224.1,-16.310184478759766,-123.18598937988281
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,-27.3,-208.7,-16.3542423248291,-123.5446548461914
52.3,104.2833333,427.25,2012.0,0.2386727660059501,-29.0,-218.7,-16.830049514770508,-127.43502044677734
52.3,104.2833333,427.25,2012.0,0.6994583270516471,-26.4,-207.4,-17.970415115356445,-136.7497100830078
52.3,104.2833333,427.25,2012.0,0.2802306751992159,-10.0,-91.8,-16.881671905517578,-127.85848999023438
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,-13.0,-100.8,-16.413414001464844,-124.0229263305664
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,-11.0,-87.1,-16.296354293823242,-123.06653594970703
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,-15.0,-107.9,-13.332015991210938,-98.83275604248047
52.3,104.2833333,427.25,2012.0,-0.970063921851507,-29.9,-225.5,-13.178461074829102,-97.58250427246094
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,-22.3,-165.9,-16.296354293823242,-123.06653594970703
52.3,104.2833333,427.25,2013.0,0.2386727660059501,-29.2,-226.2,-16.881671905517578,-127.85848999023438
52.3,104.2833333,427.25,2013.0,0.6994583270516471,-30.7,-251.3,-17.933921813964844,-136.45584106445312
52.3,104.2833333,427.25,2013.0,0.9510565162951535,-21.8,-169.2,-18.833911895751953,-143.8131103515625
52.3,104.2833333,427.25,2013.0,0.9760105506323683,-12.6,-86.7,-18.908212661743164,-144.42098999023438
52.3,104.2833333,427.25,2013.0,0.741222010848596,-12.8,-103.1,-18.079925537109375,-137.6512908935547
52.3,104.2833333,427.25,2013.0,0.29671281927349075,-12.7,-99.7,-16.960926055908203,-128.5008544921875
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,-12.2,-103.6,-16.477556228637695,-124.54569244384766
52.3,104.2833333,427.25,2013.0,-0.680773409477016,-10.9,-86.0,-16.28880500793457,-123.01173400878906
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,-15.7,-117.2,-13.573700904846191,-100.81034088134766
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,-16.3,-120.7,-13.216252326965332,-97.88652038574219
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,-29.6,-230.5,-16.457487106323242,-124.39159393310547
52.3,104.2833333,427.25,2015.0,0.2386727660059501,-27.6,-215.2,-16.991168975830078,-128.7500762939453
52.3,104.2833333,427.25,2015.0,0.6994583270516471,-25.9,-211.2,-17.831974029541016,-135.6190643310547
52.3,104.2833333,427.25,2015.0,0.9510565162951535,-21.7,-175.3,-18.628721237182617,-142.12937927246094
52.3,104.2833333,427.25,2015.0,0.9760105506323683,-15.3,-112.3,-18.689218521118164,-142.6378173828125
52.3,104.2833333,427.25,2015.0,0.741222010848596,-10.7,-84.6,-17.962865829467773,-136.6949005126953
52.3,104.2833333,427.25,2015.0,0.29671281927349075,-14.3,-107.2,-17.06287384033203,-129.337646484375
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,-9.4,-61.8,-16.566984176635742,-125.2831802368164
52.3,104.2833333,427.25,2015.0,-0.680773409477016,-12.1,-85.6,-16.310184478759766,-123.18598937988281
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,-16.3,-127.3,-13.882122039794922,-103.33100128173828
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,-20.7,-158.7,-13.530940055847168,-100.46183013916016
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,-21.3,-169.8,-16.281240463256836,-122.94692993164062
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,-25.5,-201.8,-16.500232696533203,-124.7301025390625
52.3,104.2833333,427.25,2016.0,0.2386727660059501,-33.8,-269.6,-17.04279136657715,-129.1735382080078
52.3,104.2833333,427.25,2016.0,0.6994583270516471,-26.1,-209.1,-17.774099349975586,-135.15093994140625
52.3,104.2833333,427.25,2016.0,0.9562348265919056,-26.0,-202.9,-18.528100967407227,-141.32275390625
52.3,104.2833333,427.25,2016.0,0.9721181966290613,-12.5,-102.1,-18.570846557617188,-141.6612548828125
52.3,104.2833333,427.25,2016.0,0.7295575540864875,-16.4,-124.2,-17.860918045043945,-135.85812377929688
52.3,104.2833333,427.25,2016.0,0.2802306751992159,-12.4,-103.6,-17.085552215576172,-129.5220489501953
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,-10.9,-82.7,-16.603492736816406,-125.58704376220703
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,-12.1,-89.8,-16.33155059814453,-123.3502426147461
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,-14.6,-109.1,-13.947561264038086,-103.86392211914062
52.3,104.2833333,427.25,2016.0,-0.970063921851507,-27.5,-202.8,-13.80025863647461,-102.65831756591797
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,-27.8,-210.5,-16.310184478759766,-123.18598937988281
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,-26.4,-201.1,-16.559419631958008,-125.21837615966797
52.3,104.2833333,427.25,2012.0,-0.27195815753410524,-35.1,-262.7,-16.390737533569336,-123.83851623535156
52.3,104.2833333,427.25,2017.0,0.9510565162951535,-17.6,-126.8,-18.409727096557617,-140.34620666503906
52.3,104.2833333,427.25,2017.0,0.9760105506323683,-20.9,-152.0,-18.468914031982422,-140.83447265625
52.3,104.2833333,427.25,2017.0,0.2386727660059501,-30.3,-230.6,-17.093101501464844,-129.5768585205078
52.3,104.2833333,427.25,2017.0,0.6994583270516471,-25.9,-194.9,-17.722476959228516,-134.72747802734375
47.54260867,7.58371693,304.73438,2004.0,0.2386727660059501,-11.9,-88.50962751,-9.148036003112793,-64.62690734863281
47.54260867,7.58371693,304.73438,2004.0,0.6994583270516471,-9.88,-66.74413536,-9.360128402709961,-66.36035919189453
47.54260867,7.58371693,304.73438,2004.0,0.9562348265919056,-9.69,-71.5587575,-9.612504005432129,-68.4250717163086
47.54260867,7.58371693,304.73438,2004.0,0.9721181966290613,-6.1,-40.66799847,-9.630751609802246,-68.5719985961914
47.54260867,7.58371693,304.73438,2004.0,0.7295575540864875,-7.01,-50.25006643,-9.385939598083496,-66.57209014892578
47.54260867,7.58371693,304.73438,2004.0,0.2802306751992159,-7.21,-53.83051048,-9.15494441986084,-64.68163299560547
47.54260867,7.58371693,304.73438,2004.0,-0.23030567023061196,-5.49,-34.72560691,-9.107752799987793,-64.29564666748047
47.54260867,7.58371693,304.73438,2004.0,-0.6932812268869771,-4.8,-31.50057387,-9.008946418762207,-63.491188049316406
47.54260867,7.58371693,304.73438,2004.0,-0.9634705485641486,-4.92,-31.38678091,-8.106852531433105,-56.11077880859375
47.54260867,7.58371693,304.73438,2004.0,-0.970063921851507,-10.75,-76.42100974,-8.07849407196045,-55.858314514160156
47.54260867,7.58371693,304.73438,2004.0,-0.7116566222817751,-10.49,-75.39648751,-8.986909866333008,-63.306854248046875
47.54260867,7.58371693,304.73438,2004.0,-0.27195815753410524,-13.22,-98.71358212,-9.107752799987793,-64.29564666748047
47.54260867,7.58371693,304.73438,2005.0,0.2386727660059501,-6.66,-42.77138547,-9.159382820129395,-64.72411346435547
47.54260867,7.58371693,304.73438,2005.0,0.6994583270516471,-15.78,-115.1328526,-9.392848014831543,-66.62681579589844
47.54260867,7.58371693,304.73438,2005.0,0.9510565162951535,-8.02,-59.70485452,-9.656561851501465,-68.78373718261719
47.54260867,7.58371693,304.73438,2005.0,0.9760105506323683,-8.51,-58.19910378,-9.685506820678711,-69.02279663085938
47.54260867,7.58371693,304.73438,2005.0,0.741222010848596,-6.95,-48.05079866,-9.429348945617676,-66.9256820678711
47.54260867,7.58371693,304.73438,2005.0,0.29671281927349075,-5.24,-32.64544918,-9.176973342895508,-64.86096954345703
47.54260867,7.58371693,304.73438,2005.0,-0.2135209154397959,-5.67,-37.45673818,-9.115317344665527,-64.3604507446289
47.54260867,7.58371693,304.73438,2005.0,-0.680773409477016,-6.33,-43.03745941,-9.027193069458008,-63.63811492919922
47.54260867,7.58371693,304.73438,2005.0,-0.9587178169872964,-9.610421834,-68.63931346,-8.13098430633545,-56.313255310058594
47.54260867,7.58371693,304.73438,2005.0,-0.9741004551724206,-6.38,-42.73606861,-8.064045906066895,-55.725860595703125
47.54260867,7.58371693,304.73438,2005.0,-0.7236440382959123,-14.2,-103.3116898,-8.972445487976074,-63.19232177734375
47.54260867,7.58371693,304.73438,2005.0,-0.2884824328806098,-10.79,-78.0619552,-9.115317344665527,-64.3604507446289
47.54260867,7.58371693,304.73438,2006.0,0.2386727660059501,-10.39,-75.03694923,-9.173847198486328,-64.8386459350586
47.54260867,7.58371693,304.73438,2006.0,0.6994583270516471,-11.52,-90.29273588,-9.421792030334473,-66.86587524414062
47.54260867,7.58371693,304.73438,2006.0,0.9510565162951535,-11.23849183,-82.68571664,-9.696846008300781,-69.11499786376953
47.54260867,7.58371693,304.73438,2006.0,0.9760105506323683,-10.61,-76.08191291,-9.725790023803711,-69.35405731201172
47.54260867,7.58371693,304.73438,2006.0,0.741222010848596,-8.47,-60.27743553,-9.458942413330078,-67.16981506347656
47.54260867,7.58371693,304.73438,2006.0,0.29671281927349075,-4.08,-26.00399436,-9.188319206237793,-64.95817565917969
47.54260867,7.58371693,304.73438,2006.0,-0.2135209154397959,-3.64,-26.43863597,-9.126007080078125,-64.44757843017578
47.54260867,7.58371693,304.73438,2006.0,-0.680773409477016,-8.43,-60.3623681,-9.030975341796875,-63.67051696777344
47.54260867,7.58371693,304.73438,2006.0,-0.9587178169872964,-7.78,-53.80678357,-8.134766578674316,-56.34565734863281
47.54260867,7.58371693,304.73438,2006.0,-0.9741004551724206,-6.51,-49.6066388,-8.066815376281738,-55.752685546875
47.54260867,7.58371693,304.73438,2006.0,-0.7236440382959123,-9.18,-67.40884533,-8.980001449584961,-63.25212860107422
47.54260867,7.58371693,304.73438,2006.0,-0.2884824328806098,-11.11,-83.72738599,-9.126007080078125,-64.44757843017578
47.54260867,7.58371693,304.73438,2007.0,0.2386727660059501,-12.87,-93.4449454,-9.184537887573242,-64.92577362060547
47.54260867,7.58371693,304.73438,2007.0,0.6994583270516471,-9.46,-71.36453487,-9.444470405578613,-67.05028533935547
47.54260867,7.58371693,304.73438,2007.0,0.9510565162951535,-12.11,-89.32212676,-9.729564666748047,-69.38146209716797
