Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,0.0,-0.9,2.24,-25.5,-201.8,-15.878844,-117.71275
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,0.0,-3.6,0.12,-33.8,-269.6,-15.353537,-113.98421
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,0.0,-3.2,1.58,-26.1,-209.1,-15.19085,-112.47438
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,0.0,-0.1,0.73,-26.0,-202.9,-13.703459,-100.162125
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,0.0,-2.0,0.38,-12.5,-102.1,-13.720882,-100.45329
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,0.0,0.7,-0.77,-16.4,-124.2,-13.783994,-100.70729
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,0.0,1.1,-0.43,-12.4,-103.6,-14.3276415,-105.06154
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,0.0,0.7,-1.76,-10.9,-82.7,-14.051189,-102.843704
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,0.0,1.2,-1.65,-12.1,-89.8,-11.773795,-84.300095
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,6.515779e-05,2.0,0.61,-14.6,-109.1,-12.9962635,-94.26796
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-11.114187,-78.93428
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,0.0,-0.2,-0.16,-27.8,-210.5,-11.675581,-83.469955
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,4.3128384e-06,0.5,0.48,-26.4,-201.1,-14.403926,-105.7607
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,0.0,-1.0,0.17,-35.1,-262.7,-14.146392,-104.05263
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,0.0,1.5,0.74,-17.6,-126.8,-14.77952,-108.735214
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,0.0,-0.3,1.73,-20.9,-152.0,-14.544627,-106.8351
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,0.0,0.3,0.48,-30.3,-230.6,-13.951819,-102.24544
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,0.0,-0.1,1.0,-25.9,-194.9,-13.929795,-102.06578
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,0.0,-2.2,-0.29,-11.9,-88.50962751,-9.717731,-67.42473
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,0.0,2.0,-0.14,-9.88,-66.74413536,-10.156856,-71.07628
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,0.0,0.7,1.02,-9.69,-71.5587575,-9.271881,-63.96168
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-9.21382,-63.483334
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-9.961942,-69.506714
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-9.232756,-63.381115
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-8.99187,-61.702694
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,0.0,-0.5,-0.48,-4.8,-31.50057387,-8.381275,-56.703274
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,0.0,-0.6,0.38,-4.92,-31.38678091,-8.549792,-58.046276
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-8.771823,-59.79948
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,0.0,-1.1,0.73,-10.49,-75.39648751,-8.52799,-57.912197
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,3.385527e-05,-1.3,1.21,-13.22,-98.71358212,-9.211937,-63.478024
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,0.00014786229,0.6,1.52,-6.66,-42.77138547,-8.52376,-57.938305
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,3.187112e-05,-5.2,-0.06,-15.78,-115.1328526,-12.880448,-92.64131
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,3.2876374e-05,0.5,-1.83,-8.02,-59.70485452,-8.2691765,-55.751003
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,0.0,-1.0,-0.3,-8.51,-58.19910378,-8.9791355,-61.552685
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,0.0,-1.3,-1.25,-6.95,-48.05079866,-9.075203,-62.103603
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,0.0,0.7,-0.05,-5.24,-32.64544918,-9.312626,-64.27365
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,0.0,0.3,-0.51,-5.67,-37.45673818,-7.8972216,-52.790203
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,0.0,-0.6,0.37,-6.33,-43.03745941,-8.512909,-57.793606
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,8.993772e-05,0.6,0.63,-9.610421834,-68.63931346,-8.858736,-60.59776
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,0.0,2.0,-0.98,-6.38,-42.73606861,-8.683807,-59.053417
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,4.1183062e-05,-0.3,-0.31,-14.2,-103.3116898,-8.4273815,-57.089138
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,8.7477296e-05,-0.0,-0.44,-10.79,-78.0619552,-7.7845306,-51.877758
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-10.441003,-73.26048
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-9.10678,-62.58682
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-11.228397,-79.733444
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,0.0,1.8,1.24,-10.61,-76.08191291,-9.150876,-62.97047
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-7.9138365,-52.871624
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-9.030477,-62.015545
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-9.125213,-62.777096
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-8.571459,-58.731495
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-8.845707,-60.709713
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-7.9694614,-53.956867
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,0.0,0.1,0.44,-9.18,-67.40884533,-8.36217,-56.580257
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,0.0,-0.5,1.34,-11.11,-83.72738599,-8.999498,-61.77261
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,0.0,-1.3,0.22,-12.87,-93.4449454,-9.069163,-62.30096
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-8.985392,-61.6049
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-8.90039,-60.964153
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-9.265625,-63.909466
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,0.0,0.9,-1.31,-6.28,-44.71481808,-8.467394,-57.367916
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,0.0,-0.5,-0.58,-6.05,-43.8169477,-7.7968683,-51.96095
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,0.0,0.7,-0.14,-6.87,-44.13363048,-8.182547,-55.09875
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,0.0,0.3,0.72,-6.87,-44.13363048,-8.689997,-59.20918
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,0.0,1.2,0.45,-8.99,-60.35032291,-8.819094,-60.233578
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-8.44058,-57.20242
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,0.0,2.7,0.34,-8.37,-57.9994607,-10.653536,-75.01457
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,0.0,2.9,0.89,-10.4,-82.10126519,-10.581974,-74.4048
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,0.0,4.4,0.73,-8.5,-62.00643014,-10.292512,-72.171036
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-10.032978,-70.052765
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,0.0,1.1,-1.07,-10.73,-81.57874164,-9.324358,-64.32056
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-7.512821,-49.621426
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,0.0,1.0,-1.39,-6.51,-47.19496585,-8.413147,-56.924526
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-6.4438496,-40.97842
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-8.317805,-56.12669
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,0.0,2.0,1.02,-8.79,-61.24115279,-8.668995,-59.00474
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,0.0,2.1,-0.04,-12.8,-91.96888229,-8.850233,-60.421642
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-9.275378,-63.902386
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-9.856401,-68.6248
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,0.0,1.8,-0.01,-10.26,-78.8,-9.818529,-68.34514
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,6.977101e-05,3.1,0.06,-13.21,-99.3,-10.395643,-72.98392
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,0.0,0.7,0.57,-11.63,-84.9,-9.495331,-65.75693
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,0.0,1.3,-0.2,-6.23,-47.0,-9.759398,-67.86723
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-8.876482,-60.779186
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,8.838454e-05,0.2,-1.21,-5.9,-44.9,-7.4631224,-49.24618
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,0.0,0.4,-2.15,-4.42,-25.9,-5.689354,-34.841984
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,0.0001388321,-0.3,-0.19,-6.51,-44.1,-8.328017,-56.286877
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,0.0,0.5,1.51,-5.48,-34.6,-8.354367,-56.4891
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,7.531765e-05,-2.0,-1.03,-7.89,-55.9,-9.013881,-61.80624
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,5.270402e-05,-1.0,-0.02,-13.82,-102.4,-8.664461,-59.012707
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,0.00015930833,-1.2,-1.93,-12.32,-90.3,-12.182773,-85.77405
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,0.0,-1.8,-1.11,-15.69,-117.4,-11.4058075,-80.30267
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,8.406297e-06,-2.4,-1.98,-12.81,-99.3,-11.818783,-84.17796
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,3.4507124e-05,-1.1,-0.88,-12.5,-93.0,-8.329167,-56.259
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,0.0,2.0,-0.72,-8.52,-58.8,-9.962453,-69.49432
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,7.359458e-05,1.5,-1.49,-8.21,-58.2,-9.592878,-66.45033
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,6.482423e-05,0.6,-0.82,-8.71,-61.9,-8.352995,-56.4714
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,2.9140785e-05,3.0,-0.42,-5.8,-40.2,-10.198415,-71.394
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,3.2071577e-05,3.0,-1.22,-8.4,-60.2,-9.404476,-64.92679
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,0.0,3.7,-0.79,-7.12,-48.8,-8.941141,-61.072124
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,0.0,2.9,-0.93,-10.1,-72.0,-8.723819,-59.332195
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,0.0,2.1,-1.62,-15.21,-112.6,-8.474241,-57.380306
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,0.00025984913,4.8,-1.85,-14.44,-105.9,-13.371563,-97.50444
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,2.486477e-05,3.8,-0.88,-10.25,-76.7,-11.147257,-79.15199
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,8.3853105e-05,4.5,0.7,-12.45,-92.0,-10.381679,-72.88922
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,0.0,4.2,0.61,-9.17,-69.4,-10.071248,-70.39925
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,4.2722277e-05,3.1,2.48,-5.43,-37.3,-8.517651,-57.755108
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,0.0,0.6,-0.06,-5.61,-36.5,-9.490145,-65.70427
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,0.0,0.4,-1.28,-5.81,-38.2,-7.7699127,-51.72244
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,6.4256674e-05,1.6,-1.51,-6.6,-42.1,-7.591325,-50.292263
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,1.6929938e-05,0.7,-1.35,-5.64,-39.6,-7.275056,-47.689007
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,0.0,1.7,0.54,-5.39,-34.7,-8.910144,-60.957073
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,7.503225e-05,1.2,0.39,-9.76,-69.2,-9.023567,-61.902706
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,4.7757974e-05,4.1,2.52,-9.34,-65.6,-11.503327,-81.58046
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,1.5386211e-05,1.8,1.17,-10.04,-70.4,-9.461353,-65.48479
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,8.9626206e-05,0.8,0.42,-15.68,-117.5,-9.428189,-65.2184
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,8.00684e-05,1.2,1.27,-9.38,-68.4,-9.116514,-62.707623
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,0.0,-0.4,0.47,-8.08,-56.7,-9.221832,-63.543957
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,6.8484514e-05,0.1,-0.91,-6.23,-44.0,-8.44066,-57.174984
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,0.0,-0.7,-2.53,-6.6,-46.2,-7.8796453,-53.649338
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,0.0001529035,-0.1,-1.32,-5.32,-32.6,-5.6562777,-34.586216
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,0.0,-0.3,-0.98,-5.84,-37.5,-7.992038,-53.52432
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,0.00016739006,0.4,-0.59,-5.62,-37.2,-9.065988,-62.250515
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,9.7890144e-05,0.5,-2.06,-10.79,-77.4,-9.29568,-64.021866
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,1.5424253e-05,0.4,-0.58,-12.91,-96.4,-8.08995,-54.336315
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,0.0,-0.1,0.35,-13.28,-99.0,-8.9668455,-61.49383
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,4.7669004e-05,-0.4,-0.45,-13.94,-101.5,-8.633994,-58.75738
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,0.000116469615,2.5,-1.61,-13.26,-97.4,-11.7214575,-83.530136
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,1.2173279e-05,0.4,0.69,-8.88,-64.1,-9.28709,-64.07718
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,0.0,1.3,0.57,-9.26,-67.8,-9.630987,-66.851685
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,5.2768388e-05,2.0,0.52,-7.45,-50.8,-9.984605,-69.67088
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,0.0,1.3,0.67,-6.98,-49.4,-9.009825,-61.85359
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,0.0,0.3,0.97,-5.54,-34.8,-8.24991,-55.682858
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,0.0,0.5,0.24,-6.81,-43.0,-9.010114,-61.79562
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,0.0,-0.1,-1.28,-8.19,-59.0,-9.14022,-62.719128
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,0.0,1.2,0.9,-13.15,-96.3,-8.293401,-56.030224
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,0.0,0.1,0.95,-17.77,-137.7,-9.022081,-61.964214
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,5.7136954e-06,2.4,0.29,-11.27,-85.7,-10.2886505,-72.11174
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,0.0,0.1,1.34,-11.26,-82.7,-9.008197,-61.842083
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,0.0,-1.5,0.8,-9.36,-71.0,-9.364303,-64.70288
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,2.2642824e-05,1.3,0.31,-8.42,-65.1,-9.610033,-66.671585
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,0.0,0.9,-0.92,-7.08,-49.1,-9.119246,-62.666912
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,3.1543033e-05,0.3,-0.97,-4.38,-24.7,-7.7984962,-51.972454
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,0.0,-0.3,0.18,-7.23,-50.2,-8.665322,-59.042797
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,0.0,-1.2,-1.68,-5.16,-37.1,-8.763147,-60.086224
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,3.4225584e-05,-1.2,1.62,-7.54,-51.5,-8.154683,-54.805813
