Date,Lat,Lon,O18,H2,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,Temp,Precip,Alt,Year,JulianDay,JulianDay_Sin,O18_P,H2O_P,ModelType,ModelRun,Region,geometry,Label
1961-05-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.5,-0.36,287.97726,2.1371708e-05,304.73438,1961,135,0.7295575540864875,-11.08926,-80.71353,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1961-05-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.5,-0.36,293.72543,0.0,2246.375,1961,135,0.7295575540864875,-8.960185,-62.929535,Global_B,Run1,,POINT (5.6 23.27),aridData
1961-05-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.5,-0.36,262.68048,0.0,0.0,1961,135,0.7295575540864875,-24.486229,-192.61737,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1961-05-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.5,-0.36,298.1462,4.8155172e-05,0.0,1961,135,0.7295575540864875,-3.0719383,-11.864073,Global_B,Run1,,POINT (6.72 0.38),equitData
1961-05-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.5,-0.36,290.95905,4.2867605e-06,490.46875,1961,135,0.7295575540864875,-6.588497,-43.119007,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1961-05-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.5,-0.36,,,11.128906,1961,135,0.7295575540864875,-13.4070835,-100.07413,Global_B,Run1,,POINT (-68.13 -67.57),antData
1961-05-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.5,-0.36,293.30176,0.0,427.09375,1961,135,0.7295575540864875,-17.761244,-136.44409,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1961-05-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.5,-0.36,285.17038,2.0947162e-05,3735.25,1961,135,0.7295575540864875,-8.907187,-62.166405,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1961-05-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.5,-0.36,295.6847,0.0,1782.5,1961,135,0.7295575540864875,-2.7903154,-13.232502,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1961-05-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.5,-0.36,302.72803,0.0,0.0,1961,135,0.7295575540864875,-0.4312153,7.3706017,Global_B,Run1,,POINT (72.82 18.9),hotWet
1961-06-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.2,0.86,288.5151,0.0,427.25,1961,166,0.2802306751992158,-14.680486,-117.46117,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1961-06-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.2,0.86,289.97363,4.768014e-05,304.73438,1961,166,0.2802306751992158,-8.650317,-62.646618,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1961-06-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.2,0.86,298.23038,0.0,2246.375,1961,166,0.2802306751992158,-8.174438,-56.36496,Global_B,Run1,,POINT (5.6 23.27),aridData
1961-06-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.2,0.86,273.14868,0.0,0.0,1961,166,0.2802306751992158,-17.678223,-141.8657,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1961-06-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.2,0.86,297.94833,0.0,0.0,1961,166,0.2802306751992158,-2.7791903,-10.34059,Global_B,Run1,,POINT (6.72 0.38),equitData
1961-06-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.2,0.86,293.4172,0.0,490.46875,1961,166,0.2802306751992158,-9.028576,-63.03116,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1961-06-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.2,0.86,,,11.128906,1961,166,0.2802306751992158,-16.462217,-125.593414,Global_B,Run1,,POINT (-68.13 -67.57),antData
1961-06-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.2,0.86,295.49774,0.0,427.09375,1961,166,0.2802306751992158,-15.885701,-120.83092,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1961-06-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.2,0.86,293.7832,4.923415e-05,3735.25,1961,166,0.2802306751992158,-6.815522,-46.38999,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1961-06-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.2,0.86,296.01813,4.735229e-06,1782.5,1961,166,0.2802306751992158,-2.9041097,-13.218611,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1961-06-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.2,0.86,303.12848,5.4675857e-06,0.0,1961,166,0.2802306751992158,-1.3071127,0.4840927,Global_B,Run1,,POINT (72.82 18.9),hotWet
1961-07-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.4,-0.39,292.36786,0.0,427.25,1961,196,-0.2303056702306119,-14.510112,-111.54649,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1961-07-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.4,-0.39,287.9461,0.00015342943,304.73438,1961,196,-0.2303056702306119,-12.005053,-88.180374,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1961-07-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.4,-0.39,301.35645,0.0,2246.375,1961,196,-0.2303056702306119,-5.3574505,-31.527035,Global_B,Run1,,POINT (5.6 23.27),aridData
1961-07-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.4,-0.39,279.54666,7.994744e-06,0.0,1961,196,-0.2303056702306119,-18.52819,-141.59407,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1961-07-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.4,-0.39,295.93872,0.0,0.0,1961,196,-0.2303056702306119,-4.105637,-20.811562,Global_B,Run1,,POINT (6.72 0.38),equitData
1961-07-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.4,-0.39,293.45956,0.0,490.46875,1961,196,-0.2303056702306119,-9.115522,-63.935368,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1961-07-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.4,-0.39,,,11.128906,1961,196,-0.2303056702306119,-17.323975,-132.79161,Global_B,Run1,,POINT (-68.13 -67.57),antData
1961-07-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.4,-0.39,294.04773,0.0001408426,427.09375,1961,196,-0.2303056702306119,-13.449981,-99.81514,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1961-07-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.4,-0.39,295.00607,0.0,3735.25,1961,196,-0.2303056702306119,-10.317177,-74.13251,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1961-07-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.4,-0.39,294.44635,0.0,1782.5,1961,196,-0.2303056702306119,0.0059723854,7.921585,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1961-07-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.4,-0.39,301.42413,5.1865787e-05,0.0,1961,196,-0.2303056702306119,-4.387169,-22.92862,Global_B,Run1,,POINT (72.82 18.9),hotWet
1961-08-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.2,0.9,283.97006,0.0003670821,427.25,1961,227,-0.6932812268869771,-11.678575,-85.63603,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1961-08-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.2,0.9,293.08392,0.0,304.73438,1961,227,-0.6932812268869771,-11.827978,-86.00408,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1961-08-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.2,0.9,299.723,0.0,2246.375,1961,227,-0.6932812268869771,-3.5121799,-15.415939,Global_B,Run1,,POINT (5.6 23.27),aridData
1961-08-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.2,0.9,277.0214,2.2126478e-05,0.0,1961,227,-0.6932812268869771,-20.742573,-161.66252,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1961-08-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.2,0.9,295.55405,0.0,0.0,1961,227,-0.6932812268869771,-5.5152597,-33.778973,Global_B,Run1,,POINT (6.72 0.38),equitData
1961-08-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.2,0.9,294.28564,0.0,490.46875,1961,227,-0.6932812268869771,-9.43288,-67.80773,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1961-08-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.2,0.9,,,11.128906,1961,227,-0.6932812268869771,-20.743933,-161.35826,Global_B,Run1,,POINT (-68.13 -67.57),antData
1961-08-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.2,0.9,298.36716,0.0,427.09375,1961,227,-0.6932812268869771,-15.363612,-115.20825,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1961-08-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.2,0.9,289.98093,2.9113367e-05,3735.25,1961,227,-0.6932812268869771,-11.023602,-80.48944,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1961-08-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.2,0.9,291.87354,0.0,1782.5,1961,227,-0.6932812268869771,-0.4272318,11.338886,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1961-08-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.2,0.9,300.57114,4.944807e-05,0.0,1961,227,-0.6932812268869771,-4.960037,-28.36104,Global_B,Run1,,POINT (72.82 18.9),hotWet
1961-09-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.1,1.24,285.82764,0.00018013181,427.25,1961,258,-0.9634705485641486,-13.862705,-103.8799,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1961-09-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.1,1.24,286.38025,0.0,304.73438,1961,258,-0.9634705485641486,-10.552519,-76.23018,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1961-09-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.1,1.24,300.02213,0.0,2246.375,1961,258,-0.9634705485641486,-2.0336385,-3.9399776,Global_B,Run1,,POINT (5.6 23.27),aridData
1961-09-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.1,1.24,273.27905,0.0,0.0,1961,258,-0.9634705485641486,-18.163433,-139.80354,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1961-09-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.1,1.24,296.17218,8.004344e-06,0.0,1961,258,-0.9634705485641486,-1.4367363,-0.6229763,Global_B,Run1,,POINT (6.72 0.38),equitData
1961-09-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.1,1.24,296.948,0.0,490.46875,1961,258,-0.9634705485641486,-10.582056,-78.687485,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1961-09-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.1,1.24,,,11.128906,1961,258,-0.9634705485641486,-18.79219,-145.05551,Global_B,Run1,,POINT (-68.13 -67.57),antData
1961-09-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.1,1.24,285.7544,0.0,427.09375,1961,258,-0.9634705485641486,-16.507635,-125.97279,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1961-09-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.1,1.24,288.40927,3.264262e-05,3735.25,1961,258,-0.9634705485641486,-11.461451,-83.82241,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1961-09-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.1,1.24,292.12857,4.308731e-05,1782.5,1961,258,-0.9634705485641486,-2.0264325,-1.3519573,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1961-09-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.1,1.24,301.035,3.7583664e-05,0.0,1961,258,-0.9634705485641486,-3.9652433,-18.881054,Global_B,Run1,,POINT (72.82 18.9),hotWet
1961-10-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-0.5,0.51,275.87476,5.083334e-05,427.25,1961,288,-0.970063921851507,-14.297078,-107.50818,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1961-10-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-0.5,0.51,277.84695,1.5221303e-05,304.73438,1961,288,-0.970063921851507,-10.728624,-77.70117,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1961-10-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-0.5,0.51,294.92416,0.0,2246.375,1961,288,-0.970063921851507,-2.0494478,-3.9778557,Global_B,Run1,,POINT (5.6 23.27),aridData
1961-10-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-0.5,0.51,262.25418,0.0,0.0,1961,288,-0.970063921851507,-18.428074,-142.01407,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1961-10-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-0.5,0.51,297.57495,1.6376299e-06,0.0,1961,288,-0.970063921851507,-1.306292,0.4140129,Global_B,Run1,,POINT (6.72 0.38),equitData
1961-10-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,-0.5,0.51,296.50705,5.239337e-05,490.46875,1961,288,-0.970063921851507,-10.597293,-78.84085,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1961-10-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-0.5,0.51,,,11.128906,1961,288,-0.970063921851507,-18.792871,-145.06119,Global_B,Run1,,POINT (-68.13 -67.57),antData
1961-10-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-0.5,0.51,271.10748,2.9658233e-05,427.09375,1961,288,-0.970063921851507,-16.911036,-129.34236,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1961-10-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-0.5,0.51,282.49768,0.0,3735.25,1961,288,-0.970063921851507,-11.504568,-84.18257,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1961-10-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-0.5,0.51,292.07117,2.199087e-05,1782.5,1961,288,-0.970063921851507,-2.017229,-1.2648392,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1961-10-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-0.5,0.51,300.0625,6.265253e-05,0.0,1961,288,-0.970063921851507,-3.8607402,-17.953648,Global_B,Run1,,POINT (72.82 18.9),hotWet
1961-11-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.9,-0.62,265.76257,1.9027826e-05,427.25,1961,319,-0.711656622281775,-11.421593,-83.48948,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1961-11-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.9,-0.62,276.32776,1.3617465e-05,304.73438,1961,319,-0.711656622281775,-11.775564,-85.4904,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1961-11-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.9,-0.62,285.95212,0.0,2246.375,1961,319,-0.711656622281775,-3.4720545,-15.036116,Global_B,Run1,,POINT (5.6 23.27),aridData
1961-11-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.9,-0.62,253.47581,0.0,0.0,1961,319,-0.711656622281775,-20.623508,-160.75027,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1961-11-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.9,-0.62,297.22116,0.00011181252,0.0,1961,319,-0.711656622281775,-5.316354,-32.046314,Global_B,Run1,,POINT (6.72 0.38),equitData
1961-11-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.9,-0.62,297.5261,5.1724877e-05,490.46875,1961,319,-0.711656622281775,-9.509607,-68.53152,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1961-11-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.9,-0.62,,,11.128906,1961,319,-0.711656622281775,-20.800648,-161.83199,Global_B,Run1,,POINT (-68.13 -67.57),antData
1961-11-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.9,-0.62,270.45236,0.0,427.09375,1961,319,-0.711656622281775,-14.2230425,-106.202576,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1961-11-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.9,-0.62,276.89172,0.0,3735.25,1961,319,-0.711656622281775,-11.178045,-81.857056,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1961-11-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.9,-0.62,291.30383,0.0,1782.5,1961,319,-0.711656622281775,-0.056833267,14.008556,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1961-11-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.9,-0.62,300.37158,0.0,0.0,1961,319,-0.711656622281775,-4.9824667,-28.577528,Global_B,Run1,,POINT (72.82 18.9),hotWet
1961-12-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,2.5,-1.48,264.1825,0.0,427.25,1961,349,-0.2719581575341052,-14.8281975,-113.22072,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1961-12-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,2.5,-1.48,276.8522,0.00020156962,304.73438,1961,349,-0.2719581575341052,-10.691414,-77.82652,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1961-12-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,2.5,-1.48,281.39032,0.0,2246.375,1961,349,-0.2719581575341052,-5.0510435,-29.270025,Global_B,Run1,,POINT (5.6 23.27),aridData
1961-12-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,2.5,-1.48,239.54485,0.0,0.0,1961,349,-0.2719581575341052,-18.620647,-142.24892,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1961-12-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,2.5,-1.48,296.98773,0.00010000916,0.0,1961,349,-0.2719581575341052,-4.2279263,-21.92186,Global_B,Run1,,POINT (6.72 0.38),equitData
1961-12-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,2.5,-1.48,295.0705,0.00014033826,490.46875,1961,349,-0.2719581575341052,-9.107423,-63.922523,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1961-12-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,2.5,-1.48,,,11.128906,1961,349,-0.2719581575341052,-17.37272,-133.19879,Global_B,Run1,,POINT (-68.13 -67.57),antData
1961-12-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,2.5,-1.48,265.7944,6.449841e-05,427.09375,1961,349,-0.2719581575341052,-13.049997,-96.9816,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1961-12-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,2.5,-1.48,275.9957,0.0,3735.25,1961,349,-0.2719581575341052,-10.327508,-74.22801,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1961-12-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,2.5,-1.48,288.8034,0.0,1782.5,1961,349,-0.2719581575341052,-0.23693419,7.405308,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1961-12-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,2.5,-1.48,296.785,0.0,0.0,1961,349,-0.2719581575341052,-4.479708,-23.74976,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-01-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,3.3,0.61,258.63724,0.0,427.25,1962,15,0.255353295116187,-14.141847,-113.7513,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-01-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,3.3,0.61,271.1705,1.9145813e-05,304.73438,1962,15,0.255353295116187,-8.471564,-61.243324,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-01-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,3.3,0.61,279.13727,0.0,2246.375,1962,15,0.255353295116187,-8.25258,-57.01896,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-01-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,3.3,0.61,244.3533,0.0,0.0,1962,15,0.255353295116187,-24.506554,-194.65306,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-01-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,3.3,0.61,297.52448,4.6113284e-05,0.0,1962,15,0.255353295116187,-2.4351974,-8.105526,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-01-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,3.3,0.61,299.42255,8.761621e-05,490.46875,1962,15,0.255353295116187,-9.013496,-63.03221,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-01-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,3.3,0.61,,,11.128906,1962,15,0.255353295116187,-16.687103,-127.47186,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-01-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,3.3,0.61,258.89963,0.0,427.09375,1962,15,0.255353295116187,-15.621992,-119.224045,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-01-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,3.3,0.61,277.73166,1.4699043e-06,3735.25,1962,15,0.255353295116187,-6.4987783,-43.7764,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-01-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,3.3,0.61,290.6063,0.0,1782.5,1962,15,0.255353295116187,-3.331809,-16.28973,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-01-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,3.3,0.61,295.41592,8.745309e-05,0.0,1962,15,0.255353295116187,-1.1816931,1.38171,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-02-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-0.5,0.55,260.41095,0.0,427.25,1962,46,0.7116566222817746,-20.231682,-157.07947,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-02-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-0.5,0.55,282.10388,0.0,304.73438,1962,46,0.7116566222817746,-10.969119,-79.71001,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-02-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-0.5,0.55,281.5493,0.0,2246.375,1962,46,0.7116566222817746,-8.632387,-60.191467,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-02-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-0.5,0.55,240.98303,5.028868e-06,0.0,1962,46,0.7116566222817746,-24.486385,-192.61868,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-02-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-0.5,0.55,298.82523,3.359897e-05,0.0,1962,46,0.7116566222817746,-2.759748,-9.892651,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-02-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,-0.5,0.55,297.43494,2.6396863e-05,490.46875,1962,46,0.7116566222817746,-6.702952,-44.075043,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-02-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-0.5,0.55,,,11.128906,1962,46,0.7116566222817746,-13.817194,-103.499756,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-02-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-0.5,0.55,267.8227,0.0,427.09375,1962,46,0.7116566222817746,-18.026077,-138.65622,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
1962-02-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-0.5,0.55,275.92282,0.0,3735.25,1962,46,0.7116566222817746,-7.455903,-50.650314,Global_B,Run1,,POINT (91.13333333 29.7),tibetPlat
1962-02-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-0.5,0.55,289.68494,0.0,1782.5,1962,46,0.7116566222817746,-3.0368643,-14.940739,Global_B,Run1,,POINT (39.76972222 12.54194444),ethiopiaHigh
1962-02-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-0.5,0.55,297.65607,0.0,0.0,1962,46,0.7116566222817746,-0.40831995,7.551052,Global_B,Run1,,POINT (72.82 18.9),hotWet
1962-03-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.2,-2.47,263.20703,0.0,427.25,1962,74,0.9562348265919056,-20.35535,-158.11244,Global_B,Run1,,POINT (104.2833333 52.3),lowData
1962-03-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.2,-2.47,280.5722,0.0,304.73438,1962,74,0.9562348265919056,-11.414423,-83.42958,Global_B,Run1,,POINT (7.58371693 47.54260867),highData
1962-03-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.2,-2.47,291.66998,0.0,2246.375,1962,74,0.9562348265919056,-9.152532,-64.49603,Global_B,Run1,,POINT (5.6 23.27),aridData
1962-03-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.2,-2.47,249.3941,0.0,0.0,1962,74,0.9562348265919056,-24.41943,-192.05942,Global_B,Run1,,POINT (-105.1166667 69.1),northData
1962-03-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.2,-2.47,298.91257,2.1999442e-05,0.0,1962,74,0.9562348265919056,-3.2181296,-12.561764,Global_B,Run1,,POINT (6.72 0.38),equitData
1962-03-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.2,-2.47,298.3205,1.6949492e-05,490.46875,1962,74,0.9562348265919056,-6.707953,-44.116814,Global_B,Run1,,POINT (-48.06 -22.66416667),southernData
1962-03-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.2,-2.47,,,11.128906,1962,74,0.9562348265919056,-11.243929,-82.00547,Global_B,Run1,,POINT (-68.13 -67.57),antData
1962-03-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.2,-2.47,250.12224,0.0,427.09375,1962,74,0.9562348265919056,-18.906635,-146.01146,Global_B,Run1,,POINT (-93.72 49.67),lakeWoods
