Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,1.0,0.0,0.0,0.0,0.0,7.127512799343094e-05,-7.15,-47.6,-4.536687850952148,-27.718109130859375
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,0.0,-3.87,-22.8,-4.147004127502441,-24.268970489501953
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,0.0,1.0,0.0,0.0,0.0,0.0,-1.05,1.2,-3.3690640926361084,-16.976728439331055
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,4.415451621753164e-05,-3.27,-22.2,-4.038957595825195,-23.229961395263672
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,0.0,-16.63,-130.9,-13.820770263671875,-117.294921875
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,0.0,0.0,0.0,0.0,1.0,6.722265243297443e-05,-15.47,-110.65,-12.989326477050781,-109.29949951171875
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,0.0,-4.96,-28.3,-6.1649017333984375,-43.673702239990234
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,0.0,0.0,1.0,0.0,0.0,4.889923002338037e-05,-2.04,-1.0,-2.946143865585327,-12.7211275100708
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.0,-11.09,-69.2,-7.107479095458984,-52.73781967163086
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.0,-5.2,-40.9,-6.140205383300781,-43.436214447021484
