Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
53.8713,8.7058,5.0,2001.0,0.6994583270516471,-8.15,-57.0,-7.93666934967041,-51.97150421142578
48.18427778,16.389575,196.0,2002.0,0.6287628145958344,-6.36,-44.8,-9.867439270019531,-65.89617156982422
51.116535,17.029468,118.0,2005.0,0.9844738167520922,-9.86775,-69.64094925,-9.882503509521484,-66.00975036621094
-65.07944444,-63.9775,20.0,1987.0,0.2386727660059501,-14.94,-123.3,-11.444411277770996,-77.99959564208984
46.49722222,28.3,156.0,2013.0,-0.2135209154397959,-9.1,-59.9,-9.928590774536133,-66.34120178222656
50.4972,9.9428,921.0,2008.0,-0.6932812268869771,-8.69,-56.85,-9.590163230895996,-63.90656661987305
50.12,-104.42,580.0,2006.0,0.741222010848596,-9.27,-69.5,-19.162046432495117,-135.35140991210938
-65.07944444,-63.9775,20.0,2001.0,0.2386727660059501,-5.6,-60.7,-11.234441757202148,-76.43008422851562
53.23,6.55,1.0,1979.0,-0.7236440382959123,-7.69,-46.4,-7.608948707580566,-49.109718322753906
45.8,28.2,113.0,2007.0,-0.7236440382959123,-11.77,-80.95,-8.386232376098633,-55.451358795166016
-53.0,-70.833333,37.0,2007.0,-0.2135209154397959,-8.76,-63.5,-10.745513916015625,-72.60828399658203
54.5275,9.5486,43.0,2001.0,0.9760105506323683,-9.95,-72.55,-8.350805282592773,-54.780635833740234
51.387367,-0.325697,10.0,2021.0,0.6354323008901774,-6.86,-38.0,-6.584400653839111,-41.181419372558594
47.81666667,13.71777778,1618.0,2019.0,0.6680638642135335,-15.344,-113.31,-11.691585540771484,-79.68444061279297
46.49143367,9.898180888,1724.0,1996.0,-0.23030567023061196,-8.25,-60.1,-13.669053077697754,-94.52696228027344
47.59583333,7.594444444,249.0,2000.0,0.6994583270516471,-8.29,-60.05,-9.788884162902832,-65.32437896728516
48.24861111,16.35638889,198.0,1982.0,-0.680773409477016,-5.45,-39.8,-10.080578804016113,-67.59437561035156
50.3119,11.8758,565.0,2000.0,0.7295575540864875,-7.22,-50.85,-10.082487106323242,-67.50867462158203
-54.78,-68.28,10.0,1982.0,-0.9587178169872964,-10.0,-118.0,-12.95015811920166,-88.64994049072266
48.4042,2.6965,79.0,2022.0,0.9510565162951535,-7.4,-47.1,-7.696046352386475,-50.09450149536133
47.81666667,13.71777778,1618.0,2001.0,-0.23867276600594997,-10.1,-76.1,-12.028558731079102,-82.30573272705078
52.2914,10.4464,81.0,1987.0,0.29671281927349075,-8.51,-63.8,-8.410585403442383,-55.61101150512695
45.3738,-75.6862,80.0,2021.0,-0.7236440382959123,-11.68,-76.0,-9.184544563293457,-61.006168365478516
51.67,-110.2,707.0,2003.0,0.6994583270516471,-27.14,-208.3,-20.784530639648438,-147.4207305908203
-54.78,-68.28,10.0,2000.0,0.9562348265919056,-9.7,-69.0,-11.460986137390137,-78.12425231933594
-75.58333333,-20.56666667,30.0,1976.0,0.9721181966290613,-30.18,-223.1,-19.531360626220703,-136.59112548828125
51.6,-1.1,48.0,2017.0,0.2386727660059501,-8.98,-60.8,-6.93812894821167,-44.066856384277344
50.62,-96.98,223.0,1979.0,0.741222010848596,-12.6,-92.0,-18.957677841186523,-133.8701934814453
49.0422,12.1019,365.0,1982.0,-0.7236440382959123,-14.7,-107.6,-9.723726272583008,-65.78402709960938
46.64833333,14.31833333,450.0,2001.0,-0.680773409477016,-5.61,-34.4,-9.422426223754883,-62.71158981323242
71.3,-156.78,7.0,1965.0,-0.9587178169872964,-20.5,-144.0,-15.499608039855957,-113.32527923583984
52.1042,8.7519,135.0,1998.0,-0.2135209154397959,-4.62,-28.5,-8.433788299560547,-55.74217224121094
48.24861111,16.35638889,198.0,2008.0,0.7295575540864875,-8.43,-58.82,-10.017556190490723,-67.0103759765625
52.2914,10.4464,81.0,2006.0,-0.680773409477016,-9.23,-67.25,-8.469069480895996,-56.09254837036133
46.22030867,7.33848445,482.0,2010.0,-0.9587178169872964,-5.81,-43.7,-8.920930862426758,-59.278564453125
81.6,-16.67,35.0,1966.0,-0.9741004551724206,-31.02,-230.1,-20.336585998535156,-144.97427368164062
47.74305556,16.84333333,120.0,2019.0,-0.7236440382959123,-9.86,-65.2,-8.562992095947266,-56.48516845703125
48.8281,9.2,314.0,2010.0,0.6994583270516471,-12.65,-98.15,-10.294883728027344,-69.08870697021484
47.8008,11.0108,977.0,1989.0,-0.680773409477016,-7.61,-50.2,-11.04054069519043,-74.69281768798828
46.98141401,6.607999655,1042.0,2022.0,-0.2135209154397959,-3.87,-20.8,-11.204608917236328,-76.18846130371094
53.5483,13.1931,81.0,1998.0,0.9760105506323683,-12.06,-88.4,-9.026764869689941,-59.92422866821289
55.677,12.56,6.0,2017.0,0.29671281927349075,-6.08,-39.9,-9.119564056396484,-60.54878616333008
52.4672,13.4019,48.0,2002.0,-0.9741004551724206,-10.7,-79.15,-8.51222038269043,-56.37837600708008
48.15,15.15,252.0,1967.0,0.2386727660059501,-13.44,-92.6,-9.867864608764648,-66.69541931152344
52.1,5.18,2.0,2007.0,-0.0859647987374467,-6.27,-38.24,-7.6297526359558105,-49.5889778137207
47.81666667,13.71777778,1618.0,2020.0,-0.6870527672236675,-18.065,-133.11,-11.390251159667969,-77.2939224243164
45.32,-75.67,114.0,2004.0,0.2802306751992159,-12.29,-87.5,-12.798585891723633,-88.10725402832031
48.24861111,16.35638889,198.0,1967.0,-0.680773409477016,-4.45,-42.2,-9.655747413635254,-64.89838409423828
46.37222222,6.470833333,385.0,2016.0,0.2802306751992159,-8.86,-65.0,-10.466400146484375,-70.58718872070312
51.93,-10.25,9.0,1973.0,-0.2884824328806098,-6.96,-45.2,-5.127554893493652,-31.29833221435547
-65.07944444,-63.9775,20.0,2007.0,-0.680773409477016,-9.53,-75.05,-12.528043746948242,-86.03740692138672
46.05,-74.28,395.0,1979.0,-0.680773409477016,-8.4,-60.0,-11.358255386352539,-77.33251953125
51.1622,14.9506,238.0,1997.0,-0.9741004551724206,-7.99,-56.4,-8.634572982788086,-57.295413970947266
60.78,-161.8,41.0,1964.0,0.9562348265919056,-12.5,-95.3,-15.643720626831055,-109.01179504394531
57.4368,56.9593,120.0,2018.0,0.2386727660059501,-21.03869267,-159.7537181,-14.803333282470703,-102.83111572265625
47.59583333,7.594444444,249.0,1993.0,0.2386727660059501,-10.33,-73.6,-9.843965530395508,-65.71674346923828
47.81666667,13.71777778,1618.0,2020.0,0.7526668275320084,-8.902,-79.68,-11.675497055053711,-79.57183074951172
49.04,37.577,66.0,2019.0,-0.2135209154397959,-7.01,-50.0,-9.808845520019531,-65.46550750732422
62.89179444,27.62542222,116.0,2008.0,0.9721181966290613,-11.55,-82.1,-15.392437934875488,-107.38249206542969
49.0392,8.365,112.0,1983.0,-0.7236440382959123,-7.42,-51.9,-9.059722900390625,-60.122344970703125
51.83,6.25,43.0,2007.0,0.9760105506323683,-6.99,-51.45,-8.177255630493164,-53.74948501586914
53.32,-60.42,46.0,2010.0,0.9510565162951535,-20.05,-147.9,-16.35101890563965,-114.0304946899414
63.37,-135.52,504.0,1986.0,-0.2884824328806098,-24.7,-190.0,-25.35089874267578,-182.31256103515625
47.54260867,7.58371693,316.0,2017.0,0.9760105506323683,-9.8,-65.2,-10.258081436157227,-68.85487365722656
54.5275,9.5486,43.0,2010.0,0.9760105506323683,-9.085,-61.5,-8.902782440185547,-58.957733154296875
-53.0,-70.833333,37.0,1992.0,0.6994583270516471,-11.24,-85.2,-10.759005546569824,-72.6418685913086
47.07777778,15.44888889,366.0,1977.0,-0.2135209154397959,-7.4,-53.6,-10.10673713684082,-67.83614349365234
51.3744,11.2919,164.0,2009.0,0.741222010848596,-5.8,-36.3,-9.601208686828613,-63.992855072021484
49.0422,12.1019,365.0,1982.0,0.2386727660059501,-10.74,-77.2,-11.185968399047852,-76.02195739746094
51.6,-1.1,48.0,1985.0,0.9510565162951535,-8.3,-54.0,-8.424715042114258,-55.272884368896484
47.59583333,7.594444444,249.0,2001.0,-0.9741004551724206,-7.94,-55.6,-8.470333099365234,-56.11370849609375
49.7703,9.9578,268.0,2009.0,0.741222010848596,-5.21,-33.1,-10.079225540161133,-67.47573852539062
76.76666667,-18.66666667,12.0,2006.0,0.6994583270516471,-17.62,-131.45,-19.806575775146484,-139.38787841796875
49.38,-82.12,245.0,2004.0,-0.7116566222817751,-20.21,-150.8,-13.870087623596191,-95.99554443359375
54.6789,13.4342,42.0,1997.0,0.29671281927349075,-5.78,-41.8,-8.559843063354492,-56.737457275390625
58.38277778,21.81416667,6.0,2020.0,0.9721181966290613,-9.79,-68.0,-11.530599594116211,-78.61824035644531
50.06166667,19.84861111,205.0,2010.0,-0.9741004551724206,-8.71,-55.6,-8.641518592834473,-56.94490051269531
45.03527778,24.28416667,237.0,2019.0,0.29671281927349075,-5.69,-41.0,-10.449033737182617,-70.40310668945312
51.83,6.25,43.0,2000.0,0.6994583270516471,-7.84,-52.57,-7.963834762573242,-52.19044494628906
-51.7,-57.87,51.0,1976.0,-0.27195815753410524,-7.52,-54.0,-8.684650421142578,-56.67109298706055
67.15,32.35,26.0,1997.0,0.9510565162951535,-15.4,-119.1,-16.46503257751465,-115.34774017333984
48.24861111,16.35638889,198.0,1983.0,-0.9741004551724206,-7.53,-50.6,-8.773747444152832,-58.06947708129883
52.8,5.05,-4.0,2008.0,-0.3456123126707333,-6.68,-45.21,-7.502077102661133,-48.598018646240234
47.07777778,15.44888889,366.0,1999.0,0.29671281927349075,-6.94,-47.3,-10.63441276550293,-71.90278625488281
47.42692898,9.400776879,779.0,2018.0,-0.7236440382959123,-13.45,-95.8,-10.8206787109375,-73.02261352539062
51.83,6.25,43.0,1999.0,0.741222010848596,-4.73,-29.4,-7.939187526702881,-52.00634002685547
48.24861111,16.35638889,198.0,1963.0,0.741222010848596,-7.2,-50.2,-10.049516677856445,-68.72286224365234
-65.07944444,-63.9775,20.0,1984.0,-0.23030567023061196,-10.21,-77.4,-12.449621200561523,-85.32048797607422
46.49143367,9.898180888,1724.0,1998.0,0.741222010848596,-10.98,-82.5,-15.863913536071777,-110.53746032714844
47.4,28.49166667,78.0,2021.0,0.29671281927349075,-7.88,-53.8,-10.257423400878906,-68.86658477783203
48.8281,9.2,314.0,1962.0,-0.2135209154397959,-5.9,-44.6,-8.798575401306152,-58.803043365478516
47.47051111,21.49041944,110.0,2008.0,0.7802958510707755,-7.33,-66.21,-9.678915023803711,-64.55108642578125
49.82,-74.97,381.1,1999.0,-0.9741004551724206,-14.55,-100.4,-13.596761703491211,-93.01919555664062
48.545,13.3528,476.0,2004.0,-0.7116566222817751,-11.94,-84.7,-10.16214370727539,-68.09844970703125
46.60305556,13.67138889,2156.0,2000.0,-0.6932812268869771,-7.92,-47.9,-11.469748497009277,-77.90232849121094
-51.7,-57.87,51.0,1964.0,0.6994583270516471,-6.7,-54.5,-8.402741432189941,-56.027767181396484
51.387367,-0.325697,10.0,2021.0,0.440518784350495,-2.772347239,-14.63639023,-6.66813325881958,-41.861698150634766
47.81666667,13.71777778,1618.0,2021.0,-0.994217906893952,-11.124,-70.73,-10.476869583129883,-70.45431518554688
51.116535,17.029468,118.0,2007.0,0.29671281927349075,-8.25,-56.9,-9.730194091796875,-64.91007995605469
48.24861111,16.35638889,198.0,1994.0,0.9510565162951535,-8.0,-65.3,-9.977205276489258,-66.712646484375
54.6789,13.4342,42.0,2006.0,0.6994583270516471,-11.66,-86.8,-9.050950050354004,-60.06932830810547
51.387367,-0.325697,10.0,2021.0,-0.455906693508459,-6.032920512,-36.48629528,-6.808910846710205,-43.002689361572266
47.81666667,13.71777778,1618.0,2019.0,0.9741004551724205,-6.696,-37.64,-12.179793357849121,-83.23062133789062
-46.42,168.32,2.0,2011.0,-0.2135209154397959,-8.59,-53.8,-6.8388519287109375,-43.306766510009766
46.95222563,7.439320571,511.0,1987.0,0.9760105506323683,-11.29,-80.0,-12.641714096069336,-86.88655853271484
63.52,-116.0,241.0,2004.0,-0.9634705485641486,-20.39,-158.4,-23.152456283569336,-165.44732666015625
51.3,3.75,2.0,2007.0,-0.9242907221930934,-2.88,-14.95,-7.207949638366699,-46.29762649536133
47.81666667,13.71777778,1618.0,2019.0,0.1712931441814776,-19.929,-149.15,-11.631964683532715,-79.336669921875
47.47051111,21.49041944,110.0,2002.0,-0.7694148268839381,-5.89,-48.5,-8.589937210083008,-56.695884704589844
46.49143367,9.898180888,1724.0,2011.0,0.6994583270516471,-22.58,-178.4,-15.370015144348145,-106.70375061035156
47.81666667,13.71777778,1618.0,2023.0,0.2051044998686192,-13.225,-98.65,-11.373380661010742,-77.45439147949219
50.3119,11.8758,565.0,1984.0,-0.9634705485641486,-8.2,-55.7,-9.748157501220703,-65.02642822265625
51.3744,11.2919,164.0,2001.0,0.9510565162951535,-12.11,-89.6,-9.381002426147461,-62.4169807434082
68.75944444,161.3425,30.0,2006.0,-0.680773409477016,-15.88,-126.31,-25.79367446899414,-185.15870666503906
50.4972,9.9428,921.0,1998.0,0.9760105506323683,-11.56,-80.8,-10.328289031982422,-69.34028625488281
48.24861111,16.35638889,198.0,2016.0,-0.6932812268869771,-6.21,-42.8,-8.50546646118164,-56.24974822998047
49.7478,6.6581,265.0,1980.0,-0.23030567023061196,-6.88,-49.9,-8.931818962097168,-59.30780029296875
52.8,5.05,-4.0,1991.0,0.2386727660059501,-7.18,-37.8,-7.546319961547852,-48.93710708618164
47.59583333,7.594444444,249.0,2001.0,0.2386727660059501,-9.8,-75.6,-9.647910118103027,-64.31593322753906
48.65,-123.43,20.0,1978.0,-0.9741004551724206,-6.4,-46.0,-7.843976974487305,-52.09767532348633
48.24861111,16.35638889,198.0,1967.0,0.29671281927349075,-7.36,-55.1,-9.88962173461914,-66.78083801269531
49.1823,-119.559,333.0,2010.0,0.9760105506323683,-12.0,-106.5,-17.216835021972656,-120.99846649169922
47.37233597,8.083138245,397.0,2006.0,0.6994583270516471,-12.17,-90.57231343,-10.626787185668945,-71.83555603027344
46.95222563,7.439320571,511.0,1989.0,-0.680773409477016,-4.3,-26.9,-10.549525260925293,-71.18982696533203
76.52,-68.83,77.0,1966.0,0.29671281927349075,-22.78,-173.1,-27.947193145751953,-201.13973999023438
47.81666667,13.71777778,1618.0,2021.0,-0.2135209154397959,-9.404,-64.54,-11.801308631896973,-80.63379669189453
46.64833333,14.31833333,450.0,1995.0,-0.2135209154397959,-4.34,-28.5,-10.972081184387207,-74.43153381347656
