Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,469.0,2011.0,0.29671281927349075,-14.0,-111.2,-23.134002685546875,-164.06796264648438
52.3,104.2833333,469.0,2011.0,-0.2135209154397959,-9.7,-74.1,-21.42221450805664,-151.85833740234375
52.3,104.2833333,469.0,2011.0,-0.680773409477016,-14.2,-101.4,-19.669498443603516,-140.06402587890625
52.3,104.2833333,469.0,2011.0,-0.9587178169872964,-13.1,-108.0,-19.32070541381836,-137.6357421875
52.3,104.2833333,469.0,2011.0,-0.9741004551724206,-17.3,-127.0,-19.31414794921875,-137.56878662109375
52.3,104.2833333,469.0,2011.0,-0.7236440382959123,-30.1,-224.1,-19.560779571533203,-139.33712768554688
52.3,104.2833333,469.0,2011.0,-0.2884824328806098,-27.3,-208.7,-21.064434051513672,-149.3277587890625
52.3,104.2833333,469.0,2012.0,0.2386727660059501,-29.0,-218.7,-23.088783264160156,-163.75656127929688
52.3,104.2833333,469.0,2012.0,0.6994583270516471,-26.4,-207.4,-23.249279022216797,-164.85018920898438
52.3,104.2833333,469.0,2012.0,0.2802306751992159,-10.0,-91.8,-23.138782501220703,-164.12051391601562
52.3,104.2833333,469.0,2012.0,-0.23030567023061196,-13.0,-100.8,-21.33061981201172,-151.2034912109375
52.3,104.2833333,469.0,2012.0,-0.6932812268869771,-11.0,-87.1,-19.664505004882812,-140.0288848876953
52.3,104.2833333,469.0,2012.0,-0.9634705485641486,-15.0,-107.9,-19.329771041870117,-137.69627380371094
52.3,104.2833333,469.0,2012.0,-0.970063921851507,-29.9,-225.5,-19.33023452758789,-137.681396484375
52.3,104.2833333,469.0,2012.0,-0.7116566222817751,-22.3,-165.9,-19.61756706237793,-139.72906494140625
52.3,104.2833333,469.0,2013.0,0.2386727660059501,-29.2,-226.2,-23.118553161621094,-163.94464111328125
52.3,104.2833333,469.0,2013.0,0.6994583270516471,-30.7,-251.3,-23.272674560546875,-165.0335693359375
52.3,104.2833333,469.0,2013.0,0.9510565162951535,-21.8,-169.2,-23.24144744873047,-164.81451416015625
52.3,104.2833333,469.0,2013.0,0.9760105506323683,-12.6,-86.7,-23.245742797851562,-164.78298950195312
52.3,104.2833333,469.0,2013.0,0.741222010848596,-12.8,-103.1,-23.263477325439453,-164.9684295654297
52.3,104.2833333,469.0,2013.0,0.29671281927349075,-12.7,-99.7,-23.17491912841797,-164.39112854003906
52.3,104.2833333,469.0,2013.0,-0.2135209154397959,-12.2,-103.6,-21.402503967285156,-151.7252197265625
52.3,104.2833333,469.0,2013.0,-0.680773409477016,-10.9,-86.0,-19.7188663482666,-140.37387084960938
52.3,104.2833333,469.0,2013.0,-0.9587178169872964,-15.7,-117.2,-19.34585952758789,-137.8088836669922
52.3,104.2833333,469.0,2013.0,-0.9741004551724206,-16.3,-120.7,-19.330245971679688,-137.69935607910156
52.3,104.2833333,469.0,2014.0,-0.2884824328806098,-29.6,-230.5,-21.0828857421875,-149.43783569335938
52.3,104.2833333,469.0,2015.0,0.2386727660059501,-27.6,-215.2,-23.16006088256836,-164.2822265625
52.3,104.2833333,469.0,2015.0,0.6994583270516471,-25.9,-211.2,-23.30532455444336,-165.26187133789062
52.3,104.2833333,469.0,2015.0,0.9510565162951535,-21.7,-175.3,-23.263004302978516,-164.96534729003906
52.3,104.2833333,469.0,2015.0,0.9760105506323683,-15.3,-112.3,-23.257524490356445,-164.90916442871094
52.3,104.2833333,469.0,2015.0,0.741222010848596,-10.7,-84.6,-23.30437469482422,-165.25570678710938
52.3,104.2833333,469.0,2015.0,0.29671281927349075,-14.3,-107.2,-23.228134155273438,-164.78746032714844
52.3,104.2833333,469.0,2015.0,-0.2135209154397959,-9.4,-61.8,-21.420490264892578,-151.85015869140625
52.3,104.2833333,469.0,2015.0,-0.680773409477016,-12.1,-85.6,-19.768390655517578,-140.67169189453125
52.3,104.2833333,469.0,2015.0,-0.9587178169872964,-16.3,-127.3,-19.352130889892578,-137.85714721679688
52.3,104.2833333,469.0,2015.0,-0.9741004551724206,-20.7,-158.7,-19.33869171142578,-137.76068115234375
52.3,104.2833333,469.0,2015.0,-0.7236440382959123,-21.3,-169.8,-19.659618377685547,-139.9501953125
52.3,104.2833333,469.0,2015.0,-0.2884824328806098,-25.5,-201.8,-21.098033905029297,-149.56222534179688
52.3,104.2833333,469.0,2016.0,0.2386727660059501,-33.8,-269.6,-23.190834045410156,-164.53411865234375
52.3,104.2833333,469.0,2016.0,0.6994583270516471,-26.1,-209.1,-23.330324172973633,-165.47836303710938
52.3,104.2833333,469.0,2016.0,0.9562348265919056,-26.0,-202.9,-23.27907943725586,-165.05999755859375
52.3,104.2833333,469.0,2016.0,0.9721181966290613,-12.5,-102.1,-23.27414321899414,-165.0194549560547
52.3,104.2833333,469.0,2016.0,0.7295575540864875,-16.4,-124.2,-23.326881408691406,-165.41270446777344
52.3,104.2833333,469.0,2016.0,0.2802306751992159,-12.4,-103.6,-23.245182037353516,-164.9241943359375
52.3,104.2833333,469.0,2016.0,-0.23030567023061196,-10.9,-82.7,-21.34903907775879,-151.3548583984375
52.3,104.2833333,469.0,2016.0,-0.6932812268869771,-12.1,-89.8,-19.764392852783203,-140.61935424804688
52.3,104.2833333,469.0,2016.0,-0.9634705485641486,-14.6,-109.1,-19.337697982788086,-137.77786254882812
52.3,104.2833333,469.0,2016.0,-0.970063921851507,-27.5,-202.8,-19.331615447998047,-137.71400451660156
52.3,104.2833333,469.0,2016.0,-0.7116566222817751,-27.8,-210.5,-19.712553024291992,-140.28591918945312
52.3,104.2833333,469.0,2016.0,-0.27195815753410524,-26.4,-201.1,-21.17186164855957,-150.07293701171875
52.3,104.2833333,469.0,2012.0,-0.27195815753410524,-35.1,-262.7,-21.13051986694336,-149.8043212890625
52.3,104.2833333,469.0,2017.0,0.9510565162951535,-17.6,-126.8,-23.29375457763672,-165.1813201904297
52.3,104.2833333,469.0,2017.0,0.9760105506323683,-20.9,-152.0,-23.29327964782715,-165.17823791503906
52.3,104.2833333,469.0,2017.0,0.2386727660059501,-30.3,-230.6,-23.209814071655273,-164.70489501953125
52.3,104.2833333,469.0,2017.0,0.6994583270516471,-25.9,-194.9,-23.357177734375,-165.6614990234375
47.54260867,7.58371693,316.0,2004.0,0.2386727660059501,-11.9,-88.50962751,-10.033872604370117,-67.1372299194336
47.54260867,7.58371693,316.0,2004.0,0.6994583270516471,-9.88,-66.74413536,-10.16214370727539,-68.09844970703125
47.54260867,7.58371693,316.0,2004.0,0.9562348265919056,-9.69,-71.5587575,-10.118841171264648,-67.78052520751953
47.54260867,7.58371693,316.0,2004.0,0.9721181966290613,-6.1,-40.66799847,-10.112774848937988,-67.73360443115234
47.54260867,7.58371693,316.0,2004.0,0.7295575540864875,-7.01,-50.25006643,-10.16214370727539,-68.09844970703125
