Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,283.98486,0.0,0.4,-1.28,-14.0,-111.2,-13.085192680358887,-96.74514770507812
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,296.2911,2.2211607e-05,1.6,-1.51,-9.7,-74.1,-10.846940994262695,-78.35580444335938
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,289.3462,4.754567e-05,0.7,-1.35,-14.2,-101.4,-11.413538932800293,-83.03663635253906
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,285.0388,0.0,1.7,0.54,-13.1,-108.0,-12.461917877197266,-91.65030670166016
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.80997,0.0,1.2,0.39,-17.3,-127.0,-18.743146896362305,-142.7204132080078
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,267.4311,0.0,1.8,1.36,-30.1,-224.1,-19.793291091918945,-151.22439575195312
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,245.5639,0.0,4.1,2.52,-27.3,-208.7,-23.67911720275879,-183.23983764648438
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,261.34137,5.3495005e-06,1.8,1.17,-29.0,-218.7,-22.957918167114258,-177.0764617919922
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,252.67146,1.175598e-05,0.8,0.42,-26.4,-207.4,-25.310895919799805,-196.15814208984375
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,285.04517,2.3862134e-05,-0.7,-2.53,-10.0,-91.8,-14.06053638458252,-104.98912048339844
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,288.55252,0.0,-0.1,-1.32,-13.0,-100.8,-12.643863677978516,-93.18314361572266
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,293.38803,2.9586212e-05,-0.3,-0.98,-11.0,-87.1,-11.430839538574219,-83.30091094970703
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,282.70758,1.6699816e-05,0.4,-0.59,-15.0,-107.9,-12.680578231811523,-93.4334945678711
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,273.24136,0.0,0.5,-2.06,-29.9,-225.5,-18.035266876220703,-136.82345581054688
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,259.9701,0.0,0.4,-0.58,-22.3,-165.9,-24.065431594848633,-186.1644287109375
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,255.33873,0.0,-0.1,0.35,-29.2,-226.2,-24.685861587524414,-190.93405151367188
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,262.44476,0.0,-0.4,-0.45,-30.7,-251.3,-23.644630432128906,-182.60494995117188
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,272.0206,0.0,2.5,-1.61,-21.8,-169.2,-20.375459671020508,-155.9718017578125
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,273.59277,0.0,0.4,0.69,-12.6,-86.7,-17.50103759765625,-132.47413635253906
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,290.72104,0.0,1.3,0.57,-12.8,-103.1,-11.530716896057129,-84.00430297851562
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,288.98105,0.0,2.0,0.52,-12.7,-99.7,-12.515371322631836,-92.10562896728516
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,288.6188,0.0,1.3,0.67,-12.2,-103.6,-11.909805297851562,-87.08757019042969
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,291.16858,0.0,0.3,0.97,-10.9,-86.0,-10.296896934509277,-73.83146667480469
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,282.2556,0.0,0.5,0.24,-15.7,-117.2,-12.694268226623535,-93.47198486328125
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.29587,0.0,-0.1,-1.28,-16.3,-120.7,-19.343963623046875,-147.57948303222656
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,266.30817,1.1362139e-05,-0.9,1.86,-29.6,-230.5,-19.68827247619629,-150.22496032714844
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,254.0976,0.0,-1.4,1.79,-27.6,-215.2,-23.172758102416992,-178.50282287597656
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,255.59766,0.0,0.4,1.32,-25.9,-211.2,-23.80900764465332,-183.794677734375
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,264.8988,0.0,-1.2,1.45,-21.7,-175.3,-20.423856735229492,-156.14073181152344
52.3,104.2833333,427.25,2015.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,274.89346,0.0,-0.1,0.73,-15.3,-112.3,-16.539121627807617,-124.56220245361328
52.3,104.2833333,427.25,2015.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,284.80615,0.0,-1.2,0.15,-10.7,-84.6,-11.76292610168457,-85.80561065673828
52.3,104.2833333,427.25,2015.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,289.6717,0.0,-0.9,-0.07,-14.3,-107.2,-11.771671295166016,-86.01287841796875
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,292.13568,0.00010476876,-1.9,-3.18,-9.4,-61.8,-12.443239212036133,-90.00977325439453
52.3,104.2833333,427.25,2015.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,286.79733,5.4737215e-05,-2.4,-0.76,-12.1,-85.6,-11.429407119750977,-83.28990173339844
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,279.96805,0.0,-2.7,-0.65,-16.3,-127.3,-14.558782577514648,-108.583251953125
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,278.67822,0.0,-2.8,0.44,-20.7,-158.7,-14.794492721557617,-110.27783966064453
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,271.8202,0.0,-0.8,1.74,-21.3,-169.8,-17.3001708984375,-130.77821350097656
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,261.45505,0.0,-0.9,2.24,-25.5,-201.8,-20.78287696838379,-159.11566162109375
52.3,104.2833333,427.25,2016.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,237.81444,0.0,-3.6,0.12,-33.8,-269.6,-28.503389358520508,-221.9694366455078
52.3,104.2833333,427.25,2016.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,256.34158,0.0,-3.2,1.58,-26.1,-209.1,-22.032766342163086,-169.18902587890625
52.3,104.2833333,427.25,2016.0,0.9562348265919056,0.0,0.0,0.0,1.0,0.0,273.4593,0.0,-0.1,0.73,-26.0,-202.9,-17.426240921020508,-131.770751953125
52.3,104.2833333,427.25,2016.0,0.9721181966290613,0.0,0.0,0.0,1.0,0.0,276.23322,0.0,-2.0,0.38,-12.5,-102.1,-16.373905181884766,-123.10344696044922
52.3,104.2833333,427.25,2016.0,0.7295575540864875,0.0,0.0,0.0,1.0,0.0,285.2303,0.0,0.7,-0.77,-16.4,-124.2,-12.501742362976074,-91.97406768798828
52.3,104.2833333,427.25,2016.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,295.30023,0.0,1.1,-0.43,-12.4,-103.6,-11.459517478942871,-83.46650695800781
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,295.5241,0.0,0.7,-1.76,-10.9,-82.7,-11.324617385864258,-82.31924438476562
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,291.53262,0.0,1.2,-1.65,-12.1,-89.8,-10.291441917419434,-73.79226684570312
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,281.7547,6.515779e-05,2.0,0.61,-14.6,-109.1,-13.748374938964844,-102.16146087646484
52.3,104.2833333,427.25,2016.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,278.09888,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-14.178805351257324,-105.37132263183594
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,266.15433,0.0,-0.2,-0.16,-27.8,-210.5,-21.305809020996094,-163.45559692382812
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,254.54556,4.3128384e-06,0.5,0.48,-26.4,-201.1,-24.627527236938477,-190.50949096679688
52.3,104.2833333,427.25,2012.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,256.0939,0.0,-1.0,0.17,-35.1,-262.7,-24.052532196044922,-185.6659393310547
52.3,104.2833333,427.25,2017.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,260.47137,0.0,1.5,0.74,-17.6,-126.8,-22.994108200073242,-177.30763244628906
52.3,104.2833333,427.25,2017.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,270.12485,0.0,-0.3,1.73,-20.9,-152.0,-18.38252830505371,-139.6029815673828
52.3,104.2833333,427.25,2017.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,256.59677,0.0,0.3,0.48,-30.3,-230.6,-24.402944564819336,-188.6445770263672
52.3,104.2833333,427.25,2017.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,260.36813,0.0,-0.1,1.0,-25.9,-194.9,-22.869802474975586,-176.08135986328125
47.54260867,7.58371693,304.73438,2004.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,274.69434,0.0,-2.2,-0.29,-11.9,-88.50962751,-12.972631454467773,-95.55023193359375
47.54260867,7.58371693,304.73438,2004.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,276.20032,0.0,2.0,-0.14,-9.88,-66.74413536,-11.61351490020752,-84.48941040039062
47.54260867,7.58371693,304.73438,2004.0,0.9562348265919056,0.0,0.0,1.0,0.0,0.0,279.2048,0.0,0.7,1.02,-9.69,-71.5587575,-9.70956802368164,-69.08768463134766
47.54260867,7.58371693,304.73438,2004.0,0.9721181966290613,0.0,0.0,1.0,0.0,0.0,284.02167,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-8.181817054748535,-56.6990852355957
47.54260867,7.58371693,304.73438,2004.0,0.7295575540864875,0.0,0.0,1.0,0.0,0.0,288.99155,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-7.553674697875977,-51.57621765136719
47.54260867,7.58371693,304.73438,2004.0,0.2802306751992159,0.0,0.0,1.0,0.0,0.0,283.889,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-8.257669448852539,-57.40346908569336
47.54260867,7.58371693,304.73438,2004.0,-0.23030567023061196,0.0,0.0,1.0,0.0,0.0,294.9553,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-5.965765476226807,-38.77564239501953
47.54260867,7.58371693,304.73438,2004.0,-0.6932812268869771,0.0,0.0,1.0,0.0,0.0,292.1178,0.0,-0.5,-0.48,-4.8,-31.50057387,-6.887214660644531,-46.161991119384766
47.54260867,7.58371693,304.73438,2004.0,-0.9634705485641486,0.0,0.0,1.0,0.0,0.0,289.50723,0.0,-0.6,0.38,-4.92,-31.38678091,-7.102901458740234,-47.94561004638672
47.54260867,7.58371693,304.73438,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,282.97815,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-8.65923023223877,-60.59087371826172
47.54260867,7.58371693,304.73438,2004.0,-0.7116566222817751,0.0,0.0,1.0,0.0,0.0,282.98523,0.0,-1.1,0.73,-10.49,-75.39648751,-9.189848899841309,-64.92134094238281
