Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,283.98486,0.4,-1.28,-14.0,-111.2,-12.88865852355957,-95.59071350097656
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,296.2911,1.6,-1.51,-9.7,-74.1,-11.519548416137695,-84.33235168457031
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,289.3462,0.7,-1.35,-14.2,-101.4,-13.61082649230957,-101.52919006347656
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,285.0388,1.7,0.54,-13.1,-108.0,-15.912736892700195,-120.45808410644531
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.80997,1.2,0.39,-17.3,-127.0,-19.50853157043457,-150.02674865722656
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,267.4311,1.8,1.36,-30.1,-224.1,-22.051164627075195,-170.9351348876953
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,245.5639,4.1,2.52,-27.3,-208.7,-35.83253860473633,-284.2610778808594
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,261.34137,1.8,1.17,-29.0,-218.7,-24.71415901184082,-192.83326721191406
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,252.67146,0.8,0.42,-26.4,-207.4,-25.852567672729492,-207.3401336669922
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,285.04517,-0.7,-2.53,-10.0,-91.8,-14.761781692504883,-110.99363708496094
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,288.55252,-0.1,-1.32,-13.0,-100.8,-12.219148635864258,-90.08525085449219
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,293.38803,-0.3,-0.98,-11.0,-87.1,-12.986452102661133,-96.39488220214844
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,282.70758,0.4,-0.59,-15.0,-107.9,-14.897188186645508,-112.10710144042969
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,273.24136,0.5,-2.06,-29.9,-225.5,-17.19157600402832,-130.97413635253906
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,259.9701,0.4,-0.58,-22.3,-165.9,-23.405229568481445,-182.0697784423828
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,255.33873,-0.1,0.35,-29.2,-226.2,-24.213886260986328,-193.85678100585938
