Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0,0,0,1,0,-14.0,-111.2,-14.477952,-104.551636
52.3,104.2833333,427.25,2011,-0.2135209154397959,0,0,0,1,0,-9.7,-74.1,-8.834024,-59.859707
52.3,104.2833333,427.25,2011,-0.680773409477016,0,0,0,1,0,-14.2,-101.4,-9.260195,-64.32179
52.3,104.2833333,427.25,2011,-0.9587178169872964,0,0,0,1,0,-13.1,-108.0,-14.433686,-106.57635
52.3,104.2833333,427.25,2011,-0.9741004551724206,0,0,0,1,0,-17.3,-127.0,-14.3312645,-105.88899
52.3,104.2833333,427.25,2011,-0.7236440382959123,0,0,0,1,0,-30.1,-224.1,-17.41292,-130.47165
52.3,104.2833333,427.25,2011,-0.2884824328806098,0,0,0,1,0,-27.3,-208.7,-17.500195,-129.38362
52.3,104.2833333,427.25,2012,0.2386727660059501,0,0,0,1,0,-29.0,-218.7,-15.345026,-112.50751
52.3,104.2833333,427.25,2012,0.6994583270516471,0,0,0,1,0,-26.4,-207.4,-18.956446,-141.75594
52.3,104.2833333,427.25,2012,0.2802306751992159,0,0,0,1,0,-10.0,-91.8,-15.058582,-109.220406
52.3,104.2833333,427.25,2012,-0.23030567023061196,0,0,0,1,0,-13.0,-100.8,-9.015897,-61.24415
52.3,104.2833333,427.25,2012,-0.6932812268869771,0,0,0,1,0,-11.0,-87.1,-9.62497,-67.27478
52.3,104.2833333,427.25,2012,-0.9634705485641486,0,0,0,1,0,-15.0,-107.9,-13.401631,-98.64442
52.3,104.2833333,427.25,2012,-0.970063921851507,0,0,0,1,0,-29.9,-225.5,-13.384641,-98.535706
52.3,104.2833333,427.25,2012,-0.7116566222817751,0,0,0,1,0,-22.3,-165.9,-16.150412,-120.18826
52.3,104.2833333,427.25,2013,0.2386727660059501,0,0,0,1,0,-29.2,-226.2,-15.636049,-114.75442
52.3,104.2833333,427.25,2013,0.6994583270516471,0,0,0,1,0,-30.7,-251.3,-18.707424,-139.75717
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,-21.8,-169.2,-18.76919,-141.04883
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,-12.6,-86.7,-19.06695,-143.38478
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,-12.8,-103.1,-17.133945,-127.2867
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,-12.7,-99.7,-14.921437,-107.84771
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,-12.2,-103.6,-8.837964,-59.87178
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,-10.9,-86.0,-9.359126,-65.082115
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,-15.7,-117.2,-12.472103,-91.097664
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,-16.3,-120.7,-12.490305,-91.31225
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,-29.6,-230.5,-16.94871,-124.89601
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,-27.6,-215.2,-16.604336,-122.333664
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,-25.9,-211.2,-18.162907,-135.48634
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,-21.7,-175.3,-18.704996,-140.55734
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,-15.3,-112.3,-19.081245,-143.5067
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,-10.7,-84.6,-17.215837,-127.999954
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,-14.3,-107.2,-15.350806,-111.21665
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,-9.4,-61.8,-8.922667,-60.587852
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,-12.1,-85.6,-9.559417,-66.63614
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,-16.3,-127.3,-11.36833,-82.08691
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,-20.7,-158.7,-11.565854,-83.65971
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,-21.3,-169.8,-15.378888,-113.566376
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,-25.5,-201.8,-16.961708,-124.94893
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,-33.8,-269.6,-17.043278,-125.781456
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,-26.1,-209.1,-17.896276,-133.42087
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,-26.0,-202.9,-18.657858,-140.0737
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,-12.5,-102.1,-18.915684,-142.1696
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,-16.4,-124.2,-17.890799,-133.46178
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,-12.4,-103.6,-16.090584,-117.0729
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,-10.9,-82.7,-9.221598,-62.954895
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,-12.1,-89.8,-10.127257,-71.21433
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,-14.6,-109.1,-11.242227,-81.09023
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,-27.5,-202.8,-11.364285,-82.08054
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,-27.8,-210.5,-13.9349,-102.34175
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,-26.4,-201.1,-13.482674,-97.04544
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,-35.1,-262.7,-15.142782,-110.3343
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,-17.6,-126.8,-18.341904,-137.52296
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,-20.9,-152.0,-18.79829,-141.08824
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,-30.3,-230.6,-17.351973,-128.13875
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,-25.9,-194.9,-17.630396,-131.35199
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,-11.9,-88.50962751,-11.149844,-78.250534
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,-9.88,-66.74413536,-11.150368,-79.88554
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,-9.69,-71.5587575,-9.177959,-63.688526
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,-6.1,-40.66799847,-9.172038,-63.647552
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,-7.01,-50.25006643,-8.558855,-59.340942
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,-7.21,-53.83051048,-4.711628,-29.086191
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,-5.49,-34.72560691,-5.1910524,-33.62928
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,-4.8,-31.50057387,-6.0205107,-38.077744
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,-4.92,-31.38678091,-7.74495,-50.898544
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,-10.75,-76.42100974,-7.8710265,-51.826775
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,-10.49,-75.39648751,-10.045676,-70.06201
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,-13.22,-98.71358212,-11.160323,-79.45695
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,-6.66,-42.77138547,-11.145947,-77.989655
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,-15.78,-115.1328526,-11.307556,-81.05302
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,-8.02,-59.70485452,-9.23277,-64.13047
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,-8.51,-58.19910378,-9.219728,-64.06386
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,-6.95,-48.05079866,-7.1960897,-48.3933
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,-5.24,-32.64544918,-4.923124,-30.54453
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,-5.67,-37.45673818,-4.698349,-29.839315
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,-6.33,-43.03745941,-6.435148,-41.23103
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,-9.610421834,-68.63931346,-7.554522,-49.631298
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,-6.38,-42.73606861,-7.8740773,-51.974194
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,-14.2,-103.3116898,-10.33891,-71.913155
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,-10.79,-78.0619552,-10.616479,-75.151924
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,-10.39,-75.03694923,-11.130575,-77.72654
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,-11.52,-90.29273588,-11.418943,-81.908295
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,-11.23849183,-82.68571664,-9.297623,-64.68852
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,-10.61,-76.08191291,-9.280369,-64.57472
