Lat,Lon,Alt,Year,JulianDay_Sin,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,1.6,-2.72,-7.15,-47.6,-5.0651750564575195,-32.15829086303711
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,2.5,-1.61,-3.87,-22.8,-3.772587776184082,-22.44015121459961
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,-2.4,-0.83,-1.05,1.2,-2.4514875411987305,-12.507640838623047
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,1.3,1.26,-3.27,-22.2,-8.263587951660156,-57.28841018676758
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,-1.4,-0.89,-16.63,-130.9,-15.720627784729004,-119.20721435546875
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,2.7,1.7,-15.47,-110.65,-17.861469268798828,-136.98348999023438
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.7,-0.22,-4.96,-28.3,-11.1550931930542,-81.29774475097656
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,-0.5,-0.58,-2.04,-1.0,-2.3786211013793945,-11.95980453491211
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.8,-0.02,-11.09,-69.2,-7.539856910705566,-51.27897644042969
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.5,-0.2,-5.2,-40.9,-7.109379768371582,-47.70455551147461
51.83,6.25,9.5,1993.0,0.9510565162951535,-0.8,0.67,-6.74,-49.7,-6.823127269744873,-45.375213623046875
18.47,-70.02,1.0,1996.0,0.2802306751992159,1.9,0.56,-2.44,-11.35,-1.390172004699707,-4.528285980224609
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,1.8,1.44,-12.43,-90.2,-10.026534080505371,-71.92686462402344
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,-0.7,-1.38,-19.18,-140.6,-13.439570426940918,-100.26667785644531
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,-0.1,-1.32,-5.75,-37.8,-6.524285793304443,-43.128414154052734
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,-0.5,-0.48,-7.26,-48.5,-5.990262031555176,-39.11343002319336
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,-0.1,-1.1,-1.98,-10.6,-2.239224433898926,-10.91176986694336
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,0.0,0.29,-7.92,-64.0,-10.07954216003418,-72.36700439453125
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.3,0.48,-5.95,-26.4,-4.705595016479492,-29.454837799072266
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,3.0,-1.22,-1.265224179,-1.106035282,-3.129462242126465,-17.604900360107422
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,-1.5,0.8,-7.43,-52.5,-6.04966402053833,-39.560035705566406
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.6,-1.43,-4.4,-26.4,-5.076263427734375,-32.24165725708008
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,-1.1,-0.88,-23.37,-177.3,-20.364818572998047,-157.76980590820312
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.8,-0.65,-2.38,-2.1,-3.1769838333129883,-17.96218490600586
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,-2.4,0.99,-11.0,-77.2,-10.662631034851074,-77.20863342285156
51.93,-10.25,33.068359,1980.0,-0.970063921851507,0.0,-1.77,-5.57,-36.2,-5.734437465667725,-37.19004821777344
36.83,10.23,0.0,1977.0,0.741222010848596,-0.8,-0.86,0.3,-4.5,-3.989603042602539,-24.07175064086914
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,-0.3,0.16,-3.57,-23.78,-7.1453447341918945,-48.08133316040039
-22.399288,-47.543743,626.78125,2017.0,0.9760105506323683,-0.3,1.73,-7.11,-45.5,-5.902347087860107,-38.45245361328125
45.37,-63.27,12.535156,1982.0,0.6994583270516471,0.4,1.15,-12.3,-86.0,-8.697912216186523,-60.894779205322266
22.32555556,-81.18527778,4.9055176,1984.0,-0.23030567023061196,0.3,-0.07,-1.12,0.6,-1.485215187072754,-5.242855072021484
22.31666667,114.1666667,34.056641,2013.0,-0.9587178169872964,0.5,0.24,-7.49,-47.2,-6.823127269744873,-45.375213623046875
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,-1.0,-1.62,-12.25,-90.04,-10.854144096374512,-78.79884338378906
-15.6,-56.1,177.79688,1968.0,-0.9634705485641486,-0.4,-1.92,-0.55,11.0,-1.063857078552246,-2.074932098388672
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,-1.7,0.08,-9.07,-58.4,-9.510132789611816,-67.63897705078125
6.906666667,79.87,14.911133,1985.0,0.29671281927349075,-0.6,-0.8,-1.12,-12.3,-3.151638984680176,-17.77163314819336
-5.22,145.8,2.7424316,1974.0,0.9510565162951535,4.0,-0.03,-9.79,-66.6,-6.823127269744873,-45.375213623046875
15.65944444,0.5,248.89844,2000.0,-0.23030567023061196,-0.3,-1.03,-3.16,-17.0,-1.868556022644043,-8.124950408935547
28.276976,84.30961,2101.5,2017.0,-0.8165380514459157,0.9,-1.1,-12.78528588,-89.9301422,-10.329193115234375,-74.43995666503906
9.357072,-75.289167,200.4375,2015.0,0.29671281927349075,-0.9,-0.07,-5.09,-35.8,-6.276579856872559,-41.26606750488281
14.97219444,-87.97477778,926.03125,2009.0,-0.2884824328806098,-1.2,-1.93,-4.94,-24.2,-6.048079967498779,-39.548126220703125
-18.9,47.53,1259.9375,1974.0,0.9510565162951535,4.0,-0.03,-9.75,-64.8,-5.418418884277344,-34.81410598754883
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,-0.8,-0.02,-1.22,1.0,-2.3627805709838867,-11.840709686279297
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,2.7,0.34,-2.5,-11.5,-2.562371253967285,-13.341304779052734
23.95277778,90.27916667,23.626953,2021.0,0.9760105506323683,0.6,-1.43,1.23,18.7,-1.6182756423950195,-6.243251800537109
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,-0.9,1.86,-5.82,-40.7,-6.873142719268799,-45.75124740600586
49.19472222,-123.0172222,1.3475342,2018.0,-0.2884824328806098,1.7,0.61,-11.59,-81.8,-10.577134132385254,-76.49871826171875
-15.6,-56.1,177.79688,1965.0,0.9760105506323683,-0.9,0.72,-10.8,-71.9,-4.778461456298828,-30.002674102783203
28.58,77.2,222.79688,1982.0,-0.2884824328806098,-3.7,1.78,2.65,20.1,-3.5951738357543945,-21.10628890991211
-16.49888889,-68.12305556,3582.75,1999.0,0.9760105506323683,2.3,-0.95,-14.06,-99.35,-15.296563148498535,-115.68603515625
1.685556,33.616389,1096.9375,2019.0,-0.7236440382959123,-1.4,0.28,-7.89,-54.2,-2.331099510192871,-11.602519989013672
68.78666667,-81.25,7.5170898,1989.0,0.9760105506323683,2.7,0.28,-30.74,-227.8,-28.251052856445312,-223.25238037109375
58.38277778,21.81416667,5.9343262,2016.0,-0.9634705485641486,2.0,0.61,-6.35,-45.7,-9.364788055419922,-66.43211364746094
51.93,-10.25,33.068359,1963.0,0.2386727660059501,1.7,-2.12,-7.6,-47.7,-6.823127269744873,-45.375213623046875
44.42,8.85,5.4519043,1985.0,0.9760105506323683,1.9,0.32,-2.38,-8.6,-5.4421796798706055,-34.99274826049805
45.80666667,15.97,120.36328,1984.0,-0.6932812268869771,0.7,1.15,-5.84,-37.5,-6.868755340576172,-45.71826171875
36.78,3.052222222,139.10156,2002.0,-0.2884824328806098,-1.8,-0.94,-7.19,-47.6,-5.408122539520264,-34.7366943359375
43.49111613,-3.800555816,50.095703,2016.0,-0.7116566222817751,-0.2,-0.16,-8.13,-46.2,-5.18714714050293,-33.075321197509766
-21.2,-159.8,7.8220215,1981.0,-0.680773409477016,1.2,0.39,-1.9,-3.1,-3.287867546081543,-18.795848846435547
47.4828,11.0622,716.1875,2006.0,0.9760105506323683,1.8,1.24,-10.01,-79.3,-10.423239707946777,-75.22087097167969
-17.83,31.02,1473.25,1975.0,0.2386727660059501,-0.8,0.58,-4.61,-21.5,-5.2679338455200195,-33.68270492553711
-16.00555556,-69.7,3830.0,2000.0,0.2386727660059501,1.1,0.6,-15.66,-112.2,-15.440197944641113,-116.87869262695312
50.4972,9.9428,920.40625,1995.0,-0.680773409477016,0.5,0.69,-7.16,-46.5,-8.311466217041016,-57.68596267700195
46.72738634,8.186782163,600.90625,2023.0,-0.680773409477016,-1.4,-1.16,-7.55,-53.64,-7.920745372772217,-54.441650390625
40.80638889,-104.7547222,1641.75,1996.0,0.9992500112396835,1.9,-0.24,-9.3,-66.0,-14.284279823303223,-107.2806396484375
42.85,-80.27,228.9375,1982.0,0.6994583270516471,0.4,1.15,-14.7,-104.0,-8.485879898071289,-59.13418960571289
50.7311,13.7514,876.875,2012.0,-0.27195815753410524,-1.0,0.17,-14.06,-101.6,-12.526463508605957,-92.68478393554688
-27.43,153.08,5.7802734,2004.0,0.7295575540864875,1.7,0.19,-6.52,-43.5,-3.2973718643188477,-18.867305755615234
52.8911,11.7294,21.530273,2010.0,0.2386727660059501,-1.8,-1.11,-12.15,-86.8,-11.479981422424316,-83.99542236328125
25.21916667,91.66277778,913.15625,2007.0,0.9999166586547379,-0.2,0.17,-0.65,5.5,-2.758793830871582,-14.81808090209961
45.81666667,15.98333333,156.41406,2000.0,-0.23030567023061196,-0.3,-1.03,-9.0,-71.1,-9.778593063354492,-69.86810302734375
47.81666667,13.71777778,1616.0625,2001.0,-0.7526668275320083,-0.7,-0.07,-8.23,-50.5,-11.456042289733887,-83.79664611816406
-21.02823729,55.47161911,1175.3125,2019.0,-0.7295575540864876,-0.2,-1.17,-1.819,1.92,-0.6995248794555664,0.6642494201660156
7.208333333,-72.93805556,2527.5,2006.0,0.29671281927349075,-0.4,0.84,-6.68,-44.03,-9.6229887008667,-68.57606506347656
35.68,139.77,22.099609,1968.0,-0.23030567023061196,1.1,-0.8,-11.43,-81.6,-6.764369010925293,-44.93344497680664
51.6,-1.1,55.042969,2019.0,-0.9587178169872964,-1.9,-0.16,-5.68,-36.9,-5.425547122955322,-34.867698669433594
18.37583333,-65.73277778,2.0092773,2005.0,0.3294084822245304,0.7,-0.05,-5.75,-36.7,-1.2222623825073242,-3.265880584716797
-3.12,-60.02,49.394531,1989.0,-0.9999166586547379,0.8,2.05,-2.8,-5.1,-1.6024351119995117,-6.124156951904297
-65.07944444,-63.9775,286.6875,1970.0,0.9760105506323683,-0.1,-1.3,-8.22,-58.1,-10.689990043640137,-77.43580627441406
36.83,10.23,0.0,1969.0,0.2386727660059501,-2.4,-0.83,-4.94,-22.5,-5.628305912017822,-36.392112731933594
49.82,-74.97,386.4375,2002.0,-0.680773409477016,-1.6,0.38,-10.12,-70.5,-12.96762752532959,-96.34794616699219
-0.743055556,-90.30222222,1.7120972,2014.0,-0.888057322629493,-1.2,1.62,0.410057079,5.869160397,-0.6900205612182617,0.7357063293457031
37.77,-25.65,137.14062,1994.0,-0.680773409477016,-2.0,0.38,-1.71,-5.1,-2.752457618713379,-14.770442962646484
-0.743055556,-90.30222222,1.7120972,2015.0,0.705583610107178,-1.2,0.15,-1.712047478,-2.093139327,-1.6024351119995117,-6.124156951904297
41.05916667,-100.7463889,918.34375,1992.0,0.051619667223253764,-4.7,-0.13,-17.6,-134.0,-13.378012657165527,-99.75553894042969
-12.43,130.87,16.515625,2012.0,0.6994583270516471,0.8,0.42,-6.23,-39.5,-4.840239524841309,-30.467144012451172
51.6,-1.1,55.042969,1993.0,0.6994583270516471,-1.2,0.5,-6.4,-39.0,-6.823127269744873,-45.375213623046875
28.22,-177.37,0.0,1987.0,-0.680773409477016,-1.5,-0.83,-1.63,-4.0,-2.7112722396850586,-14.460796356201172
13.52,2.09,210.4375,1999.0,0.29671281927349075,0.4,1.12,-1.1,3.0,-1.4471979141235352,-4.957027435302734
47.81666667,13.71777778,1616.0625,2002.0,0.39359027665646673,-0.4,0.38,-11.98,-86.5,-11.955344200134277,-87.94255065917969
37.77,-25.65,137.14062,1962.0,0.6994583270516471,-0.5,0.55,-4.2,-14.3,-2.888686180114746,-15.794658660888672
