Lat,Lon,Alt,Year,JulianDay_Sin,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,-14.0,-111.2,-13.15575,-92.07825
52.3,104.2833333,427.25,2011,-0.2135209154397959,-9.7,-74.1,-12.455017,-87.97005
52.3,104.2833333,427.25,2011,-0.680773409477016,-14.2,-101.4,-11.50927,-80.52132
52.3,104.2833333,427.25,2011,-0.9587178169872964,-13.1,-108.0,-13.459351,-95.8802
52.3,104.2833333,427.25,2011,-0.9741004551724206,-17.3,-127.0,-15.869751,-114.86458
52.3,104.2833333,427.25,2011,-0.7236440382959123,-30.1,-224.1,-21.686516,-160.67757
52.3,104.2833333,427.25,2011,-0.2884824328806098,-27.3,-208.7,-27.764153,-198.58284
52.3,104.2833333,427.25,2012,0.2386727660059501,-29.0,-218.7,-26.925789,-201.94221
52.3,104.2833333,427.25,2012,0.6994583270516471,-26.4,-207.4,-22.171944,-164.50081
52.3,104.2833333,427.25,2012,0.2802306751992159,-10.0,-91.8,-15.752579,-113.94173
52.3,104.2833333,427.25,2012,-0.23030567023061196,-13.0,-100.8,-16.522568,-120.00618
52.3,104.2833333,427.25,2012,-0.6932812268869771,-11.0,-87.1,-13.6267395,-97.19856
52.3,104.2833333,427.25,2012,-0.9634705485641486,-15.0,-107.9,-13.835976,-98.84651
52.3,104.2833333,427.25,2012,-0.970063921851507,-29.9,-225.5,-14.748245,-106.03157
52.3,104.2833333,427.25,2012,-0.7116566222817751,-22.3,-165.9,-19.594154,-144.19807
52.3,104.2833333,427.25,2013,0.2386727660059501,-29.2,-226.2,-26.892311,-201.67854
52.3,104.2833333,427.25,2013,0.6994583270516471,-30.7,-251.3,-22.155205,-164.36897
52.3,104.2833333,427.25,2013,0.9510565162951535,-21.8,-169.2,-17.418098,-127.0594
52.3,104.2833333,427.25,2013,0.9760105506323683,-12.6,-86.7,-17.208862,-125.41145
52.3,104.2833333,427.25,2013,0.741222010848596,-12.8,-103.1,-13.333189,-104.135445
52.3,104.2833333,427.25,2013,0.29671281927349075,-12.7,-99.7,-13.167656,-92.16705
52.3,104.2833333,427.25,2013,-0.2135209154397959,-12.2,-103.6,-12.396431,-87.50862
52.3,104.2833333,427.25,2013,-0.680773409477016,-10.9,-86.0,-11.404652,-79.69734
52.3,104.2833333,427.25,2013,-0.9587178169872964,-15.7,-117.2,-13.46772,-95.94612
52.3,104.2833333,427.25,2013,-0.9741004551724206,-16.3,-120.7,-15.468018,-111.700516
52.3,104.2833333,427.25,2014,-0.2884824328806098,-29.6,-230.5,-27.499598,-196.78178
52.3,104.2833333,427.25,2015,0.2386727660059501,-27.6,-215.2,-26.825356,-201.1512
52.3,104.2833333,427.25,2015,0.6994583270516471,-25.9,-211.2,-22.121727,-164.1053
52.3,104.2833333,427.25,2015,0.9510565162951535,-21.7,-175.3,-17.38462,-126.79573
52.3,104.2833333,427.25,2015,0.9760105506323683,-15.3,-112.3,-17.183754,-125.2137
52.3,104.2833333,427.25,2015,0.741222010848596,-10.7,-84.6,-13.23329,-103.452614
52.3,104.2833333,427.25,2015,0.29671281927349075,-14.3,-107.2,-13.18214,-92.27989
52.3,104.2833333,427.25,2015,-0.2135209154397959,-9.4,-61.8,-12.346214,-87.11311
52.3,104.2833333,427.25,2015,-0.680773409477016,-12.1,-85.6,-11.329327,-79.10408
52.3,104.2833333,427.25,2015,-0.9587178169872964,-16.3,-127.3,-13.425873,-95.61653
52.3,104.2833333,427.25,2015,-0.9741004551724206,-20.7,-158.7,-15.409431,-111.23909
52.3,104.2833333,427.25,2015,-0.7236440382959123,-21.3,-169.8,-21.242935,-157.18391
52.3,104.2833333,427.25,2015,-0.2884824328806098,-25.5,-201.8,-27.419626,-196.22856
52.3,104.2833333,427.25,2016,0.2386727660059501,-33.8,-269.6,-26.791878,-200.88753
52.3,104.2833333,427.25,2016,0.6994583270516471,-26.1,-209.1,-22.08825,-163.84163
52.3,104.2833333,427.25,2016,0.9562348265919056,-26.0,-202.9,-17.409729,-126.993484
52.3,104.2833333,427.25,2016,0.9721181966290613,-12.5,-102.1,-17.217232,-125.47737
52.3,104.2833333,427.25,2016,0.7295575540864875,-16.4,-124.2,-14.638182,-114.288826
52.3,104.2833333,427.25,2016,0.2802306751992159,-12.4,-103.6,-15.719101,-113.678055
52.3,104.2833333,427.25,2016,-0.23030567023061196,-10.9,-82.7,-16.053879,-116.31477
52.3,104.2833333,427.25,2016,-0.6932812268869771,-12.1,-89.8,-13.492828,-96.143875
52.3,104.2833333,427.25,2016,-0.9634705485641486,-14.6,-109.1,-13.743912,-98.121414
52.3,104.2833333,427.25,2016,-0.970063921851507,-27.5,-202.8,-14.639442,-105.17464
52.3,104.2833333,427.25,2016,-0.7116566222817751,-27.8,-210.5,-19.091988,-140.243
52.3,104.2833333,427.25,2016,-0.27195815753410524,-26.4,-201.1,-27.175632,-202.18335
52.3,104.2833333,427.25,2012,-0.27195815753410524,-35.1,-262.7,-27.478197,-204.25862
52.3,104.2833333,427.25,2017,0.9510565162951535,-17.6,-126.8,-17.359512,-126.59798
52.3,104.2833333,427.25,2017,0.9760105506323683,-20.9,-152.0,-17.158646,-125.015945
52.3,104.2833333,427.25,2017,0.2386727660059501,-30.3,-230.6,-26.775139,-200.75569
52.3,104.2833333,427.25,2017,0.6994583270516471,-25.9,-194.9,-22.07151,-163.7098
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,-11.9,-88.50962751,-10.873192,-75.51155
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,-9.88,-66.74413536,-10.484013,-72.446365
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,-9.69,-71.5587575,-9.488049,-64.60213
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,-6.1,-40.66799847,-9.550819,-65.09651
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,-7.01,-50.25006643,-6.218412,-45.60161
