Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,301.1888427734375,-7.15,-47.6,-3.591740608215332,-17.558256149291992
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,289.4898681640625,-3.87,-22.8,-4.067638397216797,-21.314916610717773
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,290.5974426269531,-1.05,1.2,-2.62272572517395,-8.450155258178711
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,297.6083679199219,-3.27,-22.2,-4.3265380859375,-21.313051223754883
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,293.9618225097656,-16.63,-130.9,-18.20371437072754,-132.90281677246094
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,279.49041748046875,-15.47,-110.65,-15.949991226196289,-115.11229705810547
48.22,11.59,494.59375,1995.0,-0.2135209154397959,290.3919372558594,-4.96,-28.3,-7.228887557983398,-46.269309997558594
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,288.12481689453125,-2.04,-1.0,-2.9875617027282715,-12.788965225219727
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,275.7855834960937,-11.09,-69.2,-8.174646377563477,-53.73497772216797
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,288.6055603027344,-5.2,-40.9,-6.96327018737793,-44.172569274902344
51.83,6.25,9.5,1993.0,0.9510565162951535,279.7039489746094,-6.74,-49.7,-7.727926254272461,-50.208641052246094
18.47,-70.02,1.0,1996.0,0.2802306751992159,299.085205078125,-2.44,-11.35,-1.8201738595962524,-3.5167794227600098
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,288.22540283203125,-12.43,-90.2,-11.466691970825195,-79.72185516357422
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,269.9031066894531,-19.18,-140.6,-13.889444351196289,-98.84667205810547
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,291.5385437011719,-5.75,-37.8,-6.281116485595703,-38.787757873535156
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,301.2602844238281,-7.26,-48.5,-8.585145950317383,-56.97539520263672
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,290.4496154785156,-1.98,-10.6,-2.668856143951416,-10.230274200439453
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,274.1112976074219,-7.92,-64.0,-11.506937026977539,-80.03954315185547
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,280.8715209960937,-5.95,-26.4,-5.31724739074707,-31.179128646850586
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,299.4111328125,-1.265224179,-1.106035282,-2.7881879806518555,-10.581127166748047
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,282.3019714355469,-7.43,-52.5,-6.375692367553711,-39.534324645996094
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,290.2076416015625,-4.4,-26.4,-5.009372711181641,-28.748815536499023
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,250.54205322265625,-23.37,-177.3,-20.159624099731445,-148.3424530029297
