Date,Lat,Lon,O18,H2,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,Temperature,Precipitation,Alt
2010-02-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-2.4,-1.98,298.56924,0.00022817,0.0
2010-02-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,-2.4,-1.98,300.0846,4.723577e-05,490.46875
2010-02-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-2.4,-1.98,,,11.128906
2010-02-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-2.4,-1.98,253.08022,0.0,427.09375
2010-02-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-2.4,-1.98,278.86948,0.0,3735.25
2010-02-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-2.4,-1.98,292.4648,0.0,1782.5
2010-02-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-2.4,-1.98,299.608,0.0,0.0
2010-03-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-1.1,-0.88,265.60892,0.0,427.25
2010-03-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-1.1,-0.88,270.94858,0.0,304.73438
2010-03-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-1.1,-0.88,290.73636,0.0,2246.375
2010-03-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-1.1,-0.88,242.06004,0.0,0.0
2010-03-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-1.1,-0.88,300.06128,5.947617e-05,0.0
2010-03-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,-1.1,-0.88,298.96112,8.8283545e-05,490.46875
2010-03-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-1.1,-0.88,,,11.128906
2010-03-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-1.1,-0.88,274.9548,0.0,427.09375
2010-03-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-1.1,-0.88,279.9959,6.4374926e-06,3735.25
2010-03-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-1.1,-0.88,290.84012,0.0,1782.5
2010-03-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-1.1,-0.88,301.43323,0.0,0.0
2010-04-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,2.0,-0.72,274.4963,0.0,427.25
2010-04-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,2.0,-0.72,283.3464,0.0,304.73438
2010-04-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,2.0,-0.72,297.30515,0.0,2246.375
2010-04-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,2.0,-0.72,247.51978,0.0,0.0
2010-04-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,2.0,-0.72,299.66925,9.73637e-05,0.0
2010-04-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,2.0,-0.72,297.38785,0.0,490.46875
2010-04-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,2.0,-0.72,,,11.128906
2010-04-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,2.0,-0.72,278.73807,0.0,427.09375
2010-04-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,2.0,-0.72,283.89325,0.0,3735.25
2010-04-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,2.0,-0.72,291.7509,0.00010135906,1782.5
2010-04-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,2.0,-0.72,303.32193,0.0,0.0
2010-05-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.5,-1.49,286.5996,0.0,427.25
2010-05-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.5,-1.49,287.32916,9.729112e-06,304.73438
2010-05-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.5,-1.49,297.12985,0.0,2246.375
2010-05-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.5,-1.49,262.33524,0.0,0.0
2010-05-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.5,-1.49,297.72375,0.00015499073,0.0
2010-05-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,1.5,-1.49,298.58057,0.0,490.46875
2010-05-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.5,-1.49,,,11.128906
2010-05-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.5,-1.49,283.66318,0.0001044816,427.09375
2010-05-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.5,-1.49,289.4787,0.0,3735.25
2010-05-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.5,-1.49,294.6838,0.0,1782.5
2010-05-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.5,-1.49,304.25577,0.0,0.0
2010-06-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.6,-0.82,286.15982,0.0,427.25
2010-06-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.6,-0.82,289.86136,0.00027420998,304.73438
2010-06-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.6,-0.82,300.0009,0.0,2246.375
2010-06-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.6,-0.82,280.93695,0.0,0.0
2010-06-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.6,-0.82,297.7083,0.0,0.0
2010-06-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,0.6,-0.82,288.6466,0.0,490.46875
2010-06-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.6,-0.82,,,11.128906
2010-06-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.6,-0.82,287.62897,5.8403466e-06,427.09375
2010-06-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.6,-0.82,293.19788,1.3785271e-05,3735.25
2010-06-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.6,-0.82,293.17673,0.0,1782.5
2010-06-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.6,-0.82,302.09064,9.900772e-06,0.0
2010-07-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,3.0,-0.42,287.75797,0.0,427.25
2010-07-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,3.0,-0.42,291.15308,0.0,304.73438
2010-07-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,3.0,-0.42,301.5075,0.0,2246.375
2010-07-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,3.0,-0.42,284.85193,0.0,0.0
2010-07-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,3.0,-0.42,295.05627,3.8214293e-06,0.0
2010-07-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,3.0,-0.42,289.79843,0.0,490.46875
2010-07-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,3.0,-0.42,,,11.128906
2010-07-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,3.0,-0.42,291.2093,6.0576393e-05,427.09375
2010-07-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,3.0,-0.42,290.08646,7.0596565e-05,3735.25
2010-07-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,3.0,-0.42,296.0023,0.0,1782.5
2010-07-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,3.0,-0.42,301.39655,0.00016921962,0.0
2010-08-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,3.0,-1.22,290.4725,0.00010743124,427.25
2010-08-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,3.0,-1.22,288.32593,0.0,304.73438
2010-08-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,3.0,-1.22,301.4554,0.0,2246.375
2010-08-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,3.0,-1.22,275.40698,8.346115e-06,0.0
2010-08-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,3.0,-1.22,295.9661,1.2719064e-05,0.0
2010-08-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,3.0,-1.22,293.65674,0.0,490.46875
2010-08-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,3.0,-1.22,,,11.128906
2010-08-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,3.0,-1.22,288.48462,0.0,427.09375
2010-08-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,3.0,-1.22,290.57455,5.708192e-05,3735.25
2010-08-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,3.0,-1.22,290.2949,0.0010706799,1782.5
2010-08-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,3.0,-1.22,300.5602,4.6062625e-05,0.0
2010-09-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,3.7,-0.79,279.85822,0.0,427.25
2010-09-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,3.7,-0.79,294.7318,0.0,304.73438
2010-09-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,3.7,-0.79,298.11792,0.0,2246.375
2010-09-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,3.7,-0.79,268.87674,0.0,0.0
2010-09-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,3.7,-0.79,296.65952,1.84974e-05,0.0
2010-09-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,3.7,-0.79,299.3383,0.0,490.46875
2010-09-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,3.7,-0.79,,,11.128906
2010-09-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,3.7,-0.79,285.12396,0.0,427.09375
2010-09-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,3.7,-0.79,289.0302,3.8804013e-05,3735.25
2010-09-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,3.7,-0.79,292.72946,3.3942688e-05,1782.5
2010-09-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,3.7,-0.79,300.83218,3.1478572e-05,0.0
2010-10-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,2.9,-0.93,284.15945,0.0,427.25
2010-10-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,2.9,-0.93,282.67126,0.0,304.73438
2010-10-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,2.9,-0.93,294.61417,0.0,2246.375
2010-10-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,2.9,-0.93,271.39612,1.1290186e-05,0.0
2010-10-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,2.9,-0.93,297.90817,2.6650227e-05,0.0
2010-10-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,2.9,-0.93,293.45337,0.0,490.46875
2010-10-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,2.9,-0.93,,,11.128906
2010-10-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,2.9,-0.93,274.0209,0.0,427.09375
2010-10-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,2.9,-0.93,281.7853,0.0,3735.25
2010-10-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,2.9,-0.93,291.8545,0.0,1782.5
2010-10-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,2.9,-0.93,303.48615,0.0,0.0
2010-11-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,2.1,-1.62,268.29773,0.0,427.25
2010-11-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,2.1,-1.62,281.20645,2.5464476e-05,304.73438
2010-11-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,2.1,-1.62,286.98825,0.0,2246.375
2010-11-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,2.1,-1.62,246.21603,0.0,0.0
2010-11-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,2.1,-1.62,298.2875,0.00014708572,0.0
2010-11-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,2.1,-1.62,294.58264,0.0,490.46875
2010-11-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,2.1,-1.62,,,11.128906
2010-11-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,2.1,-1.62,270.25827,0.0,427.09375
2010-11-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,2.1,-1.62,275.55737,0.0,3735.25
2010-11-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,2.1,-1.62,293.02655,0.0,1782.5
2010-11-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,2.1,-1.62,302.49435,0.0,0.0
2010-12-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,4.8,-1.85,261.033,0.0,427.25
2010-12-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,4.8,-1.85,274.94946,5.920308e-05,304.73438
2010-12-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,4.8,-1.85,283.44257,0.0,2246.375
2010-12-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,4.8,-1.85,249.27562,0.0,0.0
2010-12-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,4.8,-1.85,298.34515,0.0001150385,0.0
2010-12-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,4.8,-1.85,298.17688,0.00018532839,490.46875
2010-12-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,4.8,-1.85,,,11.128906
2010-12-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,4.8,-1.85,269.44788,1.9188448e-05,427.09375
2010-12-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,4.8,-1.85,277.88287,3.5731152e-06,3735.25
2010-12-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,4.8,-1.85,290.21494,0.0,1782.5
2010-12-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,4.8,-1.85,299.49203,0.0,0.0
2011-01-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,3.8,-0.88,258.71838,0.0,427.25
2011-01-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,3.8,-0.88,277.13083,0.0,304.73438
2011-01-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,3.8,-0.88,282.5097,0.0,2246.375
2011-01-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,3.8,-0.88,242.10048,0.0,0.0
2011-01-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,3.8,-0.88,299.47388,9.785439e-06,0.0
2011-01-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,3.8,-0.88,297.68066,0.0001257024,490.46875
2011-01-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,3.8,-0.88,,,11.128906
2011-01-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,3.8,-0.88,257.61536,0.0,427.09375
2011-01-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,3.8,-0.88,275.8191,0.0,3735.25
2011-01-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,3.8,-0.88,291.58655,0.0,1782.5
2011-01-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,3.8,-0.88,299.40756,0.0,0.0
2011-02-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,4.5,0.7,259.42554,0.0,427.25
2011-02-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,4.5,0.7,278.61832,0.00017782075,304.73438
2011-02-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,4.5,0.7,283.6035,0.0,2246.375
2011-02-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,4.5,0.7,231.44023,0.0,0.0
2011-02-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,4.5,0.7,300.02124,6.062852e-05,0.0
2011-02-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,4.5,0.7,299.57425,1.7512999e-05,490.46875
2011-02-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,4.5,0.7,,,11.128906
2011-02-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,4.5,0.7,260.17392,0.0,427.09375
2011-02-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,4.5,0.7,283.28812,0.0,3735.25
2011-02-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,4.5,0.7,290.51706,0.0,1782.5
2011-02-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,4.5,0.7,299.30692,0.0,0.0
2011-03-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,4.2,0.61,258.23233,8.344292e-06,427.25
2011-03-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,4.2,0.61,279.4702,0.0,304.73438
2011-03-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,4.2,0.61,282.15332,0.0,2246.375
2011-03-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,4.2,0.61,241.30019,0.0,0.0
2011-03-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,4.2,0.61,300.36227,1.8057488e-05,0.0
2011-03-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,4.2,0.61,298.08,4.0063554e-05,490.46875
2011-03-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,4.2,0.61,,,11.128906
2011-03-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,4.2,0.61,266.59467,1.1365102e-05,427.09375
2011-03-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,4.2,0.61,279.94797,0.0,3735.25
2011-03-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,4.2,0.61,293.50168,0.0,1782.5
2011-03-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,4.2,0.61,299.4675,5.285418e-06,0.0
2011-04-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,3.1,2.48,272.00226,0.0,427.25
2011-04-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,3.1,2.48,282.70905,7.135542e-05,304.73438
2011-04-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,3.1,2.48,293.52878,0.0,2246.375
2011-04-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,3.1,2.48,248.40825,0.0,0.0
2011-04-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,3.1,2.48,299.3453,3.9769926e-05,0.0
2011-04-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,3.1,2.48,297.123,9.609697e-06,490.46875
2011-04-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,3.1,2.48,,,11.128906
2011-04-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,3.1,2.48,275.15793,4.442046e-05,427.09375
2011-04-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,3.1,2.48,287.11295,0.0,3735.25
2011-04-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,3.1,2.48,294.3432,0.0,1782.5
2011-04-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,3.1,2.48,303.6241,0.0,0.0
2011-05-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.6,-0.06,290.80524,3.6857666e-05,427.25
2011-05-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.6,-0.06,284.44702,4.5620673e-05,304.73438
2011-05-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.6,-0.06,295.53946,0.0,2246.375
2011-05-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.6,-0.06,263.91354,0.0,0.0
2011-05-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.6,-0.06,298.6223,0.00015031811,0.0
2011-05-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,0.6,-0.06,293.9059,0.0,490.46875
2011-05-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.6,-0.06,,,11.128906
2011-05-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.6,-0.06,280.3007,0.0,427.09375
2011-05-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.6,-0.06,286.7231,4.7471763e-06,3735.25
2011-05-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.6,-0.06,293.27805,0.00014205312,1782.5
2011-05-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.6,-0.06,304.32248,0.0,0.0
2011-06-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.4,-1.28,288.77072,0.0,427.25
2011-06-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.4,-1.28,290.34137,0.0,304.73438
2011-06-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.4,-1.28,300.9395,0.0,2246.375
2011-06-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.4,-1.28,276.7773,0.0,0.0
2011-06-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.4,-1.28,298.0449,0.0,0.0
2011-06-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,0.4,-1.28,287.84955,0.0007165077,490.46875
2011-06-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.4,-1.28,,,11.128906
2011-06-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.4,-1.28,286.96518,0.0,427.09375
2011-06-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.4,-1.28,292.01825,7.366387e-05,3735.25
2011-06-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.4,-1.28,290.7544,9.386917e-05,1782.5
2011-06-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.4,-1.28,304.1944,2.3990244e-05,0.0
2011-07-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.6,-1.51,292.33878,7.7821016e-05,427.25
2011-07-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.6,-1.51,285.03848,3.5924946e-05,304.73438
2011-07-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.6,-1.51,299.44427,0.0,2246.375
2011-07-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.6,-1.51,283.8881,0.0,0.0
2011-07-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.6,-1.51,295.45657,5.6931135e-06,0.0
2011-07-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,1.6,-1.51,292.72675,0.0,490.46875
2011-07-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.6,-1.51,,,11.128906
2011-07-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.6,-1.51,289.79968,0.00016804527,427.09375
2011-07-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.6,-1.51,291.63504,6.451666e-05,3735.25
2011-07-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.6,-1.51,294.5629,0.0,1782.5
2011-07-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.6,-1.51,300.27722,0.00011813094,0.0
2011-08-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.7,-1.35,289.62152,4.732784e-05,427.25
2011-08-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.7,-1.35,294.41373,2.4982037e-05,304.73438
2011-08-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.7,-1.35,301.0204,0.0,2246.375
2011-08-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.7,-1.35,276.99063,0.0,0.0
2011-08-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.7,-1.35,295.42328,5.362674e-06,0.0
2011-08-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,0.7,-1.35,295.08636,0.0,490.46875
2011-08-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.7,-1.35,,,11.128906
2011-08-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.7,-1.35,289.34552,0.0,427.09375
2011-08-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.7,-1.35,291.5314,5.1068342e-05,3735.25
2011-08-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.7,-1.35,293.2674,0.00017638737,1782.5
2011-08-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.7,-1.35,300.51382,3.8346738e-05,0.0
2011-09-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.7,0.54,285.9118,9.978913e-06,427.25
2011-09-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.7,0.54,286.16373,0.0,304.73438
