Date,Lat,Lon,O18,H2,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,Temperature,Precipitation,Alt
2000-03-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,2.2,0.77,293.66455,0.0,1782.5
2000-03-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,2.2,0.77,299.40506,0.0,0.0
2000-04-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,2.0,-0.03,277.2744,0.0,427.25
2000-04-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,2.0,-0.03,286.58588,0.0,304.73438
2000-04-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,2.0,-0.03,292.48508,2.0348793e-06,2246.375
2000-04-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,2.0,-0.03,246.64949,0.0,0.0
2000-04-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,2.0,-0.03,297.8282,0.000602543,0.0
2000-04-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,2.0,-0.03,297.85632,1.9910758e-05,490.46875
2000-04-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,2.0,-0.03,,,11.128906
2000-04-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,2.0,-0.03,272.23413,0.0,427.09375
2000-04-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,2.0,-0.03,283.53024,0.0,3735.25
2000-04-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,2.0,-0.03,295.19092,0.0,1782.5
2000-04-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,2.0,-0.03,302.79602,0.0,0.0
2000-05-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.6,1.58,278.25787,1.3371302e-05,427.25
2000-05-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.6,1.58,287.74072,0.0,304.73438
2000-05-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.6,1.58,298.0624,0.0,2246.375
2000-05-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.6,1.58,262.34677,0.0,0.0
2000-05-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.6,1.58,297.74628,0.00012329336,0.0
2000-05-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,0.6,1.58,294.33282,0.0,490.46875
2000-05-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.6,1.58,,,11.128906
2000-05-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.6,1.58,288.37503,0.0,427.09375
2000-05-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.6,1.58,288.50015,0.0,3735.25
2000-05-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.6,1.58,294.28235,0.0,1782.5
2000-05-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.6,1.58,304.10968,0.0,0.0
2000-06-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-0.3,-0.03,288.98547,0.0,427.25
2000-06-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-0.3,-0.03,292.1029,0.0,304.73438
2000-06-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-0.3,-0.03,299.75464,0.0,2246.375
2000-06-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-0.3,-0.03,271.97626,5.79254e-06,0.0
2000-06-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-0.3,-0.03,297.40652,7.557538e-07,0.0
2000-06-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,-0.3,-0.03,292.617,4.8378122e-05,490.46875
2000-06-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-0.3,-0.03,,,11.128906
2000-06-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-0.3,-0.03,288.079,1.528571e-05,427.09375
2000-06-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-0.3,-0.03,293.99103,0.0,3735.25
2000-06-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-0.3,-0.03,297.19788,0.0,1782.5
2000-06-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-0.3,-0.03,301.77994,0.00025758124,0.0
2000-07-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-0.3,-1.03,289.60843,0.0,427.25
2000-07-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-0.3,-1.03,291.56555,0.00010897067,304.73438
2000-07-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-0.3,-1.03,300.4738,0.0,2246.375
2000-07-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-0.3,-1.03,282.60587,0.0,0.0
2000-07-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-0.3,-1.03,296.38467,8.1859065e-07,0.0
2000-07-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,-0.3,-1.03,288.9686,0.0,490.46875
2000-07-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-0.3,-1.03,,,11.128906
2000-07-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-0.3,-1.03,297.83524,0.0,427.09375
2000-07-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-0.3,-1.03,291.70752,1.7634913e-05,3735.25
2000-07-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-0.3,-1.03,291.5239,0.00082746363,1782.5
2000-07-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-0.3,-1.03,301.836,6.499844e-05,0.0
2000-08-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.2,-0.29,287.91214,0.0001378436,427.25
2000-08-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.2,-0.29,288.8109,0.0,304.73438
2000-08-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.2,-0.29,299.03754,6.1734477e-06,2246.375
2000-08-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.2,-0.29,277.6984,0.0,0.0
2000-08-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.2,-0.29,295.53964,7.800197e-06,0.0
2000-08-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,1.2,-0.29,293.4403,0.0,490.46875
2000-08-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.2,-0.29,,,11.128906
2000-08-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.2,-0.29,297.94534,2.8734119e-05,427.09375
2000-08-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.2,-0.29,289.91495,5.867349e-05,3735.25
2000-08-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.2,-0.29,294.16803,0.0,1782.5
2000-08-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.2,-0.29,299.86713,0.0002524057,0.0
2000-09-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.4,-0.21,284.5814,0.0,427.25
2000-09-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.4,-0.21,293.41458,1.6595754e-05,304.73438
2000-09-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.4,-0.21,297.19366,0.0,2246.375
2000-09-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.4,-0.21,272.4316,0.0,0.0
2000-09-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.4,-0.21,296.15665,3.948292e-05,0.0
2000-09-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,1.4,-0.21,287.61716,0.00028559926,490.46875
2000-09-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.4,-0.21,,,11.128906
2000-09-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.4,-0.21,288.42807,0.0,427.09375
2000-09-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.4,-0.21,287.23892,0.0,3735.25
2000-09-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.4,-0.21,293.0555,0.0,1782.5
2000-09-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.4,-0.21,301.3348,1.2665293e-05,0.0
2000-10-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.8,0.92,272.8233,4.0371306e-05,427.25
2000-10-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.8,0.92,283.12415,0.0,304.73438
2000-10-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.8,0.92,294.1619,0.0,2246.375
2000-10-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.8,0.92,267.24832,2.6782698e-05,0.0
2000-10-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.8,0.92,297.45892,5.7333805e-06,0.0
2000-10-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,1.8,0.92,297.67737,0.000112487374,490.46875
2000-10-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.8,0.92,,,11.128906
2000-10-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.8,0.92,275.05902,0.0,427.09375
2000-10-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.8,0.92,287.30786,0.0,3735.25
2000-10-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.8,0.92,291.12988,0.0,1782.5
2000-10-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.8,0.92,302.5455,0.0,0.0
2000-11-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,3.0,-0.92,255.1561,0.0,427.25
2000-11-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,3.0,-0.92,280.43942,2.6657537e-05,304.73438
2000-11-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,3.0,-0.92,288.54315,0.0,2246.375
2000-11-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,3.0,-0.92,258.391,0.0,0.0
2000-11-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,3.0,-0.92,297.2431,0.000108234395,0.0
2000-11-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,3.0,-0.92,294.64133,0.0,490.46875
2000-11-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,3.0,-0.92,,,11.128906
2000-11-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,3.0,-0.92,264.513,1.2450371e-05,427.09375
2000-11-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,3.0,-0.92,282.78168,1.4474643e-05,3735.25
2000-11-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,3.0,-0.92,291.14426,0.0,1782.5
2000-11-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,3.0,-0.92,299.9498,3.889316e-05,0.0
2000-12-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.3,-0.58,256.74915,0.0,427.25
2000-12-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.3,-0.58,274.84836,1.04682595e-05,304.73438
2000-12-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.3,-0.58,286.9902,0.0,2246.375
2000-12-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.3,-0.58,245.4818,0.0,0.0
2000-12-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.3,-0.58,297.50775,0.00070100924,0.0
2000-12-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,1.3,-0.58,297.15085,7.4739887e-06,490.46875
2000-12-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.3,-0.58,,,11.128906
2000-12-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.3,-0.58,242.69438,0.0,427.09375
2000-12-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.3,-0.58,275.07346,0.0,3735.25
2000-12-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.3,-0.58,292.433,0.0,1782.5
2000-12-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.3,-0.58,299.0232,3.120479e-06,0.0
2001-01-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.6,0.25,263.76572,6.6138527e-06,427.25
2001-01-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.6,0.25,275.3332,0.0,304.73438
2001-01-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.6,0.25,284.1366,0.0,2246.375
2001-01-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.6,0.25,241.51532,0.0,0.0
2001-01-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.6,0.25,297.78925,0.00014703255,0.0
2001-01-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,1.6,0.25,295.78647,0.00012914311,490.46875
2001-01-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.6,0.25,,,11.128906
2001-01-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.6,0.25,239.899,0.0,427.09375
2001-01-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.6,0.25,274.14594,0.0,3735.25
2001-01-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.6,0.25,291.19922,0.0,1782.5
2001-01-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.6,0.25,295.76135,0.0,0.0
2001-02-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,2.8,0.45,260.25464,0.0,427.25
2001-02-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,2.8,0.45,279.14276,2.7854165e-05,304.73438
2001-02-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,2.8,0.45,283.2729,0.0,2246.375
2001-02-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,2.8,0.45,239.59926,0.0,0.0
2001-02-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,2.8,0.45,298.55347,4.766525e-05,0.0
2001-02-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,2.8,0.45,300.70816,3.1149757e-05,490.46875
2001-02-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,2.8,0.45,,,11.128906
2001-02-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,2.8,0.45,269.60522,0.0,427.09375
2001-02-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,2.8,0.45,281.00073,0.0,3735.25
2001-02-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,2.8,0.45,290.20972,0.0,1782.5
2001-02-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,2.8,0.45,297.29877,0.0,0.0
2001-03-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,1.5,-1.26,267.4981,0.0,427.25
2001-03-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,1.5,-1.26,283.0501,3.1008854e-05,304.73438
2001-03-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,1.5,-1.26,287.1416,0.0,2246.375
2001-03-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,1.5,-1.26,235.45662,0.0,0.0
2001-03-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,1.5,-1.26,299.31168,0.00014809293,0.0
2001-03-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,1.5,-1.26,298.5019,0.0,490.46875
2001-03-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,1.5,-1.26,,,11.128906
2001-03-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,1.5,-1.26,263.7576,0.0,427.09375
2001-03-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,1.5,-1.26,282.5802,0.0,3735.25
2001-03-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,1.5,-1.26,294.894,0.0,1782.5
2001-03-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,1.5,-1.26,299.6759,0.0,0.0
2001-04-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.3,0.0,274.65305,8.924822e-06,427.25
2001-04-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.3,0.0,273.55997,5.531555e-05,304.73438
2001-04-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.3,0.0,292.99698,0.0,2246.375
2001-04-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.3,0.0,244.9306,0.0,0.0
2001-04-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.3,0.0,300.265,0.0,0.0
2001-04-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,0.3,0.0,295.9875,0.0,490.46875
2001-04-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.3,0.0,,,11.128906
2001-04-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.3,0.0,269.47964,0.0,427.09375
2001-04-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.3,0.0,286.42892,0.0,3735.25
2001-04-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.3,0.0,292.4255,0.0,1782.5
2001-04-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.3,0.0,302.39792,0.0,0.0
2001-05-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-0.8,-0.02,286.0802,0.0,427.25
2001-05-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-0.8,-0.02,284.6046,8.4442145e-06,304.73438
2001-05-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-0.8,-0.02,299.9618,0.0,2246.375
2001-05-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-0.8,-0.02,267.8107,0.0,0.0
2001-05-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-0.8,-0.02,300.04404,3.4260505e-05,0.0
2001-05-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,-0.8,-0.02,295.4341,0.0,490.46875
2001-05-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-0.8,-0.02,,,11.128906
2001-05-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-0.8,-0.02,292.3099,0.0,427.09375
2001-05-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-0.8,-0.02,285.6448,0.0,3735.25
2001-05-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-0.8,-0.02,297.08612,0.0,1782.5
2001-05-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-0.8,-0.02,303.57547,0.0,0.0
2001-06-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.5,-0.2,286.99432,0.0,427.25
2001-06-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.5,-0.2,291.98172,0.0,304.73438
2001-06-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.5,-0.2,300.41092,0.0,2246.375
2001-06-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.5,-0.2,278.44373,0.0,0.0
2001-06-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.5,-0.2,296.94812,1.2700533e-05,0.0
2001-06-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,0.5,-0.2,292.94452,0.0,490.46875
2001-06-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.5,-0.2,,,11.128906
2001-06-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.5,-0.2,291.30386,0.0,427.09375
2001-06-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.5,-0.2,291.08456,0.0,3735.25
2001-06-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.5,-0.2,295.92526,0.0,1782.5
2001-06-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.5,-0.2,301.6558,0.00040531813,0.0
2001-07-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-0.3,-0.25,290.20428,0.0,427.25
2001-07-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-0.3,-0.25,287.03525,3.676262e-05,304.73438
2001-07-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-0.3,-0.25,301.5672,1.7217003e-06,2246.375
2001-07-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-0.3,-0.25,278.018,7.81204e-06,0.0
2001-07-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-0.3,-0.25,296.6208,0.0,0.0
2001-07-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,-0.3,-0.25,294.12503,0.0,490.46875
2001-07-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-0.3,-0.25,,,11.128906
2001-07-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-0.3,-0.25,293.27167,0.0,427.09375
2001-07-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-0.3,-0.25,291.94684,0.0,3735.25
2001-07-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-0.3,-0.25,297.31622,0.0,1782.5
2001-07-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-0.3,-0.25,301.04718,8.1399296e-05,0.0
2001-08-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-0.7,-0.07,290.88864,0.0,427.25
2001-08-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-0.7,-0.07,288.11038,0.0,304.73438
2001-08-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-0.7,-0.07,300.80887,0.0,2246.375
2001-08-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-0.7,-0.07,281.8472,5.269959e-05,0.0
2001-08-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-0.7,-0.07,296.72293,0.0,0.0
2001-08-15 00:00:00+00:00,-22.66416667,-48.06,,,1,0,0,0,0,-0.7,-0.07,289.85562,0.0,490.46875
2001-08-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-0.7,-0.07,,,11.128906
2001-08-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-0.7,-0.07,294.24338,1.3262509e-05,427.09375
2001-08-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-0.7,-0.07,292.2061,0.000110353816,3735.25
2001-08-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-0.7,-0.07,295.18906,9.7976175e-05,1782.5
2001-08-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-0.7,-0.07,299.81778,0.000105606734,0.0
2001-09-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.3,-0.65,289.1429,8.444868e-05,427.25
2001-09-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.3,-0.65,286.88562,0.0,304.73438
2001-09-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.3,-0.65,298.97437,0.0,2246.375
