Date,Lat,Lon,O18,H2,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,Temperature,Precipitation,Alt
1990-01-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-0.1,1.04,241.01529,0.0,427.25
1990-01-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-0.1,1.04,277.5874,2.1438535e-05,304.73438
1990-01-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-0.1,1.04,281.44028,0.0,2246.375
1990-01-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-0.1,1.04,246.35281,3.6534811e-06,0.0
1990-01-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-0.1,1.04,298.0019,6.0052233e-05,0.0
1990-01-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,-0.1,1.04,297.59894,0.0,490.46875
1990-01-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-0.1,1.04,,,11.128906
1990-01-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-0.1,1.04,258.89856,0.0,427.09375
1990-01-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-0.1,1.04,273.4025,0.0,3735.25
1990-01-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-0.1,1.04,290.47162,0.0,1782.5
1990-01-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-0.1,1.04,296.61002,0.0,0.0
1990-02-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-3.0,1.41,248.77339,0.0,427.25
1990-02-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-3.0,1.41,273.37122,3.0468433e-05,304.73438
1990-02-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-3.0,1.41,284.48395,0.0,2246.375
1990-02-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-3.0,1.41,245.21017,3.628829e-06,0.0
1990-02-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-3.0,1.41,299.5214,9.734531e-05,0.0
1990-02-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,-3.0,1.41,297.23132,0.00016437218,490.46875
1990-02-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-3.0,1.41,,,11.128906
1990-02-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-3.0,1.41,263.50128,0.0,427.09375
1990-02-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-3.0,1.41,278.23373,0.0,3735.25
1990-02-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-3.0,1.41,292.46835,0.0,1782.5
1990-02-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-3.0,1.41,299.89645,0.0,0.0
1990-03-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-0.7,1.46,265.5352,7.893203e-06,427.25
1990-03-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-0.7,1.46,287.01233,0.0,304.73438
1990-03-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-0.7,1.46,291.05667,0.0,2246.375
1990-03-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-0.7,1.46,241.15219,0.0,0.0
1990-03-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-0.7,1.46,299.16672,9.9761986e-05,0.0
1990-03-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,-0.7,1.46,301.31375,1.2361141e-05,490.46875
1990-03-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-0.7,1.46,,,11.128906
1990-03-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,-0.7,1.46,267.56287,0.0,427.09375
1990-03-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,-0.7,1.46,281.07196,0.0,3735.25
1990-03-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,-0.7,1.46,291.01807,0.0,1782.5
1990-03-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,-0.7,1.46,299.523,0.0,0.0
1990-04-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.3,2.0,270.60144,0.0,427.25
1990-04-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.3,2.0,282.64044,9.3579165e-06,304.73438
1990-04-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.3,2.0,293.18344,0.0,2246.375
1990-04-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.3,2.0,246.46289,0.0,0.0
1990-04-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.3,2.0,298.83908,0.00013925796,0.0
1990-04-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.3,2.0,298.476,0.0,490.46875
1990-04-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.3,2.0,,,11.128906
1990-04-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.3,2.0,272.06458,0.0,427.09375
1990-04-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.3,2.0,283.62964,0.0,3735.25
1990-04-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.3,2.0,292.61365,0.0,1782.5
1990-04-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.3,2.0,300.30957,0.0,0.0
1990-05-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,2.0,-1.53,281.8993,0.0,427.25
1990-05-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,2.0,-1.53,284.0831,0.0,304.73438
1990-05-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,2.0,-1.53,298.70206,0.0,2246.375
1990-05-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,2.0,-1.53,268.6674,9.983738e-06,0.0
1990-05-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,2.0,-1.53,299.23334,2.4857185e-05,0.0
1990-05-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,2.0,-1.53,296.37207,0.0,490.46875
1990-05-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,2.0,-1.53,,,11.128906
1990-05-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,2.0,-1.53,283.4806,0.0,427.09375
1990-05-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,2.0,-1.53,287.41202,0.0,3735.25
1990-05-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,2.0,-1.53,292.6496,0.00011774108,1782.5
1990-05-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,2.0,-1.53,303.73392,0.0,0.0
1990-06-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.5,-0.02,286.44028,0.0,427.25
1990-06-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.5,-0.02,283.85306,7.29385e-05,304.73438
1990-06-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.5,-0.02,297.5896,0.0,2246.375
1990-06-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.5,-0.02,273.25525,7.10288e-05,0.0
1990-06-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.5,-0.02,296.5555,1.423369e-05,0.0
1990-06-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.5,-0.02,296.6179,0.0,490.46875
1990-06-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.5,-0.02,,,11.128906
1990-06-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.5,-0.02,291.9544,0.0,427.09375
1990-06-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.5,-0.02,292.35144,2.4494051e-05,3735.25
1990-06-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.5,-0.02,295.69485,0.0,1782.5
1990-06-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.5,-0.02,301.8621,0.00023370606,0.0
1990-07-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,0.9,0.53,287.46823,3.630942e-05,427.25
1990-07-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,0.9,0.53,289.97604,0.00014255536,304.73438
1990-07-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,0.9,0.53,300.318,0.0,2246.375
1990-07-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,0.9,0.53,282.10434,0.0,0.0
1990-07-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,0.9,0.53,298.0316,0.0,0.0
1990-07-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,0.9,0.53,289.09506,0.0,490.46875
1990-07-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,0.9,0.53,,,11.128906
1990-07-15 00:00:00+00:00,49.67,-93.72,,,0,0,0,1,0,0.9,0.53,290.66998,0.0,427.09375
1990-07-15 00:00:00+00:00,29.7,91.13333333,,,0,0,0,0,1,0.9,0.53,295.4116,0.0,3735.25
1990-07-15 00:00:00+00:00,12.54194444,39.76972222,,,0,1,0,0,0,0.9,0.53,294.24734,0.0,1782.5
1990-07-15 00:00:00+00:00,18.9,72.82,,,1,0,0,0,0,0.9,0.53,300.5285,0.00010720324,0.0
1990-08-15 00:00:00+00:00,52.3,104.2833333,,,0,0,0,1,0,-0.3,0.97,283.0069,4.213773e-05,427.25
1990-08-15 00:00:00+00:00,47.54260867,7.58371693,,,0,0,1,0,0,-0.3,0.97,288.31622,0.0,304.73438
1990-08-15 00:00:00+00:00,23.27,5.6,,,0,1,0,0,0,-0.3,0.97,300.51013,0.0,2246.375
1990-08-15 00:00:00+00:00,69.1,-105.1166667,,,0,0,0,0,1,-0.3,0.97,279.10025,0.0,0.0
1990-08-15 00:00:00+00:00,0.38,6.72,,,1,0,0,0,0,-0.3,0.97,295.30478,4.971285e-06,0.0
1990-08-15 00:00:00+00:00,-22.66416667,-48.06,,,0,0,1,0,0,-0.3,0.97,291.42133,0.00022579593,490.46875
1990-08-15 00:00:00+00:00,-67.57,-68.13,,,0,0,0,0,1,-0.3,0.97,,,11.128906
