Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,-14.0,-111.2,-15.938472747802734,-120.6561508178711
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,-9.7,-74.1,-16.02762794494629,-121.19950866699219
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-14.2,-101.4,-15.817769050598145,-118.76850128173828
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,-13.1,-108.0,-15.271673202514648,-113.56615447998047
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,-17.3,-127.0,-15.199877738952637,-112.90630340576172
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,-30.1,-224.1,-15.750426292419434,-118.02804565429688
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-27.3,-208.7,-16.02762794494629,-121.19950866699219
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-29.0,-218.7,-15.89399528503418,-120.41801452636719
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-26.4,-207.4,-15.863298416137695,-120.29190826416016
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,-10.0,-91.8,-15.905855178833008,-120.39950561523438
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,-13.0,-100.8,-15.96241283416748,-120.78761291503906
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,-11.0,-87.1,-15.704774856567383,-117.5413818359375
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,-15.0,-107.9,-15.107780456542969,-112.19068145751953
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,-29.9,-225.5,-15.099949836730957,-111.9810562133789
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,-22.3,-165.9,-15.652790069580078,-117.20759582519531
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-29.2,-226.2,-15.872835159301758,-120.09674835205078
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-30.7,-251.3,-15.81099796295166,-119.97509002685547
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,-21.8,-169.2,-15.919841766357422,-121.29541015625
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,-12.6,-86.7,-15.945683479309082,-121.45600891113281
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,-12.8,-103.1,-15.837457656860352,-120.13130950927734
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,-12.7,-99.7,-15.848048210144043,-120.04972076416016
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,-12.2,-103.6,-15.909689903259277,-120.32328033447266
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-10.9,-86.0,-15.625472068786621,-116.78589630126953
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,-15.7,-117.2,-15.028274536132812,-111.4561538696289
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,-16.3,-120.7,-15.006575584411621,-111.07140350341797
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-29.6,-230.5,-15.870076179504395,-119.80211639404297
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-27.6,-215.2,-15.788548469543457,-119.48934173583984
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-25.9,-211.2,-15.751497268676758,-119.41471099853516
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,-21.7,-175.3,-15.853150367736816,-120.6224136352539
52.3,104.2833333,427.25,2015.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,-15.3,-112.3,-15.872854232788086,-120.78398895263672
52.3,104.2833333,427.25,2015.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,-10.7,-84.6,-15.764628410339355,-119.45928955078125
52.3,104.2833333,427.25,2015.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,-14.3,-107.2,-15.795520782470703,-119.43347930908203
