Lat,Lon,Alt,Year,JulianDay_Sin,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0.4,-1.28,-14.0,-111.2,-8.014969,-57.35696
52.3,104.2833333,427.25,2011,-0.2135209154397959,1.6,-1.51,-9.7,-74.1,-13.8270645,-103.253296
52.3,104.2833333,427.25,2011,-0.680773409477016,0.7,-1.35,-14.2,-101.4,-19.43764,-146.83698
52.3,104.2833333,427.25,2011,-0.9587178169872964,1.7,0.54,-13.1,-108.0,-20.756268,-157.13539
52.3,104.2833333,427.25,2011,-0.9741004551724206,1.2,0.39,-17.3,-127.0,-18.125055,-136.4393
52.3,104.2833333,427.25,2011,-0.7236440382959123,1.8,1.36,-30.1,-224.1,-18.82515,-140.21811
52.3,104.2833333,427.25,2011,-0.2884824328806098,4.1,2.52,-27.3,-208.7,-21.31546,-160.08902
52.3,104.2833333,427.25,2012,0.2386727660059501,1.8,1.17,-29.0,-218.7,-13.125009,-94.280136
52.3,104.2833333,427.25,2012,0.6994583270516471,0.8,0.42,-26.4,-207.4,-15.572344,-114.851875
52.3,104.2833333,427.25,2012,0.2802306751992159,-0.7,-2.53,-10.0,-91.8,-9.498696,-67.00537
52.3,104.2833333,427.25,2012,-0.23030567023061196,-0.1,-1.32,-13.0,-100.8,-16.332514,-123.13279
52.3,104.2833333,427.25,2012,-0.6932812268869771,-0.3,-0.98,-11.0,-87.1,-16.655842,-125.141525
52.3,104.2833333,427.25,2012,-0.9634705485641486,0.4,-0.59,-15.0,-107.9,-16.187374,-121.2773
52.3,104.2833333,427.25,2012,-0.970063921851507,0.5,-2.06,-29.9,-225.5,-14.179377,-104.06724
52.3,104.2833333,427.25,2012,-0.7116566222817751,0.4,-0.58,-22.3,-165.9,-19.704927,-149.01868
52.3,104.2833333,427.25,2013,0.2386727660059501,-0.1,0.35,-29.2,-226.2,-14.498934,-107.49531
52.3,104.2833333,427.25,2013,0.6994583270516471,-0.4,-0.45,-30.7,-251.3,-13.026206,-96.65424
52.3,104.2833333,427.25,2013,0.9510565162951535,2.5,-1.61,-21.8,-169.2,-15.41939,-115.73579
52.3,104.2833333,427.25,2013,0.9760105506323683,0.4,0.69,-12.6,-86.7,-15.204073,-113.62183
52.3,104.2833333,427.25,2013,0.741222010848596,1.3,0.57,-12.8,-103.1,-14.793919,-108.26488
52.3,104.2833333,427.25,2013,0.29671281927349075,2.0,0.52,-12.7,-99.7,-15.737404,-116.182434
52.3,104.2833333,427.25,2013,-0.2135209154397959,1.3,0.67,-12.2,-103.6,-12.80183,-92.78468
52.3,104.2833333,427.25,2013,-0.680773409477016,0.3,0.97,-10.9,-86.0,-17.338486,-129.02756
52.3,104.2833333,427.25,2013,-0.9587178169872964,0.5,0.24,-15.7,-117.2,-16.599771,-124.38224
52.3,104.2833333,427.25,2013,-0.9741004551724206,-0.1,-1.28,-16.3,-120.7,-13.266768,-96.56223
52.3,104.2833333,427.25,2014,-0.2884824328806098,-0.9,1.86,-29.6,-230.5,-24.031368,-183.57332
52.3,104.2833333,427.25,2015,0.2386727660059501,-1.4,1.79,-27.6,-215.2,-28.912498,-224.31433
52.3,104.2833333,427.25,2015,0.6994583270516471,0.4,1.32,-25.9,-211.2,-14.302012,-104.08108
52.3,104.2833333,427.25,2015,0.9510565162951535,-1.2,1.45,-21.7,-175.3,-19.801594,-152.23674
