Lat,Lon,Alt,Year,JulianDay_Sin,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,-5.49,-34.72560691,-9.676339,-66.07548
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,-4.8,-31.50057387,-9.538209,-64.96769
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,-4.92,-31.38678091,-9.00871,-60.72117
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,-10.75,-76.42100974,-8.981084,-60.49961
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,-10.49,-75.39648751,-9.519792,-64.819984
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,-13.22,-98.71358212,-9.671735,-66.03855
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,-6.66,-42.77138547,-9.70857,-66.33396
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,-15.78,-115.1328526,-9.6349,-65.74314
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,-8.02,-59.70485452,-9.703965,-66.297035
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,-8.51,-58.19910378,-9.736196,-66.55552
47.54260867,7.58371693,304.73438,2005,0.741222010848596,-6.95,-48.05079866,-9.630296,-65.706215
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,-5.24,-32.64544918,-9.70857,-66.33396
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,-5.67,-37.45673818,-9.685548,-66.14933
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,-6.33,-43.03745941,-9.552022,-65.07847
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,-9.610421834,-68.63931346,-9.017919,-60.79502
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,-6.38,-42.73606861,-8.9626665,-60.351906
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,-14.2,-103.3116898,-9.510583,-64.74613
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,-10.79,-78.0619552,-9.676339,-66.07548
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,-10.39,-75.03694923,-9.713174,-66.37089
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,-11.52,-90.29273588,-9.639504,-65.78007
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,-11.23849183,-82.68571664,-9.713174,-66.37089
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,-10.61,-76.08191291,-9.745404,-66.62937
47.54260867,7.58371693,304.73438,2006,0.741222010848596,-8.47,-60.27743553,-9.630296,-65.706215
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,-4.08,-26.00399436,-9.713174,-66.37089
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,-3.64,-26.43863597,-9.690152,-66.18626
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,-8.43,-60.3623681,-9.556626,-65.115395
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,-7.78,-53.80678357,-9.013314,-60.758095
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,-6.51,-49.6066388,-8.958062,-60.31498
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,-9.18,-67.40884533,-9.515187,-64.78306
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,-11.11,-83.72738599,-9.685548,-66.14933
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,-12.87,-93.4449454,-9.722383,-66.44474
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,-9.46,-71.36453487,-9.644109,-65.81699
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,-12.11,-89.32212676,-9.722383,-66.44474
47.54260867,7.58371693,304.73438,2007,0.741222010848596,-7.87,-56.86635214,-9.6349,-65.74314
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,-6.28,-44.71481808,-9.722383,-66.44474
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,-6.05,-43.8169477,-9.699361,-66.26011
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,-6.87,-44.13363048,-9.565835,-65.18925
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,-6.87,-44.13363048,-9.00871,-60.72117
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,-8.99,-60.35032291,-8.9488535,-60.241127
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,-10.78,-79.00926983,-9.524396,-64.85691
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,-8.37,-57.9994607,-9.6947565,-66.22318
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,-10.4,-82.10126519,-9.731591,-66.51859
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,-8.5,-62.00643014,-9.648713,-65.85392
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,-7.88,-58.24612426,-9.7408,-66.592445
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,-10.73,-81.57874164,-9.768426,-66.814
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,-6.26,-47.19478668,-9.639504,-65.78007
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,-6.51,-47.19496585,-9.731591,-66.51859
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,-4.36,-26.28930766,-9.70857,-66.33396
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,-4.6,-29.45637813,-9.565835,-65.18925
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,-8.79,-61.24115279,-8.985688,-60.536537
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,-12.8,-91.96888229,-8.958062,-60.31498
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,-12.09,-89.88374997,-9.547418,-65.04154
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,-17.57,-134.4502205,-9.703965,-66.297035
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,-10.26,-78.8,-9.745404,-66.62937
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,-13.21,-99.3,-9.648713,-65.85392
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,-11.63,-84.9,-9.745404,-66.62937
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,-6.23,-47.0,-9.786843,-66.96171
47.54260867,7.58371693,304.73438,2009,0.741222010848596,-4.26,-27.1,-9.644109,-65.81699
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,-5.9,-44.9,-9.7408,-66.592445
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,-4.42,-25.9,-9.726987,-66.48167
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,-6.51,-44.1,-9.588857,-65.37388
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,-5.48,-34.6,-8.994897,-60.61039
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,-7.89,-55.9,-8.93504,-60.13035
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,-13.82,-102.4,-9.538209,-64.96769
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,-12.32,-90.3,-9.717778,-66.407814
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,-15.69,-117.4,-9.754613,-66.703224
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,-12.81,-99.3,-9.653317,-65.89085
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,-12.5,-93.0,-9.763822,-66.77708
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,-8.52,-58.8,-9.805261,-67.10941
47.54260867,7.58371693,304.73438,2010,0.741222010848596,-8.21,-58.2,-9.644109,-65.81699
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,-8.71,-61.9,-9.750009,-66.6663
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,-5.8,-40.2,-9.7408,-66.592445
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,-8.4,-60.2,-9.593461,-65.410805
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,-7.12,-48.8,-8.985688,-60.536537
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,-10.1,-72.0,-8.925832,-60.056496
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,-15.21,-112.6,-9.542813,-65.004616
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,-14.44,-105.9,-9.736196,-66.55552
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,-10.25,-76.7,-9.759217,-66.74015
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,-12.45,-92.0,-9.648713,-65.85392
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,-9.17,-69.4,-9.77303,-66.85093
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,-5.43,-37.3,-9.819074,-67.22019
47.54260867,7.58371693,304.73438,2011,0.741222010848596,-5.61,-36.5,-9.644109,-65.81699
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,-5.81,-38.2,-9.754613,-66.703224
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,-6.6,-42.1,-9.754613,-66.703224
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,-5.64,-39.6,-9.588857,-65.37388
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,-5.39,-34.7,-8.981084,-60.49961
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,-9.76,-69.2,-8.916623,-59.982643
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,-9.34,-65.6,-9.745404,-66.62937
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,-10.04,-70.4,-9.763822,-66.77708
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,-15.68,-117.5,-9.639504,-65.78007
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,-9.38,-68.4,-9.786843,-66.96171
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,-8.08,-56.7,-9.819074,-67.22019
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,-6.23,-44.0,-9.6349,-65.74314
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,-6.6,-46.2,-9.759217,-66.74015
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,-5.32,-32.6,-9.759217,-66.74015
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,-5.84,-37.5,-9.561231,-65.15232
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,-5.62,-37.2,-8.958062,-60.31498
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,-10.79,-77.4,-8.930436,-60.093422
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,-12.91,-96.4,-9.538209,-64.96769
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,-13.28,-99.0,-9.759217,-66.74015
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,-13.94,-101.5,-9.621087,-65.63236
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,-13.26,-97.4,-9.777635,-66.887856
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,-8.88,-64.1,-9.823678,-67.25712
47.54260867,7.58371693,304.73438,2013,0.741222010848596,-9.26,-67.8,-9.616483,-65.595436
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,-7.45,-50.8,-9.750009,-66.6663
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,-6.98,-49.4,-9.768426,-66.814
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,-5.54,-34.8,-9.556626,-65.115395
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,-6.81,-43.0,-8.971875,-60.42576
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,-8.19,-59.0,-8.907414,-59.90879
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,-13.15,-96.3,-9.501374,-64.67228
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,-17.77,-137.7,-9.759217,-66.74015
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,-11.27,-85.7,-9.750009,-66.6663
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,-11.26,-82.7,-9.593461,-65.410805
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,-9.36,-71.0,-9.759217,-66.74015
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,-8.42,-65.1,-9.805261,-67.10941
47.54260867,7.58371693,304.73438,2014,0.741222010848596,-7.08,-49.1,-9.588857,-65.37388
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,-4.38,-24.7,-9.7408,-66.592445
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,-7.23,-50.2,-9.754613,-66.703224
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,-5.16,-37.1,-9.538209,-64.96769
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,-7.54,-51.5,-8.958062,-60.31498
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,-6.14,-39.7,-8.893601,-59.79801
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,-18.94,-143.9,-9.487561,-64.5615
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,-12.78,-92.6,-9.7408,-66.592445
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,-13.96,-103.8,-9.736196,-66.55552
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,-12.02,-92.5,-9.561231,-65.15232
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,-8.85,-68.0,-9.726987,-66.48167
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,-10.12,-75.1,-9.77303,-66.85093
47.54260867,7.58371693,304.73438,2015,0.741222010848596,-9.68,-72.3,-9.552022,-65.07847
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,-6.6,-44.3,-9.722383,-66.44474
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,-3.4,-26.4,-9.726987,-66.48167
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,-4.55,-30.0,-9.524396,-64.85691
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,-8.48,-62.9,-8.939645,-60.167274
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,-10.96,-79.1,-8.875184,-59.650307
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,-12.41,-93.4,-9.473748,-64.45072
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,-7.68,-53.2,-9.70857,-66.33396
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,-14.0,-105.2,-9.717778,-66.407814
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,-11.95,-87.3,-9.519792,-64.819984
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,-12.39,-95.3,-9.690152,-66.18626
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,-8.98,-61.1,-9.717778,-66.407814
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,-8.58,-60.4,-9.519792,-64.819984
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,-8.78,-65.1,-9.703965,-66.297035
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,-4.3,-27.7,-9.685548,-66.14933
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,-5.1,-30.8,-9.501374,-64.67228
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,-8.52,-58.2,-8.893601,-59.79801
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,-8.74,-59.1,-8.865975,-59.576454
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,-10.19,-71.1,-9.478353,-64.48765
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,-8.56,-60.4,-9.676339,-66.07548
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,-8.8,-62.8,-9.639504,-65.78007
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,-9.0,-64.5,-9.644109,-65.81699
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,-9.85,-68.46,-9.579648,-65.300026
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,-15.46,-118.68,-9.427705,-64.08146
47.54260867,7.58371693,304.73438,2020,-0.23030567023061196,-3.66,-25.74,-9.630296,-65.706215
47.54260867,7.58371693,304.73438,2012,-0.27195815753410524,-11.73,-85.6,-9.759217,-66.74015
47.54260867,7.58371693,304.73438,2017,0.9510565162951535,-9.33,-66.0,-9.625691,-65.66929
47.54260867,7.58371693,304.73438,2017,0.741222010848596,-7.14,-49.1,-9.478353,-64.48765
47.54260867,7.58371693,304.73438,2017,0.29671281927349075,-5.69,-40.6,-9.662526,-65.9647
47.54260867,7.58371693,304.73438,2017,-0.2135209154397959,-4.01,-28.8,-9.662526,-65.9647
47.54260867,7.58371693,304.73438,2017,-0.680773409477016,-5.25,-34.0,-9.505979,-64.709206
47.54260867,7.58371693,304.73438,2017,-0.9587178169872964,-8.91,-63.1,-8.879788,-59.687233
47.54260867,7.58371693,304.73438,2017,-0.9741004551724206,-5.6,-36.3,-8.810723,-59.13334
47.54260867,7.58371693,304.73438,2018,0.9510565162951535,-11.85,-91.1,-9.575044,-65.2631
47.54260867,7.58371693,304.73438,2018,0.9760105506323683,-6.42,-47.1,-9.611878,-65.55851
47.54260867,7.58371693,304.73438,2018,0.741222010848596,-6.47,-42.0,-9.4507265,-64.26609
47.54260867,7.58371693,304.73438,2018,0.29671281927349075,-5.85,-38.7,-9.616483,-65.595436
47.54260867,7.58371693,304.73438,2018,-0.2135209154397959,-6.77,-45.3,-9.644109,-65.81699
47.54260867,7.58371693,304.73438,2018,-0.680773409477016,-5.39,-33.1,-9.49677,-64.63535
47.54260867,7.58371693,304.73438,2018,-0.9587178169872964,-4.56,-29.4,-8.838349,-59.354897
47.54260867,7.58371693,304.73438,2018,-0.9741004551724206,-16.23,-119.1,-8.769284,-58.801003
47.54260867,7.58371693,304.73438,2019,0.741222010848596,-8.46,-60.31,-9.4231,-64.04453
47.54260867,7.58371693,304.73438,2019,0.29671281927349075,-5.55,-35.23,-9.565835,-65.18925
47.54260867,7.58371693,304.73438,2019,-0.2135209154397959,-5.65,-38.0,-9.6349,-65.74314
47.54260867,7.58371693,304.73438,2019,-0.680773409477016,-5.4,-34.87,-9.482957,-64.524574
47.54260867,7.58371693,304.73438,2019,-0.9587178169872964,-8.7,-60.16,-8.787702,-58.948708
47.54260867,7.58371693,304.73438,2019,-0.9741004551724206,-7.43,-49.5,-8.7186365,-58.394814
47.54260867,7.58371693,304.73438,2019,-0.7236440382959123,-11.57,-86.48,-9.4231,-64.04453
47.54260867,7.58371693,304.73438,2020,0.6994583270516471,-6.89,-46.73,-9.409287,-63.933754
47.54260867,7.58371693,304.73438,2020,0.9562348265919056,-7.18,-50.55,-9.49677,-64.63535
47.54260867,7.58371693,304.73438,2020,0.9721181966290613,-6.17,-49.37,-9.515187,-64.78306
47.54260867,7.58371693,304.73438,2020,0.7295575540864875,-6.04,-37.39,-9.404683,-63.896828
47.54260867,7.58371693,304.73438,2020,0.2802306751992159,-5.9,-40.35,-9.519792,-64.819984
47.54260867,7.58371693,304.73438,2020,-0.6932812268869771,-5.98,-40.57,-9.4507265,-64.26609
47.54260867,7.58371693,304.73438,2020,-0.9634705485641486,-7.38,-49.3,-8.709428,-58.32096
47.54260867,7.58371693,304.73438,2020,-0.970063921851507,-10.33,-73.8,-8.681802,-58.099403
47.54260867,7.58371693,304.73438,2020,-0.7116566222817751,-6.44,-42.64,-9.4231,-64.04453
47.54260867,7.58371693,304.73438,2020,-0.27195815753410524,-14.36,-106.24,-9.630296,-65.706215
47.54260867,7.58371693,304.73438,2021,0.2386727660059501,-11.58,-83.99,-9.487561,-64.5615
47.54260867,7.58371693,304.73438,2021,0.6994583270516471,-10.9,-80.08,-9.395474,-63.822975
47.54260867,7.58371693,304.73438,2021,0.9510565162951535,-7.66,-52.14,-9.459935,-64.33994
47.54260867,7.58371693,304.73438,2021,0.9760105506323683,-12.37,-90.24,-9.487561,-64.5615
47.54260867,7.58371693,304.73438,2021,0.741222010848596,-9.25,-67.58,-9.39087,-63.78605
47.54260867,7.58371693,304.73438,2021,0.29671281927349075,-6.23,-42.48,-9.46454,-64.37687
47.54260867,7.58371693,304.73438,2021,-0.2135209154397959,-7.52,-52.66,-9.621087,-65.63236
47.54260867,7.58371693,304.73438,2021,-0.680773409477016,-7.05,-49.84,-9.446122,-64.229164
47.54260867,7.58371693,304.73438,2021,-0.9587178169872964,-6.38,-41.48,-8.677197,-58.062477
47.54260867,7.58371693,304.73438,2021,-0.9741004551724206,-8.61,-61.91,-8.603528,-57.471657
47.54260867,7.58371693,304.73438,2021,-0.7236440382959123,-10.46,-71.94,-9.377057,-63.67527
47.54260867,7.58371693,304.73438,2021,-0.2884824328806098,-11.89,-89.14,-9.625691,-65.66929
47.54260867,7.58371693,304.73438,2017,0.9760105506323683,-9.8,-65.2,-9.671735,-66.03855
47.54260867,7.58371693,304.73438,2019,0.9760105506323683,-13.58,-99.67,-9.565835,-65.18925
47.54260867,7.58371693,304.73438,2017,0.2386727660059501,-10.24,-72.0,-9.685548,-66.14933
47.54260867,7.58371693,304.73438,2017,-0.7236440382959123,-11.14,-80.7,-9.4507265,-64.26609
47.54260867,7.58371693,304.73438,2022,0.2386727660059501,-9.28,-64.8,-9.459935,-64.33994
47.54260867,7.58371693,304.73438,2022,0.6994583270516471,-6.84,-44.5,-9.381661,-63.712196
47.54260867,7.58371693,304.73438,2022,0.9510565162951535,-8.89,-56.5,-9.427705,-64.08146
47.54260867,7.58371693,304.73438,2022,0.9760105506323683,-10.67,-76.4,-9.455331,-64.30302
47.54260867,7.58371693,304.73438,2022,0.741222010848596,-4.02,-24.1,-9.377057,-63.67527
47.54260867,7.58371693,304.73438,2017,0.6994583270516471,-12.19,-86.9,-9.482957,-64.524574
47.54260867,7.58371693,304.73438,2017,-0.2884824328806098,-12.54,-93.2,-9.653317,-65.89085
47.54260867,7.58371693,304.73438,2018,-0.7236440382959123,-11.95,-87.1,-9.4369135,-64.15531
47.54260867,7.58371693,304.73438,2019,0.9510565162951535,-6.64,-46.13,-9.529,-64.89384
