Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,-14.0,-111.2,-14.987775802612305,-111.30564880371094
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,2.2211607e-05,-9.7,-74.1,-14.803823471069336,-109.81315612792969
52.3,104.2833333,427.25,2011.0,-0.680773409477016,4.754567e-05,-14.2,-101.4,-13.220865249633789,-96.96986389160156
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,-13.1,-108.0,-13.767881393432617,-101.40806579589844
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,-17.3,-127.0,-13.661382675170898,-100.54399108886719
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,-30.1,-224.1,-13.86469841003418,-102.19358825683594
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,-27.3,-208.7,-14.47646713256836,-107.38569641113281
52.3,104.2833333,427.25,2012.0,0.2386727660059501,5.3495005e-06,-29.0,-218.7,-14.997457504272461,-111.38420104980469
52.3,104.2833333,427.25,2012.0,0.6994583270516471,1.175598e-05,-26.4,-207.4,-14.832868576049805,-110.04881286621094
52.3,104.2833333,427.25,2012.0,0.2802306751992159,2.3862134e-05,-10.0,-91.8,-14.707006454467773,-109.02763366699219
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,-13.0,-100.8,-14.842550277709961,-110.12736511230469
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,2.9586212e-05,-11.0,-87.1,-13.303159713745117,-97.63755798339844
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,1.6699816e-05,-15.0,-107.9,-13.535520553588867,-99.52281188964844
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,-29.9,-225.5,-13.612974166870117,-100.15122985839844
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,-22.3,-165.9,-13.651700973510742,-100.46543884277344
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,-29.2,-226.2,-14.968412399291992,-111.14854431152344
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,-30.7,-251.3,-14.852231979370117,-110.20591735839844
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,-21.8,-169.2,-14.997457504272461,-111.38420104980469
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,-12.6,-86.7,-15.007139205932617,-111.46275329589844
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,-12.8,-103.1,-14.881277084350586,-110.44157409667969
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,-12.7,-99.7,-14.823186874389648,-109.97026062011719
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,-12.2,-103.6,-14.803823471069336,-109.81315612792969
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,-10.9,-86.0,-13.380613327026367,-98.26597595214844
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,-15.7,-117.2,-13.612974166870117,-100.15122985839844
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,-16.3,-120.7,-13.496793746948242,-99.20860290527344
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,1.1362139e-05,-29.6,-230.5,-13.711931228637695,-101.60148620605469
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,-27.6,-215.2,-14.832868576049805,-110.04881286621094
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,-25.9,-211.2,-14.71668815612793,-109.10618591308594
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,-21.7,-175.3,-14.87159538269043,-110.36302185058594
52.3,104.2833333,427.25,2015.0,0.9760105506323683,0.0,-15.3,-112.3,-14.87159538269043,-110.36302185058594
52.3,104.2833333,427.25,2015.0,0.741222010848596,0.0,-10.7,-84.6,-14.745733261108398,-109.34184265136719
52.3,104.2833333,427.25,2015.0,0.29671281927349075,0.0,-14.3,-107.2,-14.687643051147461,-108.87052917480469
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,0.00010476876,-9.4,-61.8,-12.134241104125977,-89.67164611816406
52.3,104.2833333,427.25,2015.0,-0.680773409477016,5.4737215e-05,-12.1,-85.6,-13.003026962280273,-95.20243835449219
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,0.0,-16.3,-127.3,-13.47743034362793,-99.05149841308594
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,0.0,-20.7,-158.7,-13.361249923706055,-98.10887145996094
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,0.0,-21.3,-169.8,-13.429021835327148,-98.65873718261719
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,0.0,-25.5,-201.8,-13.886878967285156,-102.89707946777344
52.3,104.2833333,427.25,2016.0,0.2386727660059501,0.0,-33.8,-269.6,-14.774778366088867,-109.57749938964844
52.3,104.2833333,427.25,2016.0,0.6994583270516471,0.0,-26.1,-209.1,-14.668279647827148,-108.71342468261719
52.3,104.2833333,427.25,2016.0,0.9562348265919056,0.0,-26.0,-202.9,-14.813505172729492,-109.89170837402344
52.3,104.2833333,427.25,2016.0,0.9721181966290613,0.0,-12.5,-102.1,-14.823186874389648,-109.97026062011719
